Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
automaker <nsubj had >obj concerns	automaker	had	concerns	1	1.5	ABC	3	had
band <nsubj announced >obj disbandment	band	announced	disbandment	1	1.5	ABC	3	announced
book <nsubj covers >obj range	book	covers	range	1	1.5	ABC	3	covers
book <nsubj include >obj material	book	include	material	1	1.5	ABC	3	include
brand <nsubj announce >obj names	brand	announce	names	1	1.5	ABC	3	announce
brand <nsubj held >obj show	brand	held	show	1	1.5	ABC	3	held
cameras <nsubj analyze >obj behavior	cameras	analyze	behavior	1	1.5	ABC	3	analyze
capsule <nsubj has >obj shape	capsule	has	shape	1	1.5	ABC	3	has
carrier <nsubj cancelled >obj flights	carrier	cancelled	flights	1	1.5	ABC	3	cancelled
ceremony <nsubj took >obj place	ceremony	took	place	1	1.5	ABC	3	took
comments <nsubj prompted >obj call	comments	prompted	call	1	1.5	ABC	3	prompted
companies <nsubj exploring >obj development	companies	exploring	development	1	1.5	ABC	3	exploring
company <nsubj launched >obj brand	company	launched	brand	1	1.5	ABC	3	launched
company <nsubj released >obj app	company	released	app	1	1.5	ABC	3	released
costs <nsubj increase >obj presence	costs	increase	presence	1	1.5	ABC	3	increase
decision <nsubj affects >obj way	decision	affects	way	1	1.5	ABC	3	affects
decision <nsubj have >obj implications	decision	have	implications	1	1.5	ABC	3	have
decision <nsubj sparked >obj outrage	decision	sparked	outrage	1	1.5	ABC	3	sparked
delay <nsubj sparked >obj outrage	delay	sparked	outrage	1	1.5	ABC	3	sparked
demonstration <nsubj play >obj role	demonstration	play	role	1	1.5	ABC	3	play
dogs <nsubj made >obj contributions	dogs	made	contributions	1	1.5	ABC	3	made
dogs <nsubj receive >obj recognition	dogs	receive	recognition	1	1.5	ABC	3	receive
draft <nsubj includes >obj addition	draft	includes	addition	1	1.5	ABC	3	includes
efforts <nsubj enjoying >obj support	efforts	enjoying	support	1	1.5	ABC	3	enjoying
enterprises <nsubj require >obj robots	enterprises	require	robots	1	1.5	ABC	3	require
game <nsubj feature >obj content	game	feature	content	1	1.5	ABC	3	feature
game <nsubj hit >obj shelves	game	hit	shelves	1	1.5	ABC	3	hit
game <nsubj received >obj praise	game	received	praise	1	1.5	ABC	3	received
government <nsubj supports >obj campaign	government	supports	campaign	1	1.5	ABC	3	supports
headlines <nsubj caught >obj attention	headlines	caught	attention	1	1.5	ABC	3	caught
increase <nsubj forcing >obj importers	increase	forcing	importers	1	1.5	ABC	3	forcing
investors <nsubj lost >obj faith	investors	lost	faith	1	1.5	ABC	3	lost
mall <nsubj experienced >obj increase	mall	experienced	increase	1	1.5	ABC	3	experienced
months <nsubj allowed >obj developers	months	allowed	developers	1	1.5	ABC	3	allowed
move <nsubj follows >obj publication	move	follows	publication	1	1.5	ABC	3	follows
office <nsubj reviewing >obj complaint	office	reviewing	complaint	1	1.5	ABC	3	reviewing
owners <nsubj received >obj awards	owners	received	awards	1	1.5	ABC	3	received
paper <nsubj has >obj website	paper	has	website	1	1.5	ABC	3	has
plane <nsubj had >obj trouble	plane	had	trouble	1	1.5	ABC	3	had
platform <nsubj takes >obj content	platform	takes	content	1	1.5	ABC	3	takes
psychologists <nsubj took >obj part	psychologists	took	part	1	1.5	ABC	3	took
release <nsubj include >obj video	release	include	video	1	1.5	ABC	3	include
report <nsubj found >obj evidence	report	found	evidence	1	1.5	ABC	3	found
report <nsubj takes >obj funds	report	takes	funds	1	1.5	ABC	3	takes
representative <nsubj told >obj correspondent	representative	told	correspondent	1	1.5	ABC	3	told
round <nsubj take >obj place	round	take	place	1	1.5	ABC	3	take
service <nsubj attain >obj prominence	service	attain	prominence	1	1.5	ABC	3	attain
site <nsubj had >obj impact	site	had	impact	1	1.5	ABC	3	had
son <nsubj considers >obj rumors	son	considers	rumors	1	1.5	ABC	3	considers
statements <nsubj harmed >obj company	statements	harmed	company	1	1.5	ABC	3	harmed
stores <nsubj announced >obj departure	stores	announced	departure	1	1.5	ABC	3	announced
support <nsubj enabled >obj companies	support	enabled	companies	1	1.5	ABC	3	enabled
system <nsubj transfers >obj image	system	transfers	image	1	1.5	ABC	3	transfers
teams <nsubj displaying >obj strengths	teams	displaying	strengths	1	1.5	ABC	3	displaying
text <nsubj portrays >obj visit	text	portrays	visit	1	1.5	ABC	3	portrays
tourists <nsubj appreciate >obj architecture	tourists	appreciate	architecture	1	1.5	ABC	3	appreciate
uploader <nsubj share >obj revenue	uploader	share	revenue	1	1.5	ABC	3	share
website <nsubj published >obj trove	website	published	trove	1	1.5	ABC	3	published
Ёити <nsubj получил >obj пост	Ёити	получил	пост	1	1.5	ABC	3	получил
Авиагруппа <nsubj произведла >obj наступление	Авиагруппа	произведла	наступление	1	1.5	ABC	3	произведла
Автодор <nsubj предоставил >obj платежи	Автодор	предоставил	платежи	1	1.5	ABC	3	предоставил
Автор <nsubj бросил >obj дела	Автор	бросил	дела	1	1.5	ABC	3	бросил
Автор <nsubj вставил >obj мысли	Автор	вставил	мысли	1	1.5	ABC	3	вставил
Автор <nsubj встретил >obj ленинградцев	Автор	встретил	ленинградцев	1	1.5	ABC	3	встретил
Автор <nsubj выражает >obj отвращение	Автор	выражает	отвращение	1	1.5	ABC	3	выражает
Автор <nsubj выражает >obj позицию	Автор	выражает	позицию	1	1.5	ABC	3	выражает
Автор <nsubj выражает >obj радость	Автор	выражает	радость	1	1.5	ABC	3	выражает
Автор <nsubj выражает >obj чувства	Автор	выражает	чувства	1	1.5	ABC	3	выражает
Автор <nsubj выражал >obj недоумение	Автор	выражал	недоумение	1	1.5	ABC	3	выражал
Автор <nsubj выразил >obj озабоченность	Автор	выразил	озабоченность	1	1.5	ABC	3	выразил
Автор <nsubj высказывает >obj мнение	Автор	высказывает	мнение	1	1.5	ABC	3	высказывает
Автор <nsubj говорил >obj слова	Автор	говорил	слова	1	1.5	ABC	3	говорил
Автор <nsubj дает >obj впечатления	Автор	дает	впечатления	1	1.5	ABC	3	дает
Автор <nsubj дал >obj деньги	Автор	дал	деньги	1	1.5	ABC	3	дал
Автор <nsubj делает >obj вывод	Автор	делает	вывод	1	1.5	ABC	3	делает
Автор <nsubj запросил >obj защиту	Автор	запросил	защиту	1	1.5	ABC	3	запросил
Автор <nsubj имеет >obj опыт	Автор	имеет	опыт	1	1.5	ABC	3	имеет
Автор <nsubj комментирует >obj опыт	Автор	комментирует	опыт	1	1.5	ABC	3	комментирует
Автор <nsubj критикует >obj замирение	Автор	критикует	замирение	1	1.5	ABC	3	критикует
Автор <nsubj назвала >obj подругу	Автор	назвала	подругу	1	1.5	ABC	3	назвала
Автор <nsubj написал >obj письмо	Автор	написал	письмо	1	1.5	ABC	3	написал
Автор <nsubj ненавидит >obj братию	Автор	ненавидит	братию	1	1.5	ABC	3	ненавидит
Автор <nsubj обратил >obj внимание	Автор	обратил	внимание	1	1.5	ABC	3	обратил
Автор <nsubj обсуждает >obj планы	Автор	обсуждает	планы	1	1.5	ABC	3	обсуждает
Автор <nsubj объяснили >obj причины	Автор	объяснили	причины	1	1.5	ABC	3	объяснили
Автор <nsubj описывает >obj аспекты	Автор	описывает	аспекты	1	1.5	ABC	3	описывает
Автор <nsubj описывает >obj день	Автор	описывает	день	1	1.5	ABC	3	описывает
Автор <nsubj описывает >obj знакомство	Автор	описывает	знакомство	1	1.5	ABC	3	описывает
Автор <nsubj описывает >obj отношение	Автор	описывает	отношение	1	1.5	ABC	3	описывает
Автор <nsubj описывает >obj планы	Автор	описывает	планы	1	1.5	ABC	3	описывает
Автор <nsubj описывает >obj трудности	Автор	описывает	трудности	1	1.5	ABC	3	описывает
Автор <nsubj осуждает >obj людей	Автор	осуждает	людей	1	1.5	ABC	3	осуждает
Автор <nsubj отметил >obj радость	Автор	отметил	радость	1	1.5	ABC	3	отметил
Автор <nsubj отмечает >obj аресты	Автор	отмечает	аресты	1	1.5	ABC	3	отмечает
Автор <nsubj отмечала >obj события	Автор	отмечала	события	1	1.5	ABC	3	отмечала
Автор <nsubj передает >obj настроение	Автор	передает	настроение	1	1.5	ABC	3	передает
Автор <nsubj пишет >obj письмо	Автор	пишет	письмо	1	1.5	ABC	3	пишет
Автор <nsubj подготовил >obj программу	Автор	подготовил	программу	1	1.5	ABC	3	подготовил
Автор <nsubj получает >obj жалованье	Автор	получает	жалованье	1	1.5	ABC	3	получает
Автор <nsubj приводит >obj примеры	Автор	приводит	примеры	1	1.5	ABC	3	приводит
Автор <nsubj пригласил >obj господина	Автор	пригласил	господина	1	1.5	ABC	3	пригласил
Автор <nsubj провел >obj учет	Автор	провел	учет	1	1.5	ABC	3	провел
Автор <nsubj продолжили >obj перевод	Автор	продолжили	перевод	1	1.5	ABC	3	продолжили
Автор <nsubj раскрывает >obj эмоции	Автор	раскрывает	эмоции	1	1.5	ABC	3	раскрывает
Автор <nsubj собирал >obj перлы	Автор	собирал	перлы	1	1.5	ABC	3	собирал
Автор <nsubj цитировал >obj отрывки	Автор	цитировал	отрывки	1	1.5	ABC	3	цитировал
Автор <nsubj читает >obj книги	Автор	читает	книги	1	1.5	ABC	3	читает
Автор <nsubj чувствует >obj вражду	Автор	чувствует	вражду	1	1.5	ABC	3	чувствует
Автор <nsubj чувствует >obj стыд	Автор	чувствует	стыд	1	1.5	ABC	3	чувствует
Автор <nsubj чувствует >obj счастье	Автор	чувствует	счастье	1	1.5	ABC	3	чувствует
Авторы <nsubj выразили >obj надежду	Авторы	выразили	надежду	1	1.5	ABC	3	выразили
Авторы <nsubj делают >obj вывод	Авторы	делают	вывод	1	1.5	ABC	3	делают
Авторы <nsubj потеряли >obj энергию	Авторы	потеряли	энергию	1	1.5	ABC	3	потеряли
Авторы <nsubj ставили >obj цель	Авторы	ставили	цель	1	1.5	ABC	3	ставили
Адвокат <nsubj назвал >obj инцидент	Адвокат	назвал	инцидент	1	1.5	ABC	3	назвал
Адвокат <nsubj подал >obj жалобу	Адвокат	подал	жалобу	1	1.5	ABC	3	подал
Адвокат <nsubj подтвердил >obj информацию	Адвокат	подтвердил	информацию	1	1.5	ABC	3	подтвердил
Адвокаты <nsubj запрашивают >obj освобождение	Адвокаты	запрашивают	освобождение	1	1.5	ABC	3	запрашивают
Адвокаты <nsubj запрашивают >obj снисхождение	Адвокаты	запрашивают	снисхождение	1	1.5	ABC	3	запрашивают
Адвокаты <nsubj запросили >obj приостановку	Адвокаты	запросили	приостановку	1	1.5	ABC	3	запросили
Адвокаты <nsubj подали >obj ходатайство	Адвокаты	подали	ходатайство	1	1.5	ABC	3	подали
Администрация <nsubj выполняет >obj функции	Администрация	выполняет	функции	1	1.5	ABC	3	выполняет
Администрация <nsubj высказала >obj недовольство	Администрация	высказала	недовольство	1	1.5	ABC	3	высказала
Администрация <nsubj имеет >obj возможность	Администрация	имеет	возможность	1	1.5	ABC	3	имеет
Администрация <nsubj обеспечивает >obj реализацию	Администрация	обеспечивает	реализацию	1	1.5	ABC	3	обеспечивает
Администрация <nsubj осуществляет >obj деятельность	Администрация	осуществляет	деятельность	1	1.5	ABC	3	осуществляет
Администрация <nsubj подтвердила >obj готовность	Администрация	подтвердила	готовность	1	1.5	ABC	3	подтвердила
Администрация <nsubj привлекает >obj поселения	Администрация	привлекает	поселения	1	1.5	ABC	3	привлекает
Администрация <nsubj принимала >obj участие	Администрация	принимала	участие	1	1.5	ABC	3	принимала
Администрация <nsubj проводит >obj консультации	Администрация	проводит	консультации	1	1.5	ABC	3	проводит
Администрация <nsubj разрабатывает >obj планы	Администрация	разрабатывает	планы	1	1.5	ABC	3	разрабатывает
Айверсон <nsubj выразил >obj удовлетворение	Айверсон	выразил	удовлетворение	1	1.5	ABC	3	выразил
Академия <nsubj прибила >obj доску	Академия	прибила	доску	1	1.5	ABC	3	прибила
Актеры <nsubj хвалили >obj спектакль	Актеры	хвалили	спектакль	1	1.5	ABC	3	хвалили
Активисты <nsubj начали >obj сбор	Активисты	начали	сбор	1	1.5	ABC	3	начали
Алтай <nsubj даёт >obj возможность	Алтай	даёт	возможность	1	1.5	ABC	3	даёт
Альбом <nsubj включит >obj песни	Альбом	включит	песни	1	1.5	ABC	3	включит
Американец <nsubj дал >obj ставку	Американец	дал	ставку	1	1.5	ABC	3	дал
Аналитики <nsubj прогнозировали >obj рост	Аналитики	прогнозировали	рост	1	1.5	ABC	3	прогнозировали
Аналитики <nsubj прогнозировали >obj сокращение	Аналитики	прогнозировали	сокращение	1	1.5	ABC	3	прогнозировали
Аналитики <nsubj связывают >obj падение	Аналитики	связывают	падение	1	1.5	ABC	3	связывают
Аппарат <nsubj контролирует >obj вопросы	Аппарат	контролирует	вопросы	1	1.5	ABC	3	контролирует
Аппарат <nsubj поддерживает >obj сеть	Аппарат	поддерживает	сеть	1	1.5	ABC	3	поддерживает
Арбитр <nsubj выполнял >obj обязанности	Арбитр	выполнял	обязанности	1	1.5	ABC	3	выполнял
Арбитр <nsubj получил >obj поддержку	Арбитр	получил	поддержку	1	1.5	ABC	3	получил
Архимандрит <nsubj привез >obj мощи	Архимандрит	привез	мощи	1	1.5	ABC	3	привез
Архитекторы <nsubj принимают >obj состояние	Архитекторы	принимают	состояние	1	1.5	ABC	3	принимают
Астрономы <nsubj использовали >obj телескопы	Астрономы	использовали	телескопы	1	1.5	ABC	3	использовали
Атаку <obj осуществил >nsubj боевик	Атаку	осуществил	боевик	1	1.5	ABC	3	осуществил
Аудиторы <nsubj выявили >obj множество	Аудиторы	выявили	множество	1	1.5	ABC	3	выявили
Банк <nsubj продал >obj активы	Банк	продал	активы	1	1.5	ABC	3	продал
Бетти <nsubj приписывает >obj долголетность	Бетти	приписывает	долголетность	1	1.5	ABC	3	приписывает
Бизнесмен <nsubj подал >obj иск	Бизнесмен	подал	иск	1	1.5	ABC	3	подал
Бледность <nsubj означает >obj бледность	Бледность	означает	бледность	1	1.5	ABC	3	означает
Блок <nsubj имеет >obj оборудование	Блок	имеет	оборудование	1	1.5	ABC	3	имеет
Бог <nsubj посылал >obj погоду	Бог	посылал	погоду	1	1.5	ABC	3	посылал
Боевики <nsubj взяли >obj ответственность	Боевики	взяли	ответственность	1	1.5	ABC	3	взяли
Боевики <nsubj заняли >obj позиции	Боевики	заняли	позиции	1	1.5	ABC	3	заняли
Боевики <nsubj используют >obj оружие	Боевики	используют	оружие	1	1.5	ABC	3	используют
Божович <nsubj назвал >obj составляющие	Божович	назвал	составляющие	1	1.5	ABC	3	назвал
Бойцы <nsubj высказали >obj поддержку	Бойцы	высказали	поддержку	1	1.5	ABC	3	высказали
Большевики <nsubj получили >obj большинство	Большевики	получили	большинство	1	1.5	ABC	3	получили
Большинство <nsubj включили >obj чемпионаты	Большинство	включили	чемпионаты	1	1.5	ABC	3	включили
Большинство <nsubj выразили >obj недовольство	Большинство	выразили	недовольство	1	1.5	ABC	3	выразили
Большинство <nsubj имеют >obj объекты	Большинство	имеют	объекты	1	1.5	ABC	3	имеют
Большинство <nsubj имеют >obj раковину	Большинство	имеют	раковину	1	1.5	ABC	3	имеют
Большинство <nsubj мелет >obj воду	Большинство	мелет	воду	1	1.5	ABC	3	мелет
Большинство <nsubj поддерживают >obj борьбу	Большинство	поддерживают	борьбу	1	1.5	ABC	3	поддерживают
Большинство <nsubj получило >obj повестки	Большинство	получило	повестки	1	1.5	ABC	3	получило
Большинство <nsubj приветствуют >obj решение	Большинство	приветствуют	решение	1	1.5	ABC	3	приветствуют
Большинство <nsubj сохраняют >obj позиции	Большинство	сохраняют	позиции	1	1.5	ABC	3	сохраняют
Бомбардировки <nsubj поразили >obj корабли	Бомбардировки	поразили	корабли	1	1.5	ABC	3	поразили
Бунт <nsubj вызвал >obj тревогу	Бунт	вызвал	тревогу	1	1.5	ABC	3	вызвал
Бюджет <nsubj предоставила >obj средства	Бюджет	предоставила	средства	1	1.5	ABC	3	предоставила
Більшість <nsubj передають >obj любов	Більшість	передають	любов	1	1.5	ABC	3	передають
ВВС <nsubj рассматривают >obj реформу	ВВС	рассматривают	реформу	1	1.5	ABC	3	рассматривают
Вадим <nsubj получил >obj премию	Вадим	получил	премию	1	1.5	ABC	3	получил
Валюты <nsubj продолжили >obj падение	Валюты	продолжили	падение	1	1.5	ABC	3	продолжили
Вера <nsubj даёт >obj силы	Вера	даёт	силы	1	1.5	ABC	3	даёт
Вера <nsubj организовала >obj обед	Вера	организовала	обед	1	1.5	ABC	3	организовала
Ветер <nsubj вырывал >obj окна	Ветер	вырывал	окна	1	1.5	ABC	3	вырывал
Ветер <nsubj гонит >obj воду	Ветер	гонит	воду	1	1.5	ABC	3	гонит
Ветеран <nsubj разместил >obj копии	Ветеран	разместил	копии	1	1.5	ABC	3	разместил
Вечер <obj автор <nsubj провел	Вечер	автор	провел	1	1.5	ABC	3	провел
Взаимодействие <nsubj усиливало >obj процесс	Взаимодействие	усиливало	процесс	1	1.5	ABC	3	усиливало
Взрослые <nsubj удерживали >obj подростка	Взрослые	удерживали	подростка	1	1.5	ABC	3	удерживали
Взрыв <nsubj унес >obj жизни	Взрыв	унес	жизни	1	1.5	ABC	3	унес
Видео <nsubj рассказывает >obj историю	Видео	рассказывает	историю	1	1.5	ABC	3	рассказывает
Видеоблогер <nsubj обвинил >obj жительницу	Видеоблогер	обвинил	жительницу	1	1.5	ABC	3	обвинил
Вице-премьер <nsubj выразил >obj иронию	Вице-премьер	выразил	иронию	1	1.5	ABC	3	выразил
Вице-премьер <nsubj выразил >obj негодование	Вице-премьер	выразил	негодование	1	1.5	ABC	3	выразил
Вице-премьер <nsubj высказал >obj мнение	Вице-премьер	высказал	мнение	1	1.5	ABC	3	высказал
Вкладчики <nsubj имеют >obj право	Вкладчики	имеют	право	1	1.5	ABC	3	имеют
Вл <nsubj сохранил >obj подвижность	Вл	сохранил	подвижность	1	1.5	ABC	3	сохранил
Владельцы <nsubj получат >obj работы	Владельцы	получат	работы	1	1.5	ABC	3	получат
Власти <nsubj вынесли >obj решение	Власти	вынесли	решение	1	1.5	ABC	3	вынесли
Власти <nsubj выразили >obj обеспокоенность	Власти	выразили	обеспокоенность	1	1.5	ABC	3	выразили
Власти <nsubj зафрахтовали >obj судно	Власти	зафрахтовали	судно	1	1.5	ABC	3	зафрахтовали
Власти <nsubj обрабатывают >obj заявку	Власти	обрабатывают	заявку	1	1.5	ABC	3	обрабатывают
Власти <nsubj организовали >obj операцию	Власти	организовали	операцию	1	1.5	ABC	3	организовали
Власти <nsubj предлагают >obj жилье	Власти	предлагают	жилье	1	1.5	ABC	3	предлагают
Власти <nsubj призывали >obj избирателей	Власти	призывали	избирателей	1	1.5	ABC	3	призывали
Власти <nsubj проверили >obj продукцию	Власти	проверили	продукцию	1	1.5	ABC	3	проверили
Власти <nsubj продолжают >obj расследование	Власти	продолжают	расследование	1	1.5	ABC	3	продолжают
Власти <nsubj связывают >obj гибель	Власти	связывают	гибель	1	1.5	ABC	3	связывают
Внешность <nsubj напоминала >obj императора	Внешность	напоминала	императора	1	1.5	ABC	3	напоминала
Вовка <nsubj купили >obj водку	Вовка	купили	водку	1	1.5	ABC	3	купили
Вода <nsubj оказывает >obj воздействие	Вода	оказывает	воздействие	1	1.5	ABC	3	оказывает
Водохранилище <nsubj получило >obj название	Водохранилище	получило	название	1	1.5	ABC	3	получило
Военнослужащие <nsubj выразили >obj опасения	Военнослужащие	выразили	опасения	1	1.5	ABC	3	выразили
Военные <nsubj опровергают >obj утверждения	Военные	опровергают	утверждения	1	1.5	ABC	3	опровергают
