Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
Законът <nsubj обхваща >obj въпроси	Законът	обхваща	въпроси	1	4.2	ABC	3	обхваща
Законът <nsubj отмени >obj Закон	Законът	отмени	Закон	1	4.2	ABC	3	отмени
Законът <nsubj сложи >obj край	Законът	сложи	край	1	4.2	ABC	3	сложи
Зам.-министърът <nsubj връчиха >obj награди	Зам.-министърът	връчиха	награди	1	4.2	ABC	3	връчиха
Зам.-председателят <nsubj откриха >obj Музей	Зам.-председателят	откриха	Музей	1	4.2	ABC	3	откриха
Заместник-председателят <nsubj определи >obj резултат	Заместник-председателят	определи	резултат	1	4.2	ABC	3	определи
Защитата <nsubj струвала >obj милиона	Защитата	струвала	милиона	1	4.2	ABC	3	струвала
Защитниците <nsubj вкарали >obj гола	Защитниците	вкарали	гола	1	4.2	ABC	3	вкарали
Заявлението <nsubj отразява >obj средства	Заявлението	отразява	средства	1	4.2	ABC	3	отразява
Звездата <nsubj използва >obj услугите	Звездата	използва	услугите	1	4.2	ABC	3	използва
Звездата <nsubj имаше >obj връзка	Звездата	имаше	връзка	1	4.2	ABC	3	имаше
Зрънцата <nsubj надвишават >obj мм	Зрънцата	надвишават	мм	1	4.2	ABC	3	надвишават
Идеята <nsubj провокира >obj реакция	Идеята	провокира	реакция	1	4.2	ABC	3	провокира
Изграждането <nsubj струва >obj млрд.	Изграждането	струва	млрд.	1	4.2	ABC	3	струва
Изданието <nsubj цитира >obj министъра	Изданието	цитира	министъра	1	4.2	ABC	3	цитира
Изложбата <nsubj представя >obj младежи	Изложбата	представя	младежи	1	4.2	ABC	3	представя
Изобретателят <nsubj имаше >obj ден	Изобретателят	имаше	ден	1	4.2	ABC	3	имаше
Изпълнителката <nsubj пренесат >obj феновете	Изпълнителката	пренесат	феновете	1	4.2	ABC	3	пренесат
Икономистът <nsubj очаква >obj ръст	Икономистът	очаква	ръст	1	4.2	ABC	3	очаква
Имаме >obj технологията >nsubj възможност	Имаме	технологията	възможност	1	4.2	ABC	3	Имаме
Имат >nsubj песните >obj спиране	Имат	песните	спиране	1	4.2	ABC	3	Имат
Името <nsubj отразява >obj начина	Името	отразява	начина	1	4.2	ABC	3	отразява
Инициативата <nsubj срещна >obj отпор	Инициативата	срещна	отпор	1	4.2	ABC	3	срещна
Инициативата <nsubj събира >obj ученици	Инициативата	събира	ученици	1	4.2	ABC	3	събира
Инициативата <nsubj цели >obj привличането	Инициативата	цели	привличането	1	4.2	ABC	3	цели
Инициаторите <nsubj гледаш >obj спорт	Инициаторите	гледаш	спорт	1	4.2	ABC	3	гледаш
Иновациите <nsubj движат >obj света	Иновациите	движат	света	1	4.2	ABC	3	движат
Инспектори <nsubj иззеха >obj метра	Инспектори	иззеха	метра	1	4.2	ABC	3	иззеха
Инспекторите <nsubj проследяват >obj движението	Инспекторите	проследяват	движението	1	4.2	ABC	3	проследяват
Инспекцията <nsubj започва >obj проверки	Инспекцията	започва	проверки	1	4.2	ABC	3	започва
Институциите <nsubj прехвърлят >obj вината	Институциите	прехвърлят	вината	1	4.2	ABC	3	прехвърлят
Интервюто <nsubj дава >obj възможност	Интервюто	дава	възможност	1	4.2	ABC	3	дава
Интериорът <nsubj включва >obj седалки	Интериорът	включва	седалки	1	4.2	ABC	3	включва
Испанецът <nsubj подчерта >obj стандарти	Испанецът	подчерта	стандарти	1	4.2	ABC	3	подчерта
КАПАЧКИ <nsubj СЪБИРАТ >obj МЕСЕЦА	КАПАЧКИ	СЪБИРАТ	МЕСЕЦА	1	4.2	ABC	3	СЪБИРАТ
КЗК <nsubj имали >obj данни	КЗК	имали	данни	1	4.2	ABC	3	имали
КЗК <nsubj налага >obj забрана	КЗК	налага	забрана	1	4.2	ABC	3	налага
КЗК <nsubj прекрати >obj разследването	КЗК	прекрати	разследването	1	4.2	ABC	3	прекрати
КРЕМ <nsubj ОПЪВА >obj БРЪЧКИТЕ	КРЕМ	ОПЪВА	БРЪЧКИТЕ	1	4.2	ABC	3	ОПЪВА
Кампанията <nsubj включва >obj Маратон	Кампанията	включва	Маратон	1	4.2	ABC	3	включва
Кампанията <nsubj стартира >obj година	Кампанията	стартира	година	1	4.2	ABC	3	стартира
Кампанията <nsubj събра >obj малчугани	Кампанията	събра	малчугани	1	4.2	ABC	3	събра
Кандидатите <nsubj изпратят >obj видео	Кандидатите	изпратят	видео	1	4.2	ABC	3	изпратят
Кандидатите <nsubj имат >obj познания	Кандидатите	имат	познания	1	4.2	ABC	3	имат
Кандидатите <nsubj имаха >obj възможност	Кандидатите	имаха	възможност	1	4.2	ABC	3	имаха
Кандидатът <nsubj има >obj право	Кандидатът	има	право	1	4.2	ABC	3	има
Капитанът <nsubj тегли >obj въпроса	Капитанът	тегли	въпроса	1	4.2	ABC	3	тегли
Картофът <nsubj получи >obj одобрение	Картофът	получи	одобрение	1	4.2	ABC	3	получи
Каталунците <nsubj упражниха >obj натиск	Каталунците	упражниха	натиск	1	4.2	ABC	3	упражниха
Категориите <nsubj дават >obj възможност	Категориите	дават	възможност	1	4.2	ABC	3	дават
Клубът <nsubj подал >obj документи	Клубът	подал	документи	1	4.2	ABC	3	подал
Кметът <nsubj утвърди >obj график	Кметът	утвърди	график	1	4.2	ABC	3	утвърди
Колегите <obj очаква >nsubj конкуренция	Колегите	очаква	конкуренция	1	4.2	ABC	3	очаква
Комисията <nsubj извърши >obj анализ	Комисията	извърши	анализ	1	4.2	ABC	3	извърши
Комисията <nsubj преизчислила >obj цените	Комисията	преизчислила	цените	1	4.2	ABC	3	преизчислила
Комисията <nsubj прие >obj увеличение	Комисията	прие	увеличение	1	4.2	ABC	3	прие
Компания <nsubj провежда >obj изследване	Компания	провежда	изследване	1	4.2	ABC	3	провежда
Компания <nsubj търси >obj кандидати	Компания	търси	кандидати	1	4.2	ABC	3	търси
Компанията <nsubj добавила >obj възможността	Компанията	добавила	възможността	1	4.2	ABC	3	добавила
Компанията <nsubj извършва >obj дейности	Компанията	извършва	дейности	1	4.2	ABC	3	извършва
Компанията <nsubj представи >obj смартфона	Компанията	представи	смартфона	1	4.2	ABC	3	представи
Компанията <nsubj сглобяваше >obj модели	Компанията	сглобяваше	модели	1	4.2	ABC	3	сглобяваше
Компанията <nsubj създаде >obj мрежи	Компанията	създаде	мрежи	1	4.2	ABC	3	създаде
Концертът <nsubj сложи >obj финала	Концертът	сложи	финала	1	4.2	ABC	3	сложи
Копривщенци <nsubj приеха >obj решение	Копривщенци	приеха	решение	1	4.2	ABC	3	приеха
Красавицата <nsubj взе >obj участие	Красавицата	взе	участие	1	4.2	ABC	3	взе
Красавицата <nsubj дала >obj сметка	Красавицата	дала	сметка	1	4.2	ABC	3	дала
Крепостта <nsubj приема >obj туристи	Крепостта	приема	туристи	1	4.2	ABC	3	приема
Криптовалутата <nsubj получава >obj статут	Криптовалутата	получава	статут	1	4.2	ABC	3	получава
Куп <obj предизвика >nsubj решението	Куп	предизвика	решението	1	4.2	ABC	3	предизвика
Левицата <nsubj има >obj принос	Левицата	има	принос	1	4.2	ABC	3	има
Лидерката <nsubj взе >obj резултати	Лидерката	взе	резултати	1	4.2	ABC	3	взе
Лидерът <nsubj обвиняваше >obj вериги	Лидерът	обвиняваше	вериги	1	4.2	ABC	3	обвиняваше
Лидерът <nsubj обяви >obj намерението	Лидерът	обяви	намерението	1	4.2	ABC	3	обяви
Лидерът <nsubj подава >obj оставката	Лидерът	подава	оставката	1	4.2	ABC	3	подава
Лидерът <nsubj поиска >obj пост	Лидерът	поиска	пост	1	4.2	ABC	3	поиска
Лидерът <nsubj спря >obj ход	Лидерът	спря	ход	1	4.2	ABC	3	спря
Липсата <nsubj затруднява >obj ежедневие	Липсата	затруднява	ежедневие	1	4.2	ABC	3	затруднява
Липсата <nsubj прави >obj бизнеса	Липсата	прави	бизнеса	1	4.2	ABC	3	прави
Листата <nsubj абсорбират >obj алергени	Листата	абсорбират	алергени	1	4.2	ABC	3	абсорбират
Листата <nsubj търпи >obj промени	Листата	търпи	промени	1	4.2	ABC	3	търпи
Любимата <nsubj върти >obj бизнес	Любимата	върти	бизнес	1	4.2	ABC	3	върти
Любовта <nsubj носи >obj надежда	Любовта	носи	надежда	1	4.2	ABC	3	носи
МЕСТА <nsubj ЗАЕХА >obj ОТБОРИТЕ	МЕСТА	ЗАЕХА	ОТБОРИТЕ	1	4.2	ABC	3	ЗАЕХА
МЗ <nsubj контролират >obj ситуацията	МЗ	контролират	ситуацията	1	4.2	ABC	3	контролират
МОБАЛ <nsubj обяви >obj търг	МОБАЛ	обяви	търг	1	4.2	ABC	3	обяви
Магове <nsubj оценяват >obj града	Магове	оценяват	града	1	4.2	ABC	3	оценяват
Малчуганите <nsubj получат >obj карта	Малчуганите	получат	карта	1	4.2	ABC	3	получат
Манастирът <nsubj носи >obj името	Манастирът	носи	името	1	4.2	ABC	3	носи
Мачът <nsubj противопостави >obj отбора	Мачът	противопостави	отбора	1	4.2	ABC	3	противопостави
Методът <nsubj включва >obj упражнения	Методът	включва	упражнения	1	4.2	ABC	3	включва
Методът <nsubj позволява >obj оглед	Методът	позволява	оглед	1	4.2	ABC	3	позволява
Министерството <nsubj предвижда >obj представяне	Министерството	предвижда	представяне	1	4.2	ABC	3	предвижда
Министерството <nsubj предостави >obj информация	Министерството	предостави	информация	1	4.2	ABC	3	предостави
Министър-председателят <nsubj изказаха >obj съболезнования	Министър-председателят	изказаха	съболезнования	1	4.2	ABC	3	изказаха
Министърът <nsubj издаде >obj заповед	Министърът	издаде	заповед	1	4.2	ABC	3	издаде
Министърът <nsubj направи >obj коментар	Министърът	направи	коментар	1	4.2	ABC	3	направи
Мисията <nsubj среща >obj съмишленици	Мисията	среща	съмишленици	1	4.2	ABC	3	среща
Митничарите <nsubj получават >obj правомощия	Митничарите	получават	правомощия	1	4.2	ABC	3	получават
Младежите <nsubj къртят >obj пейките	Младежите	къртят	пейките	1	4.2	ABC	3	къртят
Момиче <nsubj получиха >obj грамоти	Момиче	получиха	грамоти	1	4.2	ABC	3	получиха
Момичето <nsubj объркало >obj чайника	Момичето	объркало	чайника	1	4.2	ABC	3	объркало
Момичето <nsubj чувствало >obj болки	Момичето	чувствало	болки	1	4.2	ABC	3	чувствало
Момчетата <nsubj постигат >obj успехите	Момчетата	постигат	успехите	1	4.2	ABC	3	постигат
Музей <nsubj отбележи >obj години	Музей	отбележи	години	1	4.2	ABC	3	отбележи
Музеят <nsubj представлява >obj къщичка	Музеят	представлява	къщичка	1	4.2	ABC	3	представлява
Музеят <nsubj приема >obj поздравления	Музеят	приема	поздравления	1	4.2	ABC	3	приема
Мъжът <nsubj набирал >obj жени	Мъжът	набирал	жени	1	4.2	ABC	3	набирал
Наблюдателите <nsubj поставят >obj въпроса	Наблюдателите	поставят	въпроса	1	4.2	ABC	3	поставят
Наблюдателите <nsubj пропуснаха >obj разследванията	Наблюдателите	пропуснаха	разследванията	1	4.2	ABC	3	пропуснаха
Навесът <nsubj поддържа >obj осветлението	Навесът	поддържа	осветлението	1	4.2	ABC	3	поддържа
Наказание <obj чака >nsubj арбитър	Наказание	чака	арбитър	1	4.2	ABC	3	чака
Нападателят <nsubj направи >obj рейд	Нападателят	направи	рейд	1	4.2	ABC	3	направи
Нападателят <nsubj получи >obj шанс	Нападателят	получи	шанс	1	4.2	ABC	3	получи
Науката <nsubj изпитва >obj затруднения	Науката	изпитва	затруднения	1	4.2	ABC	3	изпитва
Начинът <nsubj обуславя >obj опасност	Начинът	обуславя	опасност	1	4.2	ABC	3	обуславя
Неолиберализмът <nsubj обезлюдяват >obj Родината	Неолиберализмът	обезлюдяват	Родината	1	4.2	ABC	3	обезлюдяват
Носителят <nsubj постигна >obj победа	Носителят	постигна	победа	1	4.2	ABC	3	постигна
Обединение <nsubj постигна >obj резултат	Обединение	постигна	резултат	1	4.2	ABC	3	постигна
Обществото <nsubj следи >obj данни	Обществото	следи	данни	1	4.2	ABC	3	следи
Община <nsubj изразява >obj загриженост	Община	изразява	загриженост	1	4.2	ABC	3	изразява
Община <nsubj осигури >obj ползване	Община	осигури	ползване	1	4.2	ABC	3	осигури
Община <nsubj потвърждава >obj подкрепа	Община	потвърждава	подкрепа	1	4.2	ABC	3	потвърждава
