Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
Изданието <nsubj цитира >obj министъра	Изданието	цитира	министъра	2	2.9	ABC	3	цитира
Изложбата <nsubj представя >obj младежи	Изложбата	представя	младежи	2	2.9	ABC	3	представя
Изпитът <nsubj проверява >obj знания	Изпитът	проверява	знания	2	2.9	ABC	3	проверява
Изпитът <nsubj продължава >obj часа	Изпитът	продължава	часа	2	2.9	ABC	3	продължава
Изходът <nsubj предопредели >obj бъдещето	Изходът	предопредели	бъдещето	2	2.9	ABC	3	предопредели
Инспекторите <nsubj проследяват >obj движението	Инспекторите	проследяват	движението	2	2.9	ABC	3	проследяват
Иранците <nsubj правят >obj шеги	Иранците	правят	шеги	2	2.9	ABC	3	правят
КОНЦЕРТ <obj ЗАПОЧНА >nsubj КАМПАНИЯТА	КОНЦЕРТ	ЗАПОЧНА	КАМПАНИЯТА	2	2.9	ABC	3	ЗАПОЧНА
Кампанията <nsubj стартира >obj година	Кампанията	стартира	година	2	2.9	ABC	3	стартира
Колежите <nsubj предлагат >obj гама	Колежите	предлагат	гама	2	2.9	ABC	3	предлагат
Комисията <nsubj отхвърлиха >obj искането	Комисията	отхвърлиха	искането	2	2.9	ABC	3	отхвърлиха
Компанията <nsubj залага >obj увеличение	Компанията	залага	увеличение	2	2.9	ABC	3	залага
Компанията <nsubj изстреля >obj ракета	Компанията	изстреля	ракета	2	2.9	ABC	3	изстреля
Компанията <nsubj сглобяваше >obj модели	Компанията	сглобяваше	модели	2	2.9	ABC	3	сглобяваше
Компанията <nsubj създаде >obj мрежи	Компанията	създаде	мрежи	2	2.9	ABC	3	създаде
Копривата <nsubj съдържа >obj желязо	Копривата	съдържа	желязо	2	2.9	ABC	3	съдържа
Липсата <nsubj застрашава >obj кампания	Липсата	застрашава	кампания	2	2.9	ABC	3	застрашава
Министерство <nsubj изказва >obj благодарност	Министерство	изказва	благодарност	2	2.9	ABC	3	изказва
Министерство <nsubj оказа >obj съдействие	Министерство	оказа	съдействие	2	2.9	ABC	3	оказа
Министерството <nsubj премести >obj станция	Министерството	премести	станция	2	2.9	ABC	3	премести
Министър-председателят <nsubj пилотира >obj самолет	Министър-председателят	пилотира	самолет	2	2.9	ABC	3	пилотира
Министърът <nsubj очерта >obj точки	Министърът	очерта	точки	2	2.9	ABC	3	очерта
Нападателят <nsubj направи >obj рейд	Нападателят	направи	рейд	2	2.9	ABC	3	направи
Наредба <nsubj регламентира >obj зона	Наредба	регламентира	зона	2	2.9	ABC	3	регламентира
Начинът <nsubj обуславя >obj опасност	Начинът	обуславя	опасност	2	2.9	ABC	3	обуславя
Несъгласие <obj изразиха >nsubj съветници	Несъгласие	изразиха	съветници	2	2.9	ABC	3	изразиха
Община <nsubj уведомява >obj жителите	Община	уведомява	жителите	2	2.9	ABC	3	уведомява
Общината <nsubj инвестира >obj лв.	Общината	инвестира	лв.	2	2.9	ABC	3	инвестира
Органите <nsubj оказват >obj съдействие	Органите	оказват	съдействие	2	2.9	ABC	3	оказват
Отличничката <nsubj написала >obj есе	Отличничката	написала	есе	2	2.9	ABC	3	написала
Периодът <nsubj има >obj значение	Периодът	има	значение	2	2.9	ABC	3	има
Пожар <nsubj става >obj повод	Пожар	става	повод	2	2.9	ABC	3	става
Полицаите <nsubj върнали >obj коли	Полицаите	върнали	коли	2	2.9	ABC	3	върнали
Полицаите <nsubj осигуриха >obj достъп	Полицаите	осигуриха	достъп	2	2.9	ABC	3	осигуриха
Посетителите <nsubj използват >obj раздела	Посетителите	използват	раздела	2	2.9	ABC	3	използват
Поскъпването <nsubj прави >obj %	Поскъпването	прави	%	2	2.9	ABC	3	прави
Потребител <nsubj зададе >obj въпрос	Потребител	зададе	въпрос	2	2.9	ABC	3	зададе
Право <obj имат >nsubj турци	Право	имат	турци	2	2.9	ABC	3	имат
Председателят <nsubj подаде >obj оставка	Председателят	подаде	оставка	2	2.9	ABC	3	подаде
Президентът <nsubj изпрати >obj писмо	Президентът	изпрати	писмо	2	2.9	ABC	3	изпрати
Президентът <nsubj откри >obj форум	Президентът	откри	форум	2	2.9	ABC	3	откри
Природозащитниците <nsubj полагат >obj усиля	Природозащитниците	полагат	усиля	2	2.9	ABC	3	полагат
Програмата <nsubj включва >obj лектори	Програмата	включва	лектори	2	2.9	ABC	3	включва
Програмите <nsubj имали >obj черти	Програмите	имали	черти	2	2.9	ABC	3	имали
Прокуратурата <nsubj привлякла >obj мъж	Прокуратурата	привлякла	мъж	2	2.9	ABC	3	привлякла
Родители <nsubj откриват >obj фотоизложба	Родители	откриват	фотоизложба	2	2.9	ABC	3	откриват
Сайта <nsubj носи >obj отговорност	Сайта	носи	отговорност	2	2.9	ABC	3	носи
Случката <nsubj става >obj достояние	Случката	става	достояние	2	2.9	ABC	3	става
Содата <nsubj имат >obj ефект	Содата	имат	ефект	2	2.9	ABC	3	имат
Станалото <nsubj засяга >obj гражданин	Станалото	засяга	гражданин	2	2.9	ABC	3	засяга
Стотици <nsubj имаха >obj възможност	Стотици	имаха	възможност	2	2.9	ABC	3	имаха
Страх <nsubj сковали >obj телевизиите	Страх	сковали	телевизиите	2	2.9	ABC	3	сковали
Съдът <nsubj прие >obj доводите	Съдът	прие	доводите	2	2.9	ABC	3	прие
Темата <obj коментира >nsubj президентът	Темата	коментира	президентът	2	2.9	ABC	3	коментира
Терористите <nsubj взривяват >obj самолети	Терористите	взривяват	самолети	2	2.9	ABC	3	взривяват
Тестът <nsubj включва >obj въпроси	Тестът	включва	въпроси	2	2.9	ABC	3	включва
Топ <obj завършва >nsubj патриотът	Топ	завършва	патриотът	2	2.9	ABC	3	завършва
Участие <obj вземат >nsubj ученици	Участие	вземат	ученици	2	2.9	ABC	3	вземат
Участниците <nsubj имат >obj възможността	Участниците	имат	възможността	2	2.9	ABC	3	имат
Участниците <nsubj представят >obj материал	Участниците	представят	материал	2	2.9	ABC	3	представят
Ученици <nsubj изработят >obj облекла	Ученици	изработят	облекла	2	2.9	ABC	3	изработят
Фирмите <nsubj ползват >obj %	Фирмите	ползват	%	2	2.9	ABC	3	ползват
Фолиото <nsubj защити >obj ръцете	Фолиото	защити	ръцете	2	2.9	ABC	3	защити
ХУДОЖНИЦИ <nsubj ИЗРИСУВАХА >obj ЯЙЦА	ХУДОЖНИЦИ	ИЗРИСУВАХА	ЯЙЦА	2	2.9	ABC	3	ИЗРИСУВАХА
Хайки <obj започва >nsubj дирекция	Хайки	започва	дирекция	2	2.9	ABC	3	започва
Хората <nsubj ползват >obj облекло	Хората	ползват	облекло	2	2.9	ABC	3	ползват
Хората <nsubj получиха >obj гласа	Хората	получиха	гласа	2	2.9	ABC	3	получиха
Ценителите <nsubj имаха >obj възможност	Ценителите	имаха	възможност	2	2.9	ABC	3	имаха
Цикория <nsubj държат >obj диабета	Цикория	държат	диабета	2	2.9	ABC	3	държат
Чувствителността <nsubj представляват >obj съчетание	Чувствителността	представляват	съчетание	2	2.9	ABC	3	представляват
Шестокласничка <nsubj стана >obj студентка	Шестокласничка	стана	студентка	2	2.9	ABC	3	стана
Шефът <nsubj нанесе >obj удар	Шефът	нанесе	удар	2	2.9	ABC	3	нанесе
Щастието <nsubj има >obj край	Щастието	има	край	2	2.9	ABC	3	има
Яйцата <nsubj имат >obj сертификат	Яйцата	имат	сертификат	2	2.9	ABC	3	имат
авиокомпании <nsubj спряха >obj полетите	авиокомпании	спряха	полетите	2	2.9	ABC	3	спряха
автобуса <nsubj решили >obj резултата	автобуса	решили	резултата	2	2.9	ABC	3	решили
авторите <nsubj включили >obj игри	авторите	включили	игри	2	2.9	ABC	3	включили
агенция <nsubj изпълнила >obj функции	агенция	изпълнила	функции	2	2.9	ABC	3	изпълнила
адвокатка <nsubj възстановила >obj щетите	адвокатка	възстановила	щетите	2	2.9	ABC	3	възстановила
адзурите <nsubj излязоха >obj победител	адзурите	излязоха	победител	2	2.9	ABC	3	излязоха
бизнес <nsubj включва >obj сгради	бизнес	включва	сгради	2	2.9	ABC	3	включва
бизнесмен <nsubj има >obj намерения	бизнесмен	има	намерения	2	2.9	ABC	3	има
блок <nsubj оценява >obj представянето	блок	оценява	представянето	2	2.9	ABC	3	оценява
блок <nsubj получи >obj %	блок	получи	%	2	2.9	ABC	3	получи
болниците <nsubj понесли >obj загуби	болниците	понесли	загуби	2	2.9	ABC	3	понесли
българите <nsubj имали >obj възможност	българите	имали	възможност	2	2.9	ABC	3	имали
вариант <nsubj даде >obj стабилност	вариант	даде	стабилност	2	2.9	ABC	3	даде
вечери <nsubj дават >obj резултат	вечери	дават	резултат	2	2.9	ABC	3	дават
вещество <nsubj забавя >obj развитието	вещество	забавя	развитието	2	2.9	ABC	3	забавя
взеха >obj участие >nsubj атлета	взеха	участие	атлета	2	2.9	ABC	3	взеха
взеха >obj участие >nsubj отбори	взеха	участие	отбори	2	2.9	ABC	3	взеха
вино <nsubj насърчава >obj загубата	вино	насърчава	загубата	2	2.9	ABC	3	насърчава
владетелят <nsubj поискал >obj риба	владетелят	поискал	риба	2	2.9	ABC	3	поискал
внуците <nsubj измислили >obj обръщения	внуците	измислили	обръщения	2	2.9	ABC	3	измислили
вода <nsubj струва >obj лева	вода	струва	лева	2	2.9	ABC	3	струва
водачите <nsubj нарушават >obj организация	водачите	нарушават	организация	2	2.9	ABC	3	нарушават
вот <nsubj изиграл >obj роля	вот	изиграл	роля	2	2.9	ABC	3	изиграл
вот <obj събрал >nsubj д-р	вот	събрал	д-р	2	2.9	ABC	3	събрал
въоръжаването <nsubj има >obj характер	въоръжаването	има	характер	2	2.9	ABC	3	има
г-жа <nsubj организира >obj натиск	г-жа	организира	натиск	2	2.9	ABC	3	организира
гигант <nsubj доставя >obj газ	гигант	доставя	газ	2	2.9	ABC	3	доставя
глава <nsubj изрази >obj готовност	глава	изрази	готовност	2	2.9	ABC	3	изрази
глава <nsubj откри >obj форум	глава	откри	форум	2	2.9	ABC	3	откри
глава <nsubj оцени >obj организацията	глава	оцени	организацията	2	2.9	ABC	3	оцени
годините <nsubj нямат >obj значение	годините	нямат	значение	2	2.9	ABC	3	нямат
гостите <nsubj пропуснаха >obj положение	гостите	пропуснаха	положение	2	2.9	ABC	3	пропуснаха
град <nsubj промени >obj статут	град	промени	статут	2	2.9	ABC	3	промени
група <nsubj печели >obj сърцата	група	печели	сърцата	2	2.9	ABC	3	печели
група <nsubj представя >obj песни	група	представя	песни	2	2.9	ABC	3	представя
двойката <nsubj запазила >obj част	двойката	запазила	част	2	2.9	ABC	3	запазила
депутатите <nsubj нарушават >obj решения	депутатите	нарушават	решения	2	2.9	ABC	3	нарушават
десница <nsubj поставила >obj ултиматум	десница	поставила	ултиматум	2	2.9	ABC	3	поставила
деца <nsubj ползват >obj %	деца	ползват	%	2	2.9	ABC	3	ползват
деца <nsubj проявяват >obj любопитство	деца	проявяват	любопитство	2	2.9	ABC	3	проявяват
диети <nsubj изключват >obj алкохола	диети	изключват	алкохола	2	2.9	ABC	3	изключват
дом <nsubj разпространи >obj сведения	дом	разпространи	сведения	2	2.9	ABC	3	разпространи
домакините <nsubj запознаят >obj участниците	домакините	запознаят	участниците	2	2.9	ABC	3	запознаят
доставчик <nsubj продава >obj газ	доставчик	продава	газ	2	2.9	ABC	3	продава
дреха <nsubj има >obj успех	дреха	има	успех	2	2.9	ABC	3	има
дружество <nsubj внесе >obj предложение	дружество	внесе	предложение	2	2.9	ABC	3	внесе
души <nsubj напуснали >obj болницата	души	напуснали	болницата	2	2.9	ABC	3	напуснали
души <nsubj полагат >obj подписи	души	полагат	подписи	2	2.9	ABC	3	полагат
държава <nsubj експулсира >obj граждани	държава	експулсира	граждани	2	2.9	ABC	3	експулсира
държава <nsubj стана >obj съучастник	държава	стана	съучастник	2	2.9	ABC	3	стана
държавата <nsubj притежава >obj процента	държавата	притежава	процента	2	2.9	ABC	3	притежава
екипи <nsubj оказали >obj съдействие	екипи	оказали	съдействие	2	2.9	ABC	3	оказали
експерти <nsubj засилили >obj наблюдение	експерти	засилили	наблюдение	2	2.9	ABC	3	засилили
експертиза <nsubj изброила >obj минимум	експертиза	изброила	минимум	2	2.9	ABC	3	изброила
ефект <nsubj осигурява >obj проникване	ефект	осигурява	проникване	2	2.9	ABC	3	осигурява
жители <nsubj подали >obj множество	жители	подали	множество	2	2.9	ABC	3	подали
заболяемост <nsubj засяга >obj хора	заболяемост	засяга	хора	2	2.9	ABC	3	засяга
заведения <nsubj регистрирали >obj пациенти	заведения	регистрирали	пациенти	2	2.9	ABC	3	регистрирали
законът <nsubj преобразува >obj закони	законът	преобразува	закони	2	2.9	ABC	3	преобразува
заместник-ректорите <nsubj полагат >obj подпис	заместник-ректорите	полагат	подпис	2	2.9	ABC	3	полагат
знака <nsubj слеят >obj същност	знака	слеят	същност	2	2.9	ABC	3	слеят
значение <obj има >nsubj замърсяването	значение	има	замърсяването	2	2.9	ABC	3	има
избори <nsubj доказали >obj правотата	избори	доказали	правотата	2	2.9	ABC	3	доказали
издание <nsubj привлече >obj ценители	издание	привлече	ценители	2	2.9	ABC	3	привлече
изложба <nsubj показва >obj знанията	изложба	показва	знанията	2	2.9	ABC	3	показва
икономика <nsubj бележи >obj ръст	икономика	бележи	ръст	2	2.9	ABC	3	бележи
инвестиция <nsubj надхвърля >obj млн.	инвестиция	надхвърля	млн.	2	2.9	ABC	3	надхвърля
инспектори <nsubj заловиха >obj метра	инспектори	заловиха	метра	2	2.9	ABC	3	заловиха
инспектори <nsubj извършиха >obj проверка	инспектори	извършиха	проверка	2	2.9	ABC	3	извършиха
инспектори <nsubj иззеха >obj мрежи	инспектори	иззеха	мрежи	2	2.9	ABC	3	иззеха
инспектори <nsubj констатираха >obj търговия	инспектори	констатираха	търговия	2	2.9	ABC	3	констатираха
инспектори <nsubj проверяват >obj яйца	инспектори	проверяват	яйца	2	2.9	ABC	3	проверяват
инспектори <nsubj санкционирали >obj търговци	инспектори	санкционирали	търговци	2	2.9	ABC	3	санкционирали
инспекторите <nsubj открили >obj нарушения	инспекторите	открили	нарушения	2	2.9	ABC	3	открили
информация <nsubj станала >obj причина	информация	станала	причина	2	2.9	ABC	3	станала
кампанията <nsubj набира >obj средства	кампанията	набира	средства	2	2.9	ABC	3	набира
кандидати <nsubj отправяли >obj заплахи	кандидати	отправяли	заплахи	2	2.9	ABC	3	отправяли
квалификация <nsubj коства >obj главата	квалификация	коства	главата	2	2.9	ABC	3	коства
клуб <nsubj има >obj проект	клуб	има	проект	2	2.9	ABC	3	има
клубовете <nsubj загубят >obj лицензите	клубовете	загубят	лицензите	2	2.9	ABC	3	загубят
клубът <nsubj има >obj договор	клубът	има	договор	2	2.9	ABC	3	има
кметицата <nsubj намерят >obj проблеми	кметицата	намерят	проблеми	2	2.9	ABC	3	намерят
колега <nsubj получава >obj евро	колега	получава	евро	2	2.9	ABC	3	получава
комисии <nsubj предложат >obj проект	комисии	предложат	проект	2	2.9	ABC	3	предложат
комисията <nsubj регулира >obj цената	комисията	регулира	цената	2	2.9	ABC	3	регулира
комитет <nsubj внесе >obj подписа	комитет	внесе	подписа	2	2.9	ABC	3	внесе
компании <nsubj напуснаха >obj полуострова	компании	напуснаха	полуострова	2	2.9	ABC	3	напуснаха
компания <nsubj започна >obj дейността	компания	започна	дейността	2	2.9	ABC	3	започна
концентрация <nsubj променя >obj концепция	концентрация	променя	концепция	2	2.9	ABC	3	променя
крал <nsubj имал >obj правото	крал	имал	правото	2	2.9	ABC	3	имал
кралят <nsubj познал >obj подмяната	кралят	познал	подмяната	2	2.9	ABC	3	познал
кубик <nsubj струва >obj лева	кубик	струва	лева	2	2.9	ABC	3	струва
левицата <nsubj провеждаше >obj консултации	левицата	провеждаше	консултации	2	2.9	ABC	3	провеждаше
левицата <nsubj състави >obj правителство	левицата	състави	правителство	2	2.9	ABC	3	състави
лекар <nsubj установил >obj необходимост	лекар	установил	необходимост	2	2.9	ABC	3	установил
лекаря <nsubj погледна >obj майка	лекаря	погледна	майка	2	2.9	ABC	3	погледна
лидерка <nsubj иска >obj отцепване	лидерка	иска	отцепване	2	2.9	ABC	3	иска
лидерът <nsubj подаде >obj оставка	лидерът	подаде	оставка	2	2.9	ABC	3	подаде
линии <nsubj обслужват >obj ул.	линии	обслужват	ул.	2	2.9	ABC	3	обслужват
