Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
ситуации <obj гълъбчета <nsubj потушавали	ситуации	гълъбчета	потушавали	3	3.2	ABC	3	потушавали
служителите <nsubj открили >obj пособия	служителите	открили	пособия	3	3.2	ABC	3	открили
среда <nsubj остават >obj пречки	среда	остават	пречки	3	3.2	ABC	3	остават
стабилност <nsubj гарантира >obj предвидимост	стабилност	гарантира	предвидимост	3	3.2	ABC	3	гарантира
старозагорци <nsubj записаха >obj победи	старозагорци	записаха	победи	3	3.2	ABC	3	записаха
столицата <nsubj задава >obj тенденция	столицата	задава	тенденция	3	3.2	ABC	3	задава
съвет <nsubj предприеме >obj действия	съвет	предприеме	действия	3	3.2	ABC	3	предприеме
съвет <nsubj прие >obj оставката	съвет	прие	оставката	3	3.2	ABC	3	прие
съвет <nsubj проведе >obj заседание	съвет	проведе	заседание	3	3.2	ABC	3	проведе
съвет <nsubj разгледа >obj предложението	съвет	разгледа	предложението	3	3.2	ABC	3	разгледа
съд <nsubj наредил >obj ограничаване	съд	наредил	ограничаване	3	3.2	ABC	3	наредил
съдбата <nsubj знае >obj работата	съдбата	знае	работата	3	3.2	ABC	3	знае
съдията <nsubj даде >obj знак	съдията	даде	знак	3	3.2	ABC	3	даде
съдията <nsubj ощети >obj море	съдията	ощети	море	3	3.2	ABC	3	ощети
съдът <nsubj взе >obj мярка	съдът	взе	мярка	3	3.2	ABC	3	взе
съдът <nsubj направи >obj децата	съдът	направи	децата	3	3.2	ABC	3	направи
сълзите <nsubj разкъсват >obj сърцето	сълзите	разкъсват	сърцето	3	3.2	ABC	3	разкъсват
сътрудничество <nsubj набрало >obj скорост	сътрудничество	набрало	скорост	3	3.2	ABC	3	набрало
указите <nsubj подготвят >obj почвата	указите	подготвят	почвата	3	3.2	ABC	3	подготвят
университет <nsubj има >obj право	университет	има	право	3	3.2	ABC	3	има
управител <nsubj издаде >obj заповед	управител	издаде	заповед	3	3.2	ABC	3	издаде
усложнения <nsubj поразили >obj зрението	усложнения	поразили	зрението	3	3.2	ABC	3	поразили
училища <nsubj получили >obj лева	училища	получили	лева	3	3.2	ABC	3	получили
финала <nsubj премерят >obj отбора	финала	премерят	отбора	3	3.2	ABC	3	премерят
фонд <nsubj одобри >obj заявления	фонд	одобри	заявления	3	3.2	ABC	3	одобри
хората <nsubj ползват >obj облекло	хората	ползват	облекло	3	3.2	ABC	3	ползват
човек <nsubj изразил >obj позиция	човек	изразил	позиция	3	3.2	ABC	3	изразил
човек <nsubj има >obj силата	човек	има	силата	3	3.2	ABC	3	има
човек <nsubj надхвърли >obj компетентността	човек	надхвърли	компетентността	3	3.2	ABC	3	надхвърли
шега <nsubj става >obj реалност	шега	става	реалност	3	3.2	ABC	3	става
% <nsubj има >obj проблеми	%	има	проблеми	2	2.1	ABC	3	има
% <nsubj имат >obj отношение	%	имат	отношение	2	2.1	ABC	3	имат
% <nsubj купували >obj презервативи	%	купували	презервативи	2	2.1	ABC	3	купували
% <nsubj носят >obj презервативи	%	носят	презервативи	2	2.1	ABC	3	носят
% <nsubj отбелязали >obj квадратчето	%	отбелязали	квадратчето	2	2.1	ABC	3	отбелязали
Kомпанията <nsubj изпълни >obj мечта	Kомпанията	изпълни	мечта	2	2.1	ABC	3	изпълни
Position <nsubj require >obj travel	Position	require	travel	2	2.1	ABC	3	require
SUV-ът <nsubj изминава >obj км	SUV-ът	изминава	км	2	2.1	ABC	3	изминава
division <nsubj looking >obj Programme	division	looking	Programme	2	2.1	ABC	3	looking
malhama <nsubj означава >obj битка	malhama	означава	битка	2	2.1	ABC	3	означава
Агенти <nsubj арестуваха >obj прокурор	Агенти	арестуваха	прокурор	2	2.1	ABC	3	арестуваха
Агенция <nsubj стартира >obj изпълнението	Агенция	стартира	изпълнението	2	2.1	ABC	3	стартира
Андроидът <nsubj става >obj враг	Андроидът	става	враг	2	2.1	ABC	3	става
Асоциация <nsubj организира >obj велопоход	Асоциация	организира	велопоход	2	2.1	ABC	3	организира
Асоциацията <nsubj отбелязва >obj ден	Асоциацията	отбелязва	ден	2	2.1	ABC	3	отбелязва
Асоциацията <nsubj сезира >obj прокурор	Асоциацията	сезира	прокурор	2	2.1	ABC	3	сезира
Афишът <nsubj получи >obj хвалебствия	Афишът	получи	хвалебствия	2	2.1	ABC	3	получи
Багери <nsubj захапаха >obj буни	Багери	захапаха	буни	2	2.1	ABC	3	захапаха
Бизнecмeнът <nsubj тoчи >obj зъби	Бизнecмeнът	тoчи	зъби	2	2.1	ABC	3	тoчи
Билетът <nsubj струва >obj лева	Билетът	струва	лева	2	2.1	ABC	3	струва
Боговете <nsubj изоставили >obj човечеството	Боговете	изоставили	човечеството	2	2.1	ABC	3	изоставили
Бордей <nsubj отвори >obj врати	Бордей	отвори	врати	2	2.1	ABC	3	отвори
Бранителят <nsubj навършва >obj години	Бранителят	навършва	години	2	2.1	ABC	3	навършва
Валежите <nsubj носят >obj плодородие	Валежите	носят	плодородие	2	2.1	ABC	3	носят
Версията <nsubj имат >obj време	Версията	имат	време	2	2.1	ABC	3	имат
Вила <nsubj реализира >obj продуктите	Вила	реализира	продуктите	2	2.1	ABC	3	реализира
Виното <nsubj насърчава >obj отделяне	Виното	насърчава	отделяне	2	2.1	ABC	3	насърчава
Влизането <nsubj поставя >obj съдбата	Влизането	поставя	съдбата	2	2.1	ABC	3	поставя
Водачът <nsubj събрала >obj предпочитания	Водачът	събрала	предпочитания	2	2.1	ABC	3	събрала
Водачът <nsubj управлява >obj работата	Водачът	управлява	работата	2	2.1	ABC	3	управлява
Г-н <nsubj печелят >obj избори	Г-н	печелят	избори	2	2.1	ABC	3	печелят
Германецът <nsubj спаси >obj мачбола	Германецът	спаси	мачбола	2	2.1	ABC	3	спаси
Гинекологът <nsubj погледнал >obj русалка	Гинекологът	погледнал	русалка	2	2.1	ABC	3	погледнал
Говорител <nsubj потвърди >obj срещи	Говорител	потвърди	срещи	2	2.1	ABC	3	потвърди
Гостите <nsubj записаха >obj успех	Гостите	записаха	успех	2	2.1	ABC	3	записаха
Градът <nsubj запазва >obj статута	Градът	запазва	статута	2	2.1	ABC	3	запазва
Гражданите <nsubj използват >obj паспорти	Гражданите	използват	паспорти	2	2.1	ABC	3	използват
Гражданите <nsubj плащат >obj такса	Гражданите	плащат	такса	2	2.1	ABC	3	плащат
Грациите <nsubj премериха >obj сили	Грациите	премериха	сили	2	2.1	ABC	3	премериха
Д-р <nsubj направи >obj разкрития	Д-р	направи	разкрития	2	2.1	ABC	3	направи
Д-р <nsubj поема >obj отговорността	Д-р	поема	отговорността	2	2.1	ABC	3	поема
Двубоят <nsubj продължи >obj часа	Двубоят	продължи	часа	2	2.1	ABC	3	продължи
Денят <nsubj носи >obj колорит	Денят	носи	колорит	2	2.1	ABC	3	носи
Десницата <nsubj има >obj мнозинство	Десницата	има	мнозинство	2	2.1	ABC	3	има
Десницата <nsubj представи >obj ред	Десницата	представи	ред	2	2.1	ABC	3	представи
Децата <nsubj имаха >obj възможността	Децата	имаха	възможността	2	2.1	ABC	3	имаха
Диетологът <nsubj предлагат >obj методи	Диетологът	предлагат	методи	2	2.1	ABC	3	предлагат
Довиждане <obj скандират >nsubj феновете	Довиждане	скандират	феновете	2	2.1	ABC	3	скандират
Документът <nsubj включва >obj редица	Документът	включва	редица	2	2.1	ABC	3	включва
Доц. <nsubj изведе >obj въпроса	Доц.	изведе	въпроса	2	2.1	ABC	3	изведе
Държавата <nsubj има >obj регулации	Държавата	има	регулации	2	2.1	ABC	3	има
Държавата-членка <nsubj нотифицира >obj съвет	Държавата-членка	нотифицира	съвет	2	2.1	ABC	3	нотифицира
Евродепутатът <nsubj изрази >obj недоволство	Евродепутатът	изрази	недоволство	2	2.1	ABC	3	изрази
Екипът <nsubj има >obj опит	Екипът	има	опит	2	2.1	ABC	3	има
Екипът <nsubj продължава >obj стремеж	Екипът	продължава	стремеж	2	2.1	ABC	3	продължава
Експертите <nsubj откриват >obj маса	Експертите	откриват	маса	2	2.1	ABC	3	откриват
Жените <nsubj обичат >obj секс	Жените	обичат	секс	2	2.1	ABC	3	обичат
Животните <nsubj прекарват >obj заболяването	Животните	прекарват	заболяването	2	2.1	ABC	3	прекарват
Жури <nsubj оценявало >obj творби	Жури	оценявало	творби	2	2.1	ABC	3	оценявало
Журналистката <nsubj публикувала >obj материали	Журналистката	публикувала	материали	2	2.1	ABC	3	публикувала
Забавянето <nsubj предизвика >obj протести	Забавянето	предизвика	протести	2	2.1	ABC	3	предизвика
Законът <nsubj налага >obj ограничения	Законът	налага	ограничения	2	2.1	ABC	3	налага
Законът <nsubj сложи >obj край	Законът	сложи	край	2	2.1	ABC	3	сложи
Зам.-министър <nsubj връчиха >obj награди	Зам.-министър	връчиха	награди	2	2.1	ABC	3	връчиха
Зам.-председателят <nsubj откриха >obj Музей	Зам.-председателят	откриха	Музей	2	2.1	ABC	3	откриха
Звездата <nsubj използва >obj услугите	Звездата	използва	услугите	2	2.1	ABC	3	използва
Звездата <nsubj получавал >obj ангажимент	Звездата	получавал	ангажимент	2	2.1	ABC	3	получавал
