Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
أخذت >nsubj السلالة >obj اسم	أخذت	السلالة	اسم	1	1.6	ABC	3	أخذت
أخرجت >nsubj المدينة >obj بعضًا	أخرجت	المدينة	بعضًا	1	1.6	ABC	3	أخرجت
أخلاقيات <obj تختلف >nsubj المسؤولية	أخلاقيات	تختلف	المسؤولية	1	1.6	ABC	3	تختلف
أخلاقيات <obj تختلف >nsubj الميثاق	أخلاقيات	تختلف	الميثاق	1	1.6	ABC	3	تختلف
أدت >nsubj الثورة >obj السياسات	أدت	الثورة	السياسات	1	1.6	ABC	3	أدت
أدخل >nsubj السودان >obj الشريعة	أدخل	السودان	الشريعة	1	1.6	ABC	3	أدخل
أدخل >nsubj الهولنديون >obj قصب	أدخل	الهولنديون	قصب	1	1.6	ABC	3	أدخل
أدخل >nsubj مفهوم >obj وسيلةً	أدخل	مفهوم	وسيلةً	1	1.6	ABC	3	أدخل
أدى >nsubj تطور >obj دوراً	أدى	تطور	دوراً	1	1.6	ABC	3	أدى
أدى >nsubj نائب >obj اليمين	أدى	نائب	اليمين	1	1.6	ABC	3	أدى
أراد >nsubj الجهاز >obj الحصول	أراد	الجهاز	الحصول	1	1.6	ABC	3	أراد
أراد >nsubj المستخدم >obj مشاركة	أراد	المستخدم	مشاركة	1	1.6	ABC	3	أراد
أرادت >nsubj كازاخستان >obj المشاركة	أرادت	كازاخستان	المشاركة	1	1.6	ABC	3	أرادت
أرتقى >obj العرش >nsubj الملك	أرتقى	العرش	الملك	1	1.6	ABC	3	أرتقى
أرسل >nsubj البابا >obj معلمين	أرسل	البابا	معلمين	1	1.6	ABC	3	أرسل
أرسل >nsubj سُلطانُ >obj جيشًا	أرسل	سُلطانُ	جيشًا	1	1.6	ABC	3	أرسل
أرسل >nsubj مجلس >obj تعزيزات	أرسل	مجلس	تعزيزات	1	1.6	ABC	3	أرسل
أرسلت >nsubj قوات >obj معظم	أرسلت	قوات	معظم	1	1.6	ABC	3	أرسلت
أستخدم >nsubj البابليون >obj الآلة	أستخدم	البابليون	الآلة	1	1.6	ABC	3	أستخدم
أستخدمت >nsubj بعض >obj قوات	أستخدمت	بعض	قوات	1	1.6	ABC	3	أستخدمت
أسرت <nsubj تصبح >obj أسرة	أسرت	تصبح	أسرة	1	1.6	ABC	3	تصبح
أسس >nsubj أمير >obj إمارة	أسس	أمير	إمارة	1	1.6	ABC	3	أسس
أسس >nsubj إبراهيم >obj أركان	أسس	إبراهيم	أركان	1	1.6	ABC	3	أسس
أسس >nsubj الفرنسيون >obj إقليم	أسس	الفرنسيون	إقليم	1	1.6	ABC	3	أسس
أسس >nsubj المؤابيّون >obj المدينة	أسس	المؤابيّون	المدينة	1	1.6	ABC	3	أسس
أسس >nsubj المهندس >obj تصميم	أسس	المهندس	تصميم	1	1.6	ABC	3	أسس
أسس >obj إحدى >nsubj حروب	أسس	إحدى	حروب	1	1.6	ABC	3	أسس
أسس >obj الدولة >nsubj رجالٌ	أسس	الدولة	رجالٌ	1	1.6	ABC	3	أسس
أسست >nsubj الشركة >obj موقع	أسست	الشركة	موقع	1	1.6	ABC	3	أسست
أسقط >nsubj الإمام >obj تعز	أسقط	الإمام	تعز	1	1.6	ABC	3	أسقط
أسلوب <obj زملاء <nsubj عابوا	أسلوب	زملاء	عابوا	1	1.6	ABC	3	عابوا
أسّس >nsubj الأمير >obj إمارة	أسّس	الأمير	إمارة	1	1.6	ABC	3	أسّس
أصبح >nsubj أغسطس >obj الإمبراطور	أصبح	أغسطس	الإمبراطور	1	1.6	ABC	3	أصبح
أصبح >nsubj إنتاج >obj سوق	أصبح	إنتاج	سوق	1	1.6	ABC	3	أصبح
أصبح >nsubj الري >obj جانبًا	أصبح	الري	جانبًا	1	1.6	ABC	3	أصبح
أصبح >nsubj تقسيم >obj هدفا	أصبح	تقسيم	هدفا	1	1.6	ABC	3	أصبح
أصبح >nsubj عدد >obj أضعاف	أصبح	عدد	أضعاف	1	1.6	ABC	3	أصبح
أصبح >nsubj نهج >obj التفاعل	أصبح	نهج	التفاعل	1	1.6	ABC	3	أصبح
أصبحت >nsubj أطلال >obj مزارا	أصبحت	أطلال	مزارا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj أعمال >obj جزءًا	أصبحت	أعمال	جزءًا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj البلاد >obj دولة	أصبحت	البلاد	دولة	1	1.6	ABC	3	أصبحت
أصبحت >nsubj البلدة >obj مركزا	أصبحت	البلدة	مركزا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj الجزيرة >obj مكان	أصبحت	الجزيرة	مكان	1	1.6	ABC	3	أصبحت
أصبحت >nsubj السفارة >obj الشكل	أصبحت	السفارة	الشكل	1	1.6	ABC	3	أصبحت
أصبحت >nsubj الكنائس >obj جزءًا	أصبحت	الكنائس	جزءًا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj عاصمة	أصبحت	المدينة	عاصمة	1	1.6	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj مزارا	أصبحت	المدينة	مزارا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj مقصدًا	أصبحت	المدينة	مقصدًا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj موقعاً	أصبحت	المدينة	موقعاً	1	1.6	ABC	3	أصبحت
أصبحت >nsubj المسيحية >obj دين	أصبحت	المسيحية	دين	1	1.6	ABC	3	أصبحت
أصبحت >nsubj المعسكرات >obj موقعًا	أصبحت	المعسكرات	موقعًا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj الناحية >obj قضاء	أصبحت	الناحية	قضاء	1	1.6	ABC	3	أصبحت
أصبحت >nsubj الهند >obj اقتصادًا	أصبحت	الهند	اقتصادًا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj الولايات >obj القوى	أصبحت	الولايات	القوى	1	1.6	ABC	3	أصبحت
أصبحت >nsubj بلاد >obj ملجأ	أصبحت	بلاد	ملجأ	1	1.6	ABC	3	أصبحت
أصبحت >nsubj جمهورية >obj الوجهة	أصبحت	جمهورية	الوجهة	1	1.6	ABC	3	أصبحت
أصبحت >nsubj جمهورية >obj جزءًا	أصبحت	جمهورية	جزءًا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj جمهورية >obj عضوًا	أصبحت	جمهورية	عضوًا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj صقلية >obj منطقة	أصبحت	صقلية	منطقة	1	1.6	ABC	3	أصبحت
أصبحت >nsubj صناعة >obj تجارةً	أصبحت	صناعة	تجارةً	1	1.6	ABC	3	أصبحت
أصبحت >nsubj طرق >obj غير	أصبحت	طرق	غير	1	1.6	ABC	3	أصبحت
أصبحت >nsubj عبادة >obj جزءً	أصبحت	عبادة	جزءً	1	1.6	ABC	3	أصبحت
أصبحت >nsubj قبرص >obj عضوًا	أصبحت	قبرص	عضوًا	1	1.6	ABC	3	أصبحت
أصبحت >nsubj كازاخستان >obj دولة	أصبحت	كازاخستان	دولة	1	1.6	ABC	3	أصبحت
أصبحت >nsubj كل >obj مراكز	أصبحت	كل	مراكز	1	1.6	ABC	3	أصبحت
أصبحت >nsubj مملكة >obj مركزاً	أصبحت	مملكة	مركزاً	1	1.6	ABC	3	أصبحت
أصدر >nsubj الاتحاد >obj قانونًا	أصدر	الاتحاد	قانونًا	1	1.6	ABC	3	أصدر
أصدر >nsubj الرئيس >obj عفواً	أصدر	الرئيس	عفواً	1	1.6	ABC	3	أصدر
أصدر >nsubj الرئيس >obj عفوًا	أصدر	الرئيس	عفوًا	1	1.6	ABC	3	أصدر
أصدر >nsubj السفير >obj بعض	أصدر	السفير	بعض	1	1.6	ABC	3	أصدر
أصدر >nsubj مجلس >obj أحكام	أصدر	مجلس	أحكام	1	1.6	ABC	3	أصدر
أصدرت >nsubj المجموعة >obj عدة	أصدرت	المجموعة	عدة	1	1.6	ABC	3	أصدرت
أصدرت >nsubj المستعمرات >obj إعلان	أصدرت	المستعمرات	إعلان	1	1.6	ABC	3	أصدرت
أصدرت >nsubj شركة >obj الاسطوانة	أصدرت	شركة	الاسطوانة	1	1.6	ABC	3	أصدرت
أصدرت >nsubj عصبة >obj ولاية	أصدرت	عصبة	ولاية	1	1.6	ABC	3	أصدرت
أصدرت >nsubj محكمة >obj حكما	أصدرت	محكمة	حكما	1	1.6	ABC	3	أصدرت
أصدرت >nsubj محكمة >obj حكماً	أصدرت	محكمة	حكماً	1	1.6	ABC	3	أصدرت
أصل <nsubj تشمل >obj الفاكهة	أصل	تشمل	الفاكهة	1	1.6	ABC	3	تشمل
أصول <nsubj الإسهام <obj يوجد	أصول	الإسهام	يوجد	1	1.6	ABC	3	يوجد
أضحت >nsubj المدينة >obj مركزًا	أضحت	المدينة	مركزًا	1	1.6	ABC	3	أضحت
أضفت >nsubj المملكة >obj الطابع	أضفت	المملكة	الطابع	1	1.6	ABC	3	أضفت
أطلق >nsubj الإسبان >obj كلمة	أطلق	الإسبان	كلمة	1	1.6	ABC	3	أطلق
أطلق >nsubj الإسبان >obj لقب	أطلق	الإسبان	لقب	1	1.6	ABC	3	أطلق
أطلق >nsubj الخليفة >obj اسم	أطلق	الخليفة	اسم	1	1.6	ABC	3	أطلق
أطلق >nsubj الروم >obj تسمية	أطلق	الروم	تسمية	1	1.6	ABC	3	أطلق
أطلق >nsubj الرومان >obj لقب	أطلق	الرومان	لقب	1	1.6	ABC	3	أطلق
أطلق >nsubj النمساويون >obj اسم	أطلق	النمساويون	اسم	1	1.6	ABC	3	أطلق
أطلق >nsubj سكان >obj اسم	أطلق	سكان	اسم	1	1.6	ABC	3	أطلق
أطلق >nsubj قدماء >obj اسم	أطلق	قدماء	اسم	1	1.6	ABC	3	أطلق
أطلق >nsubj مضطهدو >obj اللقب	أطلق	مضطهدو	اللقب	1	1.6	ABC	3	أطلق
أطلق >obj كلمة >nsubj طريقة	أطلق	كلمة	طريقة	1	1.6	ABC	3	أطلق
أطلقت >nsubj شركة >obj منصة	أطلقت	شركة	منصة	1	1.6	ABC	3	أطلقت
أطنب >nsubj الفلاسفة >obj كلاماً	أطنب	الفلاسفة	كلاماً	1	1.6	ABC	3	أطنب
أطوار <nsubj يتيح >obj وقتا	أطوار	يتيح	وقتا	1	1.6	ABC	3	يتيح
أظهر >nsubj الإمبراطور >obj اهتماماً	أظهر	الإمبراطور	اهتماماً	1	1.6	ABC	3	أظهر
أظهر >nsubj السائقون >obj ضعفًا	أظهر	السائقون	ضعفًا	1	1.6	ABC	3	أظهر
أظهرت >nsubj الأبحاث >obj إحدى	أظهرت	الأبحاث	إحدى	1	1.6	ABC	3	أظهرت
أظهرت >nsubj الاختبارات >obj قدرات	أظهرت	الاختبارات	قدرات	1	1.6	ABC	3	أظهرت
أظهرت >nsubj المركبات >obj قدرة	أظهرت	المركبات	قدرة	1	1.6	ABC	3	أظهرت
أعاد >nsubj أغسطس >obj الواجهة	أعاد	أغسطس	الواجهة	1	1.6	ABC	3	أعاد
أعاد >nsubj البيزنطيون >obj البناء	أعاد	البيزنطيون	البناء	1	1.6	ABC	3	أعاد
أعاد >nsubj السيمينول >obj إنشاء	أعاد	السيمينول	إنشاء	1	1.6	ABC	3	أعاد
أعاد >obj التأكيد >nsubj المجمع	أعاد	التأكيد	المجمع	1	1.6	ABC	3	أعاد
أعادت >nsubj الدولة >obj إعمار	أعادت	الدولة	إعمار	1	1.6	ABC	3	أعادت
أعادت >nsubj الشركة >obj تسمية	أعادت	الشركة	تسمية	1	1.6	ABC	3	أعادت
أعادت >nsubj القبائل >obj التفاوض	أعادت	القبائل	التفاوض	1	1.6	ABC	3	أعادت
أعادت >nsubj دول >obj استقلال	أعادت	دول	استقلال	1	1.6	ABC	3	أعادت
أعادت >nsubj سكة >obj تحديد	أعادت	سكة	تحديد	1	1.6	ABC	3	أعادت
أعادت >nsubj مجموعة >obj إطلاق	أعادت	مجموعة	إطلاق	1	1.6	ABC	3	أعادت
أعتمد >nsubj أتباع >obj قوانين	أعتمد	أتباع	قوانين	1	1.6	ABC	3	أعتمد
أعتنق >nsubj أبناء >obj الديانة	أعتنق	أبناء	الديانة	1	1.6	ABC	3	أعتنق
أعطت >nsubj قياساتُ >obj معلومات	أعطت	قياساتُ	معلومات	1	1.6	ABC	3	أعطت
أعطد >nsubj اللغة >obj سیلًا	أعطد	اللغة	سیلًا	1	1.6	ABC	3	أعطد
أعطى >nsubj البابا >obj الجزية	أعطى	البابا	الجزية	1	1.6	ABC	3	أعطى
أعطى >nsubj الشاب >obj دروسًا	أعطى	الشاب	دروسًا	1	1.6	ABC	3	أعطى
أعطى >nsubj الفرنسيين >obj سلطة	أعطى	الفرنسيين	سلطة	1	1.6	ABC	3	أعطى
أعطى >nsubj مزود >obj شبكةً	أعطى	مزود	شبكةً	1	1.6	ABC	3	أعطى
أعطى >nsubj مزود >obj عنوانًا	أعطى	مزود	عنوانًا	1	1.6	ABC	3	أعطى
أعطى >nsubj موقع >obj أهمية	أعطى	موقع	أهمية	1	1.6	ABC	3	أعطى
أعطي >nsubj بناء >obj اهتماماً	أعطي	بناء	اهتماماً	1	1.6	ABC	3	أعطي
أعلن >nsubj التليفزيون >obj إصابة	أعلن	التليفزيون	إصابة	1	1.6	ABC	3	أعلن
أعلن >nsubj التنظيم >obj تنصيب	أعلن	التنظيم	تنصيب	1	1.6	ABC	3	أعلن
أعلن >nsubj النخبة >obj أنفس	أعلن	النخبة	أنفس	1	1.6	ABC	3	أعلن
أعلن >nsubj النخبة >obj الملوك	أعلن	النخبة	الملوك	1	1.6	ABC	3	أعلن
أعلن >nsubj برلمان >obj الاستقلال	أعلن	برلمان	الاستقلال	1	1.6	ABC	3	أعلن
أعلن >nsubj تنظيم >obj قيام	أعلن	تنظيم	قيام	1	1.6	ABC	3	أعلن
أعلن >nsubj تنظيم >obj مسؤولية	أعلن	تنظيم	مسؤولية	1	1.6	ABC	3	أعلن
أعلن >nsubj مجلس >obj الاستعصاء	أعلن	مجلس	الاستعصاء	1	1.6	ABC	3	أعلن
أعلن >nsubj مجلس >obj دولة	أعلن	مجلس	دولة	1	1.6	ABC	3	أعلن
أعلن >nsubj مجمع >obj بداية	أعلن	مجمع	بداية	1	1.6	ABC	3	أعلن
أعلن >obj أنفس >nsubj الوحدة	أعلن	أنفس	الوحدة	1	1.6	ABC	3	أعلن
أعلن >obj الملوك >nsubj الوحدة	أعلن	الملوك	الوحدة	1	1.6	ABC	3	أعلن
أعلنت >nsubj الأمم >obj يوماً	أعلنت	الأمم	يوماً	1	1.6	ABC	3	أعلنت
أعلنت >nsubj الحكومة >obj تعز	أعلنت	الحكومة	تعز	1	1.6	ABC	3	أعلنت
أعلنت >nsubj المحكمة >obj غير	أعلنت	المحكمة	غير	1	1.6	ABC	3	أعلنت
أعلنت >nsubj المنظمة >obj الوقف	أعلنت	المنظمة	الوقف	1	1.6	ABC	3	أعلنت
أعلنت >nsubj الوكالة >obj استقلال	أعلنت	الوكالة	استقلال	1	1.6	ABC	3	أعلنت
أعلنت >nsubj جمهورية >obj استقلال	أعلنت	جمهورية	استقلال	1	1.6	ABC	3	أعلنت
أعيد >nsubj بناء >obj طرة	أعيد	بناء	طرة	1	1.6	ABC	3	أعيد
أغنيات <obj يبلغ >nsubj عدد	أغنيات	يبلغ	عدد	1	1.6	ABC	3	يبلغ
أفراد <nsubj درجة <obj تحتفظ	أفراد	درجة	تحتفظ	1	1.6	ABC	3	تحتفظ
أقامت >nsubj البلدان >obj شراكات	أقامت	البلدان	شراكات	1	1.6	ABC	3	أقامت
أقدم >nsubj السجلات >obj كلمات	أقدم	السجلات	كلمات	1	1.6	ABC	3	أقدم
أقر >nsubj الدبلوماسيون >obj شرعية	أقر	الدبلوماسيون	شرعية	1	1.6	ABC	3	أقر
أقر >nsubj المُشرِّع >obj قواعد	أقر	المُشرِّع	قواعد	1	1.6	ABC	3	أقر
أقر >nsubj مجلس >obj استخدام	أقر	مجلس	استخدام	1	1.6	ABC	3	أقر
أقرت >nsubj الحكومة >obj مشروع	أقرت	الحكومة	مشروع	1	1.6	ABC	3	أقرت
أقنعت >nsubj الحوادث >obj الحكومة	أقنعت	الحوادث	الحكومة	1	1.6	ABC	3	أقنعت
أكد >nsubj المجمع >obj كنيسة	أكد	المجمع	كنيسة	1	1.6	ABC	3	أكد
أكد >nsubj المجمع >obj هوية	أكد	المجمع	هوية	1	1.6	ABC	3	أكد
أكسبة >nsubj شعبية >obj لقب	أكسبة	شعبية	لقب	1	1.6	ABC	3	أكسبة
أكمل >nsubj البريطانيون >obj ضم	أكمل	البريطانيون	ضم	1	1.6	ABC	3	أكمل
أكمل >nsubj خليفة >obj حملة	أكمل	خليفة	حملة	1	1.6	ABC	3	أكمل
أكملت >nsubj الشركات >obj مهمات	أكملت	الشركات	مهمات	1	1.6	ABC	3	أكملت
ألغت >nsubj المحكمة >obj حكمًا	ألغت	المحكمة	حكمًا	1	1.6	ABC	3	ألغت
ألغت >nsubj حكومة >obj البرلمان	ألغت	حكومة	البرلمان	1	1.6	ABC	3	ألغت
ألغى >nsubj الرئيس >obj قرار	ألغى	الرئيس	قرار	1	1.6	ABC	3	ألغى
ألف >nsubj ملحمة >obj كاتب	ألف	ملحمة	كاتب	1	1.6	ABC	3	ألف
ألقت >nsubj السلطات >obj القبض	ألقت	السلطات	القبض	1	1.6	ABC	3	ألقت
أمثلة <nsubj تشكل >obj أمثلة	أمثلة	تشكل	أمثلة	1	1.6	ABC	3	تشكل
أمر >nsubj زعيم >obj جميع	أمر	زعيم	جميع	1	1.6	ABC	3	أمر
أنتج >obj الألبوم >nsubj عدد	أنتج	الألبوم	عدد	1	1.6	ABC	3	أنتج
أنتجت >nsubj الاستثمارات >obj نمواً	أنتجت	الاستثمارات	نمواً	1	1.6	ABC	3	أنتجت
أنتجت >nsubj الشركة >obj أعمالا	أنتجت	الشركة	أعمالا	1	1.6	ABC	3	أنتجت
أنتجت >nsubj جرعة >obj تركيزات	أنتجت	جرعة	تركيزات	1	1.6	ABC	3	أنتجت
أنتجت >nsubj شركة >obj بذورًا	أنتجت	شركة	بذورًا	1	1.6	ABC	3	أنتجت
أنتجت >obj المسلسل >nsubj شركة	أنتجت	المسلسل	شركة	1	1.6	ABC	3	أنتجت
أنثى <nsubj تسمى >obj نعجة	أنثى	تسمى	نعجة	1	1.6	ABC	3	تسمى
أنزل >nsubj الله >obj آيات	أنزل	الله	آيات	1	1.6	ABC	3	أنزل
أنشأ >nsubj البريطانيون >obj مستعمرة	أنشأ	البريطانيون	مستعمرة	1	1.6	ABC	3	أنشأ
أنشأ >nsubj شعب >obj بنية	أنشأ	شعب	بنية	1	1.6	ABC	3	أنشأ
أنشأت >nsubj إمبراطورية >obj ثقافة	أنشأت	إمبراطورية	ثقافة	1	1.6	ABC	3	أنشأت
أنشأت >nsubj الثورة >obj الدولة	أنشأت	الثورة	الدولة	1	1.6	ABC	3	أنشأت
أنشأت >nsubj الدولة >obj مصلحة	أنشأت	الدولة	مصلحة	1	1.6	ABC	3	أنشأت
أنشأت >nsubj الهند >obj روبية	أنشأت	الهند	روبية	1	1.6	ABC	3	أنشأت
أنشأت >nsubj شركة >obj مستوطنة	أنشأت	شركة	مستوطنة	1	1.6	ABC	3	أنشأت
أنشأت >nsubj معاهدة >obj حدود	أنشأت	معاهدة	حدود	1	1.6	ABC	3	أنشأت
أنصار <nsubj طالبوا >obj إصلاح	أنصار	طالبوا	إصلاح	1	1.6	ABC	3	طالبوا
أنقذ >nsubj غرق >obj الجمهورية	أنقذ	غرق	الجمهورية	1	1.6	ABC	3	أنقذ
أنهت >nsubj الجبهة >obj الإبادة	أنهت	الجبهة	الإبادة	1	1.6	ABC	3	أنهت
أهداف <nsubj أعطت >obj الأولوية	أهداف	أعطت	الأولوية	1	1.6	ABC	3	أعطت
أهل <nsubj يدعون >obj أعراب	أهل	يدعون	أعراب	1	1.6	ABC	3	يدعون
أوجد >nsubj الكتاب >obj أوضاعاً	أوجد	الكتاب	أوضاعاً	1	1.6	ABC	3	أوجد
أوراق <nsubj تترك >obj بصمات	أوراق	تترك	بصمات	1	1.6	ABC	3	تترك
أوضح >nsubj الاقتصاديون >obj شأن	أوضح	الاقتصاديون	شأن	1	1.6	ABC	3	أوضح
أوقف >nsubj العقوبات >obj عملية	أوقف	العقوبات	عملية	1	1.6	ABC	3	أوقف
أوقفت >nsubj القوات >obj انتفاضة	أوقفت	القوات	انتفاضة	1	1.6	ABC	3	أوقفت
أيد >nsubj أعضاء >obj مزاعم	أيد	أعضاء	مزاعم	1	1.6	ABC	3	أيد
أيهد >obj الرأي >nsubj عُلماءُ	أيهد	الرأي	عُلماءُ	1	1.6	ABC	3	أيهد
إبن <nsubj دمر >obj القدس	إبن	دمر	القدس	1	1.6	ABC	3	دمر
إثنية <nsubj تراوحت >obj أحد	إثنية	تراوحت	أحد	1	1.6	ABC	3	تراوحت
إجلاء <nsubj يعتبرون >obj انتهاك	إجلاء	يعتبرون	انتهاك	1	1.6	ABC	3	يعتبرون
إحتل >nsubj القيصر >obj المدينة	إحتل	القيصر	المدينة	1	1.6	ABC	3	إحتل
إحدى <nsubj تنشد >obj الخلود	إحدى	تنشد	الخلود	1	1.6	ABC	3	تنشد
إدارة <nsubj يقصد >obj التحكم	إدارة	يقصد	التحكم	1	1.6	ABC	3	يقصد
