Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
Главы <nsubj обвинили >obj страны	Главы	обвинили	страны	1	6.6	ABC	3	обвинили
Госбанк <nsubj продаст >obj часть	Госбанк	продаст	часть	1	6.6	ABC	3	продаст
Госказначейство <nsubj положение <obj прокомментировало	Госказначейство	положение	прокомментировало	1	6.6	ABC	3	прокомментировало
Грамин <obj представлял >nsubj директор	Грамин	представлял	директор	1	6.6	ABC	3	представлял
Гроб <obj несла >nsubj толпа	Гроб	несла	толпа	1	6.6	ABC	3	несла
Группа <nsubj захватила >obj зал	Группа	захватила	зал	1	6.6	ABC	3	захватила
Губернатор <nsubj выразил >obj надежду	Губернатор	выразил	надежду	1	6.6	ABC	3	выразил
Губернатор <nsubj отправил >obj правительство	Губернатор	отправил	правительство	1	6.6	ABC	3	отправил
Далай-лама <nsubj оказал >obj прием	Далай-лама	оказал	прием	1	6.6	ABC	3	оказал
Девушка <nsubj вела >obj дневник	Девушка	вела	дневник	1	6.6	ABC	3	вела
Девушка <nsubj жарила >obj стейки	Девушка	жарила	стейки	1	6.6	ABC	3	жарила
Девушки <nsubj нашли >obj поплавок	Девушки	нашли	поплавок	1	6.6	ABC	3	нашли
Действия <nsubj вызывают >obj разочарование	Действия	вызывают	разочарование	1	6.6	ABC	3	вызывают
Депутат <nsubj попросил >obj прокуратуру	Депутат	попросил	прокуратуру	1	6.6	ABC	3	попросил
Депутаты <nsubj выражают >obj надежду	Депутаты	выражают	надежду	1	6.6	ABC	3	выражают
Депутаты <nsubj готовят >obj обращение	Депутаты	готовят	обращение	1	6.6	ABC	3	готовят
Депутаты <nsubj приняли >obj поправку	Депутаты	приняли	поправку	1	6.6	ABC	3	приняли
Дима <nsubj красил >obj Материнство	Дима	красил	Материнство	1	6.6	ABC	3	красил
Документ <obj разместила >nsubj служба	Документ	разместила	служба	1	6.6	ABC	3	разместила
Дома <nsubj кончали >obj обед	Дома	кончали	обед	1	6.6	ABC	3	кончали
Достраивать >obj дома >nsubj застройщик	Достраивать	дома	застройщик	1	6.6	ABC	3	Достраивать
Достраивать >obj дома >nsubj компания	Достраивать	дома	компания	1	6.6	ABC	3	Достраивать
Жена <nsubj подарила >obj портрет	Жена	подарила	портрет	1	6.6	ABC	3	подарила
Жители <nsubj знают >obj время	Жители	знают	время	1	6.6	ABC	3	знают
Журнал <nsubj опубликовал >obj сотню	Журнал	опубликовал	сотню	1	6.6	ABC	3	опубликовал
Журнал <nsubj популяризирует >obj произведения	Журнал	популяризирует	произведения	1	6.6	ABC	3	популяризирует
Журнал <nsubj принес >obj извинения	Журнал	принес	извинения	1	6.6	ABC	3	принес
Завершает >obj рейтинг >nsubj коллектив	Завершает	рейтинг	коллектив	1	6.6	ABC	3	Завершает
Замедление <nsubj улучшает >obj возможности	Замедление	улучшает	возможности	1	6.6	ABC	3	улучшает
Заместитель <nsubj займет >obj должность	Заместитель	займет	должность	1	6.6	ABC	3	займет
Заместитель <nsubj осуществляет >obj функции	Заместитель	осуществляет	функции	1	6.6	ABC	3	осуществляет
Защита <nsubj подала >obj жалобу	Защита	подала	жалобу	1	6.6	ABC	3	подала
Заявление <obj прокомментировал >nsubj министр	Заявление	прокомментировал	министр	1	6.6	ABC	3	прокомментировал
Издание <nsubj принесло >obj извинения	Издание	принесло	извинения	1	6.6	ABC	3	принесло
Инженеры <nsubj разработали >obj метод	Инженеры	разработали	метод	1	6.6	ABC	3	разработали
Информбюро <nsubj скрывает >obj факты	Информбюро	скрывает	факты	1	6.6	ABC	3	скрывает
Исключение <obj составляют >nsubj выборы	Исключение	составляют	выборы	1	6.6	ABC	3	составляют
Исследования <nsubj имеют >obj значение	Исследования	имеют	значение	1	6.6	ABC	3	имеют
Исследователи <nsubj смоделировали >obj влияние	Исследователи	смоделировали	влияние	1	6.6	ABC	3	смоделировали
Кандидат <nsubj поддерживает >obj инициативу	Кандидат	поддерживает	инициативу	1	6.6	ABC	3	поддерживает
Капитан <nsubj назвал >obj место	Капитан	назвал	место	1	6.6	ABC	3	назвал
Капсула <nsubj имеет >obj форму	Капсула	имеет	форму	1	6.6	ABC	3	имеет
Картина <nsubj получила >obj отзывы	Картина	получила	отзывы	1	6.6	ABC	3	получила
Катихизатор <nsubj прислал >obj письмо	Катихизатор	прислал	письмо	1	6.6	ABC	3	прислал
Катя <nsubj испытает >obj тяготы	Катя	испытает	тяготы	1	6.6	ABC	3	испытает
Квартира <nsubj делает >obj человека	Квартира	делает	человека	1	6.6	ABC	3	делает
Кокойты <nsubj обвинял >obj специалистов	Кокойты	обвинял	специалистов	1	6.6	ABC	3	обвинял
Комбат <nsubj уступил >obj койку	Комбат	уступил	койку	1	6.6	ABC	3	уступил
Коммунисты <nsubj подтвердили >obj намерение	Коммунисты	подтвердили	намерение	1	6.6	ABC	3	подтвердили
Компании <nsubj отрицают >obj вину	Компании	отрицают	вину	1	6.6	ABC	3	отрицают
Компании <nsubj показывают >obj рост	Компании	показывают	рост	1	6.6	ABC	3	показывают
Компания <nsubj готовит >obj флагман	Компания	готовит	флагман	1	6.6	ABC	3	готовит
Компания <nsubj начала >obj презентацию	Компания	начала	презентацию	1	6.6	ABC	3	начала
Компания <nsubj получит >obj возможность	Компания	получит	возможность	1	6.6	ABC	3	получит
Компания <nsubj разрабатывает >obj смартфон	Компания	разрабатывает	смартфон	1	6.6	ABC	3	разрабатывает
Компания <nsubj распространила >obj фотографии	Компания	распространила	фотографии	1	6.6	ABC	3	распространила
Компания <nsubj создала >obj капсулу	Компания	создала	капсулу	1	6.6	ABC	3	создала
Компания <nsubj создаст >obj вариант	Компания	создаст	вариант	1	6.6	ABC	3	создаст
Компания <nsubj создаст >obj версию	Компания	создаст	версию	1	6.6	ABC	3	создаст
Комунвідділ <nsubj чухає >obj потилицю	Комунвідділ	чухає	потилицю	1	6.6	ABC	3	чухає
Конгресс <nsubj утвердит >obj итоги	Конгресс	утвердит	итоги	1	6.6	ABC	3	утвердит
Корпорация <nsubj приняла >obj решение	Корпорация	приняла	решение	1	6.6	ABC	3	приняла
Костюм <nsubj получит >obj манжеты	Костюм	получит	манжеты	1	6.6	ABC	3	получит
Критики <nsubj приняли >obj игру	Критики	приняли	игру	1	6.6	ABC	3	приняли
ЛОССХ <nsubj дал >obj путевку	ЛОССХ	дал	путевку	1	6.6	ABC	3	дал
Лауреатов <obj приветствовали >nsubj вице-спикер	Лауреатов	приветствовали	вице-спикер	1	6.6	ABC	3	приветствовали
Лауреатов <obj фонд <nsubj объявил	Лауреатов	фонд	объявил	1	6.6	ABC	3	объявил
Любовь <nsubj имеет >obj мучения	Любовь	имеет	мучения	1	6.6	ABC	3	имеет
Люди <nsubj загрязняют >obj океан	Люди	загрязняют	океан	1	6.6	ABC	3	загрязняют
Люди <nsubj поймут >obj рассказ	Люди	поймут	рассказ	1	6.6	ABC	3	поймут
Лютик <nsubj нашел >obj листовку	Лютик	нашел	листовку	1	6.6	ABC	3	нашел
Лікар <nsubj дав >obj авто	Лікар	дав	авто	1	6.6	ABC	3	дав
МВД <nsubj уточняет >obj состояние	МВД	уточняет	состояние	1	6.6	ABC	3	уточняет
МВФ <nsubj обнародует >obj данные	МВФ	обнародует	данные	1	6.6	ABC	3	обнародует
Максим <nsubj привез >obj экземпляры	Максим	привез	экземпляры	1	6.6	ABC	3	привез
Мать <nsubj дала >obj разрешение	Мать	дала	разрешение	1	6.6	ABC	3	дала
Машин <obj комиссар <nsubj доставляет	Машин	комиссар	доставляет	1	6.6	ABC	3	доставляет
Медики <nsubj выявили >obj различия	Медики	выявили	различия	1	6.6	ABC	3	выявили
Мероприятие <obj ведет >nsubj гендиректор	Мероприятие	ведет	гендиректор	1	6.6	ABC	3	ведет
Меры <nsubj затронули >obj секторы	Меры	затронули	секторы	1	6.6	ABC	3	затронули
Метеорологи <nsubj прогнозируют >obj усиление	Метеорологи	прогнозируют	усиление	1	6.6	ABC	3	прогнозируют
Министерство <nsubj начало >obj расследование	Министерство	начало	расследование	1	6.6	ABC	3	начало
Министерство <nsubj объявило >obj конкурс	Министерство	объявило	конкурс	1	6.6	ABC	3	объявило
Министр <nsubj выразил >obj уверенность	Министр	выразил	уверенность	1	6.6	ABC	3	выразил
Министр <nsubj прокомментировал >obj возможность	Министр	прокомментировал	возможность	1	6.6	ABC	3	прокомментировал
Министры <nsubj подписали >obj договор	Министры	подписали	договор	1	6.6	ABC	3	подписали
Митрополит <nsubj положил >obj основание	Митрополит	положил	основание	1	6.6	ABC	3	положил
Модуль <obj испытал >nsubj покоритель	Модуль	испытал	покоритель	1	6.6	ABC	3	испытал
Мужчина <nsubj увидел >obj хорька	Мужчина	увидел	хорька	1	6.6	ABC	3	увидел
Мужчина <nsubj употреблял >obj стероиды	Мужчина	употреблял	стероиды	1	6.6	ABC	3	употреблял
Надругательство <nsubj посеяло >obj реакцию	Надругательство	посеяло	реакцию	1	6.6	ABC	3	посеяло
Нарушение <nsubj влечет >obj ответственность	Нарушение	влечет	ответственность	1	6.6	ABC	3	влечет
Наставник <nsubj покинул >obj поле	Наставник	покинул	поле	1	6.6	ABC	3	покинул
Непогоду <obj усиливает >nsubj ветер	Непогоду	усиливает	ветер	1	6.6	ABC	3	усиливает
Одесские <nsubj наняли >obj помещения	Одесские	наняли	помещения	1	6.6	ABC	3	наняли
Оператор <nsubj возобновил >obj обслуживание	Оператор	возобновил	обслуживание	1	6.6	ABC	3	возобновил
Оператор <nsubj установил >obj роуминг	Оператор	установил	роуминг	1	6.6	ABC	3	установил
Ответственность <obj взяла >nsubj группировка	Ответственность	взяла	группировка	1	6.6	ABC	3	взяла
Ответственность <obj взяли >nsubj боевики	Ответственность	взяли	боевики	1	6.6	ABC	3	взяли
Отказ <obj министр <nsubj объяснил	Отказ	министр	объяснил	1	6.6	ABC	3	объяснил
Отмена <nsubj лишает >obj граждан	Отмена	лишает	граждан	1	6.6	ABC	3	лишает
Отряды <nsubj наращивали >obj численность	Отряды	наращивали	численность	1	6.6	ABC	3	наращивали
Палиголик <nsubj получил >obj сведения	Палиголик	получил	сведения	1	6.6	ABC	3	получил
Паркер <nsubj употребляла >obj мясо	Паркер	употребляла	мясо	1	6.6	ABC	3	употребляла
Парламент <nsubj передал >obj перечень	Парламент	передал	перечень	1	6.6	ABC	3	передал
Парняги <nsubj взяли >obj ведра	Парняги	взяли	ведра	1	6.6	ABC	3	взяли
Певец <nsubj попросил >obj жену	Певец	попросил	жену	1	6.6	ABC	3	попросил
Переезд <nsubj повлек >obj переборку	Переезд	повлек	переборку	1	6.6	ABC	3	повлек
Пикет <obj охраняет >nsubj милиция	Пикет	охраняет	милиция	1	6.6	ABC	3	охраняет
Пискун <nsubj занял >obj кабинет	Пискун	занял	кабинет	1	6.6	ABC	3	занял
Победу <obj принес >nsubj бросок	Победу	принес	бросок	1	6.6	ABC	3	принес
Подвезли >nsubj молодцы >obj картошку	Подвезли	молодцы	картошку	1	6.6	ABC	3	Подвезли
Подписчики <nsubj написали >obj комментарии	Подписчики	написали	комментарии	1	6.6	ABC	3	написали
Подростки <nsubj прочтут >obj текст	Подростки	прочтут	текст	1	6.6	ABC	3	прочтут
Поклонники <nsubj устроили >obj обсуждение	Поклонники	устроили	обсуждение	1	6.6	ABC	3	устроили
Полиция <nsubj призвала >obj граждан	Полиция	призвала	граждан	1	6.6	ABC	3	призвала
Помпео <nsubj занимает >obj пост	Помпео	занимает	пост	1	6.6	ABC	3	занимает
Поправку <obj разработал >nsubj депутат	Поправку	разработал	депутат	1	6.6	ABC	3	разработал
Попы <nsubj отхватывают >obj заутреню	Попы	отхватывают	заутреню	1	6.6	ABC	3	отхватывают
Порфирий <nsubj перепутал >obj числа	Порфирий	перепутал	числа	1	6.6	ABC	3	перепутал
Порядка <nsubj поменяли >obj участок	Порядка	поменяли	участок	1	6.6	ABC	3	поменяли
Порядок <nsubj определяет >obj механизм	Порядок	определяет	механизм	1	6.6	ABC	3	определяет
Посещение <nsubj сняло >obj камень	Посещение	сняло	камень	1	6.6	ABC	3	сняло
Послы <nsubj написали >obj статьи	Послы	написали	статьи	1	6.6	ABC	3	написали
Поставку <obj предусматривать >nsubj соглашение	Поставку	предусматривать	соглашение	1	6.6	ABC	3	предусматривать
Потакание <nsubj вызывает >obj озабоченность	Потакание	вызывает	озабоченность	1	6.6	ABC	3	вызывает
Правительство <nsubj приняло >obj решение	Правительство	приняло	решение	1	6.6	ABC	3	приняло
Право <obj имеют >nsubj вкладчиков	Право	имеют	вкладчиков	1	6.6	ABC	3	имеют
Председатель <nsubj опроверг >obj информацию	Председатель	опроверг	информацию	1	6.6	ABC	3	опроверг
Председатель <nsubj прочитал >obj роман	Председатель	прочитал	роман	1	6.6	ABC	3	прочитал
Представители <nsubj напоминают >obj сверчков	Представители	напоминают	сверчков	1	6.6	ABC	3	напоминают
Представители <nsubj познакомят >obj горстей	Представители	познакомят	горстей	1	6.6	ABC	3	познакомят
Представители <nsubj прокомментировали >obj информацию	Представители	прокомментировали	информацию	1	6.6	ABC	3	прокомментировали
Представитель <nsubj призвал >obj власти	Представитель	призвал	власти	1	6.6	ABC	3	призвал
Президент <nsubj назвал >obj сборную	Президент	назвал	сборную	1	6.6	ABC	3	назвал
Президент <nsubj оценил >obj введение	Президент	оценил	введение	1	6.6	ABC	3	оценил
Президент <nsubj подверг >obj самолеты	Президент	подверг	самолеты	1	6.6	ABC	3	подверг
Президент <nsubj принял >obj посла	Президент	принял	посла	1	6.6	ABC	3	принял
Президент <nsubj принял >obj решение	Президент	принял	решение	1	6.6	ABC	3	принял
Президент <nsubj присвоил >obj звание	Президент	присвоил	звание	1	6.6	ABC	3	присвоил
Премьер-министр <nsubj совершит >obj поездку	Премьер-министр	совершит	поездку	1	6.6	ABC	3	совершит
Пресс-секретарь <nsubj назвал >obj статью	Пресс-секретарь	назвал	статью	1	6.6	ABC	3	назвал
Прибор <nsubj воспроизводит >obj принципы	Прибор	воспроизводит	принципы	1	6.6	ABC	3	воспроизводит
Приглашение <nsubj застало >obj руководство	Приглашение	застало	руководство	1	6.6	ABC	3	застало
Программа <nsubj включает >obj рэп	Программа	включает	рэп	1	6.6	ABC	3	включает
Проект <nsubj предполагает >obj внедрение	Проект	предполагает	внедрение	1	6.6	ABC	3	предполагает
Проект <nsubj предполагает >obj создание	Проект	предполагает	создание	1	6.6	ABC	3	предполагает
Проект <nsubj предусматривает >obj аренду	Проект	предусматривает	аренду	1	6.6	ABC	3	предусматривает
Промывка <nsubj затронет >obj объекты	Промывка	затронет	объекты	1	6.6	ABC	3	затронет
Професор <nsubj дав >obj Голос	Професор	дав	Голос	1	6.6	ABC	3	дав
Путешественник <nsubj преодолел >obj меридиан	Путешественник	преодолел	меридиан	1	6.6	ABC	3	преодолел
Р[адлов <nsubj произв[ел >obj впеч[атление	Р[адлов	произв[ел	впеч[атление	1	6.6	ABC	3	произв[ел
Работы <obj ведет >nsubj компания	Работы	ведет	компания	1	6.6	ABC	3	ведет
Размещение <obj оплачивает >nsubj общество	Размещение	оплачивает	общество	1	6.6	ABC	3	оплачивает
Райкомы <nsubj дали >obj распоряжения	Райкомы	дали	распоряжения	1	6.6	ABC	3	дали
Ранчич <nsubj прокомментировала >obj находку	Ранчич	прокомментировала	находку	1	6.6	ABC	3	прокомментировала
Раскритиковал >obj ресторан >nsubj ректор	Раскритиковал	ресторан	ректор	1	6.6	ABC	3	Раскритиковал
Режиссер <nsubj объяснил >obj причины	Режиссер	объяснил	причины	1	6.6	ABC	3	объяснил
Результат <nsubj устраивает >obj банки	Результат	устраивает	банки	1	6.6	ABC	3	устраивает
Реклама <nsubj подразумевает >obj свободу	Реклама	подразумевает	свободу	1	6.6	ABC	3	подразумевает
Решение <nsubj вызвало >obj реакцию	Решение	вызвало	реакцию	1	6.6	ABC	3	вызвало
Решение <obj лидер <nsubj пояснил	Решение	лидер	пояснил	1	6.6	ABC	3	пояснил
Решение <obj принимало >nsubj правительство	Решение	принимало	правительство	1	6.6	ABC	3	принимало
Рештовання <obj люде <nsubj розтяг- ли	Рештовання	люде	розтяг- ли	1	6.6	ABC	3	розтяг- ли
Родители <nsubj вызвали >obj помощь	Родители	вызвали	помощь	1	6.6	ABC	3	вызвали
Роль <obj играл >nsubj прораб	Роль	играл	прораб	1	6.6	ABC	3	играл
Роль <obj подчеркнули >nsubj представителя	Роль	подчеркнули	представителя	1	6.6	ABC	3	подчеркнули
Рост <obj поддерживают >nsubj данные	Рост	поддерживают	данные	1	6.6	ABC	3	поддерживают
Руководство <nsubj отрицает >obj причастность	Руководство	отрицает	причастность	1	6.6	ABC	3	отрицает
Руководство <nsubj приняло >obj решение	Руководство	приняло	решение	1	6.6	ABC	3	приняло
США <nsubj внесли >obj заявления	США	внесли	заявления	1	6.6	ABC	3	внесли
США <nsubj внесли >obj проекты	США	внесли	проекты	1	6.6	ABC	3	внесли
США <nsubj проводят >obj переговоры	США	проводят	переговоры	1	6.6	ABC	3	проводят
США <obj представлял >nsubj генерал	США	представлял	генерал	1	6.6	ABC	3	представлял
Самолет <nsubj потерпел >obj крушение	Самолет	потерпел	крушение	1	6.6	ABC	3	потерпел
Самолет <nsubj пробил >obj заграждение	Самолет	пробил	заграждение	1	6.6	ABC	3	пробил
Секретариат <nsubj публиковать >obj информацию	Секретариат	публиковать	информацию	1	6.6	ABC	3	публиковать
Секретарь <nsubj подчеркнул >obj важность	Секретарь	подчеркнул	важность	1	6.6	ABC	3	подчеркнул
Семью <obj разрушило >nsubj неуважение	Семью	разрушило	неуважение	1	6.6	ABC	3	разрушило
Серию <obj оценили >nsubj жители	Серию	оценили	жители	1	6.6	ABC	3	оценили
Системы <obj используют >nsubj компаний	Системы	используют	компаний	1	6.6	ABC	3	используют
Скорость <nsubj превышает >obj скорость	Скорость	превышает	скорость	1	6.6	ABC	3	превышает
Слова <obj приводит >nsubj телеканал	Слова	приводит	телеканал	1	6.6	ABC	3	приводит
Слог <nsubj напоминает >obj ряд	Слог	напоминает	ряд	1	6.6	ABC	3	напоминает
Снегу <nsubj намело >obj уйму	Снегу	намело	уйму	1	6.6	ABC	3	намело
Собор <nsubj представлял >obj вид	Собор	представлял	вид	1	6.6	ABC	3	представлял
Совет <nsubj направил >obj письмо	Совет	направил	письмо	1	6.6	ABC	3	направил
Совет <nsubj одобрил >obj закон	Совет	одобрил	закон	1	6.6	ABC	3	одобрил
Советник <nsubj обратили >obj внимание	Советник	обратили	внимание	1	6.6	ABC	3	обратили
Создание <nsubj совмещает >obj свободу	Создание	совмещает	свободу	1	6.6	ABC	3	совмещает
Сотрудники <nsubj забрали >obj кошелек	Сотрудники	забрали	кошелек	1	6.6	ABC	3	забрали
Сотрудники <nsubj подготовят >obj фасады	Сотрудники	подготовят	фасады	1	6.6	ABC	3	подготовят
Союз <nsubj сформировал >obj комитеты	Союз	сформировал	комитеты	1	6.6	ABC	3	сформировал
Спасение <obj марксисты <nsubj видят	Спасение	марксисты	видят	1	6.6	ABC	3	видят
Специалисты <nsubj оценят >obj ситуацию	Специалисты	оценят	ситуацию	1	6.6	ABC	3	оценят
Спортсменка <nsubj получила >obj перелом	Спортсменка	получила	перелом	1	6.6	ABC	3	получила
Сторонники <nsubj распространяют >obj фотокопию	Сторонники	распространяют	фотокопию	1	6.6	ABC	3	распространяют
Стороны <nsubj подписали >obj ряд	Стороны	подписали	ряд	1	6.6	ABC	3	подписали
Стражи <nsubj разместили >obj сообщение	Стражи	разместили	сообщение	1	6.6	ABC	3	разместили
Суд <nsubj освободил >obj бизнесмена	Суд	освободил	бизнесмена	1	6.6	ABC	3	освободил
Суд <nsubj отклонил >obj заявления	Суд	отклонил	заявления	1	6.6	ABC	3	отклонил
Суд <nsubj прокомментировал >obj решение	Суд	прокомментировал	решение	1	6.6	ABC	3	прокомментировал
Суд <nsubj удовлетворил >obj требование	Суд	удовлетворил	требование	1	6.6	ABC	3	удовлетворил
Суд <nsubj удовлетворил >obj ходатайства	Суд	удовлетворил	ходатайства	1	6.6	ABC	3	удовлетворил
Суд <nsubj удовлетворил >obj ходатайство	Суд	удовлетворил	ходатайство	1	6.6	ABC	3	удовлетворил
Сумму <obj следствие <nsubj оценивает	Сумму	следствие	оценивает	1	6.6	ABC	3	оценивает
Телеканал <nsubj вырезал >obj высказывание	Телеканал	вырезал	высказывание	1	6.6	ABC	3	вырезал
Технология <nsubj получила >obj название	Технология	получила	название	1	6.6	ABC	3	получила
Тральщики <nsubj исследуют >obj часть	Тральщики	исследуют	часть	1	6.6	ABC	3	исследуют
Транк <nsubj покинул >obj проект	Транк	покинул	проект	1	6.6	ABC	3	покинул
Турки <nsubj устроили >obj переворот	Турки	устроили	переворот	1	6.6	ABC	3	устроили
Уполномоченный <nsubj рассматривает >obj возможность	Уполномоченный	рассматривает	возможность	1	6.6	ABC	3	рассматривает
Управление <nsubj выявляет >obj нарушения	Управление	выявляет	нарушения	1	6.6	ABC	3	выявляет
Управление <nsubj начало >obj проверку	Управление	начало	проверку	1	6.6	ABC	3	начало
Уровень <nsubj превышает >obj норму	Уровень	превышает	норму	1	6.6	ABC	3	превышает
Условия <nsubj подразумевают >obj выпуск	Условия	подразумевают	выпуск	1	6.6	ABC	3	подразумевают
Уткин <nsubj высмеял >obj высказывание	Уткин	высмеял	высказывание	1	6.6	ABC	3	высмеял
Участие <obj принимают >nsubj ученых	Участие	принимают	ученых	1	6.6	ABC	3	принимают
Ученые <nsubj имплантировали >obj шарики	Ученые	имплантировали	шарики	1	6.6	ABC	3	имплантировали
Ученые <nsubj представили >obj разработку	Ученые	представили	разработку	1	6.6	ABC	3	представили
Ущерб <obj следователи <nsubj оценили	Ущерб	следователи	оценили	1	6.6	ABC	3	оценили
Факт <obj подтверждают >nsubj отчеты	Факт	подтверждают	отчеты	1	6.6	ABC	3	подтверждают
Физики <nsubj развеяли >obj миф	Физики	развеяли	миф	1	6.6	ABC	3	развеяли
Физики <nsubj рассчитали >obj скорость	Физики	рассчитали	скорость	1	6.6	ABC	3	рассчитали
Фильмы <obj москвичи <nsubj выбрали	Фильмы	москвичи	выбрали	1	6.6	ABC	3	выбрали
Фишер <nsubj рассматривает >obj возможность	Фишер	рассматривает	возможность	1	6.6	ABC	3	рассматривает
Фотосессию <obj журнал <nsubj опубликовал	Фотосессию	журнал	опубликовал	1	6.6	ABC	3	опубликовал
