Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
ورک <nsubj مدد <obj کرے	ورک	مدد	کرے	20	27.4	ABC	3	کرے
تکنیک <nsubj مسئلے <obj کرتی	تکنیک	مسئلے	کرتی	19	26.0	ABC	3	کرتی
ماہرین <nsubj ترکیب <obj کی	ماہرین	ترکیب	کی	19	26.0	ABC	3	کی
پولیس <nsubj تلاش <obj کر	پولیس	تلاش	کر	19	26.0	ABC	3	کر
انسانوں <nsubj چیزیں <obj سیکھنی	انسانوں	چیزیں	سیکھنی	18	24.6	ABC	3	سیکھنی
فیصلہ <nsubj موقع <obj کرے	فیصلہ	موقع	کرے	18	24.6	ABC	3	کرے
ماہرین <nsubj کہتے >obj توقعات	ماہرین	کہتے	توقعات	18	24.6	ABC	3	کہتے
بوٹ <nsubj معلومات <obj کرتا	بوٹ	معلومات	کرتا	17	23.3	ABC	3	کرتا
طلبہ <nsubj ورکشاپس <obj کیے	طلبہ	ورکشاپس	کیے	17	23.3	ABC	3	کیے
کاروں <nsubj ذرائع <obj ہیں	کاروں	ذرائع	ہیں	17	23.3	ABC	3	ہیں
کارکنان <nsubj تشویش <obj کرتے	کارکنان	تشویش	کرتے	17	23.3	ABC	3	کرتے
کسٹمرز <nsubj ڈیٹس <obj کرسکتے	کسٹمرز	ڈیٹس	کرسکتے	17	23.3	ABC	3	کرسکتے
کوچز <nsubj پہچان <obj بنائی	کوچز	پہچان	بنائی	17	23.3	ABC	3	بنائی
افراد <nsubj تصویریں <obj کروانے	افراد	تصویریں	کروانے	16	21.9	ABC	3	کروانے
افراد <nsubj تفصیلات <obj کرنی	افراد	تفصیلات	کرنی	16	21.9	ABC	3	کرنی
بچے <nsubj دوستوں <obj کر	بچے	دوستوں	کر	16	21.9	ABC	3	کر
لائن <nsubj لائن <obj کر	لائن	لائن	کر	16	21.9	ABC	3	کر
لوگ <nsubj فیصلے <obj کرتے	لوگ	فیصلے	کرتے	16	21.9	ABC	3	کرتے
کمپنیوں <nsubj تحقیقات <obj کردی	کمپنیوں	تحقیقات	کردی	16	21.9	ABC	3	کردی
لائن <nsubj کھیل <obj دکھایا	لائن	کھیل	دکھایا	15	20.5	ABC	3	دکھایا
لوگ <nsubj زندگی <obj کرتے	لوگ	زندگی	کرتے	15	20.5	ABC	3	کرتے
لوگوں <nsubj کہا >obj اجازت	لوگوں	کہا	اجازت	15	20.5	ABC	3	کہا
منصوبہ <nsubj خطرے <obj کرتا	منصوبہ	خطرے	کرتا	15	20.5	ABC	3	کرتا
صارفین <nsubj تاریخ <obj کرنے	صارفین	تاریخ	کرنے	14	19.2	ABC	3	کرنے
صنعت <nsubj پیسے <obj کرنے	صنعت	پیسے	کرنے	14	19.2	ABC	3	کرنے
لوگوں <nsubj کہا >obj حق	لوگوں	کہا	حق	14	19.2	ABC	3	کہا
مالکان <nsubj حسابات <obj کرنا	مالکان	حسابات	کرنا	14	19.2	ABC	3	کرنا
حکومت <nsubj ٹارگٹ <obj رکھا	حکومت	ٹارگٹ	رکھا	13	17.8	ABC	3	رکھا
حکومت <nsubj روپے <obj کیا	حکومت	روپے	کیا	12	16.4	ABC	3	کیا
حکومت <nsubj مدد <obj کرنی	حکومت	مدد	کرنی	12	16.4	ABC	3	کرنی
ستاروں <nsubj جلوے <obj دکھائے	ستاروں	جلوے	دکھائے	12	16.4	ABC	3	دکھائے
صارفین <nsubj تصاویر <obj دیکھ	صارفین	تصاویر	دیکھ	12	16.4	ABC	3	دیکھ
مالکین <nsubj تشکیلات <obj بنانے	مالکین	تشکیلات	بنانے	12	16.4	ABC	3	بنانے
شخصیات <nsubj رات <obj بنایا	شخصیات	رات	بنایا	11	15.1	ABC	3	بنایا
لوگوں <nsubj منہ <obj بچنا	لوگوں	منہ	بچنا	11	15.1	ABC	3	بچنا
ٹیم <nsubj رنز <obj بنائے	ٹیم	رنز	بنائے	11	15.1	ABC	3	بنائے
ٹیم <nsubj کامیابی <obj کی	ٹیم	کامیابی	کی	11	15.1	ABC	3	کی
حکومت <nsubj نظام <obj کرنا	حکومت	نظام	کرنا	10	13.7	ABC	3	کرنا
خواہ <nsubj فارم <obj سمجھتے	خواہ	فارم	سمجھتے	10	13.7	ABC	3	سمجھتے
فینز <nsubj ٹکٹس <obj خرید	فینز	ٹکٹس	خرید	10	13.7	ABC	3	خرید
لوگوں <nsubj اظہارِ <obj سمجھا	لوگوں	اظہارِ	سمجھا	10	13.7	ABC	3	سمجھا
حکومت <nsubj حل <obj کرنا	حکومت	حل	کرنا	9	12.3	ABC	3	کرنا
صارف <nsubj کمنٹ <obj کرتا	صارف	کمنٹ	کرتا	9	12.3	ABC	3	کرتا
فینز <nsubj خوشخبری <obj سوائے	فینز	خوشخبری	سوائے	8	11.0	ABC	3	سوائے
لائن <nsubj کام <obj کیا	لائن	کام	کیا	8	11.0	ABC	3	کیا
مالکین <nsubj کارکردگی <obj بنایا	مالکین	کارکردگی	بنایا	8	11.0	ABC	3	بنایا
مدیران <nsubj بتایا >obj انتخاب	مدیران	بتایا	انتخاب	8	11.0	ABC	3	بتایا
ٹیم <nsubj فارم <obj کرنے	ٹیم	فارم	کرنے	8	11.0	ABC	3	کرنے
صارفین <nsubj تبدیلی <obj کیا	صارفین	تبدیلی	کیا	7	9.6	ABC	3	کیا
حکومت <nsubj مطالبہ <obj کیا	حکومت	مطالبہ	کیا	6	8.2	ABC	3	کیا
زراعت <nsubj بتایا >obj خوشخبری	زراعت	بتایا	خوشخبری	6	8.2	ABC	3	بتایا
فینز <nsubj کہہ >obj ڈانسر	فینز	کہہ	ڈانسر	6	8.2	ABC	3	کہہ
لوگ <nsubj معلومات <obj کر	لوگ	معلومات	کر	6	8.2	ABC	3	کر
لوگوں <nsubj ٹریکٹر <obj چلانی	لوگوں	ٹریکٹر	چلانی	6	8.2	ABC	3	چلانی
مشروب <nsubj آب <obj کرتا	مشروب	آب	کرتا	6	8.2	ABC	3	کرتا
وزیرِ <nsubj بتایا >obj خوشخبری	وزیرِ	بتایا	خوشخبری	6	8.2	ABC	3	بتایا
ٹیم <nsubj میچ <obj جیتا	ٹیم	میچ	جیتا	6	8.2	ABC	3	جیتا
پانی <nsubj مشروب <obj ہے	پانی	مشروب	ہے	6	8.2	ABC	3	ہے
کمپنی <nsubj کام <obj کیا	کمپنی	کام	کیا	6	8.2	ABC	3	کیا
کمیٹی <nsubj قرض <obj کر	کمیٹی	قرض	کر	6	8.2	ABC	3	کر
کھلاڑی <nsubj نوکری <obj کی	کھلاڑی	نوکری	کی	6	8.2	ABC	3	کی
بولرز <nsubj لائن <obj کیا	بولرز	لائن	کیا	5	6.8	ABC	3	کیا
حکومت <nsubj کام <obj کرنا	حکومت	کام	کرنا	5	6.8	ABC	3	کرنا
صارفین <nsubj تصاویر <obj کر	صارفین	تصاویر	کر	5	6.8	ABC	3	کر
صارفین <nsubj معلومات <obj دیکھ	صارفین	معلومات	دیکھ	5	6.8	ABC	3	دیکھ
عوام <nsubj گھروں <obj کرنا	عوام	گھروں	کرنا	5	6.8	ABC	3	کرنا
لوگوں <nsubj کہانیاں <obj بنائیں	لوگوں	کہانیاں	بنائیں	5	6.8	ABC	3	بنائیں
ٹیم <nsubj ٹیم <obj ہرا	ٹیم	ٹیم	ہرا	5	6.8	ABC	3	ہرا
ٹیم <nsubj کامیابی <obj کرلی	ٹیم	کامیابی	کرلی	5	6.8	ABC	3	کرلی
ڈرائیور <nsubj کار <obj چلایا	ڈرائیور	کار	چلایا	5	6.8	ABC	3	چلایا
کھلاڑیوں <nsubj کھیل <obj کھیلا	کھلاڑیوں	کھیل	کھیلا	5	6.8	ABC	3	کھیلا
ایپ <nsubj معلومات <obj کرتی	ایپ	معلومات	کرتی	4	5.5	ABC	3	کرتی
بولرز <nsubj کام <obj کیا	بولرز	کام	کیا	4	5.5	ABC	3	کیا
بینکوں <nsubj تدابیر <obj کرنے	بینکوں	تدابیر	کرنے	4	5.5	ABC	3	کرنے
تیلسکوپس <nsubj تفصیلات <obj کیا	تیلسکوپس	تفصیلات	کیا	4	5.5	ABC	3	کیا
حکومت <nsubj حل <obj کرے	حکومت	حل	کرے	4	5.5	ABC	3	کرے
حکومت <nsubj مسئلے <obj کرتی	حکومت	مسئلے	کرتی	4	5.5	ABC	3	کرتی
صارفین <nsubj معلومات <obj کر	صارفین	معلومات	کر	4	5.5	ABC	3	کر
عوام <nsubj نوٹس <obj کروانا	عوام	نوٹس	کروانا	4	5.5	ABC	3	کروانا
فون <nsubj تجربہ <obj کرتا	فون	تجربہ	کرتا	4	5.5	ABC	3	کرتا
فون <nsubj سسٹم <obj آتا	فون	سسٹم	آتا	4	5.5	ABC	3	آتا
فیچر <nsubj طریقہ <obj کرتا	فیچر	طریقہ	کرتا	4	5.5	ABC	3	کرتا
لوگوں <nsubj تصاویر <obj بنائیں	لوگوں	تصاویر	بنائیں	4	5.5	ABC	3	بنائیں
لوگوں <nsubj سائیکل <obj چلانی	لوگوں	سائیکل	چلانی	4	5.5	ABC	3	چلانی
لوگوں <nsubj ویڈیوز <obj بنائیں	لوگوں	ویڈیوز	بنائیں	4	5.5	ABC	3	بنائیں
ٹیم <nsubj میچ <obj کھیلا	ٹیم	میچ	کھیلا	4	5.5	ABC	3	کھیلا
ٹیم <nsubj میچ <obj کھیلے	ٹیم	میچ	کھیلے	4	5.5	ABC	3	کھیلے
ٹیم <nsubj کام <obj کرنا	ٹیم	کام	کرنا	4	5.5	ABC	3	کرنا
چیپ <nsubj امواج <obj کرتا	چیپ	امواج	کرتا	4	5.5	ABC	3	کرتا
کارکنان <nsubj موقع <obj ملتا	کارکنان	موقع	ملتا	4	5.5	ABC	3	ملتا
اننگز <nsubj کوششوں <obj بنا	اننگز	کوششوں	بنا	3	4.1	ABC	3	بنا
اہلکاروں <nsubj کام <obj کیا	اہلکاروں	کام	کیا	3	4.1	ABC	3	کیا
ایموجی <nsubj لوگوں <obj ہوگا	ایموجی	لوگوں	ہوگا	3	4.1	ABC	3	ہوگا
ایپ <nsubj سہولت <obj کرتی	ایپ	سہولت	کرتی	3	4.1	ABC	3	کرتی
بینک <nsubj امداد <obj کرے	بینک	امداد	کرے	3	4.1	ABC	3	کرے
حکومت <nsubj تدابیر <obj کئے	حکومت	تدابیر	کئے	3	4.1	ABC	3	کئے
حکومت <nsubj مطالبہ <obj کرنا	حکومت	مطالبہ	کرنا	3	4.1	ABC	3	کرنا
حکومت <nsubj ٹیکس <obj دیتی	حکومت	ٹیکس	دیتی	3	4.1	ABC	3	دیتی
حکومت <nsubj پابندی <obj کر	حکومت	پابندی	کر	3	4.1	ABC	3	کر
حکومت <nsubj کام <obj کر	حکومت	کام	کر	3	4.1	ABC	3	کر
دولت <nsubj اثر <obj ہو	دولت	اثر	ہو	3	4.1	ABC	3	ہو
صارفین <nsubj ایپ <obj کرنا	صارفین	ایپ	کرنا	3	4.1	ABC	3	کرنا
صارفین <nsubj دوستوں <obj رکھ	صارفین	دوستوں	رکھ	3	4.1	ABC	3	رکھ
صارفین <nsubj پوسٹس <obj کر	صارفین	پوسٹس	کر	3	4.1	ABC	3	کر
صنعت <nsubj مصنوعات <obj کرنا	صنعت	مصنوعات	کرنا	3	4.1	ABC	3	کرنا
طالبعلم <nsubj معلومات <obj کر	طالبعلم	معلومات	کر	3	4.1	ABC	3	کر
فینز <nsubj موقع <obj کر	فینز	موقع	کر	3	4.1	ABC	3	کر
لائن <nsubj بولرز <obj کر	لائن	بولرز	کر	3	4.1	ABC	3	کر
لائن <nsubj لائن <obj بنا	لائن	لائن	بنا	3	4.1	ABC	3	بنا
لوگ <nsubj فروخت <obj کر	لوگ	فروخت	کر	3	4.1	ABC	3	کر
لوگ <nsubj فیصلے <obj کہتے	لوگ	فیصلے	کہتے	3	4.1	ABC	3	کہتے
لوگ <nsubj کام <obj کرتے	لوگ	کام	کرتے	3	4.1	ABC	3	کرتے
ملک <nsubj کام <obj کرنا	ملک	کام	کرنا	3	4.1	ABC	3	کرنا
والد <nsubj کرکٹ <obj دیا	والد	کرکٹ	دیا	3	4.1	ABC	3	دیا
ٹیم <nsubj سیارہ <obj کیا	ٹیم	سیارہ	کیا	3	4.1	ABC	3	کیا
ٹیم <nsubj مقابلے <obj جیتا	ٹیم	مقابلے	جیتا	3	4.1	ABC	3	جیتا
ٹیم <nsubj کامیابی <obj کر	ٹیم	کامیابی	کر	3	4.1	ABC	3	کر
ٹیم <nsubj کھیل <obj کھیلنا	ٹیم	کھیل	کھیلنا	3	4.1	ABC	3	کھیلنا
ٹیمز <nsubj کام <obj کر	ٹیمز	کام	کر	3	4.1	ABC	3	کر
پولیس <nsubj تحقیقات <obj کردی	پولیس	تحقیقات	کردی	3	4.1	ABC	3	کردی
کردار <nsubj دلوں <obj لیا	کردار	دلوں	لیا	3	4.1	ABC	3	لیا
کمپنیوں <nsubj پیداوار <obj کر	کمپنیوں	پیداوار	کر	3	4.1	ABC	3	کر
یوٹیوب <nsubj چینل <obj کرنے	یوٹیوب	چینل	کرنے	3	4.1	ABC	3	کرنے
اداروں <nsubj کام <obj کرنا	اداروں	کام	کرنا	2	2.7	ABC	3	کرنا
اداروں <obj جماعتوں <nsubj کی	اداروں	جماعتوں	کی	2	2.7	ABC	3	کی
اداکار <nsubj فلم <obj چھوڑ	اداکار	فلم	چھوڑ	2	2.7	ABC	3	چھوڑ
اداکاروں <nsubj کام <obj کیا	اداکاروں	کام	کیا	2	2.7	ABC	3	کیا
اداکاری <nsubj فلم <obj بنایا	اداکاری	فلم	بنایا	2	2.7	ABC	3	بنایا
افراد <nsubj کہتے >obj وجوہات	افراد	کہتے	وجوہات	2	2.7	ABC	3	کہتے
امیدوار <nsubj کہا >obj حق	امیدوار	کہا	حق	2	2.7	ABC	3	کہا
اندراج <nsubj رکاوٹ <obj ہے	اندراج	رکاوٹ	ہے	2	2.7	ABC	3	ہے
انویسٹرز <nsubj شیئرز <obj خریدے	انویسٹرز	شیئرز	خریدے	2	2.7	ABC	3	خریدے
اہلکاروں <nsubj بیان <obj کیا	اہلکاروں	بیان	کیا	2	2.7	ABC	3	کیا
ایپ <nsubj طریقہ <obj کرتی	ایپ	طریقہ	کرتی	2	2.7	ABC	3	کرتی
بازیگران <nsubj کام <obj کررہے	بازیگران	کام	کررہے	2	2.7	ABC	3	کررہے
بدلنے >obj طریقوں >nsubj طریقوں	بدلنے	طریقوں	طریقوں	2	2.7	ABC	3	بدلنے
برامدکنندگان <nsubj وقت <obj ہوتا	برامدکنندگان	وقت	ہوتا	2	2.7	ABC	3	ہوتا
بزنسمین <nsubj کسٹمرز <obj رکھ	بزنسمین	کسٹمرز	رکھ	2	2.7	ABC	3	رکھ
بولرز <nsubj بیٹسمین <obj رکھا	بولرز	بیٹسمین	رکھا	2	2.7	ABC	3	رکھا
بولرز <nsubj بیٹسمین <obj کردیا	بولرز	بیٹسمین	کردیا	2	2.7	ABC	3	کردیا
بولرز <nsubj لائن <obj رکھا	بولرز	لائن	رکھا	2	2.7	ABC	3	رکھا
بولرز <nsubj وکٹس <obj کئے	بولرز	وکٹس	کئے	2	2.7	ABC	3	کئے
بولرز <nsubj پرفارمنس <obj دی	بولرز	پرفارمنس	دی	2	2.7	ABC	3	دی
بچہ <nsubj عنوان <obj کر	بچہ	عنوان	کر	2	2.7	ABC	3	کر
بک <nsubj اکاؤنٹ <obj کر	بک	اکاؤنٹ	کر	2	2.7	ABC	3	کر
بہادری <nsubj جان <obj بچائی	بہادری	جان	بچائی	2	2.7	ABC	3	بچائی
بینڈ <nsubj پیغام <obj دیا	بینڈ	پیغام	دیا	2	2.7	ABC	3	دیا
تکنیکیں <nsubj کارکردگی <obj بناتی	تکنیکیں	کارکردگی	بناتی	2	2.7	ABC	3	بناتی
حامیوں <nsubj بحث <obj کر	حامیوں	بحث	کر	2	2.7	ABC	3	کر
حامیوں <nsubj ورزی <obj کر	حامیوں	ورزی	کر	2	2.7	ABC	3	کر
حکومت <nsubj امداد <obj کرنے	حکومت	امداد	کرنے	2	2.7	ABC	3	کرنے
حکومت <nsubj حل <obj کرتی	حکومت	حل	کرتی	2	2.7	ABC	3	کرتی
حکومت <nsubj شرح <obj کرنا	حکومت	شرح	کرنا	2	2.7	ABC	3	کرنا
حکومت <nsubj طریقوں <obj کرنا	حکومت	طریقوں	کرنا	2	2.7	ABC	3	کرنا
حکومت <nsubj فیصلے <obj کر	حکومت	فیصلے	کر	2	2.7	ABC	3	کر
حکومت <nsubj فیصلے <obj کیا	حکومت	فیصلے	کیا	2	2.7	ABC	3	کیا
حکومت <nsubj قدم <obj اٹھایا	حکومت	قدم	اٹھایا	2	2.7	ABC	3	اٹھایا
حکومت <nsubj قوانین <obj کردیے	حکومت	قوانین	کردیے	2	2.7	ABC	3	کردیے
حکومت <nsubj قیمتوں <obj دیکھنا	حکومت	قیمتوں	دیکھنا	2	2.7	ABC	3	دیکھنا
حکومت <nsubj معیشت <obj پہنچایا	حکومت	معیشت	پہنچایا	2	2.7	ABC	3	پہنچایا
حکومت <nsubj مقدمہ <obj کر	حکومت	مقدمہ	کر	2	2.7	ABC	3	کر
حکومت <nsubj منصوبہ <obj بنایا	حکومت	منصوبہ	بنایا	2	2.7	ABC	3	بنایا
حکومت <nsubj منصوبہ <obj کیا	حکومت	منصوبہ	کیا	2	2.7	ABC	3	کیا
حکومت <nsubj پلان <obj کیا	حکومت	پلان	کیا	2	2.7	ABC	3	کیا
حکومت <nsubj کارکردگی <obj بنائے	حکومت	کارکردگی	بنائے	2	2.7	ABC	3	بنائے
حکومت <nsubj کاری <obj کرتی	حکومت	کاری	کرتی	2	2.7	ABC	3	کرتی
حکومت <nsubj کہا >obj شان	حکومت	کہا	شان	2	2.7	ABC	3	کہا
حکومتوں <nsubj نظام <obj لانا	حکومتوں	نظام	لانا	2	2.7	ABC	3	لانا
خبر <nsubj احساس <obj کیا	خبر	احساس	کیا	2	2.7	ABC	3	کیا
خبر <nsubj دلوں <obj لیا	خبر	دلوں	لیا	2	2.7	ABC	3	لیا
خواتین <nsubj کردار <obj کر	خواتین	کردار	کر	2	2.7	ABC	3	کر
دوستوں <nsubj تقریب <obj منائی	دوستوں	تقریب	منائی	2	2.7	ABC	3	منائی
دوستوں <nsubj تیاری <obj کر	دوستوں	تیاری	کر	2	2.7	ABC	3	کر
دوستوں <nsubj پیغامات <obj پڑھا	دوستوں	پیغامات	پڑھا	2	2.7	ABC	3	پڑھا
دوستوں <nsubj کمپین <obj کی	دوستوں	کمپین	کی	2	2.7	ABC	3	کی
دوستوں <nsubj کہا >obj کامیابی	دوستوں	کہا	کامیابی	2	2.7	ABC	3	کہا
دوستوں <nsubj گیتوں <obj سنا	دوستوں	گیتوں	سنا	2	2.7	ABC	3	سنا
دوستوں <nsubj یادوں <obj کرنے	دوستوں	یادوں	کرنے	2	2.7	ABC	3	کرنے
دکاندار <nsubj شکایت <obj کردی	دکاندار	شکایت	کردی	2	2.7	ABC	3	کردی
ریاستوں <nsubj پروجیکٹس <obj کر	ریاستوں	پروجیکٹس	کر	2	2.7	ABC	3	کر
شخص <nsubj رقم <obj دی	شخص	رقم	دی	2	2.7	ABC	3	دی
شرکت <nsubj موجودگی <obj بڑھایا	شرکت	موجودگی	بڑھایا	2	2.7	ABC	3	بڑھایا
صارف <nsubj خبر <obj کرتا	صارف	خبر	کرتا	2	2.7	ABC	3	کرتا
صارفین <nsubj اسٹیٹس <obj کر	صارفین	اسٹیٹس	کر	2	2.7	ABC	3	کر
صارفین <nsubj اقدامات <obj کرنا	صارفین	اقدامات	کرنا	2	2.7	ABC	3	کرنا
صارفین <nsubj بتا >obj مریض	صارفین	بتا	مریض	2	2.7	ABC	3	بتا
صارفین <nsubj تاریخ <obj کرسکتے	صارفین	تاریخ	کرسکتے	2	2.7	ABC	3	کرسکتے
صارفین <nsubj تصاویر <obj کرسکیں	صارفین	تصاویر	کرسکیں	2	2.7	ABC	3	کرسکیں
صارفین <nsubj تفصیلات <obj دیکھ	صارفین	تفصیلات	دیکھ	2	2.7	ABC	3	دیکھ
صارفین <nsubj خرچہ <obj کر	صارفین	خرچہ	کر	2	2.7	ABC	3	کر
صارفین <nsubj سامان <obj بھیج	صارفین	سامان	بھیج	2	2.7	ABC	3	بھیج
صارفین <nsubj سان <obj بنا	صارفین	سان	بنا	2	2.7	ABC	3	بنا
صارفین <nsubj سان <obj بنانا	صارفین	سان	بنانا	2	2.7	ABC	3	بنانا
صارفین <nsubj شاٹس <obj لے	صارفین	شاٹس	لے	2	2.7	ABC	3	لے
صارفین <nsubj فعالیتوں <obj دے	صارفین	فعالیتوں	دے	2	2.7	ABC	3	دے
صارفین <nsubj معلومات <obj کرسکتے	صارفین	معلومات	کرسکتے	2	2.7	ABC	3	کرسکتے
صارفین <nsubj میسجز <obj بنا	صارفین	میسجز	بنا	2	2.7	ABC	3	بنا
صارفین <nsubj نام <obj کرنا	صارفین	نام	کرنا	2	2.7	ABC	3	کرنا
صارفین <nsubj ورژن <obj کرنا	صارفین	ورژن	کرنا	2	2.7	ABC	3	کرنا
صارفین <nsubj ورژن <obj ہونے	صارفین	ورژن	ہونے	2	2.7	ABC	3	ہونے
صارفین <nsubj وضوح <obj بنا	صارفین	وضوح	بنا	2	2.7	ABC	3	بنا
صارفین <nsubj ویڈیوز <obj دیکھ	صارفین	ویڈیوز	دیکھ	2	2.7	ABC	3	دیکھ
صارفین <nsubj ڈیٹا <obj کرسکتے	صارفین	ڈیٹا	کرسکتے	2	2.7	ABC	3	کرسکتے
طیارہ <obj شخص <nsubj خریدا	طیارہ	شخص	خریدا	2	2.7	ABC	3	خریدا
عوام <nsubj خیالات <obj کئے	عوام	خیالات	کئے	2	2.7	ABC	3	کئے
عوام <nsubj پیار <obj ہے	عوام	پیار	ہے	2	2.7	ABC	3	ہے
فائل <nsubj تفصیلات <obj کرتی	فائل	تفصیلات	کرتی	2	2.7	ABC	3	کرتی
فلم <nsubj اہمیت <obj کرتی	فلم	اہمیت	کرتی	2	2.7	ABC	3	کرتی
فلم <nsubj مجموعے <obj کرتی	فلم	مجموعے	کرتی	2	2.7	ABC	3	کرتی
فلم <nsubj کہانی <obj ہے	فلم	کہانی	ہے	2	2.7	ABC	3	ہے
فنکاروں <nsubj ایوارڈ <obj جیتے	فنکاروں	ایوارڈ	جیتے	2	2.7	ABC	3	جیتے
فیلڈرز <nsubj کام <obj کیا	فیلڈرز	کام	کیا	2	2.7	ABC	3	کیا
فینز <nsubj بیان <obj کیا	فینز	بیان	کیا	2	2.7	ABC	3	کیا
فینز <nsubj تبصرے <obj کیے	فینز	تبصرے	کیے	2	2.7	ABC	3	کیے
فینز <nsubj شکریہ <obj کر	فینز	شکریہ	کر	2	2.7	ABC	3	کر
فینز <nsubj پیغامات <obj کئے	فینز	پیغامات	کئے	2	2.7	ABC	3	کئے
فیچر <nsubj استعمال <obj بناتا	فیچر	استعمال	بناتا	2	2.7	ABC	3	بناتا
فیچر <nsubj دیفنس <obj کرتا	فیچر	دیفنس	کرتا	2	2.7	ABC	3	کرتا
فیچر <nsubj وضوح <obj بناتا	فیچر	وضوح	بناتا	2	2.7	ABC	3	بناتا
فیچرز <nsubj اہمیت <obj بڑھاتے	فیچرز	اہمیت	بڑھاتے	2	2.7	ABC	3	بڑھاتے
لائن <nsubj بولرز <obj کیا	لائن	بولرز	کیا	2	2.7	ABC	3	کیا
لائن <nsubj وکٹس <obj کھو	لائن	وکٹس	کھو	2	2.7	ABC	3	کھو
لوگ <nsubj آمدنی <obj کرتے	لوگ	آمدنی	کرتے	2	2.7	ABC	3	کرتے
لوگ <nsubj خریداری <obj رکھ	لوگ	خریداری	رکھ	2	2.7	ABC	3	رکھ
لوگ <nsubj دوستوں <obj کر	لوگ	دوستوں	کر	2	2.7	ABC	3	کر
لوگ <nsubj رقمیں <obj کرتے	لوگ	رقمیں	کرتے	2	2.7	ABC	3	کرتے
لوگ <nsubj سبزی <obj منگوا	لوگ	سبزی	منگوا	2	2.7	ABC	3	منگوا
لوگ <nsubj مشورہ <obj کررہے	لوگ	مشورہ	کررہے	2	2.7	ABC	3	کررہے
لوگ <nsubj ویڈیوز <obj بناتے	لوگ	ویڈیوز	بناتے	2	2.7	ABC	3	بناتے
لوگوں <nsubj اضافہ <obj دیا	لوگوں	اضافہ	دیا	2	2.7	ABC	3	دیا
لوگوں <nsubj پیسے <obj کرنے	لوگوں	پیسے	کرنے	2	2.7	ABC	3	کرنے
لوگوں <nsubj گانوں <obj کیا	لوگوں	گانوں	کیا	2	2.7	ABC	3	کیا
