Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
Adults <nsubj measure >obj cm	Adults	measure	cm	2	1.9	ABC	3	measure
Adults <nsubj mimic >obj moths	Adults	mimic	moths	2	1.9	ABC	3	mimic
Advantages <nsubj include >obj conversation	Advantages	include	conversation	2	1.9	ABC	3	include
Advisor <nsubj supports >obj BRO	Advisor	supports	BRO	2	1.9	ABC	3	supports
Advisory <nsubj saved >obj mansion	Advisory	saved	mansion	2	1.9	ABC	3	saved
Almanac <nsubj contains >obj results	Almanac	contains	results	2	1.9	ABC	3	contains
Alternatives <nsubj displace >obj alternatives	Alternatives	displace	alternatives	2	1.9	ABC	3	displace
Analysis <nsubj shows >obj trend	Analysis	shows	trend	2	1.9	ABC	3	shows
Anarchists <nsubj provided >obj relief	Anarchists	provided	relief	2	1.9	ABC	3	provided
Areas <nsubj experienced >obj eruptions	Areas	experienced	eruptions	2	1.9	ABC	3	experienced
Artists <nsubj create >obj visualizations	Artists	create	visualizations	2	1.9	ABC	3	create
Artists <nsubj rejected >obj rationalism	Artists	rejected	rationalism	2	1.9	ABC	3	rejected
Assembly <nsubj had >obj rounds	Assembly	had	rounds	2	1.9	ABC	3	had
Attorney <nsubj holds >obj conference	Attorney	holds	conference	2	1.9	ABC	3	holds
Audiences <nsubj gave >obj grade	Audiences	gave	grade	2	1.9	ABC	3	gave
Ausbauvorhaben <nsubj betreffen >obj tunnel	Ausbauvorhaben	betreffen	tunnel	2	1.9	ABC	3	betreffen
B <nsubj comprises >obj Classroom	B	comprises	Classroom	2	1.9	ABC	3	comprises
BRO <nsubj includes >obj projects	BRO	includes	projects	2	1.9	ABC	3	includes
Businesses <nsubj felt >obj impact	Businesses	felt	impact	2	1.9	ABC	3	felt
Cadets <nsubj recreated >obj transmission	Cadets	recreated	transmission	2	1.9	ABC	3	recreated
Centre <nsubj offers >obj space	Centre	offers	space	2	1.9	ABC	3	offers
Citizens <nsubj have >obj right	Citizens	have	right	2	1.9	ABC	3	have
Climate <nsubj has >obj climate	Climate	has	climate	2	1.9	ABC	3	has
Commission <nsubj issued >obj report	Commission	issued	report	2	1.9	ABC	3	issued
Committee <nsubj adopted >obj plan	Committee	adopted	plan	2	1.9	ABC	3	adopted
Company <nsubj built >obj pool	Company	built	pool	2	1.9	ABC	3	built
Company <nsubj had >obj fighting	Company	had	fighting	2	1.9	ABC	3	had
Company <nsubj used >obj boats	Company	used	boats	2	1.9	ABC	3	used
Comparison <nsubj suggest >obj mass	Comparison	suggest	mass	2	1.9	ABC	3	suggest
Concepts <nsubj influenced >obj architecture	Concepts	influenced	architecture	2	1.9	ABC	3	influenced
Concurrentie <nsubj heeft >obj voorsprong	Concurrentie	heeft	voorsprong	2	1.9	ABC	3	heeft
Constitution <nsubj vests >obj power	Constitution	vests	power	2	1.9	ABC	3	vests
Controversy <nsubj reaches >obj Meeting	Controversy	reaches	Meeting	2	1.9	ABC	3	reaches
Council <nsubj retained >obj responsibility	Council	retained	responsibility	2	1.9	ABC	3	retained
Court <nsubj laid >obj principle	Court	laid	principle	2	1.9	ABC	3	laid
Courts <nsubj taken >obj positions	Courts	taken	positions	2	1.9	ABC	3	taken
Critics <nsubj branded >obj mockumentary	Critics	branded	mockumentary	2	1.9	ABC	3	branded
Critics <nsubj praised >obj evocation	Critics	praised	evocation	2	1.9	ABC	3	praised
Critics <nsubj praised >obj implementation	Critics	praised	implementation	2	1.9	ABC	3	praised
D <nsubj uses >obj tape	D	uses	tape	2	1.9	ABC	3	uses
DJs <nsubj used >obj turntables	DJs	used	turntables	2	1.9	ABC	3	used
DVD <nsubj carried >obj videos	DVD	carried	videos	2	1.9	ABC	3	carried
DVD <nsubj completed >obj set	DVD	completed	set	2	1.9	ABC	3	completed
DVD <nsubj sold >obj copies	DVD	sold	copies	2	1.9	ABC	3	sold
Definition <nsubj raises >obj problems	Definition	raises	problems	2	1.9	ABC	3	raises
Demons <nsubj have >obj power	Demons	have	power	2	1.9	ABC	3	have
Department <nsubj rotates >obj FSOs	Department	rotates	FSOs	2	1.9	ABC	3	rotates
Descendants <nsubj make >obj installation	Descendants	make	installation	2	1.9	ABC	3	make
Difference <nsubj means >obj kind	Difference	means	kind	2	1.9	ABC	3	means
Director <nsubj holds >obj position	Director	holds	position	2	1.9	ABC	3	holds
Disadvantage <nsubj increases >obj exposure	Disadvantage	increases	exposure	2	1.9	ABC	3	increases
Duels <nsubj feature >obj cycles	Duels	feature	cycles	2	1.9	ABC	3	feature
Duo <nsubj wrote >obj material	Duo	wrote	material	2	1.9	ABC	3	wrote
Dynamoth <nsubj uses >obj synthesis	Dynamoth	uses	synthesis	2	1.9	ABC	3	uses
Economists <nsubj estimated >obj damage	Economists	estimated	damage	2	1.9	ABC	3	estimated
Elements <nsubj reached >obj hills	Elements	reached	hills	2	1.9	ABC	3	reached
Evacuations <nsubj took >obj place	Evacuations	took	place	2	1.9	ABC	3	took
Events <nsubj include >obj part	Events	include	part	2	1.9	ABC	3	include
Events <nsubj reached >obj head	Events	reached	head	2	1.9	ABC	3	reached
Examples <nsubj include >obj project	Examples	include	project	2	1.9	ABC	3	include
Examples <nsubj include >obj systems	Examples	include	systems	2	1.9	ABC	3	include
Exhibits <nsubj included >obj display	Exhibits	included	display	2	1.9	ABC	3	included
Failure <nsubj make >obj customer	Failure	make	customer	2	1.9	ABC	3	make
Farm <nsubj have >obj Head	Farm	have	Head	2	1.9	ABC	3	have
Farmers <nsubj practice >obj art	Farmers	practice	art	2	1.9	ABC	3	practice
Father <nsubj joined >obj couple	Father	joined	couple	2	1.9	ABC	3	joined
Females <nsubj defend >obj retreats	Females	defend	retreats	2	1.9	ABC	3	defend
Females <nsubj emit >obj pheromones	Females	emit	pheromones	2	1.9	ABC	3	emit
Flooding <nsubj washed >obj house	Flooding	washed	house	2	1.9	ABC	3	washed
Floodwaters <nsubj impacted >obj scores	Floodwaters	impacted	scores	2	1.9	ABC	3	impacted
Fools <nsubj spawned >obj offs	Fools	spawned	offs	2	1.9	ABC	3	spawned
Foreigners <nsubj call >obj town	Foreigners	call	town	2	1.9	ABC	3	call
Framers <nsubj envision >obj stripping	Framers	envision	stripping	2	1.9	ABC	3	envision
Frogs <nsubj play >obj variety	Frogs	play	variety	2	1.9	ABC	3	play
Fruit <nsubj makes >obj percent	Fruit	makes	percent	2	1.9	ABC	3	makes
Gossip <nsubj stirs >obj apathy	Gossip	stirs	apathy	2	1.9	ABC	3	stirs
Government <nsubj coddled >obj crime	Government	coddled	crime	2	1.9	ABC	3	coddled
Government <nsubj opposed >obj amendment	Government	opposed	amendment	2	1.9	ABC	3	opposed
Hairs <nsubj convict >obj ex-girlfriend	Hairs	convict	ex-girlfriend	2	1.9	ABC	3	convict
Haplogroups <nsubj form >obj clades	Haplogroups	form	clades	2	1.9	ABC	3	form
Headquarters <nsubj had >obj plans	Headquarters	had	plans	2	1.9	ABC	3	had
Hitters <nsubj allowed >obj timeout	Hitters	allowed	timeout	2	1.9	ABC	3	allowed
Hitters <nsubj awarded >obj seconds	Hitters	awarded	seconds	2	1.9	ABC	3	awarded
Homeowners <nsubj sued >obj authorities	Homeowners	sued	authorities	2	1.9	ABC	3	sued
House <nsubj acknowledges >obj sympathy	House	acknowledges	sympathy	2	1.9	ABC	3	acknowledges
House <nsubj affirms >obj resolve	House	affirms	resolve	2	1.9	ABC	3	affirms
House <nsubj records >obj appreciation	House	records	appreciation	2	1.9	ABC	3	records
INTEGRITY <nsubj GAVE >obj COURAGE	INTEGRITY	GAVE	COURAGE	2	1.9	ABC	3	GAVE
Individuals <nsubj have >obj range	Individuals	have	range	2	1.9	ABC	3	have
Induction <nsubj triggers >obj changes	Induction	triggers	changes	2	1.9	ABC	3	triggers
Inequality <nsubj examining >obj topics	Inequality	examining	topics	2	1.9	ABC	3	examining
Inmates <nsubj expressed >obj anger	Inmates	expressed	anger	2	1.9	ABC	3	expressed
Inmates <nsubj used >obj wood	Inmates	used	wood	2	1.9	ABC	3	used
Interferometry <nsubj allows >obj synthesis	Interferometry	allows	synthesis	2	1.9	ABC	3	allows
JavaScript <nsubj contains >obj number	JavaScript	contains	number	2	1.9	ABC	3	contains
Journal <nsubj published >obj journal	Journal	published	journal	2	1.9	ABC	3	published
Justices <nsubj acknowledged >obj authority	Justices	acknowledged	authority	2	1.9	ABC	3	acknowledged
Keywords <nsubj have >obj uses	Keywords	have	uses	2	1.9	ABC	3	have
Kings <nsubj settled >obj disputes	Kings	settled	disputes	2	1.9	ABC	3	settled
L'inspecteur <nsubj aime >obj bagarre	L'inspecteur	aime	bagarre	2	1.9	ABC	3	aime
LP <nsubj featured >obj music	LP	featured	music	2	1.9	ABC	3	featured
Laws <nsubj gave >obj way	Laws	gave	way	2	1.9	ABC	3	gave
Library <nsubj published >obj edition	Library	published	edition	2	1.9	ABC	3	published
Listeners <nsubj find >obj introduction	Listeners	find	introduction	2	1.9	ABC	3	find
Lubricators <nsubj give >obj barrier	Lubricators	give	barrier	2	1.9	ABC	3	give
Males <nsubj have >obj range	Males	have	range	2	1.9	ABC	3	have
Males <nsubj have >obj sac	Males	have	sac	2	1.9	ABC	3	have
Males <nsubj have >obj sperm	Males	have	sperm	2	1.9	ABC	3	have
Marks <nsubj thwart >obj pact	Marks	thwart	pact	2	1.9	ABC	3	thwart
Members <nsubj pay >obj subscription	Members	pay	subscription	2	1.9	ABC	3	pay
Men <nsubj received >obj honour	Men	received	honour	2	1.9	ABC	3	received
Mergers <nsubj included >obj g77	Mergers	included	g77	2	1.9	ABC	3	included
Museums <nsubj digitize >obj artworks	Museums	digitize	artworks	2	1.9	ABC	3	digitize
Musicians <nsubj used >obj techniques	Musicians	used	techniques	2	1.9	ABC	3	used
NEOs <nsubj have >obj periods	NEOs	have	periods	2	1.9	ABC	3	have
OBCs <nsubj corner >obj benefits	OBCs	corner	benefits	2	1.9	ABC	3	corner
Officers <nsubj form >obj cadre	Officers	form	cadre	2	1.9	ABC	3	form
Olfaction <nsubj play >obj roles	Olfaction	play	roles	2	1.9	ABC	3	play
Others <nsubj highlighted >obj nature	Others	highlighted	nature	2	1.9	ABC	3	highlighted
Over-population <nsubj straining >obj capacity	Over-population	straining	capacity	2	1.9	ABC	3	straining
PSS <nsubj included >obj access	PSS	included	access	2	1.9	ABC	3	included
Painters <nsubj included >obj frogs	Painters	included	frogs	2	1.9	ABC	3	included
Park <nsubj included >obj attractions	Park	included	attractions	2	1.9	ABC	3	included
People <nsubj awarded >obj knighthoods	People	awarded	knighthoods	2	1.9	ABC	3	awarded
People <nsubj climbed >obj mountain	People	climbed	mountain	2	1.9	ABC	3	climbed
Phase <nsubj awarded >obj contract	Phase	awarded	contract	2	1.9	ABC	3	awarded
Phase <nsubj includes >obj road	Phase	includes	road	2	1.9	ABC	3	includes
Physicians <nsubj utilize >obj techniques	Physicians	utilize	techniques	2	1.9	ABC	3	utilize
Plugins <nsubj allow >obj compiler	Plugins	allow	compiler	2	1.9	ABC	3	allow
Plugins <nsubj extend >obj compiler	Plugins	extend	compiler	2	1.9	ABC	3	extend
Police <nsubj discovered >obj battery	Police	discovered	battery	2	1.9	ABC	3	discovered
Polizei <nsubj steht >obj Kontrollstelle	Polizei	steht	Kontrollstelle	2	1.9	ABC	3	steht
Predators <nsubj include >obj polecat	Predators	include	polecat	2	1.9	ABC	3	include
Production <nsubj entered >obj phase	Production	entered	phase	2	1.9	ABC	3	entered
Promoters <nsubj emphasized >obj legacy	Promoters	emphasized	legacy	2	1.9	ABC	3	emphasized
Promoters <nsubj staged >obj races	Promoters	staged	races	2	1.9	ABC	3	staged
RAS <nsubj activate >obj RAF	RAS	activate	RAF	2	1.9	ABC	3	activate
RCP <nsubj influenced >obj specification	RCP	influenced	specification	2	1.9	ABC	3	influenced
RNA <nsubj contains >obj introns	RNA	contains	introns	2	1.9	ABC	3	contains
Reasons <nsubj included >obj violence	Reasons	included	violence	2	1.9	ABC	3	included
Rehabilitation <nsubj follow >obj approach	Rehabilitation	follow	approach	2	1.9	ABC	3	follow
Report <nsubj described >obj architecture	Report	described	architecture	2	1.9	ABC	3	described
Research <nsubj demonstrated >obj existence	Research	demonstrated	existence	2	1.9	ABC	3	demonstrated
Researchers <nsubj created >obj networks	Researchers	created	networks	2	1.9	ABC	3	created
Rise <nsubj chronicles >obj origins	Rise	chronicles	origins	2	1.9	ABC	3	chronicles
Rodin <nsubj had >obj influence	Rodin	had	influence	2	1.9	ABC	3	had
Routes <nsubj bracket >obj reservoir	Routes	bracket	reservoir	2	1.9	ABC	3	bracket
Salon <nsubj rejected >obj piece	Salon	rejected	piece	2	1.9	ABC	3	rejected
Samples <nsubj comprise >obj elements	Samples	comprise	elements	2	1.9	ABC	3	comprise
Sampling <nsubj influenced >obj genres	Sampling	influenced	genres	2	1.9	ABC	3	influenced
Schizopygopsis <nsubj have >obj sheath	Schizopygopsis	have	sheath	2	1.9	ABC	3	have
Scores <nsubj list >obj tally	Scores	list	tally	2	1.9	ABC	3	list
Sculptures <nsubj use >obj nature	Sculptures	use	nature	2	1.9	ABC	3	use
Shooting <nsubj took >obj place	Shooting	took	place	2	1.9	ABC	3	took
Society <nsubj organised >obj museum	Society	organised	museum	2	1.9	ABC	3	organised
Software <nsubj includes >obj monitor	Software	includes	monitor	2	1.9	ABC	3	includes
Songs <nsubj topped >obj charts	Songs	topped	charts	2	1.9	ABC	3	topped
Spacecraft <nsubj perform >obj flyby	Spacecraft	perform	flyby	2	1.9	ABC	3	perform
Species <nsubj include >obj Dirofilaria	Species	include	Dirofilaria	2	1.9	ABC	3	include
Sports <nsubj include >obj cricket	Sports	include	cricket	2	1.9	ABC	3	include
Students <nsubj have >obj opportunity	Students	have	opportunity	2	1.9	ABC	3	have
Students <nsubj select >obj area	Students	select	area	2	1.9	ABC	3	select
Students <nsubj select >obj music	Students	select	music	2	1.9	ABC	3	select
Subjects <nsubj include >obj life	Subjects	include	life	2	1.9	ABC	3	include
T <nsubj indicates >obj tie	T	indicates	tie	2	1.9	ABC	3	indicates
Taxtyranny <nsubj includes >obj criticisms	Taxtyranny	includes	criticisms	2	1.9	ABC	3	includes
Technologies <nsubj create >obj circuits	Technologies	create	circuits	2	1.9	ABC	3	create
Technology <nsubj Changed >obj Music	Technology	Changed	Music	2	1.9	ABC	3	Changed
Time <nsubj had >obj influence	Time	had	influence	2	1.9	ABC	3	had
Travelers <nsubj heard >obj messages	Travelers	heard	messages	2	1.9	ABC	3	heard
U2 <nsubj channels >obj communication	U2	channels	communication	2	1.9	ABC	3	channels
Users <nsubj invoke >obj program	Users	invoke	program	2	1.9	ABC	3	invoke
Volunteers <nsubj provided >obj communications	Volunteers	provided	communications	2	1.9	ABC	3	provided
Volunteers <nsubj take >obj care	Volunteers	take	care	2	1.9	ABC	3	take
Water <nsubj entered >obj hundreds	Water	entered	hundreds	2	1.9	ABC	3	entered
Webservers <nsubj have >obj APIs	Webservers	have	APIs	2	1.9	ABC	3	have
Winds <nsubj left >obj residents	Winds	left	residents	2	1.9	ABC	3	left
Winds <nsubj ripped >obj roof	Winds	ripped	roof	2	1.9	ABC	3	ripped
Women <nsubj given >obj aide	Women	given	aide	2	1.9	ABC	3	given
Wrasses <nsubj have >obj ability	Wrasses	have	ability	2	1.9	ABC	3	have
Writer <nsubj authored >obj books	Writer	authored	books	2	1.9	ABC	3	authored
X.75 <nsubj allowed >obj interconnection	X.75	allowed	interconnection	2	1.9	ABC	3	allowed
Zones <nsubj have >obj groundwater	Zones	have	groundwater	2	1.9	ABC	3	have
absence <nsubj changed >obj lives	absence	changed	lives	2	1.9	ABC	3	changed
access <nsubj causes >obj glitches	access	causes	glitches	2	1.9	ABC	3	causes
accident <nsubj killed >obj traffic	accident	killed	traffic	2	1.9	ABC	3	killed
accord <nsubj ensured >obj positions	accord	ensured	positions	2	1.9	ABC	3	ensured
accumulation <nsubj had >obj connotations	accumulation	had	connotations	2	1.9	ABC	3	had
act <nsubj featured >obj performances	act	featured	performances	2	1.9	ABC	3	featured
act <nsubj included >obj recognition	act	included	recognition	2	1.9	ABC	3	included
action <nsubj destroyed >obj tanks	action	destroyed	tanks	2	1.9	ABC	3	destroyed
actions <nsubj included >obj imposition	actions	included	imposition	2	1.9	ABC	3	included
activities <nsubj included >obj development	activities	included	development	2	1.9	ABC	3	included
activity <nsubj generated >obj deposits	activity	generated	deposits	2	1.9	ABC	3	generated
activity <nsubj hastened >obj removal	activity	hastened	removal	2	1.9	ABC	3	hastened
actor <nsubj solicits >obj person	actor	solicits	person	2	1.9	ABC	3	solicits
acts <nsubj deprived >obj officeholders	acts	deprived	officeholders	2	1.9	ABC	3	deprived
adaptation <nsubj nearing >obj completion	adaptation	nearing	completion	2	1.9	ABC	3	nearing
addition <nsubj invalidate >obj programs	addition	invalidate	programs	2	1.9	ABC	3	invalidate
adjustment <nsubj eliminate >obj spots	adjustment	eliminate	spots	2	1.9	ABC	3	eliminate
administrators <nsubj relaxed >obj security	administrators	relaxed	security	2	1.9	ABC	3	relaxed
admirer <nsubj he >obj support	admirer	he	support	2	1.9	ABC	3	he
adolescent <nsubj has >obj risk	adolescent	has	risk	2	1.9	ABC	3	has
adolescent <nsubj throws >obj throws	adolescent	throws	throws	2	1.9	ABC	3	throws
adults <nsubj lay >obj eggs	adults	lay	eggs	2	1.9	ABC	3	lay
advantage <nsubj increases >obj exposure	advantage	increases	exposure	2	1.9	ABC	3	increases
adventure <nsubj inspired >obj creation	adventure	inspired	creation	2	1.9	ABC	3	inspired
advertisement <nsubj described >obj churches	advertisement	described	churches	2	1.9	ABC	3	described
aerocapture <nsubj using >obj atmosphere	aerocapture	using	atmosphere	2	1.9	ABC	3	using
agencies <nsubj spend >obj millions	agencies	spend	millions	2	1.9	ABC	3	spend
agency <nsubj created >obj list	agency	created	list	2	1.9	ABC	3	created
agency <nsubj placed >obj teams	agency	placed	teams	2	1.9	ABC	3	placed
agency <nsubj warned >obj channel	agency	warned	channel	2	1.9	ABC	3	warned
agent <nsubj arranges >obj cruise	agent	arranges	cruise	2	1.9	ABC	3	arranges
aids <nsubj accompany >obj material	aids	accompany	material	2	1.9	ABC	3	accompany
air <nsubj hold >obj vapor	air	hold	vapor	2	1.9	ABC	3	hold
aircraft <nsubj retained >obj markings	aircraft	retained	markings	2	1.9	ABC	3	retained
aircrews <nsubj returned >obj fire	aircrews	returned	fire	2	1.9	ABC	3	returned
airlines <nsubj operate >obj flights	airlines	operate	flights	2	1.9	ABC	3	operate
airport <nsubj had >obj operations	airport	had	operations	2	1.9	ABC	3	had
airports <nsubj use >obj identifier	airports	use	identifier	2	1.9	ABC	3	use
album <nsubj displayed >obj change	album	displayed	change	2	1.9	ABC	3	displayed
album <nsubj displayed >obj sound	album	displayed	sound	2	1.9	ABC	3	displayed
album <nsubj features >obj lyrics	album	features	lyrics	2	1.9	ABC	3	features
album <nsubj features >obj notes	album	features	notes	2	1.9	ABC	3	features
album <nsubj had >obj title	album	had	title	2	1.9	ABC	3	had
album <nsubj has >obj bag	album	has	bag	2	1.9	ABC	3	has
album <nsubj has >obj couple	album	has	couple	2	1.9	ABC	3	has
album <nsubj has >obj numbers	album	has	numbers	2	1.9	ABC	3	has
album <nsubj has >obj score	album	has	score	2	1.9	ABC	3	has
album <nsubj has >obj tunes	album	has	tunes	2	1.9	ABC	3	has
album <nsubj have >obj characters	album	have	characters	2	1.9	ABC	3	have
album <nsubj have >obj tracks	album	have	tracks	2	1.9	ABC	3	have
album <nsubj included >obj singles	album	included	singles	2	1.9	ABC	3	included
album <nsubj includes >obj arrangements	album	includes	arrangements	2	1.9	ABC	3	includes
album <nsubj incorporates >obj elements	album	incorporates	elements	2	1.9	ABC	3	incorporates
album <nsubj maintains >obj balance	album	maintains	balance	2	1.9	ABC	3	maintains
album <nsubj maintains >obj sort	album	maintains	sort	2	1.9	ABC	3	maintains
album <nsubj mixed >obj pop	album	mixed	pop	2	1.9	ABC	3	mixed
album <nsubj presents >obj sound	album	presents	sound	2	1.9	ABC	3	presents
album <nsubj produced >obj single	album	produced	single	2	1.9	ABC	3	produced
album <nsubj reached >obj number	album	reached	number	2	1.9	ABC	3	reached
album <nsubj received >obj reception	album	received	reception	2	1.9	ABC	3	received
album <nsubj takes >obj inclinations	album	takes	inclinations	2	1.9	ABC	3	takes
albums <nsubj compiled >obj tracks	albums	compiled	tracks	2	1.9	ABC	3	compiled
albums <nsubj featuring >obj number	albums	featuring	number	2	1.9	ABC	3	featuring
albums <nsubj showcase >obj amalgam	albums	showcase	amalgam	2	1.9	ABC	3	showcase
alignment <nsubj crossed >obj railway	alignment	crossed	railway	2	1.9	ABC	3	crossed
amphibian <nsubj symbolizes >obj sun	amphibian	symbolizes	sun	2	1.9	ABC	3	symbolizes
analyses <nsubj demonstrate >obj purpose	analyses	demonstrate	purpose	2	1.9	ABC	3	demonstrate
analyses <nsubj suggested >obj periods	analyses	suggested	periods	2	1.9	ABC	3	suggested
analysis <nsubj brings >obj killer	analysis	brings	killer	2	1.9	ABC	3	brings
analysis <nsubj caught >obj killer	analysis	caught	killer	2	1.9	ABC	3	caught
analysis <nsubj gave >obj period	analysis	gave	period	2	1.9	ABC	3	gave
anger <nsubj caused >obj storm	anger	caused	storm	2	1.9	ABC	3	caused
angle <nsubj let >obj snow	angle	let	snow	2	1.9	ABC	3	let
animals <nsubj find >obj predators	animals	find	predators	2	1.9	ABC	3	find
anomalies <nsubj indicate >obj eruption	anomalies	indicate	eruption	2	1.9	ABC	3	indicate
appearance <nsubj recording >obj cover	appearance	recording	cover	2	1.9	ABC	3	recording
application <nsubj exploits >obj ability	application	exploits	ability	2	1.9	ABC	3	exploits
applications <nsubj include >obj urography	applications	include	urography	2	1.9	ABC	3	include
appointment <nsubj held >obj rank	appointment	held	rank	2	1.9	ABC	3	held
appointments <nsubj include >obj commander	appointments	include	commander	2	1.9	ABC	3	include
approaches <nsubj compile >obj patch	approaches	compile	patch	2	1.9	ABC	3	compile
approaches <nsubj use >obj operators	approaches	use	operators	2	1.9	ABC	3	use
approximation <nsubj has >obj error	approximation	has	error	2	1.9	ABC	3	has
area <nsubj experienced >obj precipitation	area	experienced	precipitation	2	1.9	ABC	3	experienced
area <nsubj experienced >obj winds	area	experienced	winds	2	1.9	ABC	3	experienced
area <nsubj has >obj school	area	has	school	2	1.9	ABC	3	has
armies <nsubj liberated >obj part	armies	liberated	part	2	1.9	ABC	3	liberated
armor <nsubj knocked >obj tanks	armor	knocked	tanks	2	1.9	ABC	3	knocked
army <nsubj began >obj invasion	army	began	invasion	2	1.9	ABC	3	began
army <nsubj conducted >obj search	army	conducted	search	2	1.9	ABC	3	conducted
army <nsubj lacked >obj equipment	army	lacked	equipment	2	1.9	ABC	3	lacked
army <nsubj taking >obj control	army	taking	control	2	1.9	ABC	3	taking
arrival <nsubj fostered >obj era	arrival	fostered	era	2	1.9	ABC	3	fostered
arrivals <nsubj criticized >obj morals	arrivals	criticized	morals	2	1.9	ABC	3	criticized
art <nsubj alters >obj qualities	art	alters	qualities	2	1.9	ABC	3	alters
art <nsubj changes >obj essence	art	changes	essence	2	1.9	ABC	3	changes
art <nsubj changes >obj nature	art	changes	nature	2	1.9	ABC	3	changes
art <nsubj uses >obj photograph	art	uses	photograph	2	1.9	ABC	3	uses
article <nsubj labeled >obj report	article	labeled	report	2	1.9	ABC	3	labeled
article <nsubj provides >obj information	article	provides	information	2	1.9	ABC	3	provides
article <nsubj uses >obj text	article	uses	text	2	1.9	ABC	3	uses
artist <nsubj acquire >obj permission	artist	acquire	permission	2	1.9	ABC	3	acquire
artist <nsubj played >obj clarinet	artist	played	clarinet	2	1.9	ABC	3	played
artists <nsubj created >obj version	artists	created	version	2	1.9	ABC	3	created
artists <nsubj granted >obj archives	artists	granted	archives	2	1.9	ABC	3	granted
artists <nsubj providing >obj entertainment	artists	providing	entertainment	2	1.9	ABC	3	providing
artwork <nsubj joined >obj plant	artwork	joined	plant	2	1.9	ABC	3	joined
artworks <nsubj span >obj range	artworks	span	range	2	1.9	ABC	3	span
assassination <nsubj revived >obj press	assassination	revived	press	2	1.9	ABC	3	revived
assault <nsubj left >obj bombers	assault	left	bombers	2	1.9	ABC	3	left
assistants <nsubj produced >obj duplicates	assistants	produced	duplicates	2	1.9	ABC	3	produced
association <nsubj changed >obj name	association	changed	name	2	1.9	ABC	3	changed
