Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
Man <nsubj knows >obj fragility	Man	knows	fragility	2	1.9	ABC	3	knows
Manufacturers <nsubj guaranteed >obj years	Manufacturers	guaranteed	years	2	1.9	ABC	3	guaranteed
Measurement <nsubj allows >obj calculation	Measurement	allows	calculation	2	1.9	ABC	3	allows
Members <nsubj provided >obj copies	Members	provided	copies	2	1.9	ABC	3	provided
Members <nsubj request >obj correction	Members	request	correction	2	1.9	ABC	3	request
N <nsubj represents >obj base	N	represents	base	2	1.9	ABC	3	represents
Name <nsubj follows >obj convention	Name	follows	convention	2	1.9	ABC	3	follows
Non-campers <nsubj charged >obj fee	Non-campers	charged	fee	2	1.9	ABC	3	charged
None <nsubj possessed >obj ventilation	None	possessed	ventilation	2	1.9	ABC	3	possessed
Others <nsubj wrapped >obj boot	Others	wrapped	boot	2	1.9	ABC	3	wrapped
PPH <nsubj granted >obj status	PPH	granted	status	2	1.9	ABC	3	granted
Parklets <nsubj offer >obj place	Parklets	offer	place	2	1.9	ABC	3	offer
People <nsubj awarded >obj belt	People	awarded	belt	2	1.9	ABC	3	awarded
Petition <nsubj reflected >obj desire	Petition	reflected	desire	2	1.9	ABC	3	reflected
Pilots <nsubj take >obj ties	Pilots	take	ties	2	1.9	ABC	3	take
Players <nsubj assume >obj role	Players	assume	role	2	1.9	ABC	3	assume
Plot <nsubj uses >obj powers	Plot	uses	powers	2	1.9	ABC	3	uses
Polygons <nsubj have >obj number	Polygons	have	number	2	1.9	ABC	3	have
Portraits <nsubj adorn >obj wall	Portraits	adorn	wall	2	1.9	ABC	3	adorn
Pos. <nsubj denotes >obj position	Pos.	denotes	position	2	1.9	ABC	3	denotes
Posthumanism <nsubj broadens >obj scope	Posthumanism	broadens	scope	2	1.9	ABC	3	broadens
Projects <nsubj include >obj series	Projects	include	series	2	1.9	ABC	3	include
Racers <nsubj had >obj weeks	Racers	had	weeks	2	1.9	ABC	3	had
Reception <nsubj criticized >obj film	Reception	criticized	film	2	1.9	ABC	3	criticized
Records <nsubj reflect >obj statistics	Records	reflect	statistics	2	1.9	ABC	3	reflect
Relaxations <nsubj refill >obj h	Relaxations	refill	h	2	1.9	ABC	3	refill
Researchers <nsubj link >obj mutations	Researchers	link	mutations	2	1.9	ABC	3	link
Residents <nsubj raised >obj money	Residents	raised	money	2	1.9	ABC	3	raised
S <nsubj Indicates >obj portions	S	Indicates	portions	2	1.9	ABC	3	Indicates
S/R <nsubj denotes >obj rate	S/R	denotes	rate	2	1.9	ABC	3	denotes
Scores <nsubj list >obj tally	Scores	list	tally	2	1.9	ABC	3	list
Secretary <nsubj approve >obj drugs	Secretary	approve	drugs	2	1.9	ABC	3	approve
Section <nsubj includes >obj language	Section	includes	language	2	1.9	ABC	3	includes
Section <nsubj requires >obj Secretary	Section	requires	Secretary	2	1.9	ABC	3	requires
Section <nsubj underscores >obj ability	Section	underscores	ability	2	1.9	ABC	3	underscores
Side <nsubj has >obj song	Side	has	song	2	1.9	ABC	3	has
Size <nsubj have >obj influence	Size	have	influence	2	1.9	ABC	3	have
Slice <nsubj praised >obj arc	Slice	praised	arc	2	1.9	ABC	3	praised
Sorcerers <nsubj oppose >obj god	Sorcerers	oppose	god	2	1.9	ABC	3	oppose
Speaker <nsubj call >obj MP	Speaker	call	MP	2	1.9	ABC	3	call
Species <nsubj include >obj homalospondylus	Species	include	homalospondylus	2	1.9	ABC	3	include
Spider <nsubj carried >obj line	Spider	carried	line	2	1.9	ABC	3	carried
Sponsors <nsubj provide >obj input	Sponsors	provide	input	2	1.9	ABC	3	provide
State <nsubj outline >obj concepts	State	outline	concepts	2	1.9	ABC	3	outline
Statement <nsubj considered >obj sites	Statement	considered	sites	2	1.9	ABC	3	considered
Statement <nsubj estimated >obj cost	Statement	estimated	cost	2	1.9	ABC	3	estimated
Stepping <nsubj increments >obj radius	Stepping	increments	radius	2	1.9	ABC	3	increments
Strombus <nsubj have >obj tentacles	Strombus	have	tentacles	2	1.9	ABC	3	have
Students <nsubj had >obj rate	Students	had	rate	2	1.9	ABC	3	had
Students <nsubj pursuing >obj degree	Students	pursuing	degree	2	1.9	ABC	3	pursuing
Synonyms <nsubj include >obj bombyx	Synonyms	include	bombyx	2	1.9	ABC	3	include
Synopsis <nsubj takes >obj look	Synopsis	takes	look	2	1.9	ABC	3	takes
TCs <nsubj have >obj seats	TCs	have	seats	2	1.9	ABC	3	have
Test <nsubj denotes >obj number	Test	denotes	number	2	1.9	ABC	3	denotes
Thinkers <nsubj consider >obj noetics	Thinkers	consider	noetics	2	1.9	ABC	3	consider
Tracks <nsubj represent >obj version	Tracks	represent	version	2	1.9	ABC	3	represent
Trees <nsubj include >obj floribunda	Trees	include	floribunda	2	1.9	ABC	3	include
Vegetation <nsubj includes >obj woodland	Vegetation	includes	woodland	2	1.9	ABC	3	includes
Wildlife <nsubj include >obj zebra	Wildlife	include	zebra	2	1.9	ABC	3	include
Workers <nsubj use >obj shovels	Workers	use	shovels	2	1.9	ABC	3	use
Zimm <nsubj yield >obj coefficient	Zimm	yield	coefficient	2	1.9	ABC	3	yield
accent <nsubj suited >obj character	accent	suited	character	2	1.9	ABC	3	suited
accessibility <nsubj afford >obj control	accessibility	afford	control	2	1.9	ABC	3	afford
accessory <nsubj adds >obj keyboard	accessory	adds	keyboard	2	1.9	ABC	3	adds
accolades <nsubj include >obj honors	accolades	include	honors	2	1.9	ABC	3	include
accord <nsubj ended >obj years	accord	ended	years	2	1.9	ABC	3	ended
accounts <nsubj state >obj date	accounts	state	date	2	1.9	ABC	3	state
achievements <nsubj include >obj sponsorship	achievements	include	sponsorship	2	1.9	ABC	3	include
act <nsubj bestowing >obj blessing	act	bestowing	blessing	2	1.9	ABC	3	bestowing
actin <nsubj play >obj role	actin	play	role	2	1.9	ABC	3	play
action <nsubj precipitated >obj invasion	action	precipitated	invasion	2	1.9	ABC	3	precipitated
action <nsubj took >obj number	action	took	number	2	1.9	ABC	3	took
activists <nsubj founded >obj party	activists	founded	party	2	1.9	ABC	3	founded
activists <nsubj influencing >obj creation	activists	influencing	creation	2	1.9	ABC	3	influencing
activities <nsubj take >obj place	activities	take	place	2	1.9	ABC	3	take
activity <nsubj indicate >obj release	activity	indicate	release	2	1.9	ABC	3	indicate
ad <nsubj cost >obj PKR	ad	cost	PKR	2	1.9	ABC	3	cost
adaptation <nsubj began >obj serialisation	adaptation	began	serialisation	2	1.9	ABC	3	began
adaptation <nsubj featured >obj life	adaptation	featured	life	2	1.9	ABC	3	featured
addition <nsubj brought >obj levels	addition	brought	levels	2	1.9	ABC	3	brought
addition <nsubj gave >obj appearance	addition	gave	appearance	2	1.9	ABC	3	gave
administration <nsubj issued >obj currency	administration	issued	currency	2	1.9	ABC	3	issued
administrators <nsubj set >obj camps	administrators	set	camps	2	1.9	ABC	3	set
adults <nsubj acquire >obj taste	adults	acquire	taste	2	1.9	ABC	3	acquire
adults <nsubj possess >obj plumes	adults	possess	plumes	2	1.9	ABC	3	possess
advance <nsubj requested >obj assistance	advance	requested	assistance	2	1.9	ABC	3	requested
advancements <nsubj rendered >obj strategy	advancements	rendered	strategy	2	1.9	ABC	3	rendered
advances <nsubj given >obj range	advances	given	range	2	1.9	ABC	3	given
adventu <nsubj summarises >obj status	adventu	summarises	status	2	1.9	ABC	3	summarises
adventurer <nsubj use >obj riches	adventurer	use	riches	2	1.9	ABC	3	use
advisor <nsubj sent >obj message	advisor	sent	message	2	1.9	ABC	3	sent
advocacy <nsubj urge >obj coalition	advocacy	urge	coalition	2	1.9	ABC	3	urge
agreements <nsubj include >obj MoU	agreements	include	MoU	2	1.9	ABC	3	include
air <nsubj compelled >obj surrender	air	compelled	surrender	2	1.9	ABC	3	compelled
airline <nsubj expects >obj passengers	airline	expects	passengers	2	1.9	ABC	3	expects
airlines <nsubj operate >obj flights	airlines	operate	flights	2	1.9	ABC	3	operate
airport <nsubj had >obj flights	airport	had	flights	2	1.9	ABC	3	had
album <nsubj certified >obj platinum	album	certified	platinum	2	1.9	ABC	3	certified
album <nsubj had >obj songs	album	had	songs	2	1.9	ABC	3	had
album <nsubj has >obj songs	album	has	songs	2	1.9	ABC	3	has
album <nsubj marked >obj sales	album	marked	sales	2	1.9	ABC	3	marked
album <nsubj received >obj reviews	album	received	reviews	2	1.9	ABC	3	received
algorithm <nsubj maintains >obj nodes	algorithm	maintains	nodes	2	1.9	ABC	3	maintains
algorithm <nsubj relaxes >obj incident	algorithm	relaxes	incident	2	1.9	ABC	3	relaxes
algorithm <nsubj removes >obj nodes	algorithm	removes	nodes	2	1.9	ABC	3	removes
algorithm <nsubj solve >obj problem	algorithm	solve	problem	2	1.9	ABC	3	solve
algorithm <nsubj takes >obj radius	algorithm	takes	radius	2	1.9	ABC	3	takes
algorithm <nsubj visits >obj vertices	algorithm	visits	vertices	2	1.9	ABC	3	visits
algorithms <nsubj apply >obj methods	algorithms	apply	methods	2	1.9	ABC	3	apply
align >obj center >nsubj bgcolor	align	center	bgcolor	2	1.9	ABC	3	align
align >obj center >nsubj color	align	center	color	2	1.9	ABC	3	align
amendment <nsubj extended >obj ban	amendment	extended	ban	2	1.9	ABC	3	extended
amount <nsubj made >obj education	amount	made	education	2	1.9	ABC	3	made
analysis <nsubj considered >obj emissions	analysis	considered	emissions	2	1.9	ABC	3	considered
analysts <nsubj see >obj creation	analysts	see	creation	2	1.9	ABC	3	see
analysts <nsubj withholding >obj information	analysts	withholding	information	2	1.9	ABC	3	withholding
angel <nsubj destroys >obj spirit	angel	destroys	spirit	2	1.9	ABC	3	destroys
animals <nsubj given >obj stroke	animals	given	stroke	2	1.9	ABC	3	given
annex <nsubj made >obj building	annex	made	building	2	1.9	ABC	3	made
announcement <nsubj confirmed >obj figure	announcement	confirmed	figure	2	1.9	ABC	3	confirmed
announcement <nsubj sparked >obj petition	announcement	sparked	petition	2	1.9	ABC	3	sparked
aperiogons <nsubj include >obj elements	aperiogons	include	elements	2	1.9	ABC	3	include
appearance <nsubj given >obj rise	appearance	given	rise	2	1.9	ABC	3	given
applications <nsubj reduces >obj disease	applications	reduces	disease	2	1.9	ABC	3	reduces
appointees <nsubj included >obj prelates	appointees	included	prelates	2	1.9	ABC	3	included
arc <nsubj concerns >obj pattern	arc	concerns	pattern	2	1.9	ABC	3	concerns
archaeologists <nsubj estimate >obj width	archaeologists	estimate	width	2	1.9	ABC	3	estimate
archaeologists <nsubj trace >obj evidence	archaeologists	trace	evidence	2	1.9	ABC	3	trace
archbishop <nsubj cancelled >obj trip	archbishop	cancelled	trip	2	1.9	ABC	3	cancelled
archdiocese <nsubj nearing >obj bankruptcy	archdiocese	nearing	bankruptcy	2	1.9	ABC	3	nearing
archives <nsubj clipped >obj reports	archives	clipped	reports	2	1.9	ABC	3	clipped
area <nsubj boasts >obj series	area	boasts	series	2	1.9	ABC	3	boasts
area <nsubj forms >obj part	area	forms	part	2	1.9	ABC	3	forms
area <nsubj had >obj abundance	area	had	abundance	2	1.9	ABC	3	had
area <nsubj has >obj harbor	area	has	harbor	2	1.9	ABC	3	has
area <nsubj has >obj portico	area	has	portico	2	1.9	ABC	3	has
area <nsubj includes >obj centre	area	includes	centre	2	1.9	ABC	3	includes
areas <nsubj divide >obj area	areas	divide	area	2	1.9	ABC	3	divide
arm <nsubj distributed >obj series	arm	distributed	series	2	1.9	ABC	3	distributed
armies <nsubj lay >obj siege	armies	lay	siege	2	1.9	ABC	3	lay
armies <nsubj wage >obj war	armies	wage	war	2	1.9	ABC	3	wage
arms <nsubj have >obj bands	arms	have	bands	2	1.9	ABC	3	have
army <nsubj destroys >obj corps	army	destroys	corps	2	1.9	ABC	3	destroys
army <nsubj destroys >obj division	army	destroys	division	2	1.9	ABC	3	destroys
army <nsubj push >obj neighbors	army	push	neighbors	2	1.9	ABC	3	push
arranger <nsubj made >obj alterations	arranger	made	alterations	2	1.9	ABC	3	made
arrival <nsubj spawned >obj foundation	arrival	spawned	foundation	2	1.9	ABC	3	spawned
article <nsubj described >obj syndicates	article	described	syndicates	2	1.9	ABC	3	described
article <nsubj includes >obj statistics	article	includes	statistics	2	1.9	ABC	3	includes
article <nsubj incorporates >obj text	article	incorporates	text	2	1.9	ABC	3	incorporates
article <nsubj lists >obj figures	article	lists	figures	2	1.9	ABC	3	lists
articles <nsubj constitute >obj work	articles	constitute	work	2	1.9	ABC	3	constitute
articles <nsubj specify >obj content	articles	specify	content	2	1.9	ABC	3	specify
artillery <nsubj destroyed >obj forts	artillery	destroyed	forts	2	1.9	ABC	3	destroyed
artillery <nsubj generated >obj excess	artillery	generated	excess	2	1.9	ABC	3	generated
artillery <nsubj had >obj gun	artillery	had	gun	2	1.9	ABC	3	had
artist <nsubj allowed >obj others	artist	allowed	others	2	1.9	ABC	3	allowed
artist <nsubj found >obj placement	artist	found	placement	2	1.9	ABC	3	found
artist <nsubj maintained >obj attitude	artist	maintained	attitude	2	1.9	ABC	3	maintained
artists <nsubj use >obj scales	artists	use	scales	2	1.9	ABC	3	use
artists <nsubj use >obj snake	artists	use	snake	2	1.9	ABC	3	use
associates <nsubj included >obj brothers	associates	included	brothers	2	1.9	ABC	3	included
associations <nsubj awarded >obj berth	associations	awarded	berth	2	1.9	ABC	3	awarded
associations <nsubj awarded >obj berths	associations	awarded	berths	2	1.9	ABC	3	awarded
atoll <nsubj has >obj island	atoll	has	island	2	1.9	ABC	3	has
attack <nsubj obliterated >obj boundary	attack	obliterated	boundary	2	1.9	ABC	3	obliterated
attackers <nsubj installed >obj malware	attackers	installed	malware	2	1.9	ABC	3	installed
attacks <nsubj exceeded >obj operations	attacks	exceeded	operations	2	1.9	ABC	3	exceeded
attempts <nsubj reached >obj end	attempts	reached	end	2	1.9	ABC	3	reached
audience <nsubj enjoyed >obj programme	audience	enjoyed	programme	2	1.9	ABC	3	enjoyed
audiences <nsubj purchasing >obj music	audiences	purchasing	music	2	1.9	ABC	3	purchasing
auditorium <nsubj upholds >obj legacy	auditorium	upholds	legacy	2	1.9	ABC	3	upholds
auricles <nsubj grip >obj stem	auricles	grip	stem	2	1.9	ABC	3	grip
autarky <nsubj found >obj way	autarky	found	way	2	1.9	ABC	3	found
author <nsubj took >obj view	author	took	view	2	1.9	ABC	3	took
authors <nsubj consider >obj lycanoides	authors	consider	lycanoides	2	1.9	ABC	3	consider
authors <nsubj define >obj realisations	authors	define	realisations	2	1.9	ABC	3	define
authors <nsubj written >obj works	authors	written	works	2	1.9	ABC	3	written
axons <nsubj leave >obj cup	axons	leave	cup	2	1.9	ABC	3	leave
band <nsubj abandoned >obj approach	band	abandoned	approach	2	1.9	ABC	3	abandoned
band <nsubj compiled >obj hours	band	compiled	hours	2	1.9	ABC	3	compiled
band <nsubj composed >obj songs	band	composed	songs	2	1.9	ABC	3	composed
band <nsubj conceiving >obj album	band	conceiving	album	2	1.9	ABC	3	conceiving
band <nsubj gained >obj following	band	gained	following	2	1.9	ABC	3	gained
band <nsubj had >obj appearances	band	had	appearances	2	1.9	ABC	3	had
band <nsubj had >obj songs	band	had	songs	2	1.9	ABC	3	had
band <nsubj included >obj son	band	included	son	2	1.9	ABC	3	included
band <nsubj made >obj acquaintance	band	made	acquaintance	2	1.9	ABC	3	made
band <nsubj narrowed >obj songs	band	narrowed	songs	2	1.9	ABC	3	narrowed
band <nsubj played >obj song	band	played	song	2	1.9	ABC	3	played
band <nsubj played >obj songs	band	played	songs	2	1.9	ABC	3	played
band <nsubj released >obj album	band	released	album	2	1.9	ABC	3	released
band <nsubj took >obj break	band	took	break	2	1.9	ABC	3	took
band <nsubj wanted >obj release	band	wanted	release	2	1.9	ABC	3	wanted
barge <nsubj made >obj way	barge	made	way	2	1.9	ABC	3	made
barracks <nsubj forms >obj base	barracks	forms	base	2	1.9	ABC	3	forms
bat <nsubj given >obj nomenclature	bat	given	nomenclature	2	1.9	ABC	3	given
bat <nsubj inhabits >obj habitats	bat	inhabits	habitats	2	1.9	ABC	3	inhabits
bat <nsubj take >obj refuge	bat	take	refuge	2	1.9	ABC	3	take
battalion <nsubj suffered >obj casualties	battalion	suffered	casualties	2	1.9	ABC	3	suffered
battery <nsubj provides >obj time	battery	provides	time	2	1.9	ABC	3	provides
battle <nsubj involved >obj risks	battle	involved	risks	2	1.9	ABC	3	involved
battle <nsubj revealed >obj shortcomings	battle	revealed	shortcomings	2	1.9	ABC	3	revealed
battles <nsubj take >obj part	battles	take	part	2	1.9	ABC	3	take
battles <nsubj took >obj place	battles	took	place	2	1.9	ABC	3	took
beatitudes <nsubj call >obj people	beatitudes	call	people	2	1.9	ABC	3	call
beliefs <nsubj affect >obj world	beliefs	affect	world	2	1.9	ABC	3	affect
bench <nsubj comprises >obj ministry	bench	comprises	ministry	2	1.9	ABC	3	comprises
benefits <nsubj bring >obj age	benefits	bring	age	2	1.9	ABC	3	bring
bill <nsubj cause >obj veil	bill	cause	veil	2	1.9	ABC	3	cause
bill <nsubj has >obj characteristics	bill	has	characteristics	2	1.9	ABC	3	has
bill <nsubj provides >obj scholarships	bill	provides	scholarships	2	1.9	ABC	3	provides
binding <nsubj causes >obj change	binding	causes	change	2	1.9	ABC	3	causes
binding <nsubj looped >obj strap	binding	looped	strap	2	1.9	ABC	3	looped
bird <nsubj survives >obj tsunami	bird	survives	tsunami	2	1.9	ABC	3	survives
blast <nsubj killed >obj people	blast	killed	people	2	1.9	ABC	3	killed
board <nsubj overturn >obj decision	board	overturn	decision	2	1.9	ABC	3	overturn
boat <nsubj had >obj lights	boat	had	lights	2	1.9	ABC	3	had
boat <nsubj set >obj sail	boat	set	sail	2	1.9	ABC	3	set
boats <nsubj taking >obj people	boats	taking	people	2	1.9	ABC	3	taking
body <nsubj numbering >obj students	body	numbering	students	2	1.9	ABC	3	numbering
body <nsubj outlines >obj effects	body	outlines	effects	2	1.9	ABC	3	outlines
bombardment <nsubj exposed >obj shortcomings	bombardment	exposed	shortcomings	2	1.9	ABC	3	exposed
bombardments <nsubj drove >obj men	bombardments	drove	men	2	1.9	ABC	3	drove
book <nsubj contained >obj novels	book	contained	novels	2	1.9	ABC	3	contained
book <nsubj explored >obj tensions	book	explored	tensions	2	1.9	ABC	3	explored
book <nsubj has >obj mention	book	has	mention	2	1.9	ABC	3	has
book <nsubj received >obj award	book	received	award	2	1.9	ABC	3	received
book <nsubj received >obj reviews	book	received	reviews	2	1.9	ABC	3	received
book <nsubj won >obj award	book	won	award	2	1.9	ABC	3	won
booklet <nsubj trigger >obj story	booklet	trigger	story	2	1.9	ABC	3	trigger
books <nsubj include >obj Art	books	include	Art	2	1.9	ABC	3	include
books <nsubj lacks >obj humor	books	lacks	humor	2	1.9	ABC	3	lacks
