Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
absence <nsubj indicates >obj bolt	absence	indicates	bolt	2	1.9	ABC	3	indicates
account <nsubj contains >obj inaccuracies	account	contains	inaccuracies	2	1.9	ABC	3	contains
acquisition <nsubj increased >obj size	acquisition	increased	size	2	1.9	ABC	3	increased
act <nsubj defines >obj newspaper	act	defines	newspaper	2	1.9	ABC	3	defines
act <nsubj gave >obj ability	act	gave	ability	2	1.9	ABC	3	gave
act <nsubj provide >obj credits	act	provide	credits	2	1.9	ABC	3	provide
act <nsubj sought >obj standard	act	sought	standard	2	1.9	ABC	3	sought
act <nsubj takes >obj effect	act	takes	effect	2	1.9	ABC	3	takes
actions <nsubj brought >obj acclaim	actions	brought	acclaim	2	1.9	ABC	3	brought
actions <nsubj conjured >obj illusions	actions	conjured	illusions	2	1.9	ABC	3	conjured
actions <nsubj reflected >obj training	actions	reflected	training	2	1.9	ABC	3	reflected
activists <nsubj held >obj demonstration	activists	held	demonstration	2	1.9	ABC	3	held
activity <nsubj has >obj roots	activity	has	roots	2	1.9	ABC	3	has
actor <nsubj changed >obj direction	actor	changed	direction	2	1.9	ABC	3	changed
actor <nsubj continuing >obj movement	actor	continuing	movement	2	1.9	ABC	3	continuing
actor <nsubj had >obj commitments	actor	had	commitments	2	1.9	ABC	3	had
actor <nsubj portrayed >obj villain	actor	portrayed	villain	2	1.9	ABC	3	portrayed
actors <nsubj playing >obj role	actors	playing	role	2	1.9	ABC	3	playing
actors <nsubj reprise >obj roles	actors	reprise	roles	2	1.9	ABC	3	reprise
acts <nsubj include >obj variety	acts	include	variety	2	1.9	ABC	3	include
add >obj depth >nsubj wideouts	add	depth	wideouts	2	1.9	ABC	3	add
administration <nsubj offered >obj contract	administration	offered	contract	2	1.9	ABC	3	offered
adults <nsubj have >obj predators	adults	have	predators	2	1.9	ABC	3	have
adults <nsubj retaining >obj acceptance	adults	retaining	acceptance	2	1.9	ABC	3	retaining
affair <nsubj created >obj sensation	affair	created	sensation	2	1.9	ABC	3	created
affections <nsubj help >obj readers	affections	help	readers	2	1.9	ABC	3	help
age <nsubj match >obj one	age	match	one	2	1.9	ABC	3	match
agreements <nsubj given >obj day	agreements	given	day	2	1.9	ABC	3	given
airlines <nsubj offer >obj flights	airlines	offer	flights	2	1.9	ABC	3	offer
airport <nsubj handled >obj passengers	airport	handled	passengers	2	1.9	ABC	3	handled
airport <nsubj has >obj piers	airport	has	piers	2	1.9	ABC	3	has
airport <nsubj lost >obj volume	airport	lost	volume	2	1.9	ABC	3	lost
album <nsubj achieved >obj status	album	achieved	status	2	1.9	ABC	3	achieved
album <nsubj brings >obj listeners	album	brings	listeners	2	1.9	ABC	3	brings
album <nsubj developed >obj cult	album	developed	cult	2	1.9	ABC	3	developed
album <nsubj featured >obj blend	album	featured	blend	2	1.9	ABC	3	featured
album <nsubj features >obj art	album	features	art	2	1.9	ABC	3	features
album <nsubj fuses >obj blend	album	fuses	blend	2	1.9	ABC	3	fuses
album <nsubj given >obj coverage	album	given	coverage	2	1.9	ABC	3	given
album <nsubj hit >obj stores	album	hit	stores	2	1.9	ABC	3	hit
album <nsubj included >obj cover	album	included	cover	2	1.9	ABC	3	included
album <nsubj received >obj reviews	album	received	reviews	2	1.9	ABC	3	received
album <nsubj saw >obj popularity	album	saw	popularity	2	1.9	ABC	3	saw
album <nsubj sold >obj copies	album	sold	copies	2	1.9	ABC	3	sold
alcove <nsubj adjoins >obj structure	alcove	adjoins	structure	2	1.9	ABC	3	adjoins
allowed >nsubj writer >obj chance	allowed	writer	chance	2	1.9	ABC	3	allowed
alternative <nsubj had >obj chance	alternative	had	chance	2	1.9	ABC	3	had
ambulance <nsubj carried >obj equipment	ambulance	carried	equipment	2	1.9	ABC	3	carried
ambulance <nsubj featured >obj engine	ambulance	featured	engine	2	1.9	ABC	3	featured
ambulance <nsubj resuscitated >obj patients	ambulance	resuscitated	patients	2	1.9	ABC	3	resuscitated
ambulances <nsubj carried >obj equipment	ambulances	carried	equipment	2	1.9	ABC	3	carried
amenities <nsubj include >obj house	amenities	include	house	2	1.9	ABC	3	include
analysis <nsubj affects >obj properties	analysis	affects	properties	2	1.9	ABC	3	affects
ancestor <nsubj put >obj forebear	ancestor	put	forebear	2	1.9	ABC	3	put
animal <nsubj changes >obj color	animal	changes	color	2	1.9	ABC	3	changes
ankle <nsubj hindered >obj form	ankle	hindered	form	2	1.9	ABC	3	hindered
annexation <nsubj doubled >obj size	annexation	doubled	size	2	1.9	ABC	3	doubled
ant <nsubj left >obj pupa	ant	left	pupa	2	1.9	ABC	3	left
ant <nsubj made >obj circuit	ant	made	circuit	2	1.9	ABC	3	made
antibiotic <nsubj forms >obj channels	antibiotic	forms	channels	2	1.9	ABC	3	forms
app <nsubj pits >obj players	app	pits	players	2	1.9	ABC	3	pits
appearances <nsubj include >obj segment	appearances	include	segment	2	1.9	ABC	3	include
appearances <nsubj included >obj victories	appearances	included	victories	2	1.9	ABC	3	included
applications <nsubj have >obj feature	applications	have	feature	2	1.9	ABC	3	have
appointment <nsubj created >obj team	appointment	created	team	2	1.9	ABC	3	created
approach <nsubj has >obj emphasis	approach	has	emphasis	2	1.9	ABC	3	has
approval <nsubj allows >obj pharmacists	approval	allows	pharmacists	2	1.9	ABC	3	allows
apse <nsubj has >obj crucifix	apse	has	crucifix	2	1.9	ABC	3	has
aquarium <nsubj had >obj visitors	aquarium	had	visitors	2	1.9	ABC	3	had
arch <nsubj forms >obj porch	arch	forms	porch	2	1.9	ABC	3	forms
archaeologist <nsubj described >obj images	archaeologist	described	images	2	1.9	ABC	3	described
arches <nsubj form >obj balconies	arches	form	balconies	2	1.9	ABC	3	form
architect <nsubj set >obj figure	architect	set	figure	2	1.9	ABC	3	set
archive <nsubj has >obj copy	archive	has	copy	2	1.9	ABC	3	has
area <nsubj covered >obj m2	area	covered	m2	2	1.9	ABC	3	covered
area <nsubj has >obj inhabitants	area	has	inhabitants	2	1.9	ABC	3	has
area <nsubj offers >obj landscape	area	offers	landscape	2	1.9	ABC	3	offers
area <nsubj suffered >obj problems	area	suffered	problems	2	1.9	ABC	3	suffered
area <nsubj surpassed >obj feet	area	surpassed	feet	2	1.9	ABC	3	surpassed
area <nsubj witnessed >obj fights	area	witnessed	fights	2	1.9	ABC	3	witnessed
arena <nsubj hold >obj people	arena	hold	people	2	1.9	ABC	3	hold
arguments <nsubj involve >obj notion	arguments	involve	notion	2	1.9	ABC	3	involve
armies <nsubj halted >obj operations	armies	halted	operations	2	1.9	ABC	3	halted
armies <nsubj increased >obj casualties	armies	increased	casualties	2	1.9	ABC	3	increased
array <nsubj includes >obj panels	array	includes	panels	2	1.9	ABC	3	includes
arrival <nsubj spelled >obj decline	arrival	spelled	decline	2	1.9	ABC	3	spelled
article <nsubj describes >obj characters	article	describes	characters	2	1.9	ABC	3	describes
article <nsubj describes >obj points	article	describes	points	2	1.9	ABC	3	describes
article <nsubj give >obj overview	article	give	overview	2	1.9	ABC	3	give
article <nsubj singles >obj line	article	singles	line	2	1.9	ABC	3	singles
artists <nsubj performed >obj length	artists	performed	length	2	1.9	ABC	3	performed
artists <nsubj pledged >obj support	artists	pledged	support	2	1.9	ABC	3	pledged
assailant <nsubj observed >obj routine	assailant	observed	routine	2	1.9	ABC	3	observed
assignment <nsubj CAME >obj episode	assignment	CAME	episode	2	1.9	ABC	3	CAME
association <nsubj has >obj power	association	has	power	2	1.9	ABC	3	has
asteroids <nsubj have >obj periods	asteroids	have	periods	2	1.9	ABC	3	have
atoms <nsubj form >obj tetrahedra	atoms	form	tetrahedra	2	1.9	ABC	3	form
attack <nsubj gathered >obj steam	attack	gathered	steam	2	1.9	ABC	3	gathered
attack <nsubj made >obj ground	attack	made	ground	2	1.9	ABC	3	made
attack <nsubj marked >obj beginning	attack	marked	beginning	2	1.9	ABC	3	marked
attackers <nsubj made >obj progress	attackers	made	progress	2	1.9	ABC	3	made
attackers <nsubj rained >obj gunfire	attackers	rained	gunfire	2	1.9	ABC	3	rained
attempt <nsubj provoked >obj rebellion	attempt	provoked	rebellion	2	1.9	ABC	3	provoked
attic <nsubj has >obj ensuite	attic	has	ensuite	2	1.9	ABC	3	has
audience <nsubj sees >obj minutes	audience	sees	minutes	2	1.9	ABC	3	sees
author <nsubj created >obj row	author	created	row	2	1.9	ABC	3	created
author <nsubj published >obj book	author	published	book	2	1.9	ABC	3	published
author <nsubj received >obj money	author	received	money	2	1.9	ABC	3	received
authorities <nsubj held >obj meeting	authorities	held	meeting	2	1.9	ABC	3	held
authorities <nsubj ordered >obj dissolution	authorities	ordered	dissolution	2	1.9	ABC	3	ordered
authorities <nsubj suspended >obj operations	authorities	suspended	operations	2	1.9	ABC	3	suspended
authority <nsubj considering >obj genus	authority	considering	genus	2	1.9	ABC	3	considering
authors <nsubj advise >obj people	authors	advise	people	2	1.9	ABC	3	advise
authors <nsubj awarded >obj grant	authors	awarded	grant	2	1.9	ABC	3	awarded
authors <nsubj compare >obj companies	authors	compare	companies	2	1.9	ABC	3	compare
authors <nsubj discuss >obj assessment	authors	discuss	assessment	2	1.9	ABC	3	discuss
authors <nsubj discuss >obj founders	authors	discuss	founders	2	1.9	ABC	3	discuss
authors <nsubj discuss >obj processes	authors	discuss	processes	2	1.9	ABC	3	discuss
authors <nsubj suggest >obj strategies	authors	suggest	strategies	2	1.9	ABC	3	suggest
authors <nsubj use >obj series	authors	use	series	2	1.9	ABC	3	use
authors <nsubj use >obj story	authors	use	story	2	1.9	ABC	3	use
aviary <nsubj exhibits >obj birds	aviary	exhibits	birds	2	1.9	ABC	3	exhibits
aviary <nsubj includes >obj pools	aviary	includes	pools	2	1.9	ABC	3	includes
award <nsubj recognizes >obj work	award	recognizes	work	2	1.9	ABC	3	recognizes
awards <nsubj celebrated >obj passing	awards	celebrated	passing	2	1.9	ABC	3	celebrated
baboons <nsubj made >obj news	baboons	made	news	2	1.9	ABC	3	made
background <nsubj gave >obj feel	background	gave	feel	2	1.9	ABC	3	gave
background <nsubj has >obj variants	background	has	variants	2	1.9	ABC	3	has
ball <nsubj indicates >obj disagreement	ball	indicates	disagreement	2	1.9	ABC	3	indicates
band <nsubj announced >obj reunion	band	announced	reunion	2	1.9	ABC	3	announced
band <nsubj celebrated >obj anniversary	band	celebrated	anniversary	2	1.9	ABC	3	celebrated
band <nsubj completed >obj project	band	completed	project	2	1.9	ABC	3	completed
band <nsubj got >obj member	band	got	member	2	1.9	ABC	3	got
band <nsubj made >obj versions	band	made	versions	2	1.9	ABC	3	made
band <nsubj performed >obj rock	band	performed	rock	2	1.9	ABC	3	performed
band <nsubj recorded >obj album	band	recorded	album	2	1.9	ABC	3	recorded
band <nsubj recorded >obj demo	band	recorded	demo	2	1.9	ABC	3	recorded
band <nsubj released >obj Album	band	released	Album	2	1.9	ABC	3	released
band <nsubj released >obj DVD	band	released	DVD	2	1.9	ABC	3	released
band <nsubj released >obj song	band	released	song	2	1.9	ABC	3	released
band <nsubj used >obj synthesizers	band	used	synthesizers	2	1.9	ABC	3	used
band <nsubj won >obj class	band	won	class	2	1.9	ABC	3	won
bar <nsubj admit >obj women	bar	admit	women	2	1.9	ABC	3	admit
bath <nsubj had >obj tree	bath	had	tree	2	1.9	ABC	3	had
baths <nsubj bear >obj inscription	baths	bear	inscription	2	1.9	ABC	3	bear
battalion <nsubj comprised >obj companies	battalion	comprised	companies	2	1.9	ABC	3	comprised
battalion <nsubj received >obj Citation	battalion	received	Citation	2	1.9	ABC	3	received
bay <nsubj contains >obj arch	bay	contains	arch	2	1.9	ABC	3	contains
bedrooms <nsubj surrounded >obj room	bedrooms	surrounded	room	2	1.9	ABC	3	surrounded
beginning <nsubj took >obj place	beginning	took	place	2	1.9	ABC	3	took
behavior <nsubj play >obj role	behavior	play	role	2	1.9	ABC	3	play
behaviour <nsubj taking >obj place	behaviour	taking	place	2	1.9	ABC	3	taking
bell <nsubj weighs >obj weight	bell	weighs	weight	2	1.9	ABC	3	weighs
bench <nsubj represents >obj fishes	bench	represents	fishes	2	1.9	ABC	3	represents
benches <nsubj need >obj repair	benches	need	repair	2	1.9	ABC	3	need
betting <nsubj has >obj margin	betting	has	margin	2	1.9	ABC	3	has
bias <nsubj played >obj role	bias	played	role	2	1.9	ABC	3	played
bid <nsubj allowed >obj college	bid	allowed	college	2	1.9	ABC	3	allowed
bid <nsubj generating >obj opposition	bid	generating	opposition	2	1.9	ABC	3	generating
bio-weapon <nsubj missed >obj world	bio-weapon	missed	world	2	1.9	ABC	3	missed
birth <nsubj provides >obj clue	birth	provides	clue	2	1.9	ABC	3	provides
bishop <nsubj recuperated >obj abbey	bishop	recuperated	abbey	2	1.9	ABC	3	recuperated
blend <nsubj uses >obj components	blend	uses	components	2	1.9	ABC	3	uses
blog <nsubj had >obj theme	blog	had	theme	2	1.9	ABC	3	had
bloggers <nsubj discussed >obj topics	bloggers	discussed	topics	2	1.9	ABC	3	discussed
