Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
بزنس <obj کیا >nsubj فلم	بزنس	کیا	فلم	2	2.8	ABC	3	کیا
بچے <nsubj یونیفارم <obj پہنیں	بچے	یونیفارم	پہنیں	2	2.8	ABC	3	پہنیں
بینک <nsubj رضامندی <obj کر	بینک	رضامندی	کر	2	2.8	ABC	3	کر
تاریخ <nsubj نمبر <obj کیے	تاریخ	نمبر	کیے	2	2.8	ABC	3	کیے
تنظیم <nsubj کردیا >obj رویے	تنظیم	کردیا	رویے	2	2.8	ABC	3	کردیا
توری <nsubj ٹماٹر50 <obj کی	توری	ٹماٹر50	کی	2	2.8	ABC	3	کی
تکمیل <nsubj باب <obj کھولے	تکمیل	باب	کھولے	2	2.8	ABC	3	کھولے
جنرل <nsubj حکم <obj دیا	جنرل	حکم	دیا	2	2.8	ABC	3	دیا
جواب <obj سائٹ <nsubj بتایا	جواب	سائٹ	بتایا	2	2.8	ABC	3	بتایا
حجم <nsubj فیصد <obj رہا	حجم	فیصد	رہا	2	2.8	ABC	3	رہا
حکام <nsubj موقف <obj کیا	حکام	موقف	کیا	2	2.8	ABC	3	کیا
حکومت <nsubj اخراجات <obj بچ	حکومت	اخراجات	بچ	2	2.8	ABC	3	بچ
حکومت <nsubj روپے <obj کرے	حکومت	روپے	کرے	2	2.8	ABC	3	کرے
حکومت <nsubj رڈیننس <obj کیا	حکومت	رڈیننس	کیا	2	2.8	ABC	3	کیا
حکومت <nsubj سبسڈی <obj دے	حکومت	سبسڈی	دے	2	2.8	ABC	3	دے
حکومت <nsubj سیاست <obj دے	حکومت	سیاست	دے	2	2.8	ABC	3	دے
حکومت <nsubj معاونت <obj کرے	حکومت	معاونت	کرے	2	2.8	ABC	3	کرے
خبریں <nsubj افواہیں <obj ہوئیں	خبریں	افواہیں	ہوئیں	2	2.8	ABC	3	ہوئیں
خسارہ <nsubj ڈالر <obj کر	خسارہ	ڈالر	کر	2	2.8	ABC	3	کر
دونوں <nsubj علیحدگی <obj کی	دونوں	علیحدگی	کی	2	2.8	ABC	3	کی
رنز <obj کیا >nsubj وکٹ	رنز	کیا	وکٹ	2	2.8	ABC	3	کیا
روپے <obj حکومت <nsubj کرے	روپے	حکومت	کرے	2	2.8	ABC	3	کرے
سائنسدانوں <nsubj حل <obj کرلیا	سائنسدانوں	حل	کرلیا	2	2.8	ABC	3	کرلیا
سائنسدانوں <nsubj کامیابی <obj کرلی	سائنسدانوں	کامیابی	کرلی	2	2.8	ABC	3	کرلی
سائیٹ <nsubj سہولت <obj کرتی	سائیٹ	سہولت	کرتی	2	2.8	ABC	3	کرتی
سود <nsubj ہونے >obj اعشاریہ	سود	ہونے	اعشاریہ	2	2.8	ABC	3	ہونے
سونا <nsubj روپے <obj ہوچکا	سونا	روپے	ہوچکا	2	2.8	ABC	3	ہوچکا
سٹائل <obj مداحوں <nsubj کیا	سٹائل	مداحوں	کیا	2	2.8	ABC	3	کیا
شروع <obj کھلاڑی <nsubj کریں	شروع	کھلاڑی	کریں	2	2.8	ABC	3	کریں
شہری <nsubj ٹیکس <obj دیں	شہری	ٹیکس	دیں	2	2.8	ABC	3	دیں
صارفین <nsubj اسٹائل <obj کرسکتے	صارفین	اسٹائل	کرسکتے	2	2.8	ABC	3	کرسکتے
صارفین <nsubj الزام <obj کیا	صارفین	الزام	کیا	2	2.8	ABC	3	کیا
صارفین <nsubj تصاویر <obj بناسکتے	صارفین	تصاویر	بناسکتے	2	2.8	ABC	3	بناسکتے
صارفین <nsubj چیٹ <obj کرنا	صارفین	چیٹ	کرنا	2	2.8	ABC	3	کرنا
صارفین <nsubj ڈراپ <obj کرسکتے	صارفین	ڈراپ	کرسکتے	2	2.8	ABC	3	کرسکتے
صورتحال <obj کار <nsubj دیکھ	صورتحال	کار	دیکھ	2	2.8	ABC	3	دیکھ
عدالت <nsubj حکم <obj کیا	عدالت	حکم	کیا	2	2.8	ABC	3	کیا
عدالت <nsubj ریمارکس <obj دیے	عدالت	ریمارکس	دیے	2	2.8	ABC	3	دیے
عدالت <nsubj سماعت <obj کردی	عدالت	سماعت	کردی	2	2.8	ABC	3	کردی
عدالت <nsubj فیصلہ <obj سنایا	عدالت	فیصلہ	سنایا	2	2.8	ABC	3	سنایا
عمل <obj اجلاس <nsubj ہوئی	عمل	اجلاس	ہوئی	2	2.8	ABC	3	ہوئی
عمل <obj پولنگ <nsubj ہوئی	عمل	پولنگ	ہوئی	2	2.8	ABC	3	ہوئی
عوام <nsubj تاریخ <obj دی	عوام	تاریخ	دی	2	2.8	ABC	3	دی
عوام <nsubj سند <obj دے	عوام	سند	دے	2	2.8	ABC	3	دے
فرموں <nsubj گوشوارے <obj کرائے	فرموں	گوشوارے	کرائے	2	2.8	ABC	3	کرائے
فلم <nsubj بزنس <obj ہوئی	فلم	بزنس	ہوئی	2	2.8	ABC	3	ہوئی
فلم <nsubj ریکارڈ <obj توڑ	فلم	ریکارڈ	توڑ	2	2.8	ABC	3	توڑ
فلم <nsubj ڈالر <obj ہوئی	فلم	ڈالر	ہوئی	2	2.8	ABC	3	ہوئی
فلم <nsubj کاروبار <obj کیا	فلم	کاروبار	کیا	2	2.8	ABC	3	کیا
لائن <nsubj ناکامی <obj ہوئی	لائن	ناکامی	ہوئی	2	2.8	ABC	3	ہوئی
لاگت <obj لگائی >nsubj وجہ	لاگت	لگائی	وجہ	2	2.8	ABC	3	لگائی
لوگ <nsubj وقت <obj گزار	لوگ	وقت	گزار	2	2.8	ABC	3	گزار
لوگوں <nsubj ہوگیا >obj کردار	لوگوں	ہوگیا	کردار	2	2.8	ABC	3	ہوگیا
مقصد <nsubj رازوں <obj اٹھانا	مقصد	رازوں	اٹھانا	2	2.8	ABC	3	اٹھانا
ملزمان <nsubj اکانٹس <obj کھولے	ملزمان	اکانٹس	کھولے	2	2.8	ABC	3	کھولے
ملکوں <obj رابطے <nsubj ٹوٹنے	ملکوں	رابطے	ٹوٹنے	2	2.8	ABC	3	ٹوٹنے
منظوری <obj کمیٹی <nsubj دے	منظوری	کمیٹی	دے	2	2.8	ABC	3	دے
مواقع <obj بولی <nsubj ہوگی	مواقع	بولی	ہوگی	2	2.8	ABC	3	ہوگی
میگزین <nsubj اشاعت <obj رکھی	میگزین	اشاعت	رکھی	2	2.8	ABC	3	رکھی
نہیں ئے >obj باتیں >nsubj دونوں	نہیں ئے	باتیں	دونوں	2	2.8	ABC	3	نہیں ئے
والد <nsubj نمبر <obj کیے	والد	نمبر	کیے	2	2.8	ABC	3	کیے
والدہ <nsubj کہتی >obj اسکول اں	والدہ	کہتی	اسکول اں	2	2.8	ABC	3	کہتی
وجہ <nsubj ترسیل <obj کیے	وجہ	ترسیل	کیے	2	2.8	ABC	3	کیے
وجہ <nsubj مواقع <obj کیے	وجہ	مواقع	کیے	2	2.8	ABC	3	کیے
وزارت <nsubj ٹیکس <obj کرنا	وزارت	ٹیکس	کرنا	2	2.8	ABC	3	کرنا
وکیل <nsubj نوٹس <obj بھجوا	وکیل	نوٹس	بھجوا	2	2.8	ABC	3	بھجوا
ویو <obj فیچر <nsubj لایا	ویو	فیچر	لایا	2	2.8	ABC	3	لایا
ٹریبونل <nsubj پابندی <obj کی	ٹریبونل	پابندی	کی	2	2.8	ABC	3	کی
ٹیم <nsubj 302رنز <obj بنائے	ٹیم	302رنز	بنائے	2	2.8	ABC	3	بنائے
ٹیم <nsubj برتری <obj کرلی	ٹیم	برتری	کرلی	2	2.8	ABC	3	کرلی
ٹیم <nsubj سیریز <obj کھیلنے	ٹیم	سیریز	کھیلنے	2	2.8	ABC	3	کھیلنے
ٹیم <nsubj سیٹ <obj کیا	ٹیم	سیٹ	کیا	2	2.8	ABC	3	کیا
ٹیم <nsubj مشکلات <obj ہو	ٹیم	مشکلات	ہو	2	2.8	ABC	3	ہو
ٹیم <nsubj میچ <obj جیتی	ٹیم	میچ	جیتی	2	2.8	ABC	3	جیتی
ٹیم <nsubj میچ <obj کھیل	ٹیم	میچ	کھیل	2	2.8	ABC	3	کھیل
ٹیم <nsubj میچ <obj کھیلنے	ٹیم	میچ	کھیلنے	2	2.8	ABC	3	کھیلنے
ٹیم <nsubj میچ <obj کیا	ٹیم	میچ	کیا	2	2.8	ABC	3	کیا
ٹیم <nsubj کام <obj سکتی	ٹیم	کام	سکتی	2	2.8	ABC	3	سکتی
ٹیم <nsubj کامیابی <obj کر	ٹیم	کامیابی	کر	2	2.8	ABC	3	کر
ٹیم <nsubj گول <obj کر	ٹیم	گول	کر	2	2.8	ABC	3	کر
ٹیموں <nsubj انداز <obj اپنایا	ٹیموں	انداز	اپنایا	2	2.8	ABC	3	اپنایا
ٹیموں <nsubj مواقع <obj کئے	ٹیموں	مواقع	کئے	2	2.8	ABC	3	کئے
ڈالر <nsubj ائے >obj ڈالر	ڈالر	ائے	ڈالر	2	2.8	ABC	3	ائے
ڈالر <nsubj روپے <obj پہنچ	ڈالر	روپے	پہنچ	2	2.8	ABC	3	پہنچ
ڈے <obj کھیلا >nsubj ٹیم	ڈے	کھیلا	ٹیم	2	2.8	ABC	3	کھیلا
کرکٹرز <nsubj سلسلہ <obj کیا	کرکٹرز	سلسلہ	کیا	2	2.8	ABC	3	کیا
کلکٹر <nsubj رقم <obj کرلی	کلکٹر	رقم	کرلی	2	2.8	ABC	3	کرلی
کمپنی <nsubj سروس <obj کرتی	کمپنی	سروس	کرتی	2	2.8	ABC	3	کرتی
کمپنی <nsubj فون <obj کرائے	کمپنی	فون	کرائے	2	2.8	ABC	3	کرائے
کمپنی <nsubj فون <obj کرادیا	کمپنی	فون	کرادیا	2	2.8	ABC	3	کرادیا
کمپنی <nsubj فون <obj کردیا	کمپنی	فون	کردیا	2	2.8	ABC	3	کردیا
کمپنی <nsubj فون <obj کروایا	کمپنی	فون	کروایا	2	2.8	ABC	3	کروایا
کمپنی <nsubj پراسیسر <obj دیا	کمپنی	پراسیسر	دیا	2	2.8	ABC	3	دیا
کمپنی <nsubj گھر <obj کردیا	کمپنی	گھر	کردیا	2	2.8	ABC	3	کردیا
کمپنیاں <nsubj اسٹالز <obj لگارہی	کمپنیاں	اسٹالز	لگارہی	2	2.8	ABC	3	لگارہی
کمپنیاں <nsubj نمائندے <obj کریں	کمپنیاں	نمائندے	کریں	2	2.8	ABC	3	کریں
کمپنیاں <nsubj کام <obj کر	کمپنیاں	کام	کر	2	2.8	ABC	3	کر
کمپنیوں <nsubj خوری <obj کردی	کمپنیوں	خوری	کردی	2	2.8	ABC	3	کردی
کمپنیوں <nsubj ریٹرن <obj کئے	کمپنیوں	ریٹرن	کئے	2	2.8	ABC	3	کئے
کمپنیوں <nsubj کئے >obj گوشوارے	کمپنیوں	کئے	گوشوارے	2	2.8	ABC	3	کئے
کمپنیوں <nsubj گوشوارے <obj کئے	کمپنیوں	گوشوارے	کئے	2	2.8	ABC	3	کئے
کھلاڑی <nsubj رنز <obj کیا	کھلاڑی	رنز	کیا	2	2.8	ABC	3	کیا
کھلاڑی <nsubj ناظرین <obj کریں	کھلاڑی	ناظرین	کریں	2	2.8	ABC	3	کریں
کھلاڑیوں <nsubj دل <obj جیتے	کھلاڑیوں	دل	جیتے	2	2.8	ABC	3	جیتے
کھلاڑیوں <nsubj سالمیت <obj پہنچایا	کھلاڑیوں	سالمیت	پہنچایا	2	2.8	ABC	3	پہنچایا
کھلاڑیوں <nsubj نام <obj کیا	کھلاڑیوں	نام	کیا	2	2.8	ABC	3	کیا
گلوکار <nsubj خراج <obj کیا	گلوکار	خراج	کیا	2	2.8	ABC	3	کیا
گلوکاروں <nsubj جھنڈے <obj گاڑ	گلوکاروں	جھنڈے	گاڑ	2	2.8	ABC	3	گاڑ
ہوتا >obj فائنل >nsubj فائنل	ہوتا	فائنل	فائنل	2	2.8	ABC	3	ہوتا
ہوگااوپیک <nsubj فرق <obj دیتا	ہوگااوپیک	فرق	دیتا	2	2.8	ABC	3	دیتا
ئیکون <nsubj لگے >obj سہولت	ئیکون	لگے	سہولت	1	1.4	ABC	3	لگے
ئے <nsubj فیچرز <obj کراتی	ئے	فیچرز	کراتی	1	1.4	ABC	3	کراتی
ائیر <nsubj گھر <obj بچائے	ائیر	گھر	بچائے	1	1.4	ABC	3	بچائے
ائے >nsubj کمپنیاں >obj امدنی	ائے	کمپنیاں	امدنی	1	1.4	ABC	3	ائے
ائے >nsubj کمپنیاں >obj ڈالر	ائے	کمپنیاں	ڈالر	1	1.4	ABC	3	ائے
ائے >obj ڈالر >nsubj کمپنیاں	ائے	ڈالر	کمپنیاں	1	1.4	ABC	3	ائے
اتحاد <nsubj باغیوں <obj لڑ	اتحاد	باغیوں	لڑ	1	1.4	ABC	3	لڑ
اتحاد <nsubj جنگ <obj لڑ	اتحاد	جنگ	لڑ	1	1.4	ABC	3	لڑ
اتحاد <nsubj لائن <obj کی	اتحاد	لائن	کی	1	1.4	ABC	3	کی
اتھارٹی <nsubj فارم <obj روک	اتھارٹی	فارم	روک	1	1.4	ABC	3	روک
اتھارٹی <nsubj قوانین <obj کیے	اتھارٹی	قوانین	کیے	1	1.4	ABC	3	کیے
اتھارٹی <nsubj نوٹس <obj کیے	اتھارٹی	نوٹس	کیے	1	1.4	ABC	3	کیے
اتھارٹی <nsubj پروپیگنڈہ <obj کرے	اتھارٹی	پروپیگنڈہ	کرے	1	1.4	ABC	3	کرے
اتھارٹی <nsubj کائونٹر <obj بنادیئے	اتھارٹی	کائونٹر	بنادیئے	1	1.4	ABC	3	بنادیئے
اتھارٹی <nsubj کیے >obj مطالبہ	اتھارٹی	کیے	مطالبہ	1	1.4	ABC	3	کیے
اثر <nsubj سہولت <obj ملی	اثر	سہولت	ملی	1	1.4	ABC	3	ملی
اثر <obj چوکیدار <nsubj بتایا	اثر	چوکیدار	بتایا	1	1.4	ABC	3	بتایا
اثرات <nsubj تھا >obj کارکردگی	اثرات	تھا	کارکردگی	1	1.4	ABC	3	تھا
اثرات <nsubj لگے >obj ویزے	اثرات	لگے	ویزے	1	1.4	ABC	3	لگے
اثرات <nsubj ملازمتوں <obj ڈال	اثرات	ملازمتوں	ڈال	1	1.4	ABC	3	ڈال
اثرات <nsubj چیلنج <obj تھا	اثرات	چیلنج	تھا	1	1.4	ABC	3	تھا
اجلاس <nsubj خدمات <obj دیں	اجلاس	خدمات	دیں	1	1.4	ABC	3	دیں
اجلاس <nsubj دہی <obj دیں	اجلاس	دہی	دیں	1	1.4	ABC	3	دیں
اجلاس <nsubj رہے >obj قوانین	اجلاس	رہے	قوانین	1	1.4	ABC	3	رہے
اجلاس <nsubj ہوا >obj پروگرام	اجلاس	ہوا	پروگرام	1	1.4	ABC	3	ہوا
اجلاس <obj اجلاس <nsubj ہوگا	اجلاس	اجلاس	ہوگا	1	1.4	ABC	3	ہوگا
اجلاس <obj کر >nsubj منظوری	اجلاس	کر	منظوری	1	1.4	ABC	3	کر
اجلاس <obj کر >nsubj کابینہ	اجلاس	کر	کابینہ	1	1.4	ABC	3	کر
احساس <nsubj کپکپی <obj کر	احساس	کپکپی	کر	1	1.4	ABC	3	کر
احوال <obj دیکھئے >nsubj ادارے	احوال	دیکھئے	ادارے	1	1.4	ABC	3	دیکھئے
اختتام <nsubj رنز <obj بنا	اختتام	رنز	بنا	1	1.4	ABC	3	بنا
اختتام <nsubj شیئرز <obj کیا	اختتام	شیئرز	کیا	1	1.4	ABC	3	کیا
اختلافات <nsubj شدت <obj کرتے	اختلافات	شدت	کرتے	1	1.4	ABC	3	کرتے
اختیار <nsubj رہے >obj کھلاڑی	اختیار	رہے	کھلاڑی	1	1.4	ABC	3	رہے
اختیار <nsubj ٹیکس <obj ہوگا	اختیار	ٹیکس	ہوگا	1	1.4	ABC	3	ہوگا
اخراجات <obj حکومت <nsubj کرے	اخراجات	حکومت	کرے	1	1.4	ABC	3	کرے
ادائیگی <nsubj حصہ <obj کیا	ادائیگی	حصہ	کیا	1	1.4	ABC	3	کیا
ادائیگی <obj عوام <nsubj کرے	ادائیگی	عوام	کرے	1	1.4	ABC	3	کرے
ادائیگی <obj میڈیا <nsubj دیا	ادائیگی	میڈیا	دیا	1	1.4	ABC	3	دیا
ادائیگی <obj کرے >nsubj پروجیکٹ	ادائیگی	کرے	پروجیکٹ	1	1.4	ABC	3	کرے
ادائیگیاں <obj صنعتیں <nsubj ہونے	ادائیگیاں	صنعتیں	ہونے	1	1.4	ABC	3	ہونے
اداب <obj حکام <nsubj ہٹا	اداب	حکام	ہٹا	1	1.4	ABC	3	ہٹا
اداروں <nsubj روشنی <obj کیا	اداروں	روشنی	کیا	1	1.4	ABC	3	کیا
اداروں <nsubj روپے <obj لیا	اداروں	روپے	لیا	1	1.4	ABC	3	لیا
ادارہ <nsubj بحران <obj ہے	ادارہ	بحران	ہے	1	1.4	ABC	3	ہے
ادارہ <obj بنادیں >nsubj کارکردگی	ادارہ	بنادیں	کارکردگی	1	1.4	ABC	3	بنادیں
ادارے <nsubj اشتہارات <obj دیتے	ادارے	اشتہارات	دیتے	1	1.4	ABC	3	دیتے
ادارے <nsubj بزنس <obj کرکے	ادارے	بزنس	کرکے	1	1.4	ABC	3	کرکے
ادارے <nsubj جنگ <obj جیتی	ادارے	جنگ	جیتی	1	1.4	ABC	3	جیتی
ادارے <nsubj حصہ <obj کر	ادارے	حصہ	کر	1	1.4	ABC	3	کر
ادارے <nsubj خدشات <obj ہیں	ادارے	خدشات	ہیں	1	1.4	ABC	3	ہیں
ادارے <nsubj درخواستیں <obj کرتے	ادارے	درخواستیں	کرتے	1	1.4	ABC	3	کرتے
ادارے <nsubj دعوے <obj کیا	ادارے	دعوے	کیا	1	1.4	ABC	3	کیا
ادارے <nsubj سائن <obj کر	ادارے	سائن	کر	1	1.4	ABC	3	کر
ادارے <nsubj قرض <obj لیا	ادارے	قرض	لیا	1	1.4	ABC	3	لیا
ادارے <nsubj مضمون <obj کیا	ادارے	مضمون	کیا	1	1.4	ABC	3	کیا
ادارے <nsubj معلومات <obj کیتاہم	ادارے	معلومات	کیتاہم	1	1.4	ABC	3	کیتاہم
ادارے <nsubj وظیفہ <obj کردیا	ادارے	وظیفہ	کردیا	1	1.4	ABC	3	کردیا
ادارے <nsubj کاری <obj کریں	ادارے	کاری	کریں	1	1.4	ABC	3	کریں
ادارے <nsubj کام <obj کرتے	ادارے	کام	کرتے	1	1.4	ABC	3	کرتے
ادارے <nsubj کام <obj کریں	ادارے	کام	کریں	1	1.4	ABC	3	کریں
ادارے <nsubj کام <obj کیا	ادارے	کام	کیا	1	1.4	ABC	3	کیا
ادارے <obj بچے <nsubj ہوتے	ادارے	بچے	ہوتے	1	1.4	ABC	3	ہوتے
ادارے <obj سوال <nsubj اٹھتا	ادارے	سوال	اٹھتا	1	1.4	ABC	3	اٹھتا
اداسی <nsubj دل <obj رکھتی	اداسی	دل	رکھتی	1	1.4	ABC	3	رکھتی
اداکار <nsubj تصاویر <obj کرچکے	اداکار	تصاویر	کرچکے	1	1.4	ABC	3	کرچکے
اداکار <nsubj جلوے <obj بکھیر	اداکار	جلوے	بکھیر	1	1.4	ABC	3	بکھیر
اداکار <nsubj جوہر <obj دکھائے	اداکار	جوہر	دکھائے	1	1.4	ABC	3	دکھائے
اداکار <nsubj حامی <obj بھرلی	اداکار	حامی	بھرلی	1	1.4	ABC	3	بھرلی
اداکار <nsubj داریوں <obj دی	اداکار	داریوں	دی	1	1.4	ABC	3	دی
اداکار <nsubj شکریہ <obj کیا	اداکار	شکریہ	کیا	1	1.4	ABC	3	کیا
اداکار <nsubj فلم <obj کر	اداکار	فلم	کر	1	1.4	ABC	3	کر
اداکار <nsubj فلم <obj کیے	اداکار	فلم	کیے	1	1.4	ABC	3	کیے
اداکار <nsubj لکھا >obj اوور	اداکار	لکھا	اوور	1	1.4	ABC	3	لکھا
اداکار <nsubj پوسٹ <obj کردی	اداکار	پوسٹ	کردی	1	1.4	ABC	3	کردی
اداکار <nsubj پھندا <obj ڈالا	اداکار	پھندا	ڈالا	1	1.4	ABC	3	ڈالا
اداکار <nsubj ڈائیلاگ <obj سنا	اداکار	ڈائیلاگ	سنا	1	1.4	ABC	3	سنا
اداکار <nsubj کام <obj کررہے	اداکار	کام	کررہے	1	1.4	ABC	3	کررہے
اداکار <nsubj کردار <obj نبھا	اداکار	کردار	نبھا	1	1.4	ABC	3	نبھا
اداکار <nsubj کہانی <obj کیا	اداکار	کہانی	کیا	1	1.4	ABC	3	کیا
اداکارائیں <nsubj کہانیاں <obj لا	اداکارائیں	کہانیاں	لا	1	1.4	ABC	3	لا
اداکاراں <nsubj الزامات <obj کیے	اداکاراں	الزامات	کیے	1	1.4	ABC	3	کیے
اداکاروں <nsubj تصویر <obj سامنے ئی	اداکاروں	تصویر	سامنے ئی	1	1.4	ABC	3	سامنے ئی
اداکاروں <nsubj ساکھ <obj پہنچایا	اداکاروں	ساکھ	پہنچایا	1	1.4	ABC	3	پہنچایا
اداکاروں <nsubj موقع <obj دیتے	اداکاروں	موقع	دیتے	1	1.4	ABC	3	دیتے
اداکارہ <nsubj ایوارڈ <obj مل	اداکارہ	ایوارڈ	مل	1	1.4	ABC	3	مل
اداکارہ <nsubj بتایا >obj شادی	اداکارہ	بتایا	شادی	1	1.4	ABC	3	بتایا
اداکارہ <nsubj بچی <obj لیا	اداکارہ	بچی	لیا	1	1.4	ABC	3	لیا
اداکارہ <nsubj تفصیلات <obj کیں	اداکارہ	تفصیلات	کیں	1	1.4	ABC	3	کیں
اداکارہ <nsubj خبروں <obj کی	اداکارہ	خبروں	کی	1	1.4	ABC	3	کی
اداکارہ <nsubj دورے <obj دیا	اداکارہ	دورے	دیا	1	1.4	ABC	3	دیا
اداکارہ <nsubj رپورٹس <obj دیا	اداکارہ	رپورٹس	دیا	1	1.4	ABC	3	دیا
اداکارہ <nsubj سوانح <obj لکھ	اداکارہ	سوانح	لکھ	1	1.4	ABC	3	لکھ
اداکارہ <nsubj شخص <obj کیا	اداکارہ	شخص	کیا	1	1.4	ABC	3	کیا
اداکارہ <nsubj شراب <obj کر	اداکارہ	شراب	کر	1	1.4	ABC	3	کر
اداکارہ <nsubj شکریہ <obj کیا	اداکارہ	شکریہ	کیا	1	1.4	ABC	3	کیا
اداکارہ <nsubj فلم <obj کی	اداکارہ	فلم	کی	1	1.4	ABC	3	کی
اداکارہ <nsubj فلمیں <obj دے	اداکارہ	فلمیں	دے	1	1.4	ABC	3	دے
اداکارہ <nsubj فیصلہ <obj کردیا	اداکارہ	فیصلہ	کردیا	1	1.4	ABC	3	کردیا
