Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
تتضمن >nsubj الأسماك >obj أنواعًا	تتضمن	الأسماك	أنواعًا	1	3.7	ABC	3	تتضمن
تتضمن >nsubj البرمجة >obj تحديد	تتضمن	البرمجة	تحديد	1	3.7	ABC	3	تتضمن
تتضمن >nsubj التقانة >obj تكنولوجيا	تتضمن	التقانة	تكنولوجيا	1	3.7	ABC	3	تتضمن
تتضمن >nsubj التقنيات >obj إدخال	تتضمن	التقنيات	إدخال	1	3.7	ABC	3	تتضمن
تتضمن >nsubj الخدمة >obj إمكانية	تتضمن	الخدمة	إمكانية	1	3.7	ABC	3	تتضمن
تتضمن >nsubj العطفة >obj الاهتمام	تتضمن	العطفة	الاهتمام	1	3.7	ABC	3	تتضمن
تتضمن >nsubj العطفة >obj عددًا	تتضمن	العطفة	عددًا	1	3.7	ABC	3	تتضمن
تتضمن >nsubj العمارة >obj جوانب	تتضمن	العمارة	جوانب	1	3.7	ABC	3	تتضمن
تتضمن >nsubj القسوة >obj الثقافة	تتضمن	القسوة	الثقافة	1	3.7	ABC	3	تتضمن
تتضمن >nsubj القناة >obj عروضاً	تتضمن	القناة	عروضاً	1	3.7	ABC	3	تتضمن
تتضمن >nsubj اللعبة >obj تطبيق	تتضمن	اللعبة	تطبيق	1	3.7	ABC	3	تتضمن
تتضمن >nsubj اللغة >obj بعض	تتضمن	اللغة	بعض	1	3.7	ABC	3	تتضمن
تتضمن >nsubj المدينة >obj المدن	تتضمن	المدينة	المدن	1	3.7	ABC	3	تتضمن
تتضمن >nsubj المدينة >obj حدائق	تتضمن	المدينة	حدائق	1	3.7	ABC	3	تتضمن
تتضمن >nsubj المسرحية >obj بعض	تتضمن	المسرحية	بعض	1	3.7	ABC	3	تتضمن
تتضمن >nsubj المفردات >obj بعض	تتضمن	المفردات	بعض	1	3.7	ABC	3	تتضمن
تتضمن >nsubj المناظر >obj المدن	تتضمن	المناظر	المدن	1	3.7	ABC	3	تتضمن
تتضمن >nsubj المواقف >obj مسألة	تتضمن	المواقف	مسألة	1	3.7	ABC	3	تتضمن
تتضمن >nsubj الوقاية >obj الحفاظ	تتضمن	الوقاية	الحفاظ	1	3.7	ABC	3	تتضمن
تتضمن >nsubj بطاقة >obj عدة	تتضمن	بطاقة	عدة	1	3.7	ABC	3	تتضمن
تتضمن >nsubj بعض >obj استعراضات	تتضمن	بعض	استعراضات	1	3.7	ABC	3	تتضمن
تتضمن >nsubj بعض >obj انكماش	تتضمن	بعض	انكماش	1	3.7	ABC	3	تتضمن
تتضمن >nsubj بعض >obj تخفيض	تتضمن	بعض	تخفيض	1	3.7	ABC	3	تتضمن
تتضمن >nsubj دراسة >obj تأمل	تتضمن	دراسة	تأمل	1	3.7	ABC	3	تتضمن
تتضمن >nsubj دلتا >obj مناطق	تتضمن	دلتا	مناطق	1	3.7	ABC	3	تتضمن
تتضمن >nsubj صيدلة >obj دراسة	تتضمن	صيدلة	دراسة	1	3.7	ABC	3	تتضمن
تتضمن >nsubj ظواهر >obj عدة	تتضمن	ظواهر	عدة	1	3.7	ABC	3	تتضمن
تتضمن >nsubj عمليات >obj التغيير	تتضمن	عمليات	التغيير	1	3.7	ABC	3	تتضمن
تتضمن >nsubj عملية >obj التعبير	تتضمن	عملية	التعبير	1	3.7	ABC	3	تتضمن
تتضمن >nsubj مجموعة >obj آلهة	تتضمن	مجموعة	آلهة	1	3.7	ABC	3	تتضمن
تتضمن >nsubj مكونات >obj محركاتًا	تتضمن	مكونات	محركاتًا	1	3.7	ABC	3	تتضمن
تتضمن >nsubj مناطق >obj خيول	تتضمن	مناطق	خيول	1	3.7	ABC	3	تتضمن
تتضمن >nsubj مناطق >obj عدداً	تتضمن	مناطق	عدداً	1	3.7	ABC	3	تتضمن
تتضمن >nsubj منتجات >obj البرامج	تتضمن	منتجات	البرامج	1	3.7	ABC	3	تتضمن
تتطلب >nsubj استخدام >obj وجود	تتطلب	استخدام	وجود	1	3.7	ABC	3	تتطلب
تتطلب >nsubj البرمجة >obj مهارات	تتطلب	البرمجة	مهارات	1	3.7	ABC	3	تتطلب
تتطلب >nsubj الحالة >obj العلاج	تتطلب	الحالة	العلاج	1	3.7	ABC	3	تتطلب
تتطلب >nsubj الحفر >obj عملية	تتطلب	الحفر	عملية	1	3.7	ABC	3	تتطلب
تتطلب >nsubj الهندسة >obj مهارات	تتطلب	الهندسة	مهارات	1	3.7	ABC	3	تتطلب
تتطلب >nsubj لعبة >obj مهارات	تتطلب	لعبة	مهارات	1	3.7	ABC	3	تتطلب
تتطلب >nsubj ممارسة >obj مهارات	تتطلب	ممارسة	مهارات	1	3.7	ABC	3	تتطلب
تتناول >nsubj الجغرافيا >obj دراسة	تتناول	الجغرافيا	دراسة	1	3.7	ABC	3	تتناول
تتناول >nsubj بعض >obj النباتات	تتناول	بعض	النباتات	1	3.7	ABC	3	تتناول
تتواجد >nsubj بعض >obj الخلايا	تتواجد	بعض	الخلايا	1	3.7	ABC	3	تتواجد
تتيح >nsubj أجهزة >obj معلومات	تتيح	أجهزة	معلومات	1	3.7	ABC	3	تتيح
تتيح >nsubj اللعبة >obj إمكانية	تتيح	اللعبة	إمكانية	1	3.7	ABC	3	تتيح
تتيح >nsubj بطاقة >obj الدفع	تتيح	بطاقة	الدفع	1	3.7	ABC	3	تتيح
تثير >nsubj بعض >obj اهتمام	تثير	بعض	اهتمام	1	3.7	ABC	3	تثير
تجاوز >nsubj الفريق >obj عدد	تجاوز	الفريق	عدد	1	3.7	ABC	3	تجاوز
تجد >nsubj الأمهات >obj أمهات	تجد	الأمهات	أمهات	1	3.7	ABC	3	تجد
تجذب >nsubj الحلبة >obj الجماهير	تجذب	الحلبة	الجماهير	1	3.7	ABC	3	تجذب
تجذب >nsubj الفعالية >obj الزوار	تجذب	الفعالية	الزوار	1	3.7	ABC	3	تجذب
تجذب >nsubj المسابقات >obj عددًا	تجذب	المسابقات	عددًا	1	3.7	ABC	3	تجذب
تجذب >nsubj المواقع >obj السياح	تجذب	المواقع	السياح	1	3.7	ABC	3	تجذب
تجمع >nsubj المحافظة >obj الأصالة	تجمع	المحافظة	الأصالة	1	3.7	ABC	3	تجمع
تحاول >nsubj الحكومات >obj حماية	تحاول	الحكومات	حماية	1	3.7	ABC	3	تحاول
تحاول >nsubj المؤسسات >obj مواجهة	تحاول	المؤسسات	مواجهة	1	3.7	ABC	3	تحاول
تحاول >nsubj بعض >obj تغيير	تحاول	بعض	تغيير	1	3.7	ABC	3	تحاول
تحتضن >nsubj المدينة >obj جامعة	تحتضن	المدينة	جامعة	1	3.7	ABC	3	تحتضن
تحتضن >nsubj الولاية >obj مهرجانات	تحتضن	الولاية	مهرجانات	1	3.7	ABC	3	تحتضن
تحتل >nsubj الحسونات >obj أهمية	تحتل	الحسونات	أهمية	1	3.7	ABC	3	تحتل
تحتل >nsubj السياحة >obj مكانًا	تحتل	السياحة	مكانًا	1	3.7	ABC	3	تحتل
تحتل >nsubj الصناعات >obj الصفوف	تحتل	الصناعات	الصفوف	1	3.7	ABC	3	تحتل
تحتل >nsubj الميناء >obj دورًا	تحتل	الميناء	دورًا	1	3.7	ABC	3	تحتل
تحتل >nsubj تونس >obj مكانة	تحتل	تونس	مكانة	1	3.7	ABC	3	تحتل
تحتل >nsubj مدينة >obj موقعًا	تحتل	مدينة	موقعًا	1	3.7	ABC	3	تحتل
تحتل >nsubj ولاية >obj مكانة	تحتل	ولاية	مكانة	1	3.7	ABC	3	تحتل
تحتل >obj المرتبة >nsubj عدد	تحتل	المرتبة	عدد	1	3.7	ABC	3	تحتل
تحدد >nsubj الألْقاب >obj موقف	تحدد	الألْقاب	موقف	1	3.7	ABC	3	تحدد
تحمل >nsubj الجميع >obj مسؤولية	تحمل	الجميع	مسؤولية	1	3.7	ABC	3	تحمل
تحمل >nsubj الصورة >obj عبارة	تحمل	الصورة	عبارة	1	3.7	ABC	3	تحمل
تحمل >nsubj المركبات >obj روعة	تحمل	المركبات	روعة	1	3.7	ABC	3	تحمل
تحمل >nsubj بعض >obj تجويفًا	تحمل	بعض	تجويفًا	1	3.7	ABC	3	تحمل
تحمي >nsubj الطبقة >obj الأرض	تحمي	الطبقة	الأرض	1	3.7	ABC	3	تحمي
تحوي >nsubj الدولة >obj عدداً	تحوي	الدولة	عدداً	1	3.7	ABC	3	تحوي
تخترق >nsubj الأشعة >obj الجسم	تخترق	الأشعة	الجسم	1	3.7	ABC	3	تخترق
تخدم >nsubj مجلة >obj التعليم	تخدم	مجلة	التعليم	1	3.7	ABC	3	تخدم
تدعم >nsubj السلطات >obj اللغة	تدعم	السلطات	اللغة	1	3.7	ABC	3	تدعم
