Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
孩子 <nsubj 做出 >obj 行为	孩子	做出	行为	3	5.3	ABC	3	做出
孩子 <nsubj 接受 >obj 教育	孩子	接受	教育	3	5.3	ABC	3	接受
宝宝 <nsubj 喝 >obj 奶粉	宝宝	喝	奶粉	3	5.3	ABC	3	喝
宝宝 <nsubj 喝 >obj 水	宝宝	喝	水	3	5.3	ABC	3	喝
实力 <nsubj 得到 >obj 提升	实力	得到	提升	3	5.3	ABC	3	得到
患者 <nsubj 缓解 >obj 症状	患者	缓解	症状	3	5.3	ABC	3	缓解
技能 <nsubj 造成 >obj 伤害	技能	造成	伤害	3	5.3	ABC	3	造成
推荐 <nsubj 有 >obj 帮助	推荐	有	帮助	3	5.3	ABC	3	有
方法 <nsubj 包括 >obj 手术	方法	包括	手术	3	5.3	ABC	3	包括
方法 <nsubj 达到 >obj 效果	方法	达到	效果	3	5.3	ABC	3	达到
校区 <nsubj 有 >obj 学院	校区	有	学院	3	5.3	ABC	3	有
狗 <nsubj 咬 >obj 人	狗	咬	人	3	5.3	ABC	3	咬
电脑 <nsubj 出现 >obj 黑屏	电脑	出现	黑屏	3	5.3	ABC	3	出现
系统 <nsubj 有 >obj 优势	系统	有	优势	3	5.3	ABC	3	有
细菌 <nsubj 进入 >obj 睾丸	细菌	进入	睾丸	3	5.3	ABC	3	进入
老兵 <nsubj 欺负 >obj 新兵	老兵	欺负	新兵	3	5.3	ABC	3	欺负
身体 <nsubj 处 >obj 状态	身体	处	状态	3	5.3	ABC	3	处
身体 <nsubj 得到 >obj 休息	身体	得到	休息	3	5.3	ABC	3	得到
过程 <nsubj 需要 >obj 时间	过程	需要	时间	3	5.3	ABC	3	需要
问题 <nsubj 有 >obj 答案	问题	有	答案	3	5.3	ABC	3	有
问题 <nsubj 没有 >obj 答案	问题	没有	答案	3	5.3	ABC	3	没有
面部 <nsubj 出现 >obj 痘痘	面部	出现	痘痘	3	5.3	ABC	3	出现
食物 <nsubj 如 >obj 蔬菜	食物	如	蔬菜	3	5.3	ABC	3	如
下午 <nsubj 有 >obj 时间	下午	有	时间	2	3.5	ABC	3	有
专业 <nsubj 有 >obj 前景	专业	有	前景	2	3.5	ABC	3	有
业务 <nsubj 带来 >obj 利润	业务	带来	利润	2	3.5	ABC	3	带来
主队 <nsubj 赢得 >obj 比赛	主队	赢得	比赛	2	3.5	ABC	3	赢得
丿 <nsubj 代表 >obj 方向	丿	代表	方向	2	3.5	ABC	3	代表
事件 <nsubj 产生 >obj 影响	事件	产生	影响	2	3.5	ABC	3	产生
事件 <nsubj 引起 >obj 关注	事件	引起	关注	2	3.5	ABC	3	引起
产品 <nsubj 包括 >obj 口红	产品	包括	口红	2	3.5	ABC	3	包括
人 <nsubj 了解 >obj 项目	人	了解	项目	2	3.5	ABC	3	了解
人 <nsubj 加入 >obj 团队	人	加入	团队	2	3.5	ABC	3	加入
人 <nsubj 取得 >obj 成功	人	取得	成功	2	3.5	ABC	3	取得
人 <nsubj 喜欢 >obj 女孩	人	喜欢	女孩	2	3.5	ABC	3	喜欢
人 <nsubj 喜欢 >obj 电影	人	喜欢	电影	2	3.5	ABC	3	喜欢
人 <nsubj 喜欢 >obj 蜜	人	喜欢	蜜	2	3.5	ABC	3	喜欢
人 <nsubj 在 >obj 一起	人	在	一起	2	3.5	ABC	3	在
人 <nsubj 得到 >obj 结果	人	得到	结果	2	3.5	ABC	3	得到
人 <nsubj 承担 >obj 责任	人	承担	责任	2	3.5	ABC	3	承担
人 <nsubj 提供 >obj 条件	人	提供	条件	2	3.5	ABC	3	提供
人 <nsubj 有 >obj 了解	人	有	了解	2	3.5	ABC	3	有
人 <nsubj 有 >obj 优点	人	有	优点	2	3.5	ABC	3	有
人 <nsubj 有 >obj 喜好	人	有	喜好	2	3.5	ABC	3	有
人 <nsubj 有 >obj 方式	人	有	方式	2	3.5	ABC	3	有
人 <nsubj 有 >obj 权利	人	有	权利	2	3.5	ABC	3	有
人 <nsubj 有 >obj 特质	人	有	特质	2	3.5	ABC	3	有
人 <nsubj 有 >obj 答案	人	有	答案	2	3.5	ABC	3	有
人 <nsubj 有 >obj 观点	人	有	观点	2	3.5	ABC	3	有
人 <nsubj 有 >obj 评价	人	有	评价	2	3.5	ABC	3	有
人 <nsubj 有 >obj 问题	人	有	问题	2	3.5	ABC	3	有
人 <nsubj 留下 >obj 印象	人	留下	印象	2	3.5	ABC	3	留下
人 <nsubj 看到 >obj 画	人	看到	画	2	3.5	ABC	3	看到
人 <nsubj 经历 >obj 情况	人	经历	情况	2	3.5	ABC	3	经历
人们 <nsubj 产生 >obj 同情	人们	产生	同情	2	3.5	ABC	3	产生
人们 <nsubj 思考 >obj 问题	人们	思考	问题	2	3.5	ABC	3	思考
人们 <nsubj 提升 >obj 境界	人们	提升	境界	2	3.5	ABC	3	提升
人员 <nsubj 面临 >obj 风险	人员	面临	风险	2	3.5	ABC	3	面临
体重 <nsubj 超过 >obj 斤	体重	超过	斤	2	3.5	ABC	3	超过
信息 <nsubj 例如 >obj 姓名	信息	例如	姓名	2	3.5	ABC	3	例如
信息 <nsubj 如 >obj 日期	信息	如	日期	2	3.5	ABC	3	如
光圈 <nsubj 达到 >obj 效果	光圈	达到	效果	2	3.5	ABC	3	达到
全书 <nsubj 有 >obj 页	全书	有	页	2	3.5	ABC	3	有
全程 <nsubj 需要 >obj 小时	全程	需要	小时	2	3.5	ABC	3	需要
公司 <nsubj 提供 >obj 服务	公司	提供	服务	2	3.5	ABC	3	提供
公司 <nsubj 提供 >obj 环境	公司	提供	环境	2	3.5	ABC	3	提供
公司 <nsubj 辞退 >obj 员工	公司	辞退	员工	2	3.5	ABC	3	辞退
公民 <nsubj 遵守 >obj 规定	公民	遵守	规定	2	3.5	ABC	3	遵守
关系 <nsubj 没有 >obj 不同	关系	没有	不同	2	3.5	ABC	3	没有
军队 <nsubj 参与 >obj 工作	军队	参与	工作	2	3.5	ABC	3	参与
医生 <nsubj 做出 >obj 诊断	医生	做出	诊断	2	3.5	ABC	3	做出
医生 <nsubj 开具 >obj 药物	医生	开具	药物	2	3.5	ABC	3	开具
医生 <nsubj 提供 >obj 方案	医生	提供	方案	2	3.5	ABC	3	提供
医生 <nsubj 提供 >obj 服务	医生	提供	服务	2	3.5	ABC	3	提供
医生 <nsubj 给 >obj 建议	医生	给	建议	2	3.5	ABC	3	给
医生 <nsubj 给予 >obj 方案	医生	给予	方案	2	3.5	ABC	3	给予
医生 <nsubj 给出 >obj 方案	医生	给出	方案	2	3.5	ABC	3	给出
医生 <nsubj 进行 >obj 检查	医生	进行	检查	2	3.5	ABC	3	进行
医生 <nsubj 进行 >obj 诊断	医生	进行	诊断	2	3.5	ABC	3	进行
医院 <nsubj 拥有 >obj 团队	医院	拥有	团队	2	3.5	ABC	3	拥有
医院 <nsubj 提供 >obj 手术	医院	提供	手术	2	3.5	ABC	3	提供
医院 <nsubj 进行 >obj 治疗	医院	进行	治疗	2	3.5	ABC	3	进行
原因 <nsubj 有 >obj 点	原因	有	点	2	3.5	ABC	3	有
发作 <nsubj 有 >obj 表现	发作	有	表现	2	3.5	ABC	3	有
口 <nsubj 代表 >obj 门	口	代表	门	2	3.5	ABC	3	代表
向 <nsubj 包括 >obj 工作	向	包括	工作	2	3.5	ABC	3	包括
命运 <nsubj 受到 >obj 影响	命运	受到	影响	2	3.5	ABC	3	受到
品牌 <nsubj 提供 >obj 服务	品牌	提供	服务	2	3.5	ABC	3	提供
器官 <nsubj 保持 >obj 体温	器官	保持	体温	2	3.5	ABC	3	保持
因素 <nsubj 产生 >obj 影响	因素	产生	影响	2	3.5	ABC	3	产生
因素 <nsubj 包括 >obj 浓度	因素	包括	浓度	2	3.5	ABC	3	包括
因素 <nsubj 导致 >obj 现象	因素	导致	现象	2	3.5	ABC	3	导致
墙布 <nsubj 出现 >obj 情况	墙布	出现	情况	2	3.5	ABC	3	出现
外储 <nsubj 跌破 >obj 元	外储	跌破	元	2	3.5	ABC	3	跌破
外貌 <nsubj 接近 >obj 常人	外貌	接近	常人	2	3.5	ABC	3	接近
大典 <nsubj 印刷 >obj 册	大典	印刷	册	2	3.5	ABC	3	印刷
大学 <nsubj 提供 >obj 课程	大学	提供	课程	2	3.5	ABC	3	提供
女友 <nsubj 写 >obj H文	女友	写	H文	2	3.5	ABC	3	写
女性 <nsubj 喜欢 >obj 米粉	女性	喜欢	米粉	2	3.5	ABC	3	喜欢
学生 <nsubj 戴 >obj 头巾	学生	戴	头巾	2	3.5	ABC	3	戴
学生 <nsubj 掌握 >obj 知识	学生	掌握	知识	2	3.5	ABC	3	掌握
孩子 <nsubj 出现 >obj 症状	孩子	出现	症状	2	3.5	ABC	3	出现
孩子 <nsubj 参加 >obj 课程	孩子	参加	课程	2	3.5	ABC	3	参加
孩子 <nsubj 有 >obj 缺陷	孩子	有	缺陷	2	3.5	ABC	3	有
宝宝 <nsubj 学习 >obj 技能	宝宝	学习	技能	2	3.5	ABC	3	学习
宝宝 <nsubj 穿 >obj 衣服	宝宝	穿	衣服	2	3.5	ABC	3	穿
宝石 <nsubj 增强 >obj 属性	宝石	增强	属性	2	3.5	ABC	3	增强
展会 <nsubj 有 >obj 游戏	展会	有	游戏	2	3.5	ABC	3	有
属性 <nsubj 得到 >obj 提升	属性	得到	提升	2	3.5	ABC	3	得到
差异 <nsubj 带来 >obj 困难	差异	带来	困难	2	3.5	ABC	3	带来
帐号 <nsubj 没有 >obj 资料	帐号	没有	资料	2	3.5	ABC	3	没有
建议 <nsubj 提供 >obj 帮助	建议	提供	帮助	2	3.5	ABC	3	提供
影片 <nsubj 讲述 >obj 故事	影片	讲述	故事	2	3.5	ABC	3	讲述
微博 <nsubj 迎来 >obj 春	微博	迎来	春	2	3.5	ABC	3	迎来
患者 <nsubj 出现 >obj 症状	患者	出现	症状	2	3.5	ABC	3	出现
患者 <nsubj 注意 >obj 点	患者	注意	点	2	3.5	ABC	3	注意
情绪 <nsubj 产生 >obj 影响	情绪	产生	影响	2	3.5	ABC	3	产生
情绪 <nsubj 有 >obj 影响	情绪	有	影响	2	3.5	ABC	3	有
投资 <nsubj 存在 >obj 风险	投资	存在	风险	2	3.5	ABC	3	存在
政府 <nsubj 提供 >obj 支持	政府	提供	支持	2	3.5	ABC	3	提供
政府 <nsubj 采取 >obj 措施	政府	采取	措施	2	3.5	ABC	3	采取
故事 <nsubj 讲述 >obj 故事	故事	讲述	故事	2	3.5	ABC	3	讲述
文化 <nsubj 有 >obj 差别	文化	有	差别	2	3.5	ABC	3	有
方 <nsubj 达成 >obj 共识	方	达成	共识	2	3.5	ABC	3	达成
方法 <nsubj 包括 >obj 药物	方法	包括	药物	2	3.5	ABC	3	包括
方法 <nsubj 看到 >obj 效果	方法	看到	效果	2	3.5	ABC	3	看到
方程 <nsubj 有 >obj 实根	方程	有	实根	2	3.5	ABC	3	有
时间 <nsubj 在 >obj 天	时间	在	天	2	3.5	ABC	3	在
显卡 <nsubj 如 >obj 显卡	显卡	如	显卡	2	3.5	ABC	3	如
暖男 <nsubj 变成 >obj 渣男	暖男	变成	渣男	2	3.5	ABC	3	变成
朋友 <nsubj 进行 >obj 检查	朋友	进行	检查	2	3.5	ABC	3	进行
权益 <nsubj 得到 >obj 保护	权益	得到	保护	2	3.5	ABC	3	得到
材料 <nsubj 如 >obj 木材	材料	如	木材	2	3.5	ABC	3	如
榕树 <nsubj 保持 >obj 健康	榕树	保持	健康	2	3.5	ABC	3	保持
治疗 <nsubj 包括 >obj 治疗	治疗	包括	治疗	2	3.5	ABC	3	包括
治疗 <nsubj 缓解 >obj 症状	治疗	缓解	症状	2	3.5	ABC	3	缓解
法官 <nsubj 做出 >obj 决定	法官	做出	决定	2	3.5	ABC	3	做出
法宝 <nsubj 有 >obj 上限	法宝	有	上限	2	3.5	ABC	3	有
游戏 <nsubj 有 >obj 任务	游戏	有	任务	2	3.5	ABC	3	有
游戏 <nsubj 有 >obj 规则	游戏	有	规则	2	3.5	ABC	3	有
点P <nsubj 到 >obj 原点	点P	到	原点	2	3.5	ABC	3	到
父母 <nsubj 存在 >obj 问题	父母	存在	问题	2	3.5	ABC	3	存在
爸爸 <nsubj 在 >obj 楼	爸爸	在	楼	2	3.5	ABC	3	在
物体 <nsubj 做 >obj 运动	物体	做	运动	2	3.5	ABC	3	做
物体 <nsubj 呈 >obj 状态	物体	呈	状态	2	3.5	ABC	3	呈
玩家 <nsubj 取得 >obj 成绩	玩家	取得	成绩	2	3.5	ABC	3	取得
玩家 <nsubj 获得 >obj 奖励	玩家	获得	奖励	2	3.5	ABC	3	获得
球队 <nsubj 打 >obj 主场	球队	打	主场	2	3.5	ABC	3	打
瑜伽 <nsubj 达到 >obj 效果	瑜伽	达到	效果	2	3.5	ABC	3	达到
用户 <nsubj 完成 >obj 支付	用户	完成	支付	2	3.5	ABC	3	完成
用户 <nsubj 进行 >obj 购物	用户	进行	购物	2	3.5	ABC	3	进行
电脑 <nsubj 配备 >obj 内存	电脑	配备	内存	2	3.5	ABC	3	配备
电脑 <nsubj 采用 >obj 屏幕	电脑	采用	屏幕	2	3.5	ABC	3	采用
男人 <nsubj 戴 >obj 头巾	男人	戴	头巾	2	3.5	ABC	3	戴
男人 <nsubj 没有 >obj 财富	男人	没有	财富	2	3.5	ABC	3	没有
男生 <nsubj 喜欢 >obj 人	男生	喜欢	人	2	3.5	ABC	3	喜欢
症状 <nsubj 包括 >obj 疼痛	症状	包括	疼痛	2	3.5	ABC	3	包括
直径 <nsubj 在 >obj 厘米	直径	在	厘米	2	3.5	ABC	3	在
端 <nsubj 插入 >obj 插孔	端	插入	插孔	2	3.5	ABC	3	插入
米 <nsubj 有 >obj 粒	米	有	粒	2	3.5	ABC	3	有
系统 <nsubj 出现 >obj 故障	系统	出现	故障	2	3.5	ABC	3	出现
经历 <nsubj 有 >obj 影响	经历	有	影响	2	3.5	ABC	3	有
结果 <nsubj 在 >obj 范围	结果	在	范围	2	3.5	ABC	3	在
网站 <nsubj 提供 >obj 资料	网站	提供	资料	2	3.5	ABC	3	提供
网站 <nsubj 获得 >obj 佣金	网站	获得	佣金	2	3.5	ABC	3	获得
网页 <nsubj 适应 >obj 大小	网页	适应	大小	2	3.5	ABC	3	适应
老师 <nsubj 讲 >obj 废话	老师	讲	废话	2	3.5	ABC	3	讲
考生 <nsubj 受到 >obj 待遇	考生	受到	待遇	2	3.5	ABC	3	受到
股东 <nsubj 承担 >obj 责任	股东	承担	责任	2	3.5	ABC	3	承担
股价 <nsubj 符合 >obj 预期	股价	符合	预期	2	3.5	ABC	3	符合
肥胖 <nsubj 增加 >obj 风险	肥胖	增加	风险	2	3.5	ABC	3	增加
脸 <nsubj 适合 >obj 发型	脸	适合	发型	2	3.5	ABC	3	适合
航母 <nsubj 例如 >obj 航母	航母	例如	航母	2	3.5	ABC	3	例如
范围 <nsubj 含有 >obj 开发	范围	含有	开发	2	3.5	ABC	3	含有
范围 <nsubj 有 >obj 零点	范围	有	零点	2	3.5	ABC	3	有
药物 <nsubj 缓解 >obj 症状	药物	缓解	症状	2	3.5	ABC	3	缓解
营 <nsubj 有 >obj 连	营	有	连	2	3.5	ABC	3	有
行为 <nsubj 带来 >obj 影响	行为	带来	影响	2	3.5	ABC	3	带来
行动 <nsubj 胜 >obj 言语	行动	胜	言语	2	3.5	ABC	3	胜
表现 <nsubj 受到 >obj 影响	表现	受到	影响	2	3.5	ABC	3	受到
表现 <nsubj 有 >obj 种	表现	有	种	2	3.5	ABC	3	有
要求 <nsubj 略有 >obj 不同	要求	略有	不同	2	3.5	ABC	3	略有
观众 <nsubj 了解 >obj 世界	观众	了解	世界	2	3.5	ABC	3	了解
角色 <nsubj 有 >obj 技能	角色	有	技能	2	3.5	ABC	3	有
话 <nsubj 隐射 >obj 关系	话	隐射	关系	2	3.5	ABC	3	隐射
读者 <nsubj 追求 >obj 成功	读者	追求	成功	2	3.5	ABC	3	追求
质量 <nsubj 有 >obj 影响	质量	有	影响	2	3.5	ABC	3	有
身体 <nsubj 消耗 >obj 脂肪	身体	消耗	脂肪	2	3.5	ABC	3	消耗
选择 <nsubj 做出 >obj 决策	选择	做出	决策	2	3.5	ABC	3	做出
酒馆 <nsubj 适合 >obj 人	酒馆	适合	人	2	3.5	ABC	3	适合
铂金 <nsubj 作 >obj 选择	铂金	作	选择	2	3.5	ABC	3	作
铅板 <nsubj 焊接 >obj 一起	铅板	焊接	一起	2	3.5	ABC	3	焊接
锤石 <nsubj 提供 >obj 控制	锤石	提供	控制	2	3.5	ABC	3	提供
问题 <nsubj 得到 >obj 解决	问题	得到	解决	2	3.5	ABC	3	得到
问题 <nsubj 牵涉 >obj 问题	问题	牵涉	问题	2	3.5	ABC	3	牵涉
问题 <nsubj 需要 >obj 帮助	问题	需要	帮助	2	3.5	ABC	3	需要
项 <nsubj 得到 >obj 项	项	得到	项	2	3.5	ABC	3	得到
风扇 <nsubj 有 >obj 优势	风扇	有	优势	2	3.5	ABC	3	有
食物 <nsubj 有 >obj 好处	食物	有	好处	2	3.5	ABC	3	有
V带 <nsubj 嵌入 >obj 槽中	V带	嵌入	槽中	1	1.8	ABC	3	嵌入
authoritie <nsubj and take >obj steps to prevent similar incidents from happening in the future	authoritie	and take	steps to prevent similar incidents from happening in the future	1	1.8	ABC	3	and take
clock <nsubj append >obj Child	clock	append	Child	1	1.8	ABC	3	append
king <nsubj resear >obj seller	king	resear	seller	1	1.8	ABC	3	resear
t 秒 <nsubj 到 >obj 点	t 秒	到	点	1	1.8	ABC	3	到
y <nsubj 有 >obj 实根	y	有	实根	1	1.8	ABC	3	有
⺊ <nsubj 代表 >obj 肌肉	⺊	代表	肌肉	1	1.8	ABC	3	代表
から <nsubj 表示 >obj 原因	から	表示	原因	1	1.8	ABC	3	表示
一切 <nsubj 出 >obj 爱	一切	出	爱	1	1.8	ABC	3	出
丈夫 <nsubj 做出 >obj 决定	丈夫	做出	决定	1	1.8	ABC	3	做出
丈夫 <nsubj 具备 >obj 权利	丈夫	具备	权利	1	1.8	ABC	3	具备
丈夫 <nsubj 参与 >obj 过程	丈夫	参与	过程	1	1.8	ABC	3	参与
丈夫 <nsubj 导致 >obj 死亡	丈夫	导致	死亡	1	1.8	ABC	3	导致
丈夫 <nsubj 承担 >obj 责任	丈夫	承担	责任	1	1.8	ABC	3	承担
丈夫 <nsubj 购买 >obj 寿险	丈夫	购买	寿险	1	1.8	ABC	3	购买
上书 <nsubj 提出 >obj 决策	上书	提出	决策	1	1.8	ABC	3	提出
上司 <nsubj 属 >obj 官员	上司	属	官员	1	1.8	ABC	3	属
上面 <nsubj 放上 >obj 图案	上面	放上	图案	1	1.8	ABC	3	放上
下属 <nsubj 有 >obj 总兵	下属	有	总兵	1	1.8	ABC	3	有
下文 <nsubj 回答 >obj 问题	下文	回答	问题	1	1.8	ABC	3	回答
下方 <nsubj 有 >obj 厚度	下方	有	厚度	1	1.8	ABC	3	有
下面 <nsubj 给 >obj 建议	下面	给	建议	1	1.8	ABC	3	给
不足 <nsubj 有 >obj 个	不足	有	个	1	1.8	ABC	3	有
不适 <nsubj 包括 >obj 腹胀	不适	包括	腹胀	1	1.8	ABC	3	包括
不适 <nsubj 如 >obj 头疼	不适	如	头疼	1	1.8	ABC	3	如
专业 <nsubj 从事 >obj 科研	专业	从事	科研	1	1.8	ABC	3	从事
专业 <nsubj 位 >obj 名	专业	位	名	1	1.8	ABC	3	位
专业 <nsubj 去 >obj 高校	专业	去	高校	1	1.8	ABC	3	去
专业 <nsubj 如 >obj 历史	专业	如	历史	1	1.8	ABC	3	如
专业 <nsubj 如 >obj 数学	专业	如	数学	1	1.8	ABC	3	如
专业 <nsubj 拥有 >obj 机会	专业	拥有	机会	1	1.8	ABC	3	拥有
专业 <nsubj 有 >obj 事情	专业	有	事情	1	1.8	ABC	3	有
专业 <nsubj 注重 >obj 实践	专业	注重	实践	1	1.8	ABC	3	注重
专业 <nsubj 注重 >obj 理论	专业	注重	理论	1	1.8	ABC	3	注重
专业 <nsubj 涉及 >obj 制造	专业	涉及	制造	1	1.8	ABC	3	涉及
专业 <nsubj 研究 >obj 成分	专业	研究	成分	1	1.8	ABC	3	研究
专业 <nsubj 紧贴 >obj 趋势	专业	紧贴	趋势	1	1.8	ABC	3	紧贴
专业 <nsubj 适合 >obj 意向	专业	适合	意向	1	1.8	ABC	3	适合
专家 <nsubj 进行 >obj 咨询	专家	进行	咨询	1	1.8	ABC	3	进行
专家 <nsubj 进行 >obj 检查	专家	进行	检查	1	1.8	ABC	3	进行
专辑 <nsubj 引起 >obj 反响	专辑	引起	反响	1	1.8	ABC	3	引起
专辑 <nsubj 空降 >obj 冠军	专辑	空降	冠军	1	1.8	ABC	3	空降
专辑 <nsubj 获得 >obj 奖项	专辑	获得	奖项	1	1.8	ABC	3	获得
世界 <nsubj 作 >obj 路	世界	作	路	1	1.8	ABC	3	作
世界 <nsubj 取消 >obj 点卡	世界	取消	点卡	1	1.8	ABC	3	取消
世界 <nsubj 受到 >obj 好评	世界	受到	好评	1	1.8	ABC	3	受到
世界 <nsubj 变成 >obj 世界	世界	变成	世界	1	1.8	ABC	3	变成
世界 <nsubj 在 >obj 世界	世界	在	世界	1	1.8	ABC	3	在
世界 <nsubj 存在 >obj 魔法	世界	存在	魔法	1	1.8	ABC	3	存在
世界 <nsubj 成 >obj 天堂	世界	成	天堂	1	1.8	ABC	3	成
世界 <nsubj 设定 >obj 事情	世界	设定	事情	1	1.8	ABC	3	设定
丙戊酸 <nsubj 抑制 >obj 生长	丙戊酸	抑制	生长	1	1.8	ABC	3	抑制
业主 <nsubj 处理 >obj 方面	业主	处理	方面	1	1.8	ABC	3	处理
业主 <nsubj 适应 >obj 需求	业主	适应	需求	1	1.8	ABC	3	适应
业主 <nsubj 雇佣 >obj 团队	业主	雇佣	团队	1	1.8	ABC	3	雇佣
业务 <nsubj 包括 >obj 研发	业务	包括	研发	1	1.8	ABC	3	包括
业务 <nsubj 受到 >obj 影响	业务	受到	影响	1	1.8	ABC	3	受到
业务 <nsubj 有 >obj 需求	业务	有	需求	1	1.8	ABC	3	有
业务 <nsubj 比如 >obj 执照	业务	比如	执照	1	1.8	ABC	3	比如
业务 <nsubj 涉及 >obj 整车	业务	涉及	整车	1	1.8	ABC	3	涉及
业务 <nsubj 涉及 >obj 销售	业务	涉及	销售	1	1.8	ABC	3	涉及
业务 <nsubj 遭遇 >obj 困境	业务	遭遇	困境	1	1.8	ABC	3	遭遇
业务 <nsubj 陷入 >obj 困境	业务	陷入	困境	1	1.8	ABC	3	陷入
业报 <nsubj 影响 >obj 生命	业报	影响	生命	1	1.8	ABC	3	影响
业绩 <nsubj 受到 >obj 影响	业绩	受到	影响	1	1.8	ABC	3	受到
东西 <nsubj 包括 >obj 死物	东西	包括	死物	1	1.8	ABC	3	包括
东西 <nsubj 带来 >obj 便利	东西	带来	便利	1	1.8	ABC	3	带来
东西 <nsubj 比如 >obj 内容	东西	比如	内容	1	1.8	ABC	3	比如
东西 <nsubj 比如 >obj 方式	东西	比如	方式	1	1.8	ABC	3	比如
东西 <nsubj 比如 >obj 知识	东西	比如	知识	1	1.8	ABC	3	比如
东西 <nsubj 适合 >obj 口味	东西	适合	口味	1	1.8	ABC	3	适合
个 <nsubj 作 >obj 壁纸	个	作	壁纸	1	1.8	ABC	3	作
个 <nsubj 存在 >obj 差异	个	存在	差异	1	1.8	ABC	3	存在
个 <nsubj 看 >obj 喜好	个	看	喜好	1	1.8	ABC	3	看
个 <nsubj 看 >obj 实力	个	看	实力	1	1.8	ABC	3	看
个人 <nsubj 产生 >obj 自卑	个人	产生	自卑	1	1.8	ABC	3	产生
个人 <nsubj 发展 >obj 生涯	个人	发展	生涯	1	1.8	ABC	3	发展
个人 <nsubj 存在 >obj 差异	个人	存在	差异	1	1.8	ABC	3	存在
个人 <nsubj 实现 >obj 自由	个人	实现	自由	1	1.8	ABC	3	实现
个体 <nsubj 做出 >obj 贡献	个体	做出	贡献	1	1.8	ABC	3	做出
个体 <nsubj 导致 >obj 疲劳	个体	导致	疲劳	1	1.8	ABC	3	导致
个体 <nsubj 有 >obj 差异	个体	有	差异	1	1.8	ABC	3	有
个性 <nsubj 体现 >obj 本质	个性	体现	本质	1	1.8	ABC	3	体现
个性 <nsubj 有 >obj 优势	个性	有	优势	1	1.8	ABC	3	有
个数 <nsubj 散 >obj 全身	个数	散	全身	1	1.8	ABC	3	散
丫头 <nsubj 有 >obj 个性	丫头	有	个性	1	1.8	ABC	3	有
中外 <nsubj 有 >obj 机构	中外	有	机构	1	1.8	ABC	3	有
中底 <nsubj 提供 >obj 感受	中底	提供	感受	1	1.8	ABC	3	提供
