Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
تعتبر >nsubj اللغة >obj أحد	تعتبر	اللغة	أحد	2	2.3	ABC	3	تعتبر
تعتبر >nsubj عملية >obj أحد	تعتبر	عملية	أحد	2	2.3	ABC	3	تعتبر
تعتبر >nsubj منطقة >obj موطنًا	تعتبر	منطقة	موطنًا	2	2.3	ABC	3	تعتبر
تعد >nsubj المدينة >obj أحد	تعد	المدينة	أحد	2	2.3	ABC	3	تعد
تعد >nsubj الهرمونات >obj أحد	تعد	الهرمونات	أحد	2	2.3	ABC	3	تعد
تغطي >nsubj الولاية >obj مساحة	تغطي	الولاية	مساحة	2	2.3	ABC	3	تغطي
تقدم >nsubj الجامعة >obj برامج	تقدم	الجامعة	برامج	2	2.3	ABC	3	تقدم
تقدم >nsubj الشركة >obj حلولاً	تقدم	الشركة	حلولاً	2	2.3	ABC	3	تقدم
تقدم >nsubj بعض >obj خدمات	تقدم	بعض	خدمات	2	2.3	ABC	3	تقدم
تمتلك >nsubj الشركة >obj عدداً	تمتلك	الشركة	عدداً	2	2.3	ABC	3	تمتلك
تمتلك >nsubj القرية >obj بعض	تمتلك	القرية	بعض	2	2.3	ABC	3	تمتلك
حقق >nsubj الفيلم >obj نجاحًا	حقق	الفيلم	نجاحًا	2	2.3	ABC	3	حقق
حققت >nsubj أغنية >obj نجاحًا	حققت	أغنية	نجاحًا	2	2.3	ABC	3	حققت
شهد >nsubj العصر >obj تغيرًا	شهد	العصر	تغيرًا	2	2.3	ABC	3	شهد
يتحدث >nsubj الأغلبية >obj اللغة	يتحدث	الأغلبية	اللغة	2	2.3	ABC	3	يتحدث
يتحدث >nsubj معظم >obj اللغة	يتحدث	معظم	اللغة	2	2.3	ABC	3	يتحدث
يتطلب >nsubj الأمر >obj استخدام	يتطلب	الأمر	استخدام	2	2.3	ABC	3	يتطلب
يشمل >nsubj العلاج >obj استخدام	يشمل	العلاج	استخدام	2	2.3	ABC	3	يشمل
يعتنق >nsubj معظم >obj المسيحية	يعتنق	معظم	المسيحية	2	2.3	ABC	3	يعتنق
يقدم >nsubj المساعد >obj خدمات	يقدم	المساعد	خدمات	2	2.3	ABC	3	يقدم
يلعب >nsubj الماء >obj دورا	يلعب	الماء	دورا	2	2.3	ABC	3	يلعب
يلعب >nsubj النجم >obj دور	يلعب	النجم	دور	2	2.3	ABC	3	يلعب
يمتلك >nsubj بعض >obj القدرة	يمتلك	بعض	القدرة	2	2.3	ABC	3	يمتلك
يمكن >obj السياح >nsubj زيارة	يمكن	السياح	زيارة	2	2.3	ABC	3	يمكن
The <nsubj has >obj potential	The	has	potential	1	1.1	ABC	3	has
The <nsubj includes >obj hunting	The	includes	hunting	1	1.1	ABC	3	includes
region <nsubj has >obj potential	region	has	potential	1	1.1	ABC	3	has
آراء <nsubj جعلت >obj أساليب	آراء	جعلت	أساليب	1	1.1	ABC	3	جعلت
أتاح >nsubj النوع >obj المجال	أتاح	النوع	المجال	1	1.1	ABC	3	أتاح
أتبع >nsubj العلماء >obj نهج	أتبع	العلماء	نهج	1	1.1	ABC	3	أتبع
أتبع >nsubj القوم >obj عقيدة	أتبع	القوم	عقيدة	1	1.1	ABC	3	أتبع
أثار >nsubj استخدام >obj بعض	أثار	استخدام	بعض	1	1.1	ABC	3	أثار
أثار >nsubj اكتشاف >obj الفضول	أثار	اكتشاف	الفضول	1	1.1	ABC	3	أثار
أثار >nsubj نشاط >obj بعض	أثار	نشاط	بعض	1	1.1	ABC	3	أثار
أثارت >nsubj أعمال >obj اهتمامًا	أثارت	أعمال	اهتمامًا	1	1.1	ABC	3	أثارت
أثارت >nsubj الحركة >obj انقساماً	أثارت	الحركة	انقساماً	1	1.1	ABC	3	أثارت
أثارت >nsubj شخصية >obj اهتمام	أثارت	شخصية	اهتمام	1	1.1	ABC	3	أثارت
أثبت >nsubj التطبيق >obj نجاح	أثبت	التطبيق	نجاح	1	1.1	ABC	3	أثبت
أثبت >nsubj الدواء >obj فعالية	أثبت	الدواء	فعالية	1	1.1	ABC	3	أثبت
أثبت >nsubj العلماء >obj وجود	أثبت	العلماء	وجود	1	1.1	ABC	3	أثبت
أثبتت >nsubj الدراسات >obj فعالية	أثبتت	الدراسات	فعالية	1	1.1	ABC	3	أثبتت
أثبتت >nsubj الدراسات >obj فوائد	أثبتت	الدراسات	فوائد	1	1.1	ABC	3	أثبتت
أثبتت >nsubj المجموعة >obj فعالية	أثبتت	المجموعة	فعالية	1	1.1	ABC	3	أثبتت
أجرت >nsubj العائلة >obj محادثات	أجرت	العائلة	محادثات	1	1.1	ABC	3	أجرت
أخذت >nsubj العائلة >obj دورًا	أخذت	العائلة	دورًا	1	1.1	ABC	3	أخذت
أخذت >nsubj بعض >obj الإسم	أخذت	بعض	الإسم	1	1.1	ABC	3	أخذت
أدانت >nsubj هيئات >obj الاحتجاز	أدانت	هيئات	الاحتجاز	1	1.1	ABC	3	أدانت
أراد >nsubj أحد >obj تعريف	أراد	أحد	تعريف	1	1.1	ABC	3	أراد
أسس >nsubj الخليفة >obj العائلة	أسس	الخليفة	العائلة	1	1.1	ABC	3	أسس
أسس >nsubj المستكشفون >obj المستعمرة	أسس	المستكشفون	المستعمرة	1	1.1	ABC	3	أسس
أسس >nsubj الملك >obj متحفاً	أسس	الملك	متحفاً	1	1.1	ABC	3	أسس
أسس >nsubj معظم >obj طرائق	أسس	معظم	طرائق	1	1.1	ABC	3	أسس
أصبح >nsubj اسم >obj ترانيم	أصبح	اسم	ترانيم	1	1.1	ABC	3	أصبح
أصبح >nsubj الاتحاد >obj الشريك	أصبح	الاتحاد	الشريك	1	1.1	ABC	3	أصبح
أصبح >nsubj الحاسوب >obj جزءًا	أصبح	الحاسوب	جزءًا	1	1.1	ABC	3	أصبح
أصبح >nsubj الفضة >obj أحد	أصبح	الفضة	أحد	1	1.1	ABC	3	أصبح
أصبح >nsubj الفن >obj مهنة	أصبح	الفن	مهنة	1	1.1	ABC	3	أصبح
أصبح >nsubj اليوان >obj عملة	أصبح	اليوان	عملة	1	1.1	ABC	3	أصبح
أصبحت >nsubj الباروكية >obj عنصراً	أصبحت	الباروكية	عنصراً	1	1.1	ABC	3	أصبحت
أصبحت >nsubj البحرين >obj مركزاً	أصبحت	البحرين	مركزاً	1	1.1	ABC	3	أصبحت
أصبحت >nsubj التقنية >obj محل	أصبحت	التقنية	محل	1	1.1	ABC	3	أصبحت
أصبحت >nsubj الديانة >obj جزءاً	أصبحت	الديانة	جزءاً	1	1.1	ABC	3	أصبحت
أصبحت >nsubj الطماطم >obj مكوّناً	أصبحت	الطماطم	مكوّناً	1	1.1	ABC	3	أصبحت
أصبحت >nsubj اللعبة >obj علامة	أصبحت	اللعبة	علامة	1	1.1	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj ميناء	أصبحت	المدينة	ميناء	1	1.1	ABC	3	أصبحت
أصبحت >nsubj الملكية >obj شكل	أصبحت	الملكية	شكل	1	1.1	ABC	3	أصبحت
أصبحت >nsubj الموسيقى >obj جزءًا	أصبحت	الموسيقى	جزءًا	1	1.1	ABC	3	أصبحت
أصبحت >nsubj تغطية >obj عملاً	أصبحت	تغطية	عملاً	1	1.1	ABC	3	أصبحت
أصبحت >nsubj تقنية >obj أسلوب	أصبحت	تقنية	أسلوب	1	1.1	ABC	3	أصبحت
أصبحت >nsubj دولة >obj جزءاً	أصبحت	دولة	جزءاً	1	1.1	ABC	3	أصبحت
أصبحت >nsubj شخصية >obj مثالًا	أصبحت	شخصية	مثالًا	1	1.1	ABC	3	أصبحت
أصبحت >nsubj طهران >obj مركزًا	أصبحت	طهران	مركزًا	1	1.1	ABC	3	أصبحت
أصبحت >nsubj عاصمة >obj إسطنبول	أصبحت	عاصمة	إسطنبول	1	1.1	ABC	3	أصبحت
أصبحت >nsubj مملكة >obj ذكرى	أصبحت	مملكة	ذكرى	1	1.1	ABC	3	أصبحت
أصدرت >nsubj الفرقة >obj أغاني	أصدرت	الفرقة	أغاني	1	1.1	ABC	3	أصدرت
أصدرت >nsubj المجموعة >obj ألبومات	أصدرت	المجموعة	ألبومات	1	1.1	ABC	3	أصدرت
أصدرت >nsubj شركة >obj البرنامج	أصدرت	شركة	البرنامج	1	1.1	ABC	3	أصدرت
أضاف >nsubj النادي >obj لقب	أضاف	النادي	لقب	1	1.1	ABC	3	أضاف
أطلقت >nsubj الحكومات >obj مشاريع	أطلقت	الحكومات	مشاريع	1	1.1	ABC	3	أطلقت
أطلقت >nsubj الشركة >obj عدة	أطلقت	الشركة	عدة	1	1.1	ABC	3	أطلقت
أظهرت >nsubj البحوث >obj ضمان	أظهرت	البحوث	ضمان	1	1.1	ABC	3	أظهرت
أظهرت >nsubj دراسات >obj فوائد	أظهرت	دراسات	فوائد	1	1.1	ABC	3	أظهرت
أعتبرت >nsubj المجموعة >obj النساء	أعتبرت	المجموعة	النساء	1	1.1	ABC	3	أعتبرت
أعطت >nsubj الأساطير >obj صورة	أعطت	الأساطير	صورة	1	1.1	ABC	3	أعطت
أعطت >nsubj البحوث >obj انطباعًا	أعطت	البحوث	انطباعًا	1	1.1	ABC	3	أعطت
أعلن >nsubj الحوثيون >obj السيطرة	أعلن	الحوثيون	السيطرة	1	1.1	ABC	3	أعلن
أعلن >nsubj الرئيس >obj الانتصار	أعلن	الرئيس	الانتصار	1	1.1	ABC	3	أعلن
أعلنت >nsubj إسرائيل >obj الحرب	أعلنت	إسرائيل	الحرب	1	1.1	ABC	3	أعلنت
أعلنت >nsubj المفوضية >obj انتخاب	أعلنت	المفوضية	انتخاب	1	1.1	ABC	3	أعلنت
أعلنت >nsubj الولايات >obj الحرب	أعلنت	الولايات	الحرب	1	1.1	ABC	3	أعلنت
أعمال <nsubj تتضمن >obj الأشياء	أعمال	تتضمن	الأشياء	1	1.1	ABC	3	تتضمن
أعمال <nsubj تشكّل >obj قيماً	أعمال	تشكّل	قيماً	1	1.1	ABC	3	تشكّل
أعمال <nsubj تشمل >obj عددًا	أعمال	تشمل	عددًا	1	1.1	ABC	3	تشمل
أقامت >nsubj اليونان >obj تمثالاً	أقامت	اليونان	تمثالاً	1	1.1	ABC	3	أقامت
أكملت >nsubj دولة >obj طريق	أكملت	دولة	طريق	1	1.1	ABC	3	أكملت
ألف >nsubj العلماء >obj كتبًا	ألف	العلماء	كتبًا	1	1.1	ABC	3	ألف
أمر >nsubj الله >obj المسلمين	أمر	الله	المسلمين	1	1.1	ABC	3	أمر
أنتجت >nsubj باكستان >obj مجموعة	أنتجت	باكستان	مجموعة	1	1.1	ABC	3	أنتجت
أنشأ >nsubj الجمهوريون >obj معامل	أنشأ	الجمهوريون	معامل	1	1.1	ABC	3	أنشأ
أنشأ >nsubj السلطان >obj مكتبة	أنشأ	السلطان	مكتبة	1	1.1	ABC	3	أنشأ
أنشأ >nsubj بعض >obj نماذج	أنشأ	بعض	نماذج	1	1.1	ABC	3	أنشأ
أنشأت >nsubj الأرمن >obj ممالك	أنشأت	الأرمن	ممالك	1	1.1	ABC	3	أنشأت
أنعشت >nsubj التكنولوجيا >obj المجال	أنعشت	التكنولوجيا	المجال	1	1.1	ABC	3	أنعشت
أنواع <nsubj تستخدم >obj أبوابًا	أنواع	تستخدم	أبوابًا	1	1.1	ABC	3	تستخدم
إحدى <nsubj تشمل >obj ظاهرة	إحدى	تشمل	ظاهرة	1	1.1	ABC	3	تشمل
إحدى <nsubj حملت >obj عنوان	إحدى	حملت	عنوان	1	1.1	ABC	3	حملت
إرساب <nsubj يشير >obj إرسال	إرساب	يشير	إرسال	1	1.1	ABC	3	يشير
إرساب <nsubj يمثل >obj العملية	إرساب	يمثل	العملية	1	1.1	ABC	3	يمثل
إسرائيل <nsubj خرقت >obj القانون	إسرائيل	خرقت	القانون	1	1.1	ABC	3	خرقت
إصناف <nsubj يستطيعون >obj الانتظار	إصناف	يستطيعون	الانتظار	1	1.1	ABC	3	يستطيعون
إناث <nsubj تولد >obj رضعة	إناث	تولد	رضعة	1	1.1	ABC	3	تولد
ابتكر >nsubj الأكاديون >obj الآلات	ابتكر	الأكاديون	الآلات	1	1.1	ABC	3	ابتكر
ابتكر >nsubj الإغريق >obj المصطلح	ابتكر	الإغريق	المصطلح	1	1.1	ABC	3	ابتكر
ابتكر >nsubj العلماء >obj دائرة	ابتكر	العلماء	دائرة	1	1.1	ABC	3	ابتكر
ابتكر >nsubj مخترعون >obj الجهاز	ابتكر	مخترعون	الجهاز	1	1.1	ABC	3	ابتكر
اتخذ >nsubj شقيق >obj الحكم	اتخذ	شقيق	الحكم	1	1.1	ABC	3	اتخذ
اتخذت >nsubj الإسلام >obj مكانًا	اتخذت	الإسلام	مكانًا	1	1.1	ABC	3	اتخذت
اتخذت >nsubj الصيدلية >obj صفة	اتخذت	الصيدلية	صفة	1	1.1	ABC	3	اتخذت
اتخذت >nsubj جميع >obj اهتماما	اتخذت	جميع	اهتماما	1	1.1	ABC	3	اتخذت
احتلت >nsubj الثعابين >obj مكانة	احتلت	الثعابين	مكانة	1	1.1	ABC	3	احتلت
اختار >nsubj الناخبون >obj المرشح	اختار	الناخبون	المرشح	1	1.1	ABC	3	اختار
اختارت >nsubj منظمة >obj تدمر	اختارت	منظمة	تدمر	1	1.1	ABC	3	اختارت
ارتداء <nsubj يمثل >obj الأمن	ارتداء	يمثل	الأمن	1	1.1	ABC	3	يمثل
ارتفاع <nsubj يجعل >obj الورقة	ارتفاع	يجعل	الورقة	1	1.1	ABC	3	يجعل
استأنفت >nsubj كل >obj النمو	استأنفت	كل	النمو	1	1.1	ABC	3	استأنفت
استخدام <nsubj أثار >obj بعض	استخدام	أثار	بعض	1	1.1	ABC	3	أثار
استخدام <nsubj صرف <obj يسمح	استخدام	صرف	يسمح	1	1.1	ABC	3	يسمح
استخدام <nsubj يتطلب >obj المراقبة	استخدام	يتطلب	المراقبة	1	1.1	ABC	3	يتطلب
استخدام <nsubj يحسن >obj عملية	استخدام	يحسن	عملية	1	1.1	ABC	3	يحسن
استخدام <nsubj يعطي >obj فكرة	استخدام	يعطي	فكرة	1	1.1	ABC	3	يعطي
استخدام <nsubj يلعب >obj دورًا	استخدام	يلعب	دورًا	1	1.1	ABC	3	يلعب
استخدم >nsubj البشر >obj أدوات	استخدم	البشر	أدوات	1	1.1	ABC	3	استخدم
استخدمت >nsubj القبائل >obj الحرب	استخدمت	القبائل	الحرب	1	1.1	ABC	3	استخدمت
استخدمت >nsubj القوى >obj الشعارات	استخدمت	القوى	الشعارات	1	1.1	ABC	3	استخدمت
استخدمت >nsubj المصريون >obj السامرات	استخدمت	المصريون	السامرات	1	1.1	ABC	3	استخدمت
استخدمت >nsubj شركات >obj براجات	استخدمت	شركات	براجات	1	1.1	ABC	3	استخدمت
استخدمت >nsubj مصر >obj أنظمة	استخدمت	مصر	أنظمة	1	1.1	ABC	3	استخدمت
استضاف >nsubj الملعب >obj عدة	استضاف	الملعب	عدة	1	1.1	ABC	3	استضاف
استطاع >nsubj الأيوبيون >obj بناء	استطاع	الأيوبيون	بناء	1	1.1	ABC	3	استطاع
استطاع >nsubj المسلسل >obj الحصول	استطاع	المسلسل	الحصول	1	1.1	ABC	3	استطاع
استطاع >nsubj براعة >obj الانتصار	استطاع	براعة	الانتصار	1	1.1	ABC	3	استطاع
استعادت >nsubj الفلبين >obj استقلال	استعادت	الفلبين	استقلال	1	1.1	ABC	3	استعادت
استغلت >nsubj الحكومة >obj المدينة	استغلت	الحكومة	المدينة	1	1.1	ABC	3	استغلت
استغلت >nsubj المدينة >obj موقع	استغلت	المدينة	موقع	1	1.1	ABC	3	استغلت
استمد >nsubj العصر >obj اسم	استمد	العصر	اسم	1	1.1	ABC	3	استمد
استمرت >nsubj شعبية >obj المغامرة	استمرت	شعبية	المغامرة	1	1.1	ABC	3	استمرت
استوحى >nsubj أغسطس >obj اسم	استوحى	أغسطس	اسم	1	1.1	ABC	3	استوحى
استوطنت >nsubj الجزيرة >obj نزوحًا	استوطنت	الجزيرة	نزوحًا	1	1.1	ABC	3	استوطنت
اسم <nsubj يرجع >obj تاريخ	اسم	يرجع	تاريخ	1	1.1	ABC	3	يرجع
اسم <nsubj يعني >obj الأرض	اسم	يعني	الأرض	1	1.1	ABC	3	يعني
اسم <nsubj يعني >obj الرجل	اسم	يعني	الرجل	1	1.1	ABC	3	يعني
اسم <nsubj يعني >obj ملك	اسم	يعني	ملك	1	1.1	ABC	3	يعني
اعتبر >nsubj الفراعنة >obj أحد	اعتبر	الفراعنة	أحد	1	1.1	ABC	3	اعتبر
اعتبر >nsubj فراعنة >obj فنانين	اعتبر	فراعنة	فنانين	1	1.1	ABC	3	اعتبر
اعتبر >nsubj معارضي >obj جزءًا	اعتبر	معارضي	جزءًا	1	1.1	ABC	3	اعتبر
اعتبرت >nsubj الفترة >obj بداية	اعتبرت	الفترة	بداية	1	1.1	ABC	3	اعتبرت
اعتبرت >nsubj النباتات >obj رمزًا	اعتبرت	النباتات	رمزًا	1	1.1	ABC	3	اعتبرت
اعتبرت >nsubj شيعة >obj خيانة	اعتبرت	شيعة	خيانة	1	1.1	ABC	3	اعتبرت
اعتمدت >nsubj الحركة >obj فكرة	اعتمدت	الحركة	فكرة	1	1.1	ABC	3	اعتمدت
اعتنقت >nsubj قبائل >obj الإسلام	اعتنقت	قبائل	الإسلام	1	1.1	ABC	3	اعتنقت
اعتُبر >nsubj الأدموب >obj رمزًا	اعتُبر	الأدموب	رمزًا	1	1.1	ABC	3	اعتُبر
اكتسب >nsubj البيتكوين >obj شعبية	اكتسب	البيتكوين	شعبية	1	1.1	ABC	3	اكتسب
اكتسب >nsubj العلماء >obj فهمًا	اكتسب	العلماء	فهمًا	1	1.1	ABC	3	اكتسب
اكتسبت >nsubj الفنون >obj أهمية	اكتسبت	الفنون	أهمية	1	1.1	ABC	3	اكتسبت
اكتسبت >nsubj اللغات >obj اسم	اكتسبت	اللغات	اسم	1	1.1	ABC	3	اكتسبت
اكتشف >nsubj أحد >obj بقايا	اكتشف	أحد	بقايا	1	1.1	ABC	3	اكتشف
اكتشف >nsubj أصحاب >obj غير	اكتشف	أصحاب	غير	1	1.1	ABC	3	اكتشف
اكتشف >nsubj العلماء >obj تأثير	اكتشف	العلماء	تأثير	1	1.1	ABC	3	اكتشف
اكتشف >nsubj العلماء >obj كيفية	اكتشف	العلماء	كيفية	1	1.1	ABC	3	اكتشف
اكتشفت >nsubj المهمة >obj تفاصيل	اكتشفت	المهمة	تفاصيل	1	1.1	ABC	3	اكتشفت
الآلات <nsubj تعطي >obj طابعًا	الآلات	تعطي	طابعًا	1	1.1	ABC	3	تعطي
الآلهة <nsubj تمثل >obj العناصر	الآلهة	تمثل	العناصر	1	1.1	ABC	3	تمثل
الأحداث <nsubj يعتقد >obj جزء	الأحداث	يعتقد	جزء	1	1.1	ABC	3	يعتقد
الأحرف <nsubj تشمل >obj هجاء	الأحرف	تشمل	هجاء	1	1.1	ABC	3	تشمل
الأحماض <nsubj تلعب >obj دورًا	الأحماض	تلعب	دورًا	1	1.1	ABC	3	تلعب
الأدوية <nsubj تحسن >obj الحالة	الأدوية	تحسن	الحالة	1	1.1	ABC	3	تحسن
الأرواح <nsubj تسكن >obj الأرض	الأرواح	تسكن	الأرض	1	1.1	ABC	3	تسكن
الأسياب <nsubj يعطي >obj مظهراً	الأسياب	يعطي	مظهراً	1	1.1	ABC	3	يعطي
الأشخاص <nsubj يستطيعون >obj تأثير	الأشخاص	يستطيعون	تأثير	1	1.1	ABC	3	يستطيعون
الأعمال <nsubj تؤهل >obj الإنسان	الأعمال	تؤهل	الإنسان	1	1.1	ABC	3	تؤهل
الأغنية <nsubj تدعم >obj الفرد	الأغنية	تدعم	الفرد	1	1.1	ABC	3	تدعم
الأفاست <nsubj يلبي >obj جميع	الأفاست	يلبي	جميع	1	1.1	ABC	3	يلبي
الأفروسينا <nsubj تواجه >obj بعض	الأفروسينا	تواجه	بعض	1	1.1	ABC	3	تواجه
الأفعال <nsubj تمثل >obj ردّ	الأفعال	تمثل	ردّ	1	1.1	ABC	3	تمثل
الأفكار <nsubj تلائم >obj حاجات	الأفكار	تلائم	حاجات	1	1.1	ABC	3	تلائم
الأقباط <nsubj يواصلون >obj العمل	الأقباط	يواصلون	العمل	1	1.1	ABC	3	يواصلون
الأكرنة <nsubj تمتلك >obj خصائص	الأكرنة	تمتلك	خصائص	1	1.1	ABC	3	تمتلك
الأله <nsubj يدير >obj العالم	الأله	يدير	العالم	1	1.1	ABC	3	يدير
الألوان <nsubj تعطي >obj تأثيراً	الألوان	تعطي	تأثيراً	1	1.1	ABC	3	تعطي
الأمر <nsubj يجعل >obj التنبؤ	الأمر	يجعل	التنبؤ	1	1.1	ABC	3	يجعل
الأمر <nsubj يستدعي >obj استخدام	الأمر	يستدعي	استخدام	1	1.1	ABC	3	يستدعي
الأمر <nsubj يعزز >obj الجمال	الأمر	يعزز	الجمال	1	1.1	ABC	3	يعزز
الأمعاء <nsubj يمتص >obj الكروهيدرات	الأمعاء	يمتص	الكروهيدرات	1	1.1	ABC	3	يمتص
الأموال <nsubj تساعد >obj البلدين	الأموال	تساعد	البلدين	1	1.1	ABC	3	تساعد
الأهمية <nsubj تعد >obj منطقة	الأهمية	تعد	منطقة	1	1.1	ABC	3	تعد
الأيض <nsubj يتطلب >obj كمية	الأيض	يتطلب	كمية	1	1.1	ABC	3	يتطلب
الإجراءات <nsubj تثير >obj جدلاً	الإجراءات	تثير	جدلاً	1	1.1	ABC	3	تثير
الإرهابيين <nsubj ينفذون >obj الإبادة	الإرهابيين	ينفذون	الإبادة	1	1.1	ABC	3	ينفذون
الإسلام <nsubj يشترط >obj تصدق	الإسلام	يشترط	تصدق	1	1.1	ABC	3	يشترط
الإشارات <nsubj تحمل >obj الإشارات	الإشارات	تحمل	الإشارات	1	1.1	ABC	3	تحمل
الإلحاد <nsubj يصف >obj الأفراد	الإلحاد	يصف	الأفراد	1	1.1	ABC	3	يصف
الإمامة <nsubj تحتل >obj مكانة	الإمامة	تحتل	مكانة	1	1.1	ABC	3	تحتل
الإمبراطورية <nsubj شكلت >obj إحدى	الإمبراطورية	شكلت	إحدى	1	1.1	ABC	3	شكلت
الإنسان <nsubj يتقبل >obj الحب	الإنسان	يتقبل	الحب	1	1.1	ABC	3	يتقبل
الإنسان <nsubj يحاول >obj فهم	الإنسان	يحاول	فهم	1	1.1	ABC	3	يحاول
الإنسان <nsubj يستطيع >obj تحقيق	الإنسان	يستطيع	تحقيق	1	1.1	ABC	3	يستطيع
الإنسان <nsubj يمتلك >obj القدرة	الإنسان	يمتلك	القدرة	1	1.1	ABC	3	يمتلك
الإنكار <nsubj يجعل >obj الفرد	الإنكار	يجعل	الفرد	1	1.1	ABC	3	يجعل
الإنكار <nsubj يمثل >obj حلاً	الإنكار	يمثل	حلاً	1	1.1	ABC	3	يمثل
الاحتفالات <nsubj تشكل >obj جانباً	الاحتفالات	تشكل	جانباً	1	1.1	ABC	3	تشكل
الاحتلال <nsubj يمثل >obj خرقًا	الاحتلال	يمثل	خرقًا	1	1.1	ABC	3	يمثل
الاسباب <nsubj تشمل >obj التدهور	الاسباب	تشمل	التدهور	1	1.1	ABC	3	تشمل
الاستخدامات <nsubj تشمل >obj استخدام	الاستخدامات	تشمل	استخدام	1	1.1	ABC	3	تشمل
الاستخدامات <nsubj تشمل >obj تعليق	الاستخدامات	تشمل	تعليق	1	1.1	ABC	3	تشمل
الاستقرار <nsubj يتطلب >obj مؤسسة	الاستقرار	يتطلب	مؤسسة	1	1.1	ABC	3	يتطلب
الاسم <nsubj يعني >obj ظهر	الاسم	يعني	ظهر	1	1.1	ABC	3	يعني
الاغتيال <nsubj يتطلب >obj تحديد	الاغتيال	يتطلب	تحديد	1	1.1	ABC	3	يتطلب
الاغتيال <nsubj يرتفع >obj معدل	الاغتيال	يرتفع	معدل	1	1.1	ABC	3	يرتفع
الاكتشاف <nsubj وفر >obj فرصة	الاكتشاف	وفر	فرصة	1	1.1	ABC	3	وفر
الانصهار <nsubj يتطلب >obj كميات	الانصهار	يتطلب	كميات	1	1.1	ABC	3	يتطلب
الانفتاح <nsubj يعني >obj عدم	الانفتاح	يعني	عدم	1	1.1	ABC	3	يعني
البسملة <nsubj أصبحت >obj جزءًا	البسملة	أصبحت	جزءًا	1	1.1	ABC	3	أصبحت
البطريق <nsubj يتبع >obj فصيلة	البطريق	يتبع	فصيلة	1	1.1	ABC	3	يتبع
البطولة <nsubj تضم >obj الفرق	البطولة	تضم	الفرق	1	1.1	ABC	3	تضم
البعض <nsubj يحوي >obj بضع	البعض	يحوي	بضع	1	1.1	ABC	3	يحوي
البعض <nsubj يرون >obj المرور	البعض	يرون	المرور	1	1.1	ABC	3	يرون
البعض <nsubj يرون >obj فرصة	البعض	يرون	فرصة	1	1.1	ABC	3	يرون
البعض <nsubj يستخدم >obj العملية	البعض	يستخدم	العملية	1	1.1	ABC	3	يستخدم
البعض <nsubj يستخدم >obj الهندية	البعض	يستخدم	الهندية	1	1.1	ABC	3	يستخدم
البعض <nsubj يعتبر >obj بديلا	البعض	يعتبر	بديلا	1	1.1	ABC	3	يعتبر
البعض <nsubj يفقد >obj أوراق	البعض	يفقد	أوراق	1	1.1	ABC	3	يفقد
البعض <nsubj يمتلك >obj الجناحين	البعض	يمتلك	الجناحين	1	1.1	ABC	3	يمتلك
