Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
تشكل >nsubj اليد >obj أداة	تشكل	اليد	أداة	2	1.7	ABC	3	تشكل
تشكّل >nsubj طريق >obj حدود	تشكّل	طريق	حدود	2	1.7	ABC	3	تشكّل
تشمل >nsubj الآثار >obj ألم	تشمل	الآثار	ألم	2	1.7	ABC	3	تشمل
تشمل >nsubj الآثار >obj النعاس	تشمل	الآثار	النعاس	2	1.7	ABC	3	تشمل
تشمل >nsubj طقوس >obj غسل	تشمل	طقوس	غسل	2	1.7	ABC	3	تشمل
تعتبر >nsubj مدينة >obj عاصمة	تعتبر	مدينة	عاصمة	2	1.7	ABC	3	تعتبر
دخل >nsubj النظام >obj حيز	دخل	النظام	حيز	2	1.7	ABC	3	دخل
شهد >nsubj القرن >obj تأسيس	شهد	القرن	تأسيس	2	1.7	ABC	3	شهد
شهدت >nsubj المدينة >obj نهضة	شهدت	المدينة	نهضة	2	1.7	ABC	3	شهدت
قائد <nsubj ترأس >obj جيش	قائد	ترأس	جيش	2	1.7	ABC	3	ترأس
مجموعة <nsubj تسمّى >obj مجموعة	مجموعة	تسمّى	مجموعة	2	1.7	ABC	3	تسمّى
مدرس <nsubj يطلب >obj دفتر	مدرس	يطلب	دفتر	2	1.7	ABC	3	يطلب
نالت >nsubj الهند >obj استقلال	نالت	الهند	استقلال	2	1.7	ABC	3	نالت
يبين >nsubj الخط >obj تغير	يبين	الخط	تغير	2	1.7	ABC	3	يبين
يتهم >nsubj الزوج >obj زوجة	يتهم	الزوج	زوجة	2	1.7	ABC	3	يتهم
يختار >nsubj المسافر >obj الطريق	يختار	المسافر	الطريق	2	1.7	ABC	3	يختار
يرى >nsubj الناس >obj بعض	يرى	الناس	بعض	2	1.7	ABC	3	يرى
يسلط >nsubj البرنامج >obj الضوء	يسلط	البرنامج	الضوء	2	1.7	ABC	3	يسلط
يشكل >nsubj نهر >obj الحدود	يشكل	نهر	الحدود	2	1.7	ABC	3	يشكل
يغسل >nsubj المسيحيون >obj أيدي	يغسل	المسيحيون	أيدي	2	1.7	ABC	3	يغسل
يغطي >nsubj جسم >obj طبقة	يغطي	جسم	طبقة	2	1.7	ABC	3	يغطي
يقطع >nsubj الجسم >obj إزاحات	يقطع	الجسم	إزاحات	2	1.7	ABC	3	يقطع
يمثل >nsubj العدد >obj رقم	يمثل	العدد	رقم	2	1.7	ABC	3	يمثل
Blackout <nsubj أخذ >obj أسطوانة	Blackout	أخذ	أسطوانة	1	0.9	ABC	3	أخذ
reincarnation <nsubj تعني >obj الدخول	reincarnation	تعني	الدخول	1	0.9	ABC	3	تعني
آتاهم >nsubj اللَّهُ >obj ثَوابَ	آتاهم	اللَّهُ	ثَوابَ	1	0.9	ABC	3	آتاهم
آكلات <nsubj استعمرت >obj الجزيرة	آكلات	استعمرت	الجزيرة	1	0.9	ABC	3	استعمرت
آلية <nsubj تتضمن >obj تثبيط	آلية	تتضمن	تثبيط	1	0.9	ABC	3	تتضمن
آيات <nsubj تتحدى >obj العالمين	آيات	تتحدى	العالمين	1	0.9	ABC	3	تتحدى
أبقت >obj علامة >nsubj مدخل	أبقت	علامة	مدخل	1	0.9	ABC	3	أبقت
أتاح >nsubj استخدام >obj الوصول	أتاح	استخدام	الوصول	1	0.9	ABC	3	أتاح
أتاح >nsubj التقدم >obj التقاط	أتاح	التقدم	التقاط	1	0.9	ABC	3	أتاح
أتاحت >nsubj متانة >obj إمكانية	أتاحت	متانة	إمكانية	1	0.9	ABC	3	أتاحت
أتقن >nsubj الحزبان >obj استخدام	أتقن	الحزبان	استخدام	1	0.9	ABC	3	أتقن
أتم >nsubj جوهر >obj فتح	أتم	جوهر	فتح	1	0.9	ABC	3	أتم
أثار >nsubj اضطهاد >obj تأسيس	أثار	اضطهاد	تأسيس	1	0.9	ABC	3	أثار
أثار >nsubj انتخاب >obj احتجاجات	أثار	انتخاب	احتجاجات	1	0.9	ABC	3	أثار
أثار >nsubj قوط >obj القلق	أثار	قوط	القلق	1	0.9	ABC	3	أثار
أثارت >nsubj إعادة >obj الجدل	أثارت	إعادة	الجدل	1	0.9	ABC	3	أثارت
أثارت >nsubj الفضيحة >obj تساؤلات	أثارت	الفضيحة	تساؤلات	1	0.9	ABC	3	أثارت
أثبت >nsubj الباحثون >obj نجاح	أثبت	الباحثون	نجاح	1	0.9	ABC	3	أثبت
أثبت >nsubj العلماء >obj وجود	أثبت	العلماء	وجود	1	0.9	ABC	3	أثبت
أثبتت >nsubj الأبحاث >obj مرارًا	أثبتت	الأبحاث	مرارًا	1	0.9	ABC	3	أثبتت
أثبتت >nsubj الأبحاث >obj وجود	أثبتت	الأبحاث	وجود	1	0.9	ABC	3	أثبتت
أثبتت >nsubj الاختبارات >obj نفق	أثبتت	الاختبارات	نفق	1	0.9	ABC	3	أثبتت
أثبتت >nsubj التكنولوجيا >obj مرونة	أثبتت	التكنولوجيا	مرونة	1	0.9	ABC	3	أثبتت
أثبتت >nsubj المركبة >obj مدمرة	أثبتت	المركبة	مدمرة	1	0.9	ABC	3	أثبتت
أثر >nsubj موت >obj تأثيراً	أثر	موت	تأثيراً	1	0.9	ABC	3	أثر
أثرت >nsubj الفرقة >obj تأثيرًا	أثرت	الفرقة	تأثيرًا	1	0.9	ABC	3	أثرت
أثَّرت >nsubj الربوبية >obj تأثيرا	أثَّرت	الربوبية	تأثيرا	1	0.9	ABC	3	أثَّرت
أجبرت >nsubj الحكومة >obj المورسكيين	أجبرت	الحكومة	المورسكيين	1	0.9	ABC	3	أجبرت
أجرت >nsubj البلاد >obj انتخابات	أجرت	البلاد	انتخابات	1	0.9	ABC	3	أجرت
أجرت >nsubj المنظمة >obj الاتصالات	أجرت	المنظمة	الاتصالات	1	0.9	ABC	3	أجرت
أجرى >nsubj المستثمرون >obj دراسة	أجرى	المستثمرون	دراسة	1	0.9	ABC	3	أجرى
أجهزة <nsubj تستخدم >obj سلسلة	أجهزة	تستخدم	سلسلة	1	0.9	ABC	3	تستخدم
أحد <nsubj تخترق >obj الجسم	أحد	تخترق	الجسم	1	0.9	ABC	3	تخترق
أحد <nsubj تستمد >obj طاقة	أحد	تستمد	طاقة	1	0.9	ABC	3	تستمد
أحد <nsubj جمع >obj بضعة	أحد	جمع	بضعة	1	0.9	ABC	3	جمع
أحد <nsubj صارت >obj مكانا	أحد	صارت	مكانا	1	0.9	ABC	3	صارت
أحد <nsubj يقول >obj إِلهة	أحد	يقول	إِلهة	1	0.9	ABC	3	يقول
أحد <nsubj يقيس >obj الحركات	أحد	يقيس	الحركات	1	0.9	ABC	3	يقيس
أحد <nsubj يمثل >obj الحكومة	أحد	يمثل	الحكومة	1	0.9	ABC	3	يمثل
أحرز >nsubj الفريق >obj لقب	أحرز	الفريق	لقب	1	0.9	ABC	3	أحرز
أحرزت >nsubj الدراسات >obj تقدمًا	أحرزت	الدراسات	تقدمًا	1	0.9	ABC	3	أحرزت
أخذ >nsubj الفطر >obj اسم	أخذ	الفطر	اسم	1	0.9	ABC	3	أخذ
أخذ >nsubj القصر >obj اسم	أخذ	القصر	اسم	1	0.9	ABC	3	أخذ
أخذ >nsubj المهاجرين >obj لغة	أخذ	المهاجرين	لغة	1	0.9	ABC	3	أخذ
أخذ >nsubj كُلاً >obj جزء	أخذ	كُلاً	جزء	1	0.9	ABC	3	أخذ
أخذ >obj توزيعة >nsubj وجود	أخذ	توزيعة	وجود	1	0.9	ABC	3	أخذ
أخذت >nsubj الحربان >obj مسرح	أخذت	الحربان	مسرح	1	0.9	ABC	3	أخذت
أخذت >nsubj الحركة >obj توفير	أخذت	الحركة	توفير	1	0.9	ABC	3	أخذت
أخذت >nsubj السلالة >obj اسم	أخذت	السلالة	اسم	1	0.9	ABC	3	أخذت
أخذت >nsubj رحلة >obj وقتا	أخذت	رحلة	وقتا	1	0.9	ABC	3	أخذت
أخرجت >nsubj المدينة >obj بعضًا	أخرجت	المدينة	بعضًا	1	0.9	ABC	3	أخرجت
أخطاء <nsubj تنفي >obj الإسلام	أخطاء	تنفي	الإسلام	1	0.9	ABC	3	تنفي
أخطاء <nsubj تنفي >obj التصوف	أخطاء	تنفي	التصوف	1	0.9	ABC	3	تنفي
أخلاقيات <obj تختلف >nsubj المسؤولية	أخلاقيات	تختلف	المسؤولية	1	0.9	ABC	3	تختلف
أخلاقيات <obj تختلف >nsubj الميثاق	أخلاقيات	تختلف	الميثاق	1	0.9	ABC	3	تختلف
أدانت >nsubj السلطات >obj عمل	أدانت	السلطات	عمل	1	0.9	ABC	3	أدانت
أدت >nsubj الثورة >obj السياسات	أدت	الثورة	السياسات	1	0.9	ABC	3	أدت
أدخل >nsubj الأدب >obj أساليب	أدخل	الأدب	أساليب	1	0.9	ABC	3	أدخل
أدخل >nsubj السودان >obj الشريعة	أدخل	السودان	الشريعة	1	0.9	ABC	3	أدخل
أدخل >nsubj الهولنديون >obj قصب	أدخل	الهولنديون	قصب	1	0.9	ABC	3	أدخل
أدخل >nsubj مفهوم >obj وسيلةً	أدخل	مفهوم	وسيلةً	1	0.9	ABC	3	أدخل
أدرجت >nsubj منظمة >obj المدينة	أدرجت	منظمة	المدينة	1	0.9	ABC	3	أدرجت
أدرجت >nsubj منظمة >obj مدينة	أدرجت	منظمة	مدينة	1	0.9	ABC	3	أدرجت
أدرك >nsubj عالم >obj غير	أدرك	عالم	غير	1	0.9	ABC	3	أدرك
أدلة <nsubj يبين >obj كيفية	أدلة	يبين	كيفية	1	0.9	ABC	3	يبين
أدى >nsubj تطور >obj دوراً	أدى	تطور	دوراً	1	0.9	ABC	3	أدى
أدى >nsubj نائب >obj اليمين	أدى	نائب	اليمين	1	0.9	ABC	3	أدى
أراد >nsubj أحد >obj ممارسة	أراد	أحد	ممارسة	1	0.9	ABC	3	أراد
أراد >nsubj الجهاز >obj الحصول	أراد	الجهاز	الحصول	1	0.9	ABC	3	أراد
أراد >nsubj المستخدم >obj مشاركة	أراد	المستخدم	مشاركة	1	0.9	ABC	3	أراد
أراد >nsubj بديع >obj إظهار	أراد	بديع	إظهار	1	0.9	ABC	3	أراد
أرادت >nsubj كازاخستان >obj المشاركة	أرادت	كازاخستان	المشاركة	1	0.9	ABC	3	أرادت
أراضي <nsubj يمارسون >obj الأديان	أراضي	يمارسون	الأديان	1	0.9	ABC	3	يمارسون
أرتقى >obj العرش >nsubj الملك	أرتقى	العرش	الملك	1	0.9	ABC	3	أرتقى
أرجل <nsubj يتيح >obj قدرة	أرجل	يتيح	قدرة	1	0.9	ABC	3	يتيح
أرخبيل <obj ترجع >nsubj شهرة	أرخبيل	ترجع	شهرة	1	0.9	ABC	3	ترجع
أرسل >nsubj البابا >obj معلمين	أرسل	البابا	معلمين	1	0.9	ABC	3	أرسل
أرسل >nsubj السلطان >obj قوات	أرسل	السلطان	قوات	1	0.9	ABC	3	أرسل
أرسل >nsubj الفاطميُّون >obj جيشًا	أرسل	الفاطميُّون	جيشًا	1	0.9	ABC	3	أرسل
أرسل >nsubj سُلطانُ >obj جيشًا	أرسل	سُلطانُ	جيشًا	1	0.9	ABC	3	أرسل
أرسل >nsubj مجلس >obj تعزيزات	أرسل	مجلس	تعزيزات	1	0.9	ABC	3	أرسل
أرسلت >nsubj المنظمة >obj بعثات	أرسلت	المنظمة	بعثات	1	0.9	ABC	3	أرسلت
أرسلت >nsubj قوات >obj معظم	أرسلت	قوات	معظم	1	0.9	ABC	3	أرسلت
أرسلت >nsubj كلٌ >obj سفناً	أرسلت	كلٌ	سفناً	1	0.9	ABC	3	أرسلت
أستخدم >nsubj البابليون >obj الآلة	أستخدم	البابليون	الآلة	1	0.9	ABC	3	أستخدم
أستخدمت >nsubj بعض >obj قوات	أستخدمت	بعض	قوات	1	0.9	ABC	3	أستخدمت
أستضافت >nsubj قطر >obj كأس	أستضافت	قطر	كأس	1	0.9	ABC	3	أستضافت
أستغل >nsubj العباسيون >obj ضعف	أستغل	العباسيون	ضعف	1	0.9	ABC	3	أستغل
أسرت <nsubj تصبح >obj أسرة	أسرت	تصبح	أسرة	1	0.9	ABC	3	تصبح
أسس >nsubj أحد >obj الزاوية	أسس	أحد	الزاوية	1	0.9	ABC	3	أسس
أسس >nsubj أعضاء >obj جمهورية	أسس	أعضاء	جمهورية	1	0.9	ABC	3	أسس
أسس >nsubj أمير >obj إمارة	أسس	أمير	إمارة	1	0.9	ABC	3	أسس
أسس >nsubj إبراهيم >obj أركان	أسس	إبراهيم	أركان	1	0.9	ABC	3	أسس
أسس >nsubj الأعضاء >obj فروع	أسس	الأعضاء	فروع	1	0.9	ABC	3	أسس
أسس >nsubj الجنرال >obj مستودع	أسس	الجنرال	مستودع	1	0.9	ABC	3	أسس
أسس >nsubj الحجاج >obj مستعمرة	أسس	الحجاج	مستعمرة	1	0.9	ABC	3	أسس
أسس >nsubj الصوت >obj تناغمًا	أسس	الصوت	تناغمًا	1	0.9	ABC	3	أسس
أسس >nsubj الفرنسيون >obj إقليم	أسس	الفرنسيون	إقليم	1	0.9	ABC	3	أسس
أسس >nsubj المؤابيّون >obj المدينة	أسس	المؤابيّون	المدينة	1	0.9	ABC	3	أسس
أسس >nsubj المزيد >obj مستعمرة	أسس	المزيد	مستعمرة	1	0.9	ABC	3	أسس
أسس >nsubj المهندس >obj تصميم	أسس	المهندس	تصميم	1	0.9	ABC	3	أسس
أسس >nsubj كيميائيون >obj التركيب	أسس	كيميائيون	التركيب	1	0.9	ABC	3	أسس
أسس >nsubj مستوطنون >obj مستعمرتي	أسس	مستوطنون	مستعمرتي	1	0.9	ABC	3	أسس
أسس >obj إحدى >nsubj حروب	أسس	إحدى	حروب	1	0.9	ABC	3	أسس
أسس >obj الدولة >nsubj رجالٌ	أسس	الدولة	رجالٌ	1	0.9	ABC	3	أسس
أسس >obj مستودع >nsubj جامعة	أسس	مستودع	جامعة	1	0.9	ABC	3	أسس
أسست >nsubj الشركة >obj موقع	أسست	الشركة	موقع	1	0.9	ABC	3	أسست
أسست >nsubj القبيلة >obj مملكة	أسست	القبيلة	مملكة	1	0.9	ABC	3	أسست
أسست >nsubj عائلة >obj مراكز	أسست	عائلة	مراكز	1	0.9	ABC	3	أسست
أسست >nsubj مجموعة >obj أعمال	أسست	مجموعة	أعمال	1	0.9	ABC	3	أسست
أسسوا >obj إحدى >nsubj علماء	أسسوا	إحدى	علماء	1	0.9	ABC	3	أسسوا
أسسوا >obj إمارة >nsubj خطة	أسسوا	إمارة	خطة	1	0.9	ABC	3	أسسوا
أسقط >nsubj الإمام >obj تعز	أسقط	الإمام	تعز	1	0.9	ABC	3	أسقط
أسلوب <obj زملاء <nsubj عابوا	أسلوب	زملاء	عابوا	1	0.9	ABC	3	عابوا
أسماء <nsubj تشمل >obj الدرك	أسماء	تشمل	الدرك	1	0.9	ABC	3	تشمل
أسندت >nsubj السلطات >obj مهمة	أسندت	السلطات	مهمة	1	0.9	ABC	3	أسندت
أسّس >nsubj الأمير >obj إمارة	أسّس	الأمير	إمارة	1	0.9	ABC	3	أسّس
أصبح >nsubj أغسطس >obj الإمبراطور	أصبح	أغسطس	الإمبراطور	1	0.9	ABC	3	أصبح
أصبح >nsubj إنتاج >obj سوق	أصبح	إنتاج	سوق	1	0.9	ABC	3	أصبح
أصبح >nsubj الاحتلال >obj جزءاً	أصبح	الاحتلال	جزءاً	1	0.9	ABC	3	أصبح
أصبح >nsubj الري >obj جانبًا	أصبح	الري	جانبًا	1	0.9	ABC	3	أصبح
أصبح >nsubj المصنع >obj قاعدت	أصبح	المصنع	قاعدت	1	0.9	ABC	3	أصبح
أصبح >nsubj المنطق >obj علمًا	أصبح	المنطق	علمًا	1	0.9	ABC	3	أصبح
أصبح >nsubj تأسيس >obj عنصراً	أصبح	تأسيس	عنصراً	1	0.9	ABC	3	أصبح
أصبح >nsubj تقسيم >obj هدفا	أصبح	تقسيم	هدفا	1	0.9	ABC	3	أصبح
أصبح >nsubj عدد >obj أضعاف	أصبح	عدد	أضعاف	1	0.9	ABC	3	أصبح
أصبح >nsubj نهج >obj التفاعل	أصبح	نهج	التفاعل	1	0.9	ABC	3	أصبح
أصبح >obj متحفا >nsubj منابع	أصبح	متحفا	منابع	1	0.9	ABC	3	أصبح
أصبحت >nsubj أطلال >obj مزارا	أصبحت	أطلال	مزارا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj أعمال >obj جزءًا	أصبحت	أعمال	جزءًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj الأحزاب >obj جزءًا	أصبحت	الأحزاب	جزءًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj البلاد >obj دولة	أصبحت	البلاد	دولة	1	0.9	ABC	3	أصبحت
أصبحت >nsubj البلدة >obj مركزا	أصبحت	البلدة	مركزا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj الجزيرة >obj مكان	أصبحت	الجزيرة	مكان	1	0.9	ABC	3	أصبحت
أصبحت >nsubj الدولة >obj دولةً	أصبحت	الدولة	دولةً	1	0.9	ABC	3	أصبحت
أصبحت >nsubj الدولة >obj عضوًا	أصبحت	الدولة	عضوًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj السفارة >obj الشكل	أصبحت	السفارة	الشكل	1	0.9	ABC	3	أصبحت
أصبحت >nsubj العاصمة >obj مركزا	أصبحت	العاصمة	مركزا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj الفلبين >obj المركز	أصبحت	الفلبين	المركز	1	0.9	ABC	3	أصبحت
أصبحت >nsubj الكنائس >obj جزءًا	أصبحت	الكنائس	جزءًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj جزءاً	أصبحت	المدينة	جزءاً	1	0.9	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj عاصمة	أصبحت	المدينة	عاصمة	1	0.9	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj مزارا	أصبحت	المدينة	مزارا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj مقصدًا	أصبحت	المدينة	مقصدًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj موقعاً	أصبحت	المدينة	موقعاً	1	0.9	ABC	3	أصبحت
أصبحت >nsubj المدينة >obj موقعًا	أصبحت	المدينة	موقعًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj المسيحية >obj دين	أصبحت	المسيحية	دين	1	0.9	ABC	3	أصبحت
أصبحت >nsubj المعسكرات >obj موقعًا	أصبحت	المعسكرات	موقعًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj المنطقة >obj جزءًا	أصبحت	المنطقة	جزءًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj الناحية >obj قضاء	أصبحت	الناحية	قضاء	1	0.9	ABC	3	أصبحت
أصبحت >nsubj الهند >obj اقتصادًا	أصبحت	الهند	اقتصادًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj الولايات >obj القوى	أصبحت	الولايات	القوى	1	0.9	ABC	3	أصبحت
أصبحت >nsubj بعض >obj منظمات	أصبحت	بعض	منظمات	1	0.9	ABC	3	أصبحت
أصبحت >nsubj بلاد >obj ملجأ	أصبحت	بلاد	ملجأ	1	0.9	ABC	3	أصبحت
أصبحت >nsubj جزر >obj امتداداً	أصبحت	جزر	امتداداً	1	0.9	ABC	3	أصبحت
أصبحت >nsubj جمهورية >obj الوجهة	أصبحت	جمهورية	الوجهة	1	0.9	ABC	3	أصبحت
أصبحت >nsubj جمهورية >obj جزءًا	أصبحت	جمهورية	جزءًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj جمهورية >obj عضوًا	أصبحت	جمهورية	عضوًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj صقلية >obj منطقة	أصبحت	صقلية	منطقة	1	0.9	ABC	3	أصبحت
أصبحت >nsubj صناعة >obj تجارةً	أصبحت	صناعة	تجارةً	1	0.9	ABC	3	أصبحت
أصبحت >nsubj طرق >obj غير	أصبحت	طرق	غير	1	0.9	ABC	3	أصبحت
أصبحت >nsubj عبادة >obj جزءً	أصبحت	عبادة	جزءً	1	0.9	ABC	3	أصبحت
أصبحت >nsubj قبرص >obj عضوًا	أصبحت	قبرص	عضوًا	1	0.9	ABC	3	أصبحت
أصبحت >nsubj كازاخستان >obj دولة	أصبحت	كازاخستان	دولة	1	0.9	ABC	3	أصبحت
أصبحت >nsubj كل >obj مراكز	أصبحت	كل	مراكز	1	0.9	ABC	3	أصبحت
أصبحت >nsubj مملكة >obj مركزاً	أصبحت	مملكة	مركزاً	1	0.9	ABC	3	أصبحت
أصدر >nsubj الاتحاد >obj قانونًا	أصدر	الاتحاد	قانونًا	1	0.9	ABC	3	أصدر
أصدر >nsubj الرئيس >obj عفواً	أصدر	الرئيس	عفواً	1	0.9	ABC	3	أصدر
أصدر >nsubj الرئيس >obj عفوًا	أصدر	الرئيس	عفوًا	1	0.9	ABC	3	أصدر
أصدر >nsubj السفير >obj بعض	أصدر	السفير	بعض	1	0.9	ABC	3	أصدر
أصدر >nsubj الملك >obj مرسوماً	أصدر	الملك	مرسوماً	1	0.9	ABC	3	أصدر
أصدر >nsubj فريق >obj مطبوعة	أصدر	فريق	مطبوعة	1	0.9	ABC	3	أصدر
أصدر >nsubj مجلس >obj أحكام	أصدر	مجلس	أحكام	1	0.9	ABC	3	أصدر
أصدرت >nsubj الرئيسة >obj الأمر	أصدرت	الرئيسة	الأمر	1	0.9	ABC	3	أصدرت
أصدرت >nsubj المجموعة >obj عدة	أصدرت	المجموعة	عدة	1	0.9	ABC	3	أصدرت
أصدرت >nsubj المحكمة >obj قرارات	أصدرت	المحكمة	قرارات	1	0.9	ABC	3	أصدرت
أصدرت >nsubj المستعمرات >obj إعلان	أصدرت	المستعمرات	إعلان	1	0.9	ABC	3	أصدرت
أصدرت >nsubj شركة >obj الاسطوانة	أصدرت	شركة	الاسطوانة	1	0.9	ABC	3	أصدرت
أصدرت >nsubj عصبة >obj ولاية	أصدرت	عصبة	ولاية	1	0.9	ABC	3	أصدرت
أصدرت >nsubj محكمة >obj حكما	أصدرت	محكمة	حكما	1	0.9	ABC	3	أصدرت
أصدرت >nsubj محكمة >obj حكماً	أصدرت	محكمة	حكماً	1	0.9	ABC	3	أصدرت
أصدرت >nsubj منظمة >obj بياناً	أصدرت	منظمة	بياناً	1	0.9	ABC	3	أصدرت
أصدرت >nsubj هيئة >obj تحذير	أصدرت	هيئة	تحذير	1	0.9	ABC	3	أصدرت
أصدرت >nsubj وزارة >obj بيانًا	أصدرت	وزارة	بيانًا	1	0.9	ABC	3	أصدرت
أصل <nsubj تشمل >obj الفاكهة	أصل	تشمل	الفاكهة	1	0.9	ABC	3	تشمل
أصل <nsubj يقال >obj نخلة	أصل	يقال	نخلة	1	0.9	ABC	3	يقال
أصول <nsubj الإسهام <obj يوجد	أصول	الإسهام	يوجد	1	0.9	ABC	3	يوجد
أصيب >nsubj حاكم >obj إصابة	أصيب	حاكم	إصابة	1	0.9	ABC	3	أصيب
أضحت >nsubj المدينة >obj مركزًا	أضحت	المدينة	مركزًا	1	0.9	ABC	3	أضحت
أضفت >nsubj المملكة >obj الطابع	أضفت	المملكة	الطابع	1	0.9	ABC	3	أضفت
أطلق >nsubj الإسبان >obj كلمة	أطلق	الإسبان	كلمة	1	0.9	ABC	3	أطلق
أطلق >nsubj الإسبان >obj لقب	أطلق	الإسبان	لقب	1	0.9	ABC	3	أطلق
أطلق >nsubj الإستعمار >obj ساحل	أطلق	الإستعمار	ساحل	1	0.9	ABC	3	أطلق
أطلق >nsubj الاتحاد >obj القمر	أطلق	الاتحاد	القمر	1	0.9	ABC	3	أطلق
أطلق >nsubj الخليفة >obj اسم	أطلق	الخليفة	اسم	1	0.9	ABC	3	أطلق
أطلق >nsubj الروم >obj تسمية	أطلق	الروم	تسمية	1	0.9	ABC	3	أطلق
أطلق >nsubj الرومان >obj لقب	أطلق	الرومان	لقب	1	0.9	ABC	3	أطلق
أطلق >nsubj الصيادلة >obj الاسم	أطلق	الصيادلة	الاسم	1	0.9	ABC	3	أطلق
أطلق >nsubj العرب >obj بلدان	أطلق	العرب	بلدان	1	0.9	ABC	3	أطلق
أطلق >nsubj الفرس >obj اسم	أطلق	الفرس	اسم	1	0.9	ABC	3	أطلق
أطلق >nsubj الفريق >obj البومين	أطلق	الفريق	البومين	1	0.9	ABC	3	أطلق
أطلق >nsubj المستعمرون >obj القوانين	أطلق	المستعمرون	القوانين	1	0.9	ABC	3	أطلق
أطلق >nsubj المعلق >obj لقب	أطلق	المعلق	لقب	1	0.9	ABC	3	أطلق
أطلق >nsubj المُستشرق >obj تسمية	أطلق	المُستشرق	تسمية	1	0.9	ABC	3	أطلق
أطلق >nsubj الناقد >obj الاسم	أطلق	الناقد	الاسم	1	0.9	ABC	3	أطلق
أطلق >nsubj النبي >obj لقب	أطلق	النبي	لقب	1	0.9	ABC	3	أطلق
أطلق >nsubj النمساويون >obj اسم	أطلق	النمساويون	اسم	1	0.9	ABC	3	أطلق
أطلق >nsubj سكان >obj اسم	أطلق	سكان	اسم	1	0.9	ABC	3	أطلق
أطلق >nsubj قدماء >obj اسم	أطلق	قدماء	اسم	1	0.9	ABC	3	أطلق
أطلق >nsubj مضطهدو >obj اللقب	أطلق	مضطهدو	اللقب	1	0.9	ABC	3	أطلق
أطلق >obj اسم >nsubj معظم	أطلق	اسم	معظم	1	0.9	ABC	3	أطلق
أطلق >obj كلمة >nsubj طريقة	أطلق	كلمة	طريقة	1	0.9	ABC	3	أطلق
