Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
meeting <nsubj took >obj place	meeting	took	place	6		ABC	3	took
numbers <nsubj have >obj strips	numbers	have	strips	6		ABC	3	have
university <nsubj has >obj programs	university	has	programs	6		ABC	3	has
gene <nsubj encodes >obj protein	gene	encodes	protein	6		ABC	3	encodes
government <nsubj showed >obj interest	government	showed	interest	6		ABC	3	showed
debate <nsubj took >obj place	debate	took	place	6		ABC	3	took
production <nsubj took >obj place	production	took	place	6		ABC	3	took
village <nsubj has >obj school	village	has	school	6		ABC	3	has
team <nsubj played >obj match	team	played	match	6		ABC	3	played
teams <nsubj play >obj games	teams	play	games	4		ABC	3	play
Customers <nsubj buy >obj W142	Customers	buy	W142	4		ABC	3	buy
arrows <nsubj indicate >obj ratio	arrows	indicate	ratio	4		ABC	3	indicate
newspaper <nsubj broke >obj news	newspaper	broke	news	4		ABC	3	broke
army <nsubj took >obj part	army	took	part	4		ABC	3	took
link <nsubj display >obj calendar	link	display	calendar	4		ABC	3	display
teams <nsubj have >obj number	teams	have	number	4		ABC	3	have
community <nsubj had >obj businesses	community	had	businesses	4		ABC	3	had
army <nsubj had >obj units	army	had	units	4		ABC	3	had
players <nsubj received >obj title	players	received	title	4		ABC	3	received
training <nsubj took >obj place	training	took	place	4		ABC	3	took
villages <nsubj had >obj school	villages	had	school	4		ABC	3	had
council <nsubj reviews >obj applications	council	reviews	applications	4		ABC	3	reviews
council <nsubj represents >obj views	council	represents	views	4		ABC	3	represents
college <nsubj offers >obj program	college	offers	program	4		ABC	3	offers
census <nsubj reported >obj population	census	reported	population	4		ABC	3	reported
symptoms <nsubj include >obj nausea	symptoms	include	nausea	4		ABC	3	include
census <nsubj showed >obj population	census	showed	population	4		ABC	3	showed
run <nsubj has >obj airstrip	run	has	airstrip	4		ABC	3	has
council <nsubj provides >obj services	council	provides	services	4		ABC	3	provides
edition <nsubj took >obj place	edition	took	place	4		ABC	3	took
collection <nsubj contains >obj volumes	collection	contains	volumes	4		ABC	3	contains
planet <nsubj received >obj designation	planet	received	designation	4		ABC	3	received
systems <nsubj generate >obj inequality	systems	generate	inequality	4		ABC	3	generate
people <nsubj reported >obj dizziness	people	reported	dizziness	4		ABC	3	reported
men <nsubj took >obj part	men	took	part	4		ABC	3	took
battles <nsubj took >obj place	battles	took	place	4		ABC	3	took
bucket <nsubj has >obj range	bucket	has	range	4		ABC	3	has
band <nsubj recorded >obj album	band	recorded	album	4		ABC	3	recorded
film <nsubj takes >obj place	film	takes	place	4		ABC	3	takes
art <nsubj had >obj patronage	art	had	patronage	4		ABC	3	had
games <nsubj have >obj values	games	have	values	4		ABC	3	have
forts <nsubj had >obj turrets	forts	had	turrets	4		ABC	3	had
wall <nsubj has >obj windows	wall	has	windows	4		ABC	3	has
film <nsubj received >obj score	film	received	score	4		ABC	3	received
ceremony <nsubj takes >obj place	ceremony	takes	place	4		ABC	3	takes
interior <nsubj has >obj nave	interior	has	nave	4		ABC	3	has
radar <nsubj picked >obj contact	radar	picked	contact	4		ABC	3	picked
line <nsubj allowed >obj sacks	line	allowed	sacks	4		ABC	3	allowed
art <nsubj alters >obj form	art	alters	form	4		ABC	3	alters
villages <nsubj have >obj supply	villages	have	supply	4		ABC	3	have
son <nsubj played >obj football	son	played	football	4		ABC	3	played
certification <nsubj requires >obj candidate	certification	requires	candidate	4		ABC	3	requires
viewers <nsubj voted >obj player	viewers	voted	player	4		ABC	3	voted
ceremony <nsubj took >obj place	ceremony	took	place	4		ABC	3	took
couple <nsubj had >obj sons	couple	had	sons	4		ABC	3	had
group <nsubj published >obj video	group	published	video	4		ABC	3	published
player <nsubj won >obj cap	player	won	cap	4		ABC	3	won
events <nsubj have >obj roots	events	have	roots	4		ABC	3	have
team <nsubj lost >obj final	team	lost	final	4		ABC	3	lost
programs <nsubj require >obj experience	programs	require	experience	4		ABC	3	require
marriage <nsubj took >obj place	marriage	took	place	4		ABC	3	took
match <nsubj took >obj place	match	took	place	4		ABC	3	took
marriage <nsubj produced >obj children	marriage	produced	children	4		ABC	3	produced
team <nsubj won >obj title	team	won	title	4		ABC	3	won
team <nsubj meets >obj others	team	meets	others	4		ABC	3	meets
team <nsubj made >obj ascent	team	made	ascent	4		ABC	3	made
novel <nsubj tells >obj story	novel	tells	story	4		ABC	3	tells
tusk <nsubj illustrates >obj events	tusk	illustrates	events	4		ABC	3	illustrates
team <nsubj won >obj championships	team	won	championships	4		ABC	3	won
headquarters <nsubj dispatched >obj personnel	headquarters	dispatched	personnel	4		ABC	3	dispatched
episode <nsubj received >obj reviews	episode	received	reviews	4		ABC	3	received
bolt <nsubj takes >obj nut	bolt	takes	nut	4		ABC	3	takes
bolt <nsubj has >obj head	bolt	has	head	4		ABC	3	has
version <nsubj reached >obj No.	version	reached	No.	4		ABC	3	reached
screw <nsubj have >obj head	screw	have	head	4		ABC	3	have
Issue <nsubj have >obj strip	Issue	have	strip	4		ABC	3	have
airport <nsubj had >obj operations	airport	had	operations	4		ABC	3	had
episodes <nsubj had >obj time	episodes	had	time	4		ABC	3	had
number <nsubj have >obj strip	number	have	strip	4		ABC	3	have
workers <nsubj leaving >obj municipality	workers	leaving	municipality	4		ABC	3	leaving
bolts <nsubj have >obj class	bolts	have	class	4		ABC	3	have
works <nsubj include >obj masses	works	include	masses	4		ABC	3	include
program <nsubj has >obj entry	program	has	entry	4		ABC	3	has
work <nsubj suggests >obj assignment	work	suggests	assignment	4		ABC	3	suggests
book <nsubj sold >obj copies	book	sold	copies	4		ABC	3	sold
holder <nsubj receive >obj votes	holder	receive	votes	4		ABC	3	receive
team <nsubj started >obj season	team	started	season	4		ABC	3	started
seeds <nsubj received >obj byes	seeds	received	byes	4		ABC	3	received
allegations <nsubj damaged >obj popularity	allegations	damaged	popularity	4		ABC	3	damaged
founder <nsubj had >obj history	founder	had	history	4		ABC	3	had
album <nsubj features >obj songs	album	features	songs	4		ABC	3	features
death <nsubj brought >obj attention	death	brought	attention	4		ABC	3	brought
program <nsubj contains >obj service	program	contains	service	4		ABC	3	contains
team <nsubj compiled >obj record	team	compiled	record	4		ABC	3	compiled
host <nsubj collects >obj urn	host	collects	urn	4		ABC	3	collects
team <nsubj played >obj game	team	played	game	4		ABC	3	played
pillar <nsubj give >obj problems	pillar	give	problems	4		ABC	3	give
choir <nsubj made >obj début	choir	made	début	4		ABC	3	made
block <nsubj had >obj population	block	had	population	4		ABC	3	had
satellite <nsubj measures >obj kilometers	satellite	measures	kilometers	4		ABC	3	measures
opening <nsubj took >obj place	opening	took	place	4		ABC	3	took
people <nsubj watch >obj movies	people	watch	movies	4		ABC	3	watch
Rishabham <nsubj has >obj Rishabham	Rishabham	has	Rishabham	4		ABC	3	has
male <nsubj has >obj plumage	male	has	plumage	4		ABC	3	has
men <nsubj having >obj divisions	men	having	divisions	4		ABC	3	having
roommate <nsubj used >obj webcam	roommate	used	webcam	4		ABC	3	used
members <nsubj attacked >obj flight	members	attacked	flight	4		ABC	3	attacked
equation <nsubj has >obj form	equation	has	form	4		ABC	3	has
team <nsubj won >obj medal	team	won	medal	4		ABC	3	won
team <nsubj won >obj medals	team	won	medals	4		ABC	3	won
table <nsubj provides >obj cross-sections	table	provides	cross-sections	4		ABC	3	provides
meridians <nsubj define >obj Hemisphere	meridians	define	Hemisphere	4		ABC	3	define
lyrics <nsubj detail >obj desire	lyrics	detail	desire	4		ABC	3	detail
individuals <nsubj answer >obj question	individuals	answer	question	4		ABC	3	answer
village <nsubj has >obj area	village	has	area	4		ABC	3	has
stadium <nsubj hosted >obj match	stadium	hosted	match	4		ABC	3	hosted
fish <nsubj received >obj rating	fish	received	rating	4		ABC	3	received
team <nsubj won >obj games	team	won	games	4		ABC	3	won
hurricane <nsubj made >obj landfall	hurricane	made	landfall	4		ABC	3	made
team <nsubj found >obj success	team	found	success	4		ABC	3	found
airlines <nsubj operate >obj flights	airlines	operate	flights	4		ABC	3	operate
vertices <nsubj have >obj distances	vertices	have	distances	4		ABC	3	have
club <nsubj broke >obj record	club	broke	record	4		ABC	3	broke
choir <nsubj adopted >obj constitution	choir	adopted	constitution	4		ABC	3	adopted
decline <nsubj preceded >obj introduction	decline	preceded	introduction	4		ABC	3	preceded
notion <nsubj formalizes >obj assertion	notion	formalizes	assertion	4		ABC	3	formalizes
table <nsubj shows >obj storms	table	shows	storms	4		ABC	3	shows
school <nsubj offers >obj programs	school	offers	programs	4		ABC	3	offers
boat <nsubj has >obj draft	boat	has	draft	4		ABC	3	has
table <nsubj lists >obj positions	table	lists	positions	4		ABC	3	lists
performance <nsubj improved >obj ranking	performance	improved	ranking	4		ABC	3	improved
series <nsubj averaged >obj viewers	series	averaged	viewers	4		ABC	3	averaged
performance <nsubj brought >obj ranking	performance	brought	ranking	4		ABC	3	brought
place <nsubj has >obj association	place	has	association	4		ABC	3	has
planning <nsubj took >obj place	planning	took	place	4		ABC	3	took
Grade <nsubj listed >obj buildings	Grade	listed	buildings	4		ABC	3	listed
series <nsubj follows >obj adventures	series	follows	adventures	4		ABC	3	follows
club <nsubj moved >obj franchise	club	moved	franchise	4		ABC	3	moved
results <nsubj indicate >obj lap	results	indicate	lap	4		ABC	3	indicate
porch <nsubj has >obj doorway	porch	has	doorway	4		ABC	3	has
player <nsubj received >obj entry	player	received	entry	4		ABC	3	received
jurors <nsubj discuss >obj vote	jurors	discuss	vote	4		ABC	3	discuss
wife <nsubj bore >obj son	wife	bore	son	4		ABC	3	bore
band <nsubj performed >obj song	band	performed	song	4		ABC	3	performed
works <nsubj show >obj influence	works	show	influence	4		ABC	3	show
students <nsubj attend >obj school	students	attend	school	4		ABC	3	attend
partner <nsubj gave >obj birth	partner	gave	birth	4		ABC	3	gave
genotype <nsubj have >obj fur	genotype	have	fur	4		ABC	3	have
band <nsubj announced >obj tour	band	announced	tour	4		ABC	3	announced
complex <nsubj catalyzes >obj transfer	complex	catalyzes	transfer	4		ABC	3	catalyzes
band <nsubj took >obj break	band	took	break	4		ABC	3	took
sessions <nsubj took >obj place	sessions	took	place	4		ABC	3	took
parties <nsubj played >obj role	parties	played	role	4		ABC	3	played
wife <nsubj gave >obj birth	wife	gave	birth	4		ABC	3	gave
research <nsubj considers >obj use	research	considers	use	4		ABC	3	considers
line <nsubj shows >obj in	line	shows	in	4		ABC	3	shows
line <nsubj shows >obj nos	line	shows	nos	4		ABC	3	shows
stations <nsubj opened >obj stations	stations	opened	stations	4		ABC	3	opened
line <nsubj shows >obj synonyms	line	shows	synonyms	4		ABC	3	shows
band <nsubj released >obj track	band	released	track	4		ABC	3	released
band <nsubj had >obj appearances	band	had	appearances	4		ABC	3	had
article <nsubj includes >obj text	article	includes	text	4		ABC	3	includes
displacement <nsubj feels >obj force	displacement	feels	force	4		ABC	3	feels
journey <nsubj take >obj minutes	journey	take	minutes	4		ABC	3	take
show <nsubj won >obj award	show	won	award	4		ABC	3	won
judge <nsubj scored >obj fight	judge	scored	fight	4		ABC	3	scored
municipality <nsubj has >obj area	municipality	has	area	4		ABC	3	has
station <nsubj has >obj platforms	station	has	platforms	4		ABC	3	has
company <nsubj introduced >obj models	company	introduced	models	4		ABC	3	introduced
Career <nsubj began >obj career	Career	began	career	4		ABC	3	began
competition <nsubj took >obj format	competition	took	format	4		ABC	3	took
band <nsubj played >obj songs	band	played	songs	4		ABC	3	played
controller <nsubj features >obj accents	controller	features	accents	4		ABC	3	features
porch <nsubj has >obj buttresses	porch	has	buttresses	4		ABC	3	has
work <nsubj depicts >obj conduct	work	depicts	conduct	4		ABC	3	depicts
band <nsubj played >obj shows	band	played	shows	4		ABC	3	played
players <nsubj cast >obj votes	players	cast	votes	4		ABC	3	cast
portion <nsubj reflected >obj change	portion	reflected	change	4		ABC	3	reflected
family <nsubj filed >obj claim	family	filed	claim	4		ABC	3	filed
company <nsubj produces >obj products	company	produces	products	4		ABC	3	produces
band <nsubj received >obj nomination	band	received	nomination	4		ABC	3	received
monkey <nsubj has >obj body	monkey	has	body	4		ABC	3	has
edges <nsubj have >obj weight	edges	have	weight	4		ABC	3	have
work <nsubj produced >obj particles	work	produced	particles	4		ABC	3	produced
results <nsubj indicate >obj position	results	indicate	position	4		ABC	3	indicate
controller <nsubj features >obj buttons	controller	features	buttons	4		ABC	3	features
census <nsubj counted >obj total	census	counted	total	4		ABC	3	counted
group <nsubj released >obj album	group	released	album	4		ABC	3	released
fans <nsubj attended >obj game	fans	attended	game	4		ABC	3	attended
census <nsubj estimated >obj population	census	estimated	population	4		ABC	3	estimated
players <nsubj won >obj award	players	won	award	4		ABC	3	won
players <nsubj buy >obj weapons	players	buy	weapons	4		ABC	3	buy
Career <nsubj made >obj debut	Career	made	debut	4		ABC	3	made
issue <nsubj contained >obj strip	issue	contained	strip	4		ABC	3	contained
strip <nsubj paid >obj tribute	strip	paid	tribute	4		ABC	3	paid
plot <nsubj yield >obj Rg	plot	yield	Rg	4		ABC	3	yield
band <nsubj played >obj concerts	band	played	concerts	4		ABC	3	played
government <nsubj joined >obj negotiations	government	joined	negotiations	4		ABC	3	joined
party <nsubj won >obj seats	party	won	seats	4		ABC	3	won
rebels <nsubj defeat >obj royalists	rebels	defeat	royalists	4		ABC	3	defeat
arrow <nsubj indicates >obj ratio	arrow	indicates	ratio	4		ABC	3	indicates
rebellion <nsubj took >obj place	rebellion	took	place	4		ABC	3	took
adults <nsubj have >obj right	adults	have	right	4		ABC	3	have
lack <nsubj brought >obj freedom	lack	brought	freedom	4		ABC	3	brought
water <nsubj overlies >obj water	water	overlies	water	4		ABC	3	overlies
parish <nsubj had >obj population	parish	had	population	4		ABC	3	had
poll <nsubj found >obj support	poll	found	support	4		ABC	3	found
district <nsubj occupies >obj area	district	occupies	area	4		ABC	3	occupies
residents <nsubj attended >obj schools	residents	attended	schools	4		ABC	3	attended
band <nsubj had >obj songs	band	had	songs	4		ABC	3	had
government <nsubj expressed >obj concern	government	expressed	concern	4		ABC	3	expressed
polygon <nsubj has >obj edges	polygon	has	edges	4		ABC	3	has
states <nsubj have >obj right	states	have	right	4		ABC	3	have
panel <nsubj had >obj members	panel	had	members	4		ABC	3	had
slogan <nsubj made >obj debut	slogan	made	debut	4		ABC	3	made
Commission <nsubj accepted >obj request	Commission	accepted	request	4		ABC	3	accepted
building <nsubj has >obj rooms	building	has	rooms	4		ABC	3	has
draw <nsubj took >obj place	draw	took	place	4		ABC	3	took
tornado <nsubj damaged >obj homes	tornado	damaged	homes	4		ABC	3	damaged
positions <nsubj get >obj numbers	positions	get	numbers	4		ABC	3	get
consumer <nsubj has >obj choice	consumer	has	choice	4		ABC	3	has
album <nsubj included >obj cover	album	included	cover	3		ABC	3	included
band <nsubj made >obj appearance	band	made	appearance	3		ABC	3	made
players <nsubj receive >obj money	players	receive	money	2		ABC	3	receive
plastics <nsubj have >obj ratio	plastics	have	ratio	2		ABC	3	have
pistols <nsubj represent >obj pinnacle	pistols	represent	pinnacle	2		ABC	3	represent
plaque <nsubj marks >obj spot	plaque	marks	spot	2		ABC	3	marks
players <nsubj received >obj abuse	players	received	abuse	2		ABC	3	received
place <nsubj demonstrates >obj aspects	place	demonstrates	aspects	2		ABC	3	demonstrates
pipeline <nsubj deliver >obj concentrate	pipeline	deliver	concentrate	2		ABC	3	deliver
pins <nsubj support >obj communication	pins	support	communication	2		ABC	3	support
players <nsubj leave >obj club	players	leave	club	2		ABC	3	leave
police <nsubj viewing >obj visitors	police	viewing	visitors	2		ABC	3	viewing
plaque <nsubj identifies >obj structure	plaque	identifies	structure	2		ABC	3	identifies
policemen <nsubj have >obj option	policemen	have	option	2		ABC	3	have
police <nsubj used >obj force	police	used	force	2		ABC	3	used
piston <nsubj forces >obj head	piston	forces	head	2		ABC	3	forces
platform <nsubj allow >obj creativity	platform	allow	creativity	2		ABC	3	allow
plaintiffs <nsubj want >obj applications	plaintiffs	want	applications	2		ABC	3	want
pins <nsubj have >obj functions	pins	have	functions	2		ABC	3	have
police <nsubj used >obj cannons	police	used	cannons	2		ABC	3	used
plan <nsubj covers >obj about	plan	covers	about	2		ABC	3	covers
pirates <nsubj captured >obj defterdar	pirates	captured	defterdar	2		ABC	3	captured
players <nsubj preordered >obj tickets	players	preordered	tickets	2		ABC	3	preordered
players <nsubj left >obj program	players	left	program	2		ABC	3	left
plateau <nsubj overrode >obj source	plateau	overrode	source	2		ABC	3	overrode
plate <nsubj catch >obj splinters	plate	catch	splinters	2		ABC	3	catch
police <nsubj using >obj laws	police	using	laws	2		ABC	3	using
pitcher <nsubj missed >obj zone	pitcher	missed	zone	2		ABC	3	missed
pinhead <nsubj contains >obj pairs	pinhead	contains	pairs	2		ABC	3	contains
pistols <nsubj have >obj numbers	pistols	have	numbers	2		ABC	3	have
pioneers <nsubj met >obj success	pioneers	met	success	2		ABC	3	met
pipeline <nsubj returning >obj water	pipeline	returning	water	2		ABC	3	returning
players <nsubj gain >obj election	players	gain	election	2		ABC	3	gain
plurality <nsubj caused >obj change	plurality	caused	change	2		ABC	3	caused
picture <nsubj retains >obj quality	picture	retains	quality	2		ABC	3	retains
pillar <nsubj offer >obj routes	pillar	offer	routes	2		ABC	3	offer
players <nsubj undergo >obj evaluation	players	undergo	evaluation	2		ABC	3	undergo
players <nsubj worn >obj jumper	players	worn	jumper	2		ABC	3	worn
podcast <nsubj received >obj praise	podcast	received	praise	2		ABC	3	received
poem <nsubj explores >obj relationship	poem	explores	relationship	2		ABC	3	explores
physician <nsubj diagnose >obj injury	physician	diagnose	injury	2		ABC	3	diagnose
physician <nsubj deliver >obj care	physician	deliver	care	2		ABC	3	deliver
poem <nsubj explores >obj workings	poem	explores	workings	2		ABC	3	explores
phrases <nsubj employ >obj combination	phrases	employ	combination	2		ABC	3	employ
phrase <nsubj paralleled >obj pursuit	phrase	paralleled	pursuit	2		ABC	3	paralleled
poem <nsubj inspired >obj poem	poem	inspired	poem	2		ABC	3	inspired
pitch <nsubj have >obj stands	pitch	have	stands	2		ABC	3	have
phrase <nsubj described >obj policy	phrase	described	policy	2		ABC	3	described
phrase <nsubj derives >obj name	phrase	derives	name	2		ABC	3	derives
pieces <nsubj get >obj attention	pieces	get	attention	2		ABC	3	get
pieces <nsubj fit >obj step	pieces	fit	step	2		ABC	3	fit
plot <nsubj depicts >obj soldier	plot	depicts	soldier	2		ABC	3	depicts
plot <nsubj involved >obj groups	plot	involved	groups	2		ABC	3	involved
plane <nsubj grazed >obj bridge	plane	grazed	bridge	2		ABC	3	grazed
plane <nsubj following >obj rebels	plane	following	rebels	2		ABC	3	following
plan <nsubj permitted >obj flights	plan	permitted	flights	2		ABC	3	permitted
pools <nsubj offer >obj haven	pools	offer	haven	2		ABC	3	offer
plan <nsubj involves >obj investments	plan	involves	investments	2		ABC	3	involves
pope <nsubj approved >obj beatifications	pope	approved	beatifications	2		ABC	3	approved
plan <nsubj increased >obj amount	plan	increased	amount	2		ABC	3	increased
pope <nsubj approved >obj canonizations	pope	approved	canonizations	2		ABC	3	approved
poem <nsubj made >obj fun	poem	made	fun	2		ABC	3	made
pirates <nsubj attacked >obj barge	pirates	attacked	barge	2		ABC	3	attacked
piracy <nsubj hurt >obj sales	piracy	hurt	sales	2		ABC	3	hurt
police <nsubj located >obj helpers	police	located	helpers	2		ABC	3	located
police <nsubj locked >obj building	police	locked	building	2		ABC	3	locked
pillar <nsubj block >obj vision	pillar	block	vision	2		ABC	3	block
police <nsubj opened >obj corridor	police	opened	corridor	2		ABC	3	opened
pillar <nsubj block >obj view	pillar	block	view	2		ABC	3	block
plays <nsubj form >obj part	plays	form	part	2		ABC	3	form
pillar <nsubj block >obj driver	pillar	block	driver	2		ABC	3	block
pill <nsubj cause >obj problems	pill	cause	problems	2		ABC	3	cause
pieces <nsubj survived >obj war	pieces	survived	war	2		ABC	3	survived
pieces <nsubj include >obj purses	pieces	include	purses	2		ABC	3	include
plays <nsubj make >obj jokes	plays	make	jokes	2		ABC	3	make
plebiscite <nsubj drew >obj half	plebiscite	drew	half	2		ABC	3	drew
pictures <nsubj dominated >obj filmography	pictures	dominated	filmography	2		ABC	3	dominated
pin <nsubj provides >obj reference	pin	provides	reference	2		ABC	3	provides
pin <nsubj provide >obj mA	pin	provide	mA	2		ABC	3	provide
plot <nsubj concerns >obj women	plot	concerns	women	2		ABC	3	concerns
piece <nsubj takes >obj minutes	piece	takes	minutes	2		ABC	3	takes
police <nsubj stopped >obj car	police	stopped	car	2		ABC	3	stopped
police <nsubj stopping >obj cars	police	stopping	cars	2		ABC	3	stopping
piece <nsubj polarized >obj critics	piece	polarized	critics	2		ABC	3	polarized
piece <nsubj caught >obj attention	piece	caught	attention	2		ABC	3	caught
police <nsubj surrounded >obj office	police	surrounded	office	2		ABC	3	surrounded
piece <nsubj allowed >obj viewers	piece	allowed	viewers	2		ABC	3	allowed
plugin <nsubj provides >obj language	plugin	provides	language	2		ABC	3	provides
plugins <nsubj add >obj passes	plugins	add	passes	2		ABC	3	add
plunge <nsubj comprises >obj drop	plunge	comprises	drop	2		ABC	3	comprises
plupart <nsubj daigné >obj l'ouíe	plupart	daigné	l'ouíe	2		ABC	3	daigné
plinth <nsubj has >obj detail	plinth	has	detail	2		ABC	3	has
player <nsubj joined >obj band	player	joined	band	2		ABC	3	joined
player <nsubj kill >obj number	player	kill	number	2		ABC	3	kill
play <nsubj received >obj reception	play	received	reception	2		ABC	3	received
player <nsubj kill >obj target	player	kill	target	2		ABC	3	kill
play <nsubj received >obj praise	play	received	praise	2		ABC	3	received
play <nsubj presented >obj academics	play	presented	academics	2		ABC	3	presented
player <nsubj leave >obj area	player	leave	area	2		ABC	3	leave
play <nsubj had >obj reading	play	had	reading	2		ABC	3	had
platoons <nsubj received >obj Austins	platoons	received	Austins	2		ABC	3	received
platoons <nsubj had >obj Austins	platoons	had	Austins	2		ABC	3	had
player <nsubj leaves >obj game	player	leaves	game	2		ABC	3	leaves
player <nsubj made >obj debut	player	made	debut	2		ABC	3	made
player <nsubj made >obj move	player	made	move	2		ABC	3	made
player <nsubj change >obj name	player	change	name	2		ABC	3	change
players <nsubj given >obj buffs	players	given	buffs	2		ABC	3	given
player <nsubj has >obj opportunity	player	has	opportunity	2		ABC	3	has
players <nsubj build >obj relationships	players	build	relationships	2		ABC	3	build
players <nsubj bowl >obj games	players	bowl	games	2		ABC	3	bowl
players <nsubj bowl >obj format	players	bowl	format	2		ABC	3	bowl
players <nsubj attended >obj match	players	attended	match	2		ABC	3	attended
player <obj idol <nsubj protects	player	idol	protects	2		ABC	3	protects
player <nsubj produces >obj idol	player	produces	idol	2		ABC	3	produces
player <nsubj reach >obj area	player	reach	area	2		ABC	3	reach
player <nsubj worsen >obj position	player	worsen	position	2		ABC	3	worsen
player <nsubj receives >obj prize	player	receives	prize	2		ABC	3	receives
plants <nsubj produce >obj sexes	plants	produce	sexes	2		ABC	3	produce
plants <nsubj have >obj leaves	plants	have	leaves	2		ABC	3	have
plant <nsubj provided >obj power	plant	provided	power	2		ABC	3	provided
plant <nsubj produces >obj salt	plant	produces	salt	2		ABC	3	produces
player <nsubj occupies >obj rows	player	occupies	rows	2		ABC	3	occupies
players <nsubj take >obj turns	players	take	turns	2		ABC	3	take
players <nsubj take >obj part	players	take	part	2		ABC	3	take
players <nsubj reveal >obj information	players	reveal	information	2		ABC	3	reveal
players <nsubj remove >obj tokens	players	remove	tokens	2		ABC	3	remove
players <nsubj received >obj wildcards	players	received	wildcards	2		ABC	3	received
players <nsubj tell >obj teammates	players	tell	teammates	2		ABC	3	tell
players <nsubj have >obj caps	players	have	caps	2		ABC	3	have
player <nsubj expands >obj network	player	expands	network	2		ABC	3	expands
player <nsubj earns >obj points	player	earns	points	2		ABC	3	earns
player <nsubj creates >obj flashback	player	creates	flashback	2		ABC	3	creates
player <nsubj collects >obj seeds	player	collects	seeds	2		ABC	3	collects
player <nsubj collected >obj coins	player	collected	coins	2		ABC	3	collected
player <nsubj chooses >obj hole	player	chooses	hole	2		ABC	3	chooses
player <nsubj has >obj minutes	player	has	minutes	2		ABC	3	has
player <nsubj win >obj reward	player	win	reward	2		ABC	3	win
player <nsubj has >obj confessional	player	has	confessional	2		ABC	3	has
player <nsubj has >obj tokens	player	has	tokens	2		ABC	3	has
player <nsubj captures >obj seeds	player	captures	seeds	2		ABC	3	captures
player <nsubj having >obj dealings	player	having	dealings	2		ABC	3	having
player <nsubj call >obj team	player	call	team	2		ABC	3	call
player <nsubj assumes >obj role	player	assumes	role	2		ABC	3	assumes
player <nsubj hunts >obj deer	player	hunts	deer	2		ABC	3	hunts
player <nsubj import >obj save	player	import	save	2		ABC	3	import
