Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
کمپنی <nsubj اشتہارات <obj دیے	کمپنی	اشتہارات	دیے	3		ABC	3	دیے
نام <obj لوگوں <nsubj کھولا	نام	لوگوں	کھولا	3		ABC	3	کھولا
ڈالر <nsubj پیسے <obj ہوگیا	ڈالر	پیسے	ہوگیا	3		ABC	3	ہوگیا
فیچر <nsubj کام <obj کرتا	فیچر	کام	کرتا	3		ABC	3	کرتا
سماعت <obj ملازمین <nsubj کر	سماعت	ملازمین	کر	3		ABC	3	کر
صارفین <nsubj معلومات <obj کر	صارفین	معلومات	کر	3		ABC	3	کر
ڈالر <obj فلم <nsubj سامنے ئی	ڈالر	فلم	سامنے ئی	3		ABC	3	سامنے ئی
وکٹیں <nsubj گرتی >obj رنز	وکٹیں	گرتی	رنز	3		ABC	3	گرتی
اوپنرز <nsubj غاز <obj کیا	اوپنرز	غاز	کیا	3		ABC	3	کیا
ٹیم <nsubj پویلین <obj لوٹ	ٹیم	پویلین	لوٹ	3		ABC	3	لوٹ
افراد <nsubj فیچر <obj کررہے	افراد	فیچر	کررہے	3		ABC	3	کررہے
کرسکیں >nsubj عوام >obj نوٹ	کرسکیں	عوام	نوٹ	3		ABC	3	کرسکیں
کھلاڑیوں <nsubj شراکت <obj کی	کھلاڑیوں	شراکت	کی	3		ABC	3	کی
حکومت <nsubj ٹیکس <obj کیا	حکومت	ٹیکس	کیا	3		ABC	3	کیا
عوام <nsubj کرسکیں >obj نوٹ	عوام	کرسکیں	نوٹ	3		ABC	3	کرسکیں
حکومت <nsubj بانڈ <obj کرے	حکومت	بانڈ	کرے	3		ABC	3	کرے
کمپنیاں <nsubj کام <obj کررہی	کمپنیاں	کام	کررہی	2		ABC	3	کررہی
روپے <obj حکومت <nsubj کرے	روپے	حکومت	کرے	2		ABC	3	کرے
ٹیم <nsubj 302رنز <obj بنائے	ٹیم	302رنز	بنائے	2		ABC	3	بنائے
گلوکاروں <nsubj جھنڈے <obj گاڑ	گلوکاروں	جھنڈے	گاڑ	2		ABC	3	گاڑ
الگورتھم <nsubj کام <obj کرتا	الگورتھم	کام	کرتا	2		ABC	3	کرتا
سائنسدانوں <nsubj کامیابی <obj کی	سائنسدانوں	کامیابی	کی	2		ABC	3	کی
گلوکار <nsubj خراج <obj کیا	گلوکار	خراج	کیا	2		ABC	3	کیا
سائنسدانوں <nsubj کامیابی <obj کرلی	سائنسدانوں	کامیابی	کرلی	2		ABC	3	کرلی
شہری <nsubj ٹیکس <obj دیں	شہری	ٹیکس	دیں	2		ABC	3	دیں
سسٹم <nsubj معلومات <obj کرے	سسٹم	معلومات	کرے	2		ABC	3	کرے
تاریخ <nsubj نمبر <obj کیے	تاریخ	نمبر	کیے	2		ABC	3	کیے
بازوں <nsubj رنز <obj جوڑے	بازوں	رنز	جوڑے	2		ABC	3	جوڑے
سائنسدانوں <nsubj حل <obj کرلیا	سائنسدانوں	حل	کرلیا	2		ABC	3	کرلیا
فلم <nsubj ریکارڈ <obj توڑ	فلم	ریکارڈ	توڑ	2		ABC	3	توڑ
افراد <nsubj سروں <obj پکڑ	افراد	سروں	پکڑ	2		ABC	3	پکڑ
کھلاڑی <nsubj رنز <obj کیا	کھلاڑی	رنز	کیا	2		ABC	3	کیا
اداکارہ <nsubj کھیل <obj کیا	اداکارہ	کھیل	کیا	2		ABC	3	کیا
فلم <nsubj بزنس <obj ہوئی	فلم	بزنس	ہوئی	2		ABC	3	ہوئی
اداکاری <obj فینزنے <nsubj سراہا	اداکاری	فینزنے	سراہا	2		ABC	3	سراہا
کمپنیوں <nsubj خوری <obj کردی	کمپنیوں	خوری	کردی	2		ABC	3	کردی
کر >nsubj باز >obj رنز	کر	باز	رنز	2		ABC	3	کر
وزارت <nsubj ٹیکس <obj کرنا	وزارت	ٹیکس	کرنا	2		ABC	3	کرنا
کھلاڑی <nsubj ناظرین <obj کریں	کھلاڑی	ناظرین	کریں	2		ABC	3	کریں
دونوں <nsubj علیحدگی <obj کی	دونوں	علیحدگی	کی	2		ABC	3	کی
ڈے <obj کھیلا >nsubj ٹیم	ڈے	کھیلا	ٹیم	2		ABC	3	کھیلا
کمپنی <nsubj فون <obj کرادیا	کمپنی	فون	کرادیا	2		ABC	3	کرادیا
ٹیم <nsubj بنا >obj وکٹ	ٹیم	بنا	وکٹ	2		ABC	3	بنا
ارکان <nsubj معاملہ <obj اٹھایا	ارکان	معاملہ	اٹھایا	2		ABC	3	اٹھایا
توری <nsubj ٹماٹر50 <obj کی	توری	ٹماٹر50	کی	2		ABC	3	کی
اس <obj مداحوں <nsubj کیا	اس	مداحوں	کیا	2		ABC	3	کیا
کمپنی <nsubj فون <obj کردیا	کمپنی	فون	کردیا	2		ABC	3	کردیا
حکومت <nsubj معاونت <obj کرے	حکومت	معاونت	کرے	2		ABC	3	کرے
ٹیم <nsubj برتری <obj کرلی	ٹیم	برتری	کرلی	2		ABC	3	کرلی
تنظیم <nsubj کردیا >obj رویے	تنظیم	کردیا	رویے	2		ABC	3	کردیا
فرموں <nsubj گوشوارے <obj کرائے	فرموں	گوشوارے	کرائے	2		ABC	3	کرائے
کمپنی <nsubj فون <obj کروایا	کمپنی	فون	کروایا	2		ABC	3	کروایا
مقصد <nsubj رازوں <obj اٹھانا	مقصد	رازوں	اٹھانا	2		ABC	3	اٹھانا
تکمیل <nsubj باب <obj کھولے	تکمیل	باب	کھولے	2		ABC	3	کھولے
عوام <nsubj تاریخ <obj دی	عوام	تاریخ	دی	2		ABC	3	دی
عدالت <nsubj سزا <obj سنائی	عدالت	سزا	سنائی	2		ABC	3	سنائی
افراد <nsubj میسج <obj بھیج	افراد	میسج	بھیج	2		ABC	3	بھیج
اضافے <nsubj ہوش <obj اڑا	اضافے	ہوش	اڑا	2		ABC	3	اڑا
صارفین <nsubj الزام <obj کیا	صارفین	الزام	کیا	2		ABC	3	کیا
عدالت <nsubj سماعت <obj کردی	عدالت	سماعت	کردی	2		ABC	3	کردی
کارکردگی <nsubj کردار <obj کرے	کارکردگی	کردار	کرے	2		ABC	3	کرے
حکام <nsubj موقف <obj کیا	حکام	موقف	کیا	2		ABC	3	کیا
کمپنی <nsubj کام <obj کر	کمپنی	کام	کر	2		ABC	3	کر
کمپنیاں <nsubj اسٹالز <obj لگارہی	کمپنیاں	اسٹالز	لگارہی	2		ABC	3	لگارہی
اعلان <nsubj میچ <obj بناسکتا	اعلان	میچ	بناسکتا	2		ABC	3	بناسکتا
تصویر <nsubj ذہنوں <obj رکھ	تصویر	ذہنوں	رکھ	2		ABC	3	رکھ
حکومت <nsubj رڈیننس <obj کیا	حکومت	رڈیننس	کیا	2		ABC	3	کیا
ویو <obj فیچر <nsubj لایا	ویو	فیچر	لایا	2		ABC	3	لایا
اف پرسنز <nsubj ریٹرن <obj کئے	اف پرسنز	ریٹرن	کئے	2		ABC	3	کئے
عمل <obj پولنگ <nsubj ہوئی	عمل	پولنگ	ہوئی	2		ABC	3	ہوئی
عمل <obj اجلاس <nsubj ہوئی	عمل	اجلاس	ہوئی	2		ABC	3	ہوئی
وکیل <nsubj نوٹس <obj بھجوا	وکیل	نوٹس	بھجوا	2		ABC	3	بھجوا
کمپنی <nsubj گھر <obj کردیا	کمپنی	گھر	کردیا	2		ABC	3	کردیا
ایپ <nsubj سہولت <obj کرتی	ایپ	سہولت	کرتی	2		ABC	3	کرتی
افراد <nsubj شیشے <obj توڑ	افراد	شیشے	توڑ	2		ABC	3	توڑ
صارفین <nsubj اسٹائل <obj کرسکتے	صارفین	اسٹائل	کرسکتے	2		ABC	3	کرسکتے
لوگوں <nsubj ہوگیا >obj کردار	لوگوں	ہوگیا	کردار	2		ABC	3	ہوگیا
حکومت <nsubj اخراجات <obj بچ	حکومت	اخراجات	بچ	2		ABC	3	بچ
سائیٹ <nsubj سہولت <obj کرتی	سائیٹ	سہولت	کرتی	2		ABC	3	کرتی
عدالت <nsubj فیصلہ <obj سنایا	عدالت	فیصلہ	سنایا	2		ABC	3	سنایا
حکومت <nsubj سیاست <obj دے	حکومت	سیاست	دے	2		ABC	3	دے
کمپنیاں <nsubj نمائندے <obj کریں	کمپنیاں	نمائندے	کریں	2		ABC	3	کریں
کھلاڑیوں <nsubj دل <obj جیتے	کھلاڑیوں	دل	جیتے	2		ABC	3	جیتے
حکومت <nsubj سبسڈی <obj دے	حکومت	سبسڈی	دے	2		ABC	3	دے
کھلاڑیوں <nsubj سالمیت <obj پہنچایا	کھلاڑیوں	سالمیت	پہنچایا	2		ABC	3	پہنچایا
صارفین <nsubj تصاویر <obj کرسکیں	صارفین	تصاویر	کرسکیں	2		ABC	3	کرسکیں
حکومت <nsubj ٹیکس <obj کرے	حکومت	ٹیکس	کرے	2		ABC	3	کرے
حکومت <nsubj روپے <obj کرے	حکومت	روپے	کرے	2		ABC	3	کرے
کھلاڑیوں <nsubj نام <obj کیا	کھلاڑیوں	نام	کیا	2		ABC	3	کیا
گانوں <nsubj مقبولیت <obj کی	گانوں	مقبولیت	کی	2		ABC	3	کی
صارفین <nsubj تصاویر <obj بناسکتے	صارفین	تصاویر	بناسکتے	2		ABC	3	بناسکتے
لوگ <nsubj وقت <obj گزار	لوگ	وقت	گزار	2		ABC	3	گزار
رنز <obj کیا >nsubj وکٹ	رنز	کیا	وکٹ	2		ABC	3	کیا
اشاریہ <nsubj فیصد <obj رہا	اشاریہ	فیصد	رہا	2		ABC	3	رہا
عدالت <nsubj جرمانہ <obj کردیا	عدالت	جرمانہ	کردیا	2		ABC	3	کردیا
عدالت <nsubj حکم <obj کیا	عدالت	حکم	کیا	2		ABC	3	کیا
اشخاص <nsubj گوشوارے <obj کئے	اشخاص	گوشوارے	کئے	2		ABC	3	کئے
افراد <nsubj پکڑ >obj تصویر	افراد	پکڑ	تصویر	2		ABC	3	پکڑ
رائے <nsubj خواتین <obj رکھتی	رائے	خواتین	رکھتی	2		ABC	3	رکھتی
کمپنی <nsubj پراسیسر <obj دیا	کمپنی	پراسیسر	دیا	2		ABC	3	دیا
ایفیکٹ <nsubj منظر <obj کرنا	ایفیکٹ	منظر	کرنا	2		ABC	3	کرنا
ٹریبونل <nsubj پابندی <obj کی	ٹریبونل	پابندی	کی	2		ABC	3	کی
میگزین <nsubj اشاعت <obj رکھی	میگزین	اشاعت	رکھی	2		ABC	3	رکھی
عوام <nsubj سند <obj دے	عوام	سند	دے	2		ABC	3	دے
عدالت <nsubj ریمارکس <obj دیے	عدالت	ریمارکس	دیے	2		ABC	3	دیے
پوزیشن <obj کرلی >nsubj ٹیم	پوزیشن	کرلی	ٹیم	2		ABC	3	کرلی
ٹیم <nsubj میچز <obj کھیلے	ٹیم	میچز	کھیلے	2		ABC	3	کھیلے
ٹیم <nsubj میچ <obj کیا	ٹیم	میچ	کیا	2		ABC	3	کیا
ٹیم <nsubj میچ <obj کھیلنے	ٹیم	میچ	کھیلنے	2		ABC	3	کھیلنے
ٹیم <nsubj میچ <obj کھیل	ٹیم	میچ	کھیل	2		ABC	3	کھیل
ملکوں <obj رابطے <nsubj ٹوٹنے	ملکوں	رابطے	ٹوٹنے	2		ABC	3	ٹوٹنے
ٹیم <nsubj میچ <obj جیتی	ٹیم	میچ	جیتی	2		ABC	3	جیتی
مواقع <obj بولی <nsubj ہوگی	مواقع	بولی	ہوگی	2		ABC	3	ہوگی
ٹیموں <nsubj انداز <obj اپنایا	ٹیموں	انداز	اپنایا	2		ABC	3	اپنایا
کمپنیوں <nsubj گوشوارے <obj کئے	کمپنیوں	گوشوارے	کئے	2		ABC	3	کئے
ٹیم <nsubj مشکلات <obj ہو	ٹیم	مشکلات	ہو	2		ABC	3	ہو
کمپنی <nsubj تیاری <obj کردی	کمپنی	تیاری	کردی	2		ABC	3	کردی
ملزمان <nsubj اکانٹس <obj کھولے	ملزمان	اکانٹس	کھولے	2		ABC	3	کھولے
ہوگااوپیک <nsubj فرق <obj دیتا	ہوگااوپیک	فرق	دیتا	2		ABC	3	دیتا
ادارے <nsubj دیہات <obj کردیا	ادارے	دیہات	کردیا	2		ABC	3	کردیا
کمپنی <nsubj جرمانہ <obj کرنا	کمپنی	جرمانہ	کرنا	2		ABC	3	کرنا
ٹیموں <nsubj مواقع <obj کئے	ٹیموں	مواقع	کئے	2		ABC	3	کئے
وجہ <nsubj ترسیل <obj کیے	وجہ	ترسیل	کیے	2		ABC	3	کیے
وجہ <nsubj مواقع <obj کیے	وجہ	مواقع	کیے	2		ABC	3	کیے
ٹیم <nsubj فتح <obj کی	ٹیم	فتح	کی	2		ABC	3	کی
کردیا >obj روپے >nsubj اضافہ	کردیا	روپے	اضافہ	2		ABC	3	کردیا
بزنس <obj کیا >nsubj فلم	بزنس	کیا	فلم	2		ABC	3	کیا
ادارے <nsubj کردار <obj کررہے	ادارے	کردار	کررہے	2		ABC	3	کررہے
ہوتا >obj فائنل >nsubj فائنل	ہوتا	فائنل	فائنل	2		ABC	3	ہوتا
کمپنیوں <nsubj کئے >obj گوشوارے	کمپنیوں	کئے	گوشوارے	2		ABC	3	کئے
صارفین <nsubj پیغامات <obj بھیجتے	صارفین	پیغامات	بھیجتے	2		ABC	3	بھیجتے
خسارہ <nsubj ڈالر <obj کر	خسارہ	ڈالر	کر	2		ABC	3	کر
ائینہ <nsubj سچ <obj بولتا	ائینہ	سچ	بولتا	2		ABC	3	بولتا
جنرل <nsubj حکم <obj دیا	جنرل	حکم	دیا	2		ABC	3	دیا
شائقین <nsubj فلم <obj دیکھ	شائقین	فلم	دیکھ	2		ABC	3	دیکھ
والد <nsubj نمبر <obj کیے	والد	نمبر	کیے	2		ABC	3	کیے
کرکٹرز <nsubj سلسلہ <obj کیا	کرکٹرز	سلسلہ	کیا	2		ABC	3	کیا
ٹیم <nsubj کام <obj سکتی	ٹیم	کام	سکتی	2		ABC	3	سکتی
ٹیم <nsubj کارکردگی <obj دکھائے	ٹیم	کارکردگی	دکھائے	2		ABC	3	دکھائے
منصوبہ <nsubj موقع <obj کرے	منصوبہ	موقع	کرے	2		ABC	3	کرے
ٹیم <nsubj ڈے <obj کھیلے	ٹیم	ڈے	کھیلے	2		ABC	3	کھیلے
خواتین <nsubj ہوئی >obj معاوضہ	خواتین	ہوئی	معاوضہ	2		ABC	3	ہوئی
صارفین <nsubj ڈراپ <obj کرسکتے	صارفین	ڈراپ	کرسکتے	2		ABC	3	کرسکتے
بچے <nsubj یونیفارم <obj پہنیں	بچے	یونیفارم	پہنیں	2		ABC	3	پہنیں
خبریں <nsubj افواہیں <obj ہوئیں	خبریں	افواہیں	ہوئیں	2		ABC	3	ہوئیں
کلکٹر <nsubj رقم <obj کرلی	کلکٹر	رقم	کرلی	2		ABC	3	کرلی
شاعر <nsubj عروج <obj بخشا	شاعر	عروج	بخشا	2		ABC	3	بخشا
کرکٹر <nsubj داریاں <obj سنبھالیں	کرکٹر	داریاں	سنبھالیں	2		ABC	3	سنبھالیں
ٹیم <nsubj گول <obj کر	ٹیم	گول	کر	2		ABC	3	کر
والدہ <nsubj کہتی >obj اسکول اں	والدہ	کہتی	اسکول اں	2		ABC	3	کہتی
منظوری <obj کمیٹی <nsubj دے	منظوری	کمیٹی	دے	2		ABC	3	دے
نہیں ئے >obj باتیں >nsubj دونوں	نہیں ئے	باتیں	دونوں	2		ABC	3	نہیں ئے
ٹیم <nsubj ہدف <obj کیا	ٹیم	ہدف	کیا	2		ABC	3	کیا
صارفین <nsubj چیٹ <obj کرنا	صارفین	چیٹ	کرنا	2		ABC	3	کرنا
ہرا >nsubj اسکور >obj رنز	ہرا	اسکور	رنز	2		ABC	3	ہرا
سائنسدانوں <nsubj بینڈیج <obj کرلی	سائنسدانوں	بینڈیج	کرلی	2		ABC	3	کرلی
ڈالر <nsubj روپے <obj پہنچ	ڈالر	روپے	پہنچ	2		ABC	3	پہنچ
اداکارہ <nsubj شکریہ <obj کیا	اداکارہ	شکریہ	کیا	2		ABC	3	کیا
کمپنی <nsubj روپے <obj کردی	کمپنی	روپے	کردی	2		ABC	3	کردی
کمپنی <nsubj سروس <obj کرتی	کمپنی	سروس	کرتی	2		ABC	3	کرتی
صورتحال <obj کار <nsubj دیکھ	صورتحال	کار	دیکھ	2		ABC	3	دیکھ
ٹیم <nsubj سیریز <obj کھیلنے	ٹیم	سیریز	کھیلنے	2		ABC	3	کھیلنے
ٹیم <nsubj سیریز <obj کھیلی	ٹیم	سیریز	کھیلی	2		ABC	3	کھیلی
شروع <obj کھلاڑی <nsubj کریں	شروع	کھلاڑی	کریں	2		ABC	3	کریں
ہوئی >nsubj کمپنی >obj معاوضہ	ہوئی	کمپنی	معاوضہ	2		ABC	3	ہوئی
فلم <nsubj ڈالر <obj ہوئی	فلم	ڈالر	ہوئی	2		ABC	3	ہوئی
سٹائل <obj مداحوں <nsubj کیا	سٹائل	مداحوں	کیا	2		ABC	3	کیا
کپتان <nsubj کہا >obj معاملہ	کپتان	کہا	معاملہ	2		ABC	3	کہا
سود <nsubj ہونے >obj اعشاریہ	سود	ہونے	اعشاریہ	2		ABC	3	ہونے
ہوئی >obj معاوضہ >nsubj کمپنی	ہوئی	معاوضہ	کمپنی	2		ABC	3	ہوئی
اداکار <nsubj فرائض <obj دیں	اداکار	فرائض	دیں	2		ABC	3	دیں
ڈالر <nsubj ائے >obj ڈالر	ڈالر	ائے	ڈالر	2		ABC	3	ائے
ٹیم <nsubj سیٹ <obj کیا	ٹیم	سیٹ	کیا	2		ABC	3	کیا
ٹیم <nsubj کامیابی <obj کر	ٹیم	کامیابی	کر	2		ABC	3	کر
لاگت <obj لگائی >nsubj وجہ	لاگت	لگائی	وجہ	2		ABC	3	لگائی
بینک <nsubj رضامندی <obj کر	بینک	رضامندی	کر	2		ABC	3	کر
حکومت <nsubj پابندی <obj کی	حکومت	پابندی	کی	2		ABC	3	کی
کمپنیوں <nsubj ریٹرن <obj کئے	کمپنیوں	ریٹرن	کئے	2		ABC	3	کئے
فلم <nsubj کاروبار <obj کیا	فلم	کاروبار	کیا	2		ABC	3	کیا
کردار <obj کیا >nsubj کہانی	کردار	کیا	کہانی	2		ABC	3	کیا
لائن <nsubj ناکامی <obj ہوئی	لائن	ناکامی	ہوئی	2		ABC	3	ہوئی
ہاضمہ <nsubj رکاوٹ <obj ہے	ہاضمہ	رکاوٹ	ہے	2		ABC	3	ہے
حجم <nsubj فیصد <obj رہا	حجم	فیصد	رہا	2		ABC	3	رہا
سونا <nsubj روپے <obj ہوچکا	سونا	روپے	ہوچکا	2		ABC	3	ہوچکا
ہوئی >obj معاوضہ >nsubj جج	ہوئی	معاوضہ	جج	2		ABC	3	ہوئی
نتائج <obj جرنلز <nsubj کئے	نتائج	جرنلز	کئے	1		ABC	3	کئے
وائرس <nsubj کیا >obj کنٹرول	وائرس	کیا	کنٹرول	1		ABC	3	کیا
نوجوان <nsubj تے >obj فیشل	نوجوان	تے	فیشل	1		ABC	3	تے
نرخ <nsubj فیصد <obj ہو	نرخ	فیصد	ہو	1		ABC	3	ہو
نمبر <nsubj مقبولیت <obj کرے	نمبر	مقبولیت	کرے	1		ABC	3	کرے
وائرس <nsubj سرگرمیوں <obj کیا	وائرس	سرگرمیوں	کیا	1		ABC	3	کیا
نمبر <obj فلم <nsubj کیا	نمبر	فلم	کیا	1		ABC	3	کیا
وائرس <obj فوج <nsubj لے	وائرس	فوج	لے	1		ABC	3	لے
وار <obj سکیورٹی <nsubj بنائی	وار	سکیورٹی	بنائی	1		ABC	3	بنائی
واقعات <nsubj فلم <obj ہونا	واقعات	فلم	ہونا	1		ABC	3	ہونا
واقعے <nsubj اعتماد <obj کردیا	واقعے	اعتماد	کردیا	1		ABC	3	کردیا
واقعے <nsubj صحت <obj کیا	واقعے	صحت	کیا	1		ABC	3	کیا
نوجوان <nsubj تصویر <obj کی	نوجوان	تصویر	کی	1		ABC	3	کی
نمو <nsubj فیصد <obj رہنے	نمو	فیصد	رہنے	1		ABC	3	رہنے
نوجوان <nsubj تصاویرویڈیوز <obj بھیج	نوجوان	تصاویرویڈیوز	بھیج	1		ABC	3	بھیج
نت <nsubj ٹیکنالوجیز <obj ہورہے	نت	ٹیکنالوجیز	ہورہے	1		ABC	3	ہورہے
نمونے <nsubj ہوئے >obj مخلوق	نمونے	ہوئے	مخلوق	1		ABC	3	ہوئے
نت <nsubj موبالز <obj ہورہے	نت	موبالز	ہورہے	1		ABC	3	ہورہے
نمونے <obj ملے >nsubj فوسل	نمونے	ملے	فوسل	1		ABC	3	ملے
نوجوان <nsubj ایشن <obj ہوتے	نوجوان	ایشن	ہوتے	1		ABC	3	ہوتے
والد <nsubj سبزیاں <obj کرتے	والد	سبزیاں	کرتے	1		ABC	3	کرتے
نوجوان <nsubj ورک <obj ہورے	نوجوان	ورک	ہورے	1		ABC	3	ہورے
نظام <nsubj کام <obj ہوا	نظام	کام	ہوا	1		ABC	3	ہوا
نظام <obj لاسکتی >nsubj انتظامیہ	نظام	لاسکتی	انتظامیہ	1		ABC	3	لاسکتی
نوٹ <obj کرسکیں >nsubj عوام	نوٹ	کرسکیں	عوام	1		ABC	3	کرسکیں
نما <nsubj شمال <obj دکھائیں	نما	شمال	دکھائیں	1		ABC	3	دکھائیں
نظر <nsubj کردار <obj کرے	نظر	کردار	کرے	1		ABC	3	کرے
نظر ئی <obj کسی <nsubj دیکھا	نظر ئی	کسی	دیکھا	1		ABC	3	دیکھا
نقشہ <obj کھینچا >nsubj نقطہ	نقشہ	کھینچا	نقطہ	1		ABC	3	کھینچا
نوکری <obj کر >nsubj کاپٹر ئے	نوکری	کر	کاپٹر ئے	1		ABC	3	کر
نفی <obj جنرل <nsubj دیا	نفی	جنرل	دیا	1		ABC	3	دیا
نظر ائیں >nsubj اسٹار >obj تہلکہ	نظر ائیں	اسٹار	تہلکہ	1		ABC	3	نظر ائیں
نوٹ <obj عوام <nsubj کرسکیں	نوٹ	عوام	کرسکیں	1		ABC	3	کرسکیں
نظریات <obj بک <nsubj کرتی	نظریات	بک	کرتی	1		ABC	3	کرتی
نوجوان <nsubj گایا >obj ویڈیو	نوجوان	گایا	ویڈیو	1		ABC	3	گایا
نوجوانوں <nsubj ثقافت <obj کیا	نوجوانوں	ثقافت	کیا	1		ABC	3	کیا
نوجوان <nsubj ہرلڑکے >obj دعوی	نوجوان	ہرلڑکے	دعوی	1		ABC	3	ہرلڑکے
نوجوان <obj نوجوان <nsubj کی	نوجوان	نوجوان	کی	1		ABC	3	کی
نظر ئے <obj کپتان <nsubj کہا	نظر ئے	کپتان	کہا	1		ABC	3	کہا
نسل <nsubj تفریح <obj چاہتی	نسل	تفریح	چاہتی	1		ABC	3	چاہتی
نہیں ئے >obj باتیں >nsubj اداکار	نہیں ئے	باتیں	اداکار	1		ABC	3	نہیں ئے
نگرانی <obj حکومت <nsubj کی	نگرانی	حکومت	کی	1		ABC	3	کی
نکھ <nsubj خوبصورتی <obj لے ئی	نکھ	خوبصورتی	لے ئی	1		ABC	3	لے ئی
نسل <nsubj رضامندی <obj رکھتی	نسل	رضامندی	رکھتی	1		ABC	3	رکھتی
نمائندوں <nsubj ڈالر <obj ملیں	نمائندوں	ڈالر	ملیں	1		ABC	3	ملیں
نظاروں <nsubj سحر <obj کر	نظاروں	سحر	کر	1		ABC	3	کر
نظام <nsubj کام <obj کرتا	نظام	کام	کرتا	1		ABC	3	کرتا
نظام <nsubj اعداد <obj کرتے	نظام	اعداد	کرتے	1		ABC	3	کرتے
نوٹیفکیشن <obj کردیا >nsubj شرح	نوٹیفکیشن	کردیا	شرح	1		ABC	3	کردیا
نوجوان <nsubj کرتب <obj دکھائے	نوجوان	کرتب	دکھائے	1		ABC	3	دکھائے
نظام <nsubj دل <obj کیا	نظام	دل	کیا	1		ABC	3	کیا
نوٹیفکیشن <obj حکومت <nsubj کردیا	نوٹیفکیشن	حکومت	کردیا	1		ABC	3	کردیا
نظام <nsubj میسج <obj کرتا	نظام	میسج	کرتا	1		ABC	3	کرتا
نوجوان <nsubj کھیل <obj رکھے	نوجوان	کھیل	رکھے	1		ABC	3	رکھے
نظام <nsubj نظام <obj بنانے	نظام	نظام	بنانے	1		ABC	3	بنانے
نوچ <nsubj حصہ <obj ڈالتے	نوچ	حصہ	ڈالتے	1		ABC	3	ڈالتے
موسیقی <nsubj تار <obj چھیڑے	موسیقی	تار	چھیڑے	1		ABC	3	چھیڑے
موسیقی <nsubj دلوں <obj چھو	موسیقی	دلوں	چھو	1		ABC	3	چھو
موسیقی <nsubj مسرت <obj دیتی	موسیقی	مسرت	دیتی	1		ABC	3	دیتی
موقع <nsubj پرفارمنسز <obj چھوڑ	موقع	پرفارمنسز	چھوڑ	1		ABC	3	چھوڑ
موقع <obj دوست <nsubj کیا	موقع	دوست	کیا	1		ABC	3	کیا
مون <nsubj چاند <obj دیکھا	مون	چاند	دیکھا	1		ABC	3	دیکھا
مووی <nsubj کاروبار <obj کیا	مووی	کاروبار	کیا	1		ABC	3	کیا
موٹر <nsubj ایفیشینسی <obj کرتی	موٹر	ایفیشینسی	کرتی	1		ABC	3	کرتی
موڈز <nsubj ویڈیوز <obj کرسکتا	موڈز	ویڈیوز	کرسکتا	1		ABC	3	کرسکتا
مچھلی <nsubj بات <obj بتائی	مچھلی	بات	بتائی	1		ABC	3	بتائی
مچھلی <obj مزہ <nsubj ہو	مچھلی	مزہ	ہو	1		ABC	3	ہو
مچھلیوں <nsubj مکانی <obj کردی	مچھلیوں	مکانی	کردی	1		ABC	3	کردی
مکوڑے <nsubj کام <obj دے	مکوڑے	کام	دے	1		ABC	3	دے
مکین <nsubj روپے <obj کریں	مکین	روپے	کریں	1		ABC	3	کریں
والد <nsubj جرمانہ <obj کردیایاد	والد	جرمانہ	کردیایاد	1		ABC	3	کردیایاد
