Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
team <nsubj has >obj history	team	has	history	3	3.0	ABC	3	has
team <nsubj played >obj total	team	played	total	3	3.0	ABC	3	played
team <nsubj won >obj medal	team	won	medal	3	3.0	ABC	3	won
team <nsubj won >obj medals	team	won	medals	3	3.0	ABC	3	won
town <nsubj has >obj heritage	town	has	heritage	3	3.0	ABC	3	has
town <nsubj has >obj history	town	has	history	3	3.0	ABC	3	has
town <nsubj hosts >obj events	town	hosts	events	3	3.0	ABC	3	hosts
track <nsubj sets >obj tone	track	sets	tone	3	3.0	ABC	3	sets
university <nsubj has >obj partnerships	university	has	partnerships	3	3.0	ABC	3	has
video <nsubj features >obj band	video	features	band	3	3.0	ABC	3	features
village <nsubj has >obj access	village	has	access	3	3.0	ABC	3	has
work <nsubj earned >obj accolades	work	earned	accolades	3	3.0	ABC	3	earned
work <nsubj explores >obj themes	work	explores	themes	3	3.0	ABC	3	explores
work <nsubj had >obj influence	work	had	influence	3	3.0	ABC	3	had
work <nsubj laid >obj foundation	work	laid	foundation	3	3.0	ABC	3	laid
work <nsubj received >obj awards	work	received	awards	3	3.0	ABC	3	received
Career <nsubj began >obj career	Career	began	career	2	2.0	ABC	3	began
Economy <nsubj has >obj economy	Economy	has	economy	2	2.0	ABC	3	has
Females <nsubj lay >obj eggs	Females	lay	eggs	2	2.0	ABC	3	lay
Symptoms <nsubj include >obj pain	Symptoms	include	pain	2	2.0	ABC	3	include
Visitors <nsubj enjoy >obj range	Visitors	enjoy	range	2	2.0	ABC	3	enjoy
Visitors <nsubj explore >obj ruins	Visitors	explore	ruins	2	2.0	ABC	3	explore
Visitors <nsubj explore >obj towns	Visitors	explore	towns	2	2.0	ABC	3	explore
Visitors <nsubj take >obj drive	Visitors	take	drive	2	2.0	ABC	3	take
actions <nsubj have >obj impact	actions	have	impact	2	2.0	ABC	3	have
activities <nsubj help >obj students	activities	help	students	2	2.0	ABC	3	help
activities <nsubj include >obj research	activities	include	research	2	2.0	ABC	3	include
adaptation <nsubj helps >obj plant	adaptation	helps	plant	2	2.0	ABC	3	helps
album <nsubj featured >obj collaborations	album	featured	collaborations	2	2.0	ABC	3	featured
album <nsubj featured >obj fusion	album	featured	fusion	2	2.0	ABC	3	featured
album <nsubj features >obj appearances	album	features	appearances	2	2.0	ABC	3	features
album <nsubj features >obj covers	album	features	covers	2	2.0	ABC	3	features
album <nsubj features >obj range	album	features	range	2	2.0	ABC	3	features
album <nsubj features >obj songs	album	features	songs	2	2.0	ABC	3	features
album <nsubj included >obj songs	album	included	songs	2	2.0	ABC	3	included
album <nsubj includes >obj songs	album	includes	songs	2	2.0	ABC	3	includes
album <nsubj includes >obj tracks	album	includes	tracks	2	2.0	ABC	3	includes
album <nsubj marked >obj departure	album	marked	departure	2	2.0	ABC	3	marked
album <nsubj showcased >obj versatility	album	showcased	versatility	2	2.0	ABC	3	showcased
album <nsubj showcases >obj ability	album	showcases	ability	2	2.0	ABC	3	showcases
area <nsubj has >obj history	area	has	history	2	2.0	ABC	3	has
area <nsubj has >obj population	area	has	population	2	2.0	ABC	3	has
area <nsubj has >obj sites	area	has	sites	2	2.0	ABC	3	has
area <nsubj has >obj spirit	area	has	spirit	2	2.0	ABC	3	has
article <nsubj provides >obj information	article	provides	information	2	2.0	ABC	3	provides
asteroid <nsubj has >obj diameter	asteroid	has	diameter	2	2.0	ABC	3	has
athletes <nsubj showcase >obj skills	athletes	showcase	skills	2	2.0	ABC	3	showcase
band <nsubj gained >obj following	band	gained	following	2	2.0	ABC	3	gained
band <nsubj incorporates >obj elements	band	incorporates	elements	2	2.0	ABC	3	incorporates
battles <nsubj took >obj place	battles	took	place	2	2.0	ABC	3	took
beauty <nsubj attracted >obj tourists	beauty	attracted	tourists	2	2.0	ABC	3	attracted
boat <nsubj has >obj displacement	boat	has	displacement	2	2.0	ABC	3	has
book <nsubj explores >obj themes	book	explores	themes	2	2.0	ABC	3	explores
book <nsubj tells >obj story	book	tells	story	2	2.0	ABC	3	tells
books <nsubj won >obj awards	books	won	awards	2	2.0	ABC	3	won
brain <nsubj processes >obj information	brain	processes	information	2	2.0	ABC	3	processes
building <nsubj undergone >obj renovations	building	undergone	renovations	2	2.0	ABC	3	undergone
burden <nsubj have >obj impact	burden	have	impact	2	2.0	ABC	3	have
butterfly <nsubj has >obj wingspan	butterfly	has	wingspan	2	2.0	ABC	3	has
case <nsubj garnered >obj attention	case	garnered	attention	2	2.0	ABC	3	garnered
case <nsubj sparked >obj debate	case	sparked	debate	2	2.0	ABC	3	sparked
cast <nsubj includes >obj actors	cast	includes	actors	2	2.0	ABC	3	includes
children <nsubj have >obj access	children	have	access	2	2.0	ABC	3	have
church <nsubj undergone >obj renovations	church	undergone	renovations	2	2.0	ABC	3	undergone
church <nsubj underwent >obj renovations	church	underwent	renovations	2	2.0	ABC	3	underwent
cities <nsubj made >obj strides	cities	made	strides	2	2.0	ABC	3	made
commitment <nsubj earned >obj respect	commitment	earned	respect	2	2.0	ABC	3	earned
community <nsubj has >obj history	community	has	history	2	2.0	ABC	3	has
community <nsubj played >obj role	community	played	role	2	2.0	ABC	3	played
company <nsubj gained >obj recognition	company	gained	recognition	2	2.0	ABC	3	gained
company <nsubj has >obj history	company	has	history	2	2.0	ABC	3	has
company <nsubj has >obj range	company	has	range	2	2.0	ABC	3	has
company <nsubj has >obj reputation	company	has	reputation	2	2.0	ABC	3	has
company <nsubj has >obj workforce	company	has	workforce	2	2.0	ABC	3	has
company <nsubj offers >obj range	company	offers	range	2	2.0	ABC	3	offers
company <nsubj operates >obj chain	company	operates	chain	2	2.0	ABC	3	operates
company <nsubj provides >obj range	company	provides	range	2	2.0	ABC	3	provides
company <nsubj received >obj awards	company	received	awards	2	2.0	ABC	3	received
company <nsubj won >obj awards	company	won	awards	2	2.0	ABC	3	won
competition <nsubj featured >obj players	competition	featured	players	2	2.0	ABC	3	featured
contributions <nsubj earned >obj reputation	contributions	earned	reputation	2	2.0	ABC	3	earned
contributions <nsubj earned >obj respect	contributions	earned	respect	2	2.0	ABC	3	earned
count <nsubj influence >obj strategy	count	influence	strategy	2	2.0	ABC	3	influence
country <nsubj faces >obj challenges	country	faces	challenges	2	2.0	ABC	3	faces
country <nsubj gained >obj independence	country	gained	independence	2	2.0	ABC	3	gained
couple <nsubj has >obj children	couple	has	children	2	2.0	ABC	3	has
couple <nsubj has >obj daughters	couple	has	daughters	2	2.0	ABC	3	has
cricket <nsubj has >obj appearance	cricket	has	appearance	2	2.0	ABC	3	has
critics <nsubj praising >obj performance	critics	praising	performance	2	2.0	ABC	3	praising
cycle <nsubj depicts >obj scenes	cycle	depicts	scenes	2	2.0	ABC	3	depicts
death <nsubj sparked >obj outrage	death	sparked	outrage	2	2.0	ABC	3	sparked
dedication <nsubj earned >obj following	dedication	earned	following	2	2.0	ABC	3	earned
dedication <nsubj earned >obj respect	dedication	earned	respect	2	2.0	ABC	3	earned
department <nsubj offers >obj range	department	offers	range	2	2.0	ABC	3	offers
design <nsubj includes >obj features	design	includes	features	2	2.0	ABC	3	includes
designers <nsubj play >obj role	designers	play	role	2	2.0	ABC	3	play
discography <nsubj includes >obj albums	discography	includes	albums	2	2.0	ABC	3	includes
district <nsubj covers >obj area	district	covers	area	2	2.0	ABC	3	covers
district <nsubj has >obj attractions	district	has	attractions	2	2.0	ABC	3	has
district <nsubj has >obj community	district	has	community	2	2.0	ABC	3	has
district <nsubj has >obj population	district	has	population	2	2.0	ABC	3	has
district <nsubj has >obj schools	district	has	schools	2	2.0	ABC	3	has
district <nsubj offers >obj variety	district	offers	variety	2	2.0	ABC	3	offers
district <nsubj serves >obj students	district	serves	students	2	2.0	ABC	3	serves
election <nsubj saw >obj total	election	saw	total	2	2.0	ABC	3	saw
event <nsubj took >obj place	event	took	place	2	2.0	ABC	3	took
events <nsubj include >obj concerts	events	include	concerts	2	2.0	ABC	3	include
events <nsubj take >obj place	events	take	place	2	2.0	ABC	3	take
exhibitions <nsubj include >obj works	exhibitions	include	works	2	2.0	ABC	3	include
family <nsubj donated >obj land	family	donated	land	2	2.0	ABC	3	donated
family <nsubj played >obj role	family	played	role	2	2.0	ABC	3	played
festival <nsubj attracts >obj thousands	festival	attracts	thousands	2	2.0	ABC	3	attracts
festival <nsubj features >obj range	festival	features	range	2	2.0	ABC	3	features
film <nsubj explores >obj life	film	explores	life	2	2.0	ABC	3	explores
film <nsubj features >obj performances	film	features	performances	2	2.0	ABC	3	features
film <nsubj follows >obj group	film	follows	group	2	2.0	ABC	3	follows
film <nsubj won >obj awards	film	won	awards	2	2.0	ABC	3	won
films <nsubj gained >obj acclaim	films	gained	acclaim	2	2.0	ABC	3	gained
game <nsubj features >obj system	game	features	system	2	2.0	ABC	3	features
game <nsubj features >obj variety	game	features	variety	2	2.0	ABC	3	features
game <nsubj follows >obj story	game	follows	story	2	2.0	ABC	3	follows
game <nsubj has >obj variety	game	has	variety	2	2.0	ABC	3	has
game <nsubj received >obj reviews	game	received	reviews	2	2.0	ABC	3	received
game <nsubj takes >obj place	game	takes	place	2	2.0	ABC	3	takes
genus <nsubj comprises >obj species	genus	comprises	species	2	2.0	ABC	3	comprises
glands <nsubj secrete >obj mucus	glands	secrete	mucus	2	2.0	ABC	3	secrete
government <nsubj faced >obj criticism	government	faced	criticism	2	2.0	ABC	3	faced
government <nsubj introduced >obj measures	government	introduced	measures	2	2.0	ABC	3	introduced
government <nsubj recognized >obj importance	government	recognized	importance	2	2.0	ABC	3	recognized
government <nsubj taken >obj measures	government	taken	measures	2	2.0	ABC	3	taken
group <nsubj released >obj albums	group	released	albums	2	2.0	ABC	3	released
island <nsubj has >obj area	island	has	area	2	2.0	ABC	3	has
isotopes <nsubj have >obj lives	isotopes	have	lives	2	2.0	ABC	3	have
label <nsubj gained >obj following	label	gained	following	2	2.0	ABC	3	gained
leaders <nsubj write >obj letter	leaders	write	letter	2	2.0	ABC	3	write
legislature <nsubj passed >obj bills	legislature	passed	bills	2	2.0	ABC	3	passed
location <nsubj provides >obj access	location	provides	access	2	2.0	ABC	3	provides
loss <nsubj pose >obj threat	loss	pose	threat	2	2.0	ABC	3	pose
lyrics <nsubj describe >obj desire	lyrics	describe	desire	2	2.0	ABC	3	describe
lyrics <nsubj explore >obj themes	lyrics	explore	themes	2	2.0	ABC	3	explore
lyrics <nsubj tell >obj story	lyrics	tell	story	2	2.0	ABC	3	tell
magazine <nsubj won >obj awards	magazine	won	awards	2	2.0	ABC	3	won
moth <nsubj has >obj wingspan	moth	has	wingspan	2	2.0	ABC	3	has
movie <nsubj received >obj reviews	movie	received	reviews	2	2.0	ABC	3	received
museum <nsubj features >obj collection	museum	features	collection	2	2.0	ABC	3	features
museum <nsubj hosts >obj exhibitions	museum	hosts	exhibitions	2	2.0	ABC	3	hosts
museum <nsubj offers >obj programs	museum	offers	programs	2	2.0	ABC	3	offers
music <nsubj touched >obj hearts	music	touched	hearts	2	2.0	ABC	3	touched
name <nsubj has >obj history	name	has	history	2	2.0	ABC	3	has
novel <nsubj received >obj acclaim	novel	received	acclaim	2	2.0	ABC	3	received
orbit <nsubj cross >obj orbit	orbit	cross	orbit	2	2.0	ABC	3	cross
organization <nsubj played >obj role	organization	played	role	2	2.0	ABC	3	played
others <nsubj criticized >obj gameplay	others	criticized	gameplay	2	2.0	ABC	3	criticized
others <nsubj criticized >obj plot	others	criticized	plot	2	2.0	ABC	3	criticized
paintings <nsubj depict >obj beauty	paintings	depict	beauty	2	2.0	ABC	3	depict
paintings <nsubj featured >obj scenes	paintings	featured	scenes	2	2.0	ABC	3	featured
people <nsubj have >obj access	people	have	access	2	2.0	ABC	3	have
people <nsubj have >obj belief	people	have	belief	2	2.0	ABC	3	have
people <nsubj have >obj history	people	have	history	2	2.0	ABC	3	have
performance <nsubj earned >obj acclaim	performance	earned	acclaim	2	2.0	ABC	3	earned
performance <nsubj earned >obj spot	performance	earned	spot	2	2.0	ABC	3	earned
performances <nsubj caught >obj eye	performances	caught	eye	2	2.0	ABC	3	caught
performances <nsubj delighted >obj audiences	performances	delighted	audiences	2	2.0	ABC	3	delighted
pitcher <nsubj throws >obj pitch	pitcher	throws	pitch	2	2.0	ABC	3	throws
plant <nsubj has >obj system	plant	has	system	2	2.0	ABC	3	has
play <nsubj tells >obj story	play	tells	story	2	2.0	ABC	3	tells
player <nsubj assumes >obj role	player	assumes	role	2	2.0	ABC	3	assumes
player <nsubj takes >obj role	player	takes	role	2	2.0	ABC	3	takes
portrayal <nsubj earned >obj acclaim	portrayal	earned	acclaim	2	2.0	ABC	3	earned
problem <nsubj has >obj solution	problem	has	solution	2	2.0	ABC	3	has
program <nsubj provides >obj training	program	provides	training	2	2.0	ABC	3	provides
publications <nsubj include >obj books	publications	include	books	2	2.0	ABC	3	include
railroad <nsubj played >obj role	railroad	played	role	2	2.0	ABC	3	played
regiment <nsubj played >obj role	regiment	played	role	2	2.0	ABC	3	played
regiment <nsubj saw >obj action	regiment	saw	action	2	2.0	ABC	3	saw
region <nsubj has >obj history	region	has	history	2	2.0	ABC	3	has
region <nsubj played >obj role	region	played	role	2	2.0	ABC	3	played
representatives <nsubj play >obj role	representatives	play	role	2	2.0	ABC	3	play
residents <nsubj take >obj pride	residents	take	pride	2	2.0	ABC	3	take
restaurant <nsubj serves >obj variety	restaurant	serves	variety	2	2.0	ABC	3	serves
restoration <nsubj marked >obj end	restoration	marked	end	2	2.0	ABC	3	marked
rivalry <nsubj produced >obj moments	rivalry	produced	moments	2	2.0	ABC	3	produced
river <nsubj plays >obj role	river	plays	role	2	2.0	ABC	3	plays
rivers <nsubj provide >obj means	rivers	provide	means	2	2.0	ABC	3	provide
school <nsubj established >obj partnerships	school	established	partnerships	2	2.0	ABC	3	established
school <nsubj follows >obj curriculum	school	follows	curriculum	2	2.0	ABC	3	follows
school <nsubj has >obj facilities	school	has	facilities	2	2.0	ABC	3	has
school <nsubj has >obj focus	school	has	focus	2	2.0	ABC	3	has
school <nsubj has >obj network	school	has	network	2	2.0	ABC	3	has
school <nsubj has >obj range	school	has	range	2	2.0	ABC	3	has
school <nsubj has >obj tradition	school	has	tradition	2	2.0	ABC	3	has
school <nsubj offers >obj program	school	offers	program	2	2.0	ABC	3	offers
school <nsubj offers >obj programs	school	offers	programs	2	2.0	ABC	3	offers
school <nsubj provides >obj range	school	provides	range	2	2.0	ABC	3	provides
school <nsubj undergone >obj renovations	school	undergone	renovations	2	2.0	ABC	3	undergone
schools <nsubj have >obj uniforms	schools	have	uniforms	2	2.0	ABC	3	have
schools <nsubj provide >obj education	schools	provide	education	2	2.0	ABC	3	provide
sector <nsubj faces >obj challenges	sector	faces	challenges	2	2.0	ABC	3	faces
series <nsubj explores >obj themes	series	explores	themes	2	2.0	ABC	3	explores
series <nsubj follows >obj adventures	series	follows	adventures	2	2.0	ABC	3	follows
series <nsubj take >obj place	series	take	place	2	2.0	ABC	3	take
ship <nsubj has >obj length	ship	has	length	2	2.0	ABC	3	has
ship <nsubj played >obj role	ship	played	role	2	2.0	ABC	3	played
ships <nsubj have >obj range	ships	have	range	2	2.0	ABC	3	have
shoppers <nsubj find >obj range	shoppers	find	range	2	2.0	ABC	3	find
show <nsubj follows >obj story	show	follows	story	2	2.0	ABC	3	follows
shows <nsubj entertained >obj audiences	shows	entertained	audiences	2	2.0	ABC	3	entertained
song <nsubj earned >obj place	song	earned	place	2	2.0	ABC	3	earned
song <nsubj features >obj style	song	features	style	2	2.0	ABC	3	features
song <nsubj has >obj sound	song	has	sound	2	2.0	ABC	3	has
song <nsubj received >obj acclaim	song	received	acclaim	2	2.0	ABC	3	received
song <nsubj received >obj airplay	song	received	airplay	2	2.0	ABC	3	received
species <nsubj have >obj flowers	species	have	flowers	2	2.0	ABC	3	have
squad <nsubj included >obj stars	squad	included	stars	2	2.0	ABC	3	included
station <nsubj has >obj platform	station	has	platform	2	2.0	ABC	3	has
station <nsubj provides >obj access	station	provides	access	2	2.0	ABC	3	provides
station <nsubj undergone >obj number	station	undergone	number	2	2.0	ABC	3	undergone
station <nsubj underwent >obj renovation	station	underwent	renovation	2	2.0	ABC	3	underwent
story <nsubj follows >obj life	story	follows	life	2	2.0	ABC	3	follows
story <nsubj takes >obj place	story	takes	place	2	2.0	ABC	3	takes
story <nsubj takes >obj turn	story	takes	turn	2	2.0	ABC	3	takes
student <nsubj receives >obj attention	student	receives	attention	2	2.0	ABC	3	receives
success <nsubj cemented >obj status	success	cemented	status	2	2.0	ABC	3	cemented
surname <nsubj has >obj history	surname	has	history	2	2.0	ABC	3	has
talent <nsubj caught >obj attention	talent	caught	attention	2	2.0	ABC	3	caught
talent <nsubj earned >obj accolades	talent	earned	accolades	2	2.0	ABC	3	earned
team <nsubj has >obj base	team	has	base	2	2.0	ABC	3	has
team <nsubj included >obj players	team	included	players	2	2.0	ABC	3	included
team <nsubj made >obj appearances	team	made	appearances	2	2.0	ABC	3	made
team <nsubj played >obj games	team	played	games	2	2.0	ABC	3	played
team <nsubj playing >obj total	team	playing	total	2	2.0	ABC	3	playing
team <nsubj plays >obj games	team	plays	games	2	2.0	ABC	3	plays
team <nsubj produced >obj players	team	produced	players	2	2.0	ABC	3	produced
team <nsubj set >obj records	team	set	records	2	2.0	ABC	3	set
text <nsubj has >obj potential	text	has	potential	2	2.0	ABC	3	has
theorem <nsubj has >obj implications	theorem	has	implications	2	2.0	ABC	3	has
things <nsubj take >obj turn	things	take	turn	2	2.0	ABC	3	take
tour <nsubj covered >obj cities	tour	covered	cities	2	2.0	ABC	3	covered
tour <nsubj covered >obj countries	tour	covered	countries	2	2.0	ABC	3	covered
tournament <nsubj featured >obj teams	tournament	featured	teams	2	2.0	ABC	3	featured
tournament <nsubj took >obj place	tournament	took	place	2	2.0	ABC	3	took
town <nsubj boasts >obj variety	town	boasts	variety	2	2.0	ABC	3	boasts
town <nsubj has >obj businesses	town	has	businesses	2	2.0	ABC	3	has
town <nsubj has >obj office	town	has	office	2	2.0	ABC	3	has
town <nsubj has >obj parks	town	has	parks	2	2.0	ABC	3	has
town <nsubj has >obj station	town	has	station	2	2.0	ABC	3	has
township <nsubj has >obj history	township	has	history	2	2.0	ABC	3	has
township <nsubj has >obj population	township	has	population	2	2.0	ABC	3	has
trails <nsubj offer >obj chance	trails	offer	chance	2	2.0	ABC	3	offer
university <nsubj has >obj history	university	has	history	2	2.0	ABC	3	has
vertex <nsubj has >obj degree	vertex	has	degree	2	2.0	ABC	3	has
victory <nsubj marked >obj end	victory	marked	end	2	2.0	ABC	3	marked
victory <nsubj solidified >obj position	victory	solidified	position	2	2.0	ABC	3	solidified
video <nsubj has >obj views	video	has	views	2	2.0	ABC	3	has
village <nsubj has >obj number	village	has	number	2	2.0	ABC	3	has
village <nsubj has >obj schools	village	has	schools	2	2.0	ABC	3	has
village <nsubj holds >obj festival	village	holds	festival	2	2.0	ABC	3	holds
visitors <nsubj tour >obj mill	visitors	tour	mill	2	2.0	ABC	3	tour
war <nsubj had >obj impact	war	had	impact	2	2.0	ABC	3	had
women <nsubj occupy >obj positions	women	occupy	positions	2	2.0	ABC	3	occupy
word <nsubj assigned >obj value	word	assigned	value	2	2.0	ABC	3	assigned
work <nsubj gained >obj recognition	work	gained	recognition	2	2.0	ABC	3	gained
work <nsubj impacted >obj lives	work	impacted	lives	2	2.0	ABC	3	impacted
work <nsubj incorporates >obj elements	work	incorporates	elements	2	2.0	ABC	3	incorporates
work <nsubj opened >obj avenues	work	opened	avenues	2	2.0	ABC	3	opened
1520s <nsubj saw >obj developments	1520s	saw	developments	1	1.0	ABC	3	saw
1520s <nsubj saw >obj rise	1520s	saw	rise	1	1.0	ABC	3	saw
1970s <nsubj marked >obj period	1970s	marked	period	1	1.0	ABC	3	marked
A <nsubj has >obj time	A	has	time	1	1.0	ABC	3	has
ADC <nsubj have >obj specification	ADC	have	specification	1	1.0	ABC	3	have
Academy <nsubj offers >obj access	Academy	offers	access	1	1.0	ABC	3	offers
Administrators <nsubj create >obj blocklists	Administrators	create	blocklists	1	1.0	ABC	3	create
Adults <nsubj weigh >obj pounds	Adults	weigh	pounds	1	1.0	ABC	3	weigh
Advancements <nsubj promise >obj innovations	Advancements	promise	innovations	1	1.0	ABC	3	promise
Amenities <nsubj include >obj baths	Amenities	include	baths	1	1.0	ABC	3	include
Amenities <nsubj include >obj number	Amenities	include	number	1	1.0	ABC	3	include
Apologists <nsubj employ >obj variety	Apologists	employ	variety	1	1.0	ABC	3	employ
Articles <nsubj cover >obj range	Articles	cover	range	1	1.0	ABC	3	cover
Artists <nsubj incorporate >obj snake	Artists	incorporate	snake	1	1.0	ABC	3	incorporate
Athletes <nsubj Claiming >obj Place	Athletes	Claiming	Place	1	1.0	ABC	3	Claiming
Athletes <nsubj earn >obj points	Athletes	earn	points	1	1.0	ABC	3	earn
Athletes <nsubj take >obj steps	Athletes	take	steps	1	1.0	ABC	3	take
Attendees <nsubj bring >obj games	Attendees	bring	games	1	1.0	ABC	3	bring
B <nsubj has >obj time	B	has	time	1	1.0	ABC	3	has
Barbaridactylus <nsubj has >obj wingspan	Barbaridactylus	has	wingspan	1	1.0	ABC	3	has
Beer <nsubj received >obj awards	Beer	received	awards	1	1.0	ABC	3	received
Benefits <nsubj include >obj access	Benefits	include	access	1	1.0	ABC	3	include
Boaters <nsubj access >obj ramp	Boaters	access	ramp	1	1.0	ABC	3	access
Bothies <nsubj offer >obj experience	Bothies	offer	experience	1	1.0	ABC	3	offer
Brotherhood <nsubj received >obj reviews	Brotherhood	received	reviews	1	1.0	ABC	3	received
Campers <nsubj enjoy >obj beauty	Campers	enjoy	beauty	1	1.0	ABC	3	enjoy
Candidates <nsubj demonstrate >obj fitness	Candidates	demonstrate	fitness	1	1.0	ABC	3	demonstrate
Career <nsubj entered >obj politics	Career	entered	politics	1	1.0	ABC	3	entered
Categories <nsubj include >obj news	Categories	include	news	1	1.0	ABC	3	include
