Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
лидери <nsubj изразиха >obj съболезнования	лидери	изразиха	съболезнования	2		ABC	3	изразиха
Прокурори <nsubj наблюдават >obj язовира	Прокурори	наблюдават	язовира	2		ABC	3	наблюдават
декларациите <nsubj включват >obj отчетност	декларациите	включват	отчетност	2		ABC	3	включват
хора <nsubj имат >obj възможността	хора	имат	възможността	2		ABC	3	имат
architecture <nsubj plays >obj role	architecture	plays	role	2		ABC	3	plays
Новолунието <nsubj увеличи >obj желанието	Новолунието	увеличи	желанието	2		ABC	3	увеличи
Участниците <nsubj имат >obj възможността	Участниците	имат	възможността	2		ABC	3	имат
платформа <nsubj даде >obj възможност	платформа	даде	възможност	2		ABC	3	даде
банки <nsubj започнаха >obj преговори	банки	започнаха	преговори	2		ABC	3	започнаха
Инцидентът <nsubj предизвика >obj интерес	Инцидентът	предизвика	интерес	2		ABC	3	предизвика
компании <nsubj предложиха >obj стажове	компании	предложиха	стажове	2		ABC	3	предложиха
банки <nsubj преминат >obj тестове	банки	преминат	тестове	2		ABC	3	преминат
planners <nsubj play >obj role	planners	play	role	2		ABC	3	play
Общината <nsubj продължава >obj изпълнението	Общината	продължава	изпълнението	2		ABC	3	продължава
Синът <nsubj доведе >obj снаха	Синът	доведе	снаха	2		ABC	3	доведе
хора <nsubj имат >obj възможност	хора	имат	възможност	2		ABC	3	имат
Напускането <nsubj има >obj последствия	Напускането	има	последствия	2		ABC	3	има
хора <nsubj носят >obj отговорност	хора	носят	отговорност	2		ABC	3	носят
партии <nsubj имат >obj позиции	партии	имат	позиции	2		ABC	3	имат
депутатите <nsubj имат >obj право	депутатите	имат	право	2		ABC	3	имат
партии <nsubj имат >obj право	партии	имат	право	2		ABC	3	имат
planner <nsubj needs >obj skills	planner	needs	skills	2		ABC	3	needs
общината <nsubj ангажира >obj специалисти	общината	ангажира	специалисти	2		ABC	3	ангажира
пациентите <nsubj получават >obj лечение	пациентите	получават	лечение	2		ABC	3	получават
орган <nsubj предоставя >obj помощ	орган	предоставя	помощ	2		ABC	3	предоставя
Проектът <nsubj има >obj цел	Проектът	има	цел	2		ABC	3	има
волейболистки <nsubj приключиха >obj сезона	волейболистки	приключиха	сезона	2		ABC	3	приключиха
businesses <nsubj leverage >obj media	businesses	leverage	media	2		ABC	3	leverage
шестохвост <nsubj има >obj опашки	шестохвост	има	опашки	2		ABC	3	има
фактори <nsubj играят >obj роля	фактори	играят	роля	2		ABC	3	играят
език <nsubj има >obj тегла	език	има	тегла	2		ABC	3	има
работници <nsubj получават >obj заплащане	работници	получават	заплащане	2		ABC	3	получават
Правителството <nsubj обсъди >obj мерки	Правителството	обсъди	мерки	2		ABC	3	обсъди
Проектът <nsubj включва >obj редица	Проектът	включва	редица	2		ABC	3	включва
парламент <nsubj прие >obj законодателство	парламент	прие	законодателство	2		ABC	3	прие
поскъпванията <nsubj засягат >obj гражданите	поскъпванията	засягат	гражданите	2		ABC	3	засягат
децата <nsubj разбират >obj важността	децата	разбират	важността	2		ABC	3	разбират
план <nsubj включва >obj мерки	план	включва	мерки	2		ABC	3	включва
съд <nsubj прие >obj решение	съд	прие	решение	2		ABC	3	прие
учениците <nsubj получиха >obj информация	учениците	получиха	информация	2		ABC	3	получиха
учениците <nsubj получиха >obj възможност	учениците	получиха	възможност	2		ABC	3	получиха
Хората <nsubj имат >obj нужда	Хората	имат	нужда	2		ABC	3	имат
Правителството <nsubj отмени >obj постановлението	Правителството	отмени	постановлението	2		ABC	3	отмени
компании <nsubj имат >obj положение	компании	имат	положение	2		ABC	3	имат
фамилии <nsubj точат >obj компании	фамилии	точат	компании	2		ABC	3	точат
партии <nsubj имат >obj възможности	партии	имат	възможности	2		ABC	3	имат
фамилия <nsubj има >obj приятели	фамилия	има	приятели	2		ABC	3	има
Хората <nsubj имат >obj възможност	Хората	имат	възможност	2		ABC	3	имат
Кандидатите <nsubj имат >obj резултат	Кандидатите	имат	резултат	2		ABC	3	имат
обекти <nsubj спазват >obj правила	обекти	спазват	правила	2		ABC	3	спазват
чай <nsubj има >obj множество	чай	има	множество	2		ABC	3	има
феновете <nsubj очакват >obj мач	феновете	очакват	мач	2		ABC	3	очакват
феновете <nsubj очакват >obj мачове	феновете	очакват	мачове	2		ABC	3	очакват
страни <nsubj постигнат >obj споразумение	страни	постигнат	споразумение	2		ABC	3	постигнат
съюз <nsubj приеме >obj закон	съюз	приеме	закон	2		ABC	3	приеме
медии <nsubj публикуваха >obj статии	медии	публикуваха	статии	2		ABC	3	публикуваха
център <nsubj предоставя >obj информация	център	предоставя	информация	2		ABC	3	предоставя
Общинарите <nsubj отмениха >obj решението	Общинарите	отмениха	решението	2		ABC	3	отмениха
съвет <nsubj гласува >obj създаване	съвет	гласува	създаване	2		ABC	3	гласува
Кметът <nsubj представи >obj стратегия	Кметът	представи	стратегия	2		ABC	3	представи
ученик <nsubj има >obj оценки	ученик	има	оценки	2		ABC	3	има
съвет <nsubj проведе >obj заседание	съвет	проведе	заседание	2		ABC	3	проведе
съвет <nsubj прие >obj решение	съвет	прие	решение	2		ABC	3	прие
Чесът <nsubj подпомага >obj здравето	Чесът	подпомага	здравето	2		ABC	3	подпомага
хора <nsubj загубили >obj места	хора	загубили	места	2		ABC	3	загубили
посетителите <nsubj имат >obj възможност	посетителите	имат	възможност	2		ABC	3	имат
страни <nsubj имат >obj потенциал	страни	имат	потенциал	2		ABC	3	имат
дом <nsubj обяви >obj номинациите	дом	обяви	номинациите	2		ABC	3	обяви
Тимът <nsubj има >obj проблеми	Тимът	има	проблеми	2		ABC	3	има
картофи <nsubj имат >obj свойства	картофи	имат	свойства	2		ABC	3	имат
гражданите <nsubj имат >obj доверие	гражданите	имат	доверие	2		ABC	3	имат
партията <nsubj получи >obj %	партията	получи	%	2		ABC	3	получи
посолство <nsubj получи >obj достъп	посолство	получи	достъп	2		ABC	3	получи
дирекция <nsubj напомня >obj правила	дирекция	напомня	правила	2		ABC	3	напомня
банки <nsubj декларират >obj печалби	банки	декларират	печалби	2		ABC	3	декларират
съветници <nsubj приеха >obj предложенията	съветници	приеха	предложенията	2		ABC	3	приеха
Посетителите <nsubj имаха >obj възможност	Посетителите	имаха	възможност	2		ABC	3	имаха
семейства <nsubj имат >obj връзка	семейства	имат	връзка	2		ABC	3	имат
партии <nsubj имат >obj проблеми	партии	имат	проблеми	2		ABC	3	имат
организации <nsubj оказват >obj подкрепа	организации	оказват	подкрепа	2		ABC	3	оказват
поскъпването <nsubj замрази >obj заплатите	поскъпването	замрази	заплатите	2		ABC	3	замрази
Инспектори <nsubj иззеха >obj км	Инспектори	иззеха	км	2		ABC	3	иззеха
Държавата <nsubj има >obj нужда	Държавата	има	нужда	2		ABC	3	има
Кметът <nsubj изрази >obj удовлетворението	Кметът	изрази	удовлетворението	2		ABC	3	изрази
Mr. <nsubj shared >obj insights	Mr.	shared	insights	2		ABC	3	shared
банка <nsubj очаква >obj забавяне	банка	очаква	забавяне	2		ABC	3	очаква
индустрия <nsubj има >obj роля	индустрия	има	роля	2		ABC	3	има
Децата <nsubj имат >obj възможност	Децата	имат	възможност	2		ABC	3	имат
организация <nsubj организира >obj обучение	организация	организира	обучение	2		ABC	3	организира
Прокуратурата <nsubj повдигна >obj обвинение	Прокуратурата	повдигна	обвинение	2		ABC	3	повдигна
последователи <nsubj показаха >obj майсторлък	последователи	показаха	майсторлък	2		ABC	3	показаха
Туроператори <nsubj очакват >obj сезон	Туроператори	очакват	сезон	2		ABC	3	очакват
пътниците <nsubj имат >obj възможност	пътниците	имат	възможност	2		ABC	3	имат
Групата <nsubj изрази >obj убеждението	Групата	изрази	убеждението	2		ABC	3	изрази
Кметът <nsubj подкрепя >obj кампанията	Кметът	подкрепя	кампанията	2		ABC	3	подкрепя
партиите <nsubj организират >obj кампаниите	партиите	организират	кампаниите	1		ABC	3	организират
партиите <nsubj подават >obj отчети	партиите	подават	отчети	1		ABC	3	подават
партии <nsubj изразили >obj готовност	партии	изразили	готовност	1		ABC	3	изразили
партии <nsubj загубиха >obj представителство	партии	загубиха	представителство	1		ABC	3	загубиха
партии <nsubj започнали >obj подготовки	партии	започнали	подготовки	1		ABC	3	започнали
партии <nsubj изразиха >obj недоволство	партии	изразиха	недоволство	1		ABC	3	изразиха
партиите <nsubj намерят >obj решение	партиите	намерят	решение	1		ABC	3	намерят
партии <nsubj представят >obj проблема	партии	представят	проблема	1		ABC	3	представят
партии <nsubj постигнаха >obj съгласие	партии	постигнаха	съгласие	1		ABC	3	постигнаха
партии <nsubj последват >obj примера	партии	последват	примера	1		ABC	3	последват
партии <nsubj имат >obj програми	партии	имат	програми	1		ABC	3	имат
партии <nsubj популяризираха >obj съобщения	партии	популяризираха	съобщения	1		ABC	3	популяризираха
партии <nsubj имат >obj ценности	партии	имат	ценности	1		ABC	3	имат
партии <nsubj получават >obj финанси	партии	получават	финанси	1		ABC	3	получават
партии <nsubj загубили >obj връзката	партии	загубили	връзката	1		ABC	3	загубили
партии <nsubj подават >obj отчети	партии	подават	отчети	1		ABC	3	подават
партии <nsubj направили >obj грешката	партии	направили	грешката	1		ABC	3	направили
партии <nsubj осъдиха >obj нападението	партии	осъдиха	нападението	1		ABC	3	осъдиха
партии <nsubj организираха >obj мира	партии	организираха	мира	1		ABC	3	организираха
партии <nsubj образуват >obj правителство	партии	образуват	правителство	1		ABC	3	образуват
партии <nsubj напукват >obj доверие	партии	напукват	доверие	1		ABC	3	напукват
партии <nsubj обединят >obj усилията	партии	обединят	усилията	1		ABC	3	обединят
партии <nsubj обвиняват >obj партия	партии	обвиняват	партия	1		ABC	3	обвиняват
партии <nsubj подадат >obj отчети	партии	подадат	отчети	1		ABC	3	подадат
партии <nsubj изрекат >obj несъгласие	партии	изрекат	несъгласие	1		ABC	3	изрекат
партиите <nsubj изпълняват >obj изискванията	партиите	изпълняват	изискванията	1		ABC	3	изпълняват
партиите <nsubj използват >obj субсидия	партиите	използват	субсидия	1		ABC	3	използват
партиите <nsubj играят >obj роля	партиите	играят	роля	1		ABC	3	играят
партии <nsubj имат >obj влияние	партии	имат	влияние	1		ABC	3	имат
партиите <nsubj демонстрират >obj развитие	партиите	демонстрират	развитие	1		ABC	3	демонстрират
партии <nsubj увеличат >obj приоритета	партии	увеличат	приоритета	1		ABC	3	увеличат
партии <nsubj имат >obj защита	партии	имат	защита	1		ABC	3	имат
партии <nsubj привеждат >obj аргумента	партии	привеждат	аргумента	1		ABC	3	привеждат
партии <nsubj търсят >obj привилегии	партии	търсят	привилегии	1		ABC	3	търсят
партии <nsubj търсят >obj начин	партии	търсят	начин	1		ABC	3	търсят
партии <nsubj събраха >obj гласове	партии	събраха	гласове	1		ABC	3	събраха
партии <nsubj имат >obj идеи	партии	имат	идеи	1		ABC	3	имат
партии <nsubj сформират >obj коалиция	партии	сформират	коалиция	1		ABC	3	сформират
партии <nsubj следват >obj цели	партии	следват	цели	1		ABC	3	следват
партии <nsubj имат >obj отговорности	партии	имат	отговорности	1		ABC	3	имат
партии <nsubj проходиха >obj причини	партии	проходиха	причини	1		ABC	3	проходиха
партии <nsubj търсят >obj решения	партии	търсят	решения	1		ABC	3	търсят
патето <nsubj скрива >obj красотата	патето	скрива	красотата	1		ABC	3	скрива
пасти <nsubj съдържат >obj добавки	пасти	съдържат	добавки	1		ABC	3	съдържат
паспорти <nsubj имат >obj цел	паспорти	имат	цел	1		ABC	3	имат
партньорът <nsubj притежава >obj качества	партньорът	притежава	качества	1		ABC	3	притежава
партньорът <nsubj постигне >obj баланс	партньорът	постигне	баланс	1		ABC	3	постигне
партньорство <nsubj дава >obj възможност	партньорство	дава	възможност	1		ABC	3	дава
партньори <nsubj разделят >obj времето	партньори	разделят	времето	1		ABC	3	разделят
партньори <nsubj осъществиха >obj редица	партньори	осъществиха	редица	1		ABC	3	осъществиха
партньори <nsubj организираха >obj редица	партньори	организираха	редица	1		ABC	3	организираха
партньори <nsubj включват >obj бизнес	партньори	включват	бизнес	1		ABC	3	включват
партньора <nsubj имат >obj цел	партньора	имат	цел	1		ABC	3	имат
партньор <nsubj притежава >obj качества	партньор	притежава	качества	1		ABC	3	притежава
партия <nsubj постигнала >obj напредък	партия	постигнала	напредък	1		ABC	3	постигнала
партньор <nsubj има >obj нужда	партньор	има	нужда	1		ABC	3	има
партията <nsubj управлява >obj дружества	партията	управлява	дружества	1		ABC	3	управлява
партията <nsubj спечели >obj мандат	партията	спечели	мандат	1		ABC	3	спечели
партията <nsubj спечели >obj количество	партията	спечели	количество	1		ABC	3	спечели
партията <nsubj спечели >obj %	партията	спечели	%	1		ABC	3	спечели
партията <nsubj разглежда >obj варианта	партията	разглежда	варианта	1		ABC	3	разглежда
партията <nsubj притискат >obj депутати	партията	притискат	депутати	1		ABC	3	притискат
партията <nsubj прави >obj препоръка	партията	прави	препоръка	1		ABC	3	прави
партията <nsubj постигна >obj успех	партията	постигна	успех	1		ABC	3	постигна
партията <nsubj постигна >obj средства	партията	постигна	средства	1		ABC	3	постигна
партията <nsubj посочвала >obj неудовлетвореност	партията	посочвала	неудовлетвореност	1		ABC	3	посочвала
партията <nsubj получи >obj гласове	партията	получи	гласове	1		ABC	3	получи
партията <nsubj подкрепи >obj власт	партията	подкрепи	власт	1		ABC	3	подкрепи
партньор <nsubj прави >obj грешки	партньор	прави	грешки	1		ABC	3	прави
период <nsubj продължи >obj минути	период	продължи	минути	1		ABC	3	продължи
период <nsubj прави >obj средата	период	прави	средата	1		ABC	3	прави
пенсионер <nsubj търси >obj средства	пенсионер	търси	средства	1		ABC	3	търси
педофилите <nsubj споветват >obj деца	педофилите	споветват	деца	1		ABC	3	споветват
педофили <nsubj скриват >obj намерения	педофили	скриват	намерения	1		ABC	3	скриват
певците <nsubj изпълняват >obj песните	певците	изпълняват	песните	1		ABC	3	изпълняват
певци <nsubj оставят >obj желание	певци	оставят	желание	1		ABC	3	оставят
певицата <nsubj разкрила >obj тайната	певицата	разкрила	тайната	1		ABC	3	разкрила
певицата <nsubj има >obj риск	певицата	има	риск	1		ABC	3	има
певицата <nsubj има >obj проблеми	певицата	има	проблеми	1		ABC	3	има
певица <nsubj стартира >obj турне	певица	стартира	турне	1		ABC	3	стартира
певица <nsubj разкри >obj пикантерии	певица	разкри	пикантерии	1		ABC	3	разкри
патриоти <nsubj дадат >obj гласовете	патриоти	дадат	гласовете	1		ABC	3	дадат
певица <nsubj има >obj съпруг	певица	има	съпруг	1		ABC	3	има
пациентът <nsubj има >obj рани	пациентът	има	рани	1		ABC	3	има
пациентите <nsubj поставят >obj отпечатъците	пациентите	поставят	отпечатъците	1		ABC	3	поставят
пациентите <nsubj излагат >obj ресурси	пациентите	излагат	ресурси	1		ABC	3	излагат
пациент <nsubj получава >obj лечение	пациент	получава	лечение	1		ABC	3	получава
патриотите <nsubj отхвърлиха >obj указанията	патриотите	отхвърлиха	указанията	1		ABC	3	отхвърлиха
патриоти <nsubj предупредили >obj парламента	патриоти	предупредили	парламента	1		ABC	3	предупредили
патриоти <nsubj постигнаха >obj победа	патриоти	постигнаха	победа	1		ABC	3	постигнаха
патриоти <nsubj получи >obj депутати	патриоти	получи	депутати	1		ABC	3	получи
патриоти <nsubj образуват >obj коалиция	патриоти	образуват	коалиция	1		ABC	3	образуват
патриоти <nsubj назначат >obj министрите	патриоти	назначат	министрите	1		ABC	3	назначат
патриоти <nsubj имат >obj амбиции	патриоти	имат	амбиции	1		ABC	3	имат
патриоти <nsubj дадат >obj подкрепа	патриоти	дадат	подкрепа	1		ABC	3	дадат
певица <nsubj разби >obj тишина	певица	разби	тишина	1		ABC	3	разби
партия <nsubj подкрепя >obj спазването	партия	подкрепя	спазването	1		ABC	3	подкрепя
партия <nsubj подкрепи >obj плана	партия	подкрепи	плана	1		ABC	3	подкрепи
партия <nsubj отвори >obj обсъждане	партия	отвори	обсъждане	1		ABC	3	отвори
партия <nsubj отбеляза >obj подкрепа	партия	отбеляза	подкрепа	1		ABC	3	отбеляза
партия <nsubj оказа >obj конкуренция	партия	оказа	конкуренция	1		ABC	3	оказа
партия <nsubj направи >obj скандал	партия	направи	скандал	1		ABC	3	направи
партия <nsubj направи >obj опит	партия	направи	опит	1		ABC	3	направи
партия <nsubj направи >obj забележки	партия	направи	забележки	1		ABC	3	направи
партия <nsubj назначила >obj множество	партия	назначила	множество	1		ABC	3	назначила
партия <nsubj имаше >obj мнозинство	партия	имаше	мнозинство	1		ABC	3	имаше
партия <nsubj има >obj позиции	партия	има	позиции	1		ABC	3	има
партия <nsubj има >obj опит	партия	има	опит	1		ABC	3	има
партията <nsubj платила >obj билетите	партията	платила	билетите	1		ABC	3	платила
партия <nsubj изразява >obj воля	партия	изразява	воля	1		ABC	3	изразява
партия <nsubj изпраща >obj жест	партия	изпраща	жест	1		ABC	3	изпраща
партия <nsubj използва >obj калинките	партия	използва	калинките	1		ABC	3	използва
