Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
partnerka <nsubj našla >obj mlinček	partnerka	našla	mlinček	2	5.7	ABC	3	našla
pisatelj <nsubj zgodbo <obj pripoveduje	pisatelj	zgodbo	pripoveduje	2	5.7	ABC	3	pripoveduje
pomen <obj ima >nsubj jezik	pomen	ima	jezik	2	5.7	ABC	3	ima
predpise <obj sestavil >nsubj minister	predpise	sestavil	minister	2	5.7	ABC	3	sestavil
pripovedovalec <nsubj pripoveduje >obj zgodbo	pripovedovalec	pripoveduje	zgodbo	2	5.7	ABC	3	pripoveduje
starši <nsubj silijo >obj otroke	starši	silijo	otroke	2	5.7	ABC	3	silijo
voditelja <nsubj spoznala >obj svet	voditelja	spoznala	svet	2	5.7	ABC	3	spoznala
Čas <nsubj imel >obj zakonitosti	Čas	imel	zakonitosti	2	5.7	ABC	3	imel
človek <nsubj ima >obj pravico	človek	ima	pravico	2	5.7	ABC	3	ima
človek <nsubj kroji >obj usodo	človek	kroji	usodo	2	5.7	ABC	3	kroji
čuvarji <nsubj imeli >obj lastnine	čuvarji	imeli	lastnine	2	5.7	ABC	3	imeli
ženska <nsubj imela >obj otrok	ženska	imela	otrok	2	5.7	ABC	3	imela
Avtor <nsubj napisal >obj roman	Avtor	napisal	roman	1	2.8	ABC	3	napisal
Avtor <nsubj omenja >obj ljudi	Avtor	omenja	ljudi	1	2.8	ABC	3	omenja
Avtor <nsubj ponazarja >obj ujetost	Avtor	ponazarja	ujetost	1	2.8	ABC	3	ponazarja
Avtorji <nsubj like <obj naredili	Avtorji	like	naredili	1	2.8	ABC	3	naredili
Avtorji <nsubj mišljenja <obj predstavili	Avtorji	mišljenja	predstavili	1	2.8	ABC	3	predstavili
Babica <nsubj imela >obj skrivnosti	Babica	imela	skrivnosti	1	2.8	ABC	3	imela
Babica <nsubj opisuje >obj zgodbo	Babica	opisuje	zgodbo	1	2.8	ABC	3	opisuje
Babica <nsubj predstavila >obj vtisov	Babica	predstavila	vtisov	1	2.8	ABC	3	predstavila
Babica <nsubj rekla >obj besede	Babica	rekla	besede	1	2.8	ABC	3	rekla
Beseda <nsubj pomeni >obj beseda	Beseda	pomeni	beseda	1	2.8	ABC	3	pomeni
Besede <nsubj dobile >obj sijaj	Besede	dobile	sijaj	1	2.8	ABC	3	dobile
Besede <nsubj imajo >obj pomen	Besede	imajo	pomen	1	2.8	ABC	3	imajo
Besedilo <nsubj ima >obj elemente	Besedilo	ima	elemente	1	2.8	ABC	3	ima
Besedilo <nsubj opisuje >obj stanje	Besedilo	opisuje	stanje	1	2.8	ABC	3	opisuje
Besedilo <nsubj pripoveduje >obj dogajanje	Besedilo	pripoveduje	dogajanje	1	2.8	ABC	3	pripoveduje
Bog <nsubj dal >obj razum	Bog	dal	razum	1	2.8	ABC	3	dal
Bog <nsubj dal >obj vero	Bog	dal	vero	1	2.8	ABC	3	dal
Bog <nsubj podaril >obj možnost	Bog	podaril	možnost	1	2.8	ABC	3	podaril
Bog <nsubj življenje <obj podari	Bog	življenje	podari	1	2.8	ABC	3	podari
Brata <nsubj očeta <obj bala	Brata	očeta	bala	1	2.8	ABC	3	bala
Brata <nsubj čutila >obj strah	Brata	čutila	strah	1	2.8	ABC	3	čutila
Bubi <nsubj gojil >obj nelagodje	Bubi	gojil	nelagodje	1	2.8	ABC	3	gojil
Bubi <nsubj ima >obj težave	Bubi	ima	težave	1	2.8	ABC	3	ima
Bubi <nsubj imel >obj izkušnjo	Bubi	imel	izkušnjo	1	2.8	ABC	3	imel
Bubi <nsubj imel >obj odnos	Bubi	imel	odnos	1	2.8	ABC	3	imel
Bubi <nsubj opazil >obj oči	Bubi	opazil	oči	1	2.8	ABC	3	opazil
Bubi <nsubj pokaže >obj bojazljivost	Bubi	pokaže	bojazljivost	1	2.8	ABC	3	pokaže
Bubi <nsubj pripeljal >obj prijatelja	Bubi	pripeljal	prijatelja	1	2.8	ABC	3	pripeljal
Bubi <nsubj razvija >obj želje	Bubi	razvija	želje	1	2.8	ABC	3	razvija
Bubi <nsubj ukradel >obj krzna	Bubi	ukradel	krzna	1	2.8	ABC	3	ukradel
Cerkev <obj obiskuje >nsubj ljudi	Cerkev	obiskuje	ljudi	1	2.8	ABC	3	obiskuje
Dejstvo <nsubj komisiji <obj zdi	Dejstvo	komisiji	zdi	1	2.8	ABC	3	zdi
Dekle <nsubj daje >obj kariero	Dekle	daje	kariero	1	2.8	ABC	3	daje
Dekle <nsubj odzive <obj občuti	Dekle	odzive	občuti	1	2.8	ABC	3	občuti
Dekle <nsubj spozna >obj fanta	Dekle	spozna	fanta	1	2.8	ABC	3	spozna
Delci <nsubj zaznamovali >obj mladost	Delci	zaznamovali	mladost	1	2.8	ABC	3	zaznamovali
Delo <nsubj ima >obj naslov	Delo	ima	naslov	1	2.8	ABC	3	ima
Divjak <nsubj zvrača >obj civilizacijo	Divjak	zvrača	civilizacijo	1	2.8	ABC	3	zvrača
Divjaka <obj potolče >nsubj vest	Divjaka	potolče	vest	1	2.8	ABC	3	potolče
Divjaka <obj zaznamovalo >nsubj dejstvo	Divjaka	zaznamovalo	dejstvo	1	2.8	ABC	3	zaznamovalo
Dogodku <obj prisostvujeta >nsubj prijatelja	Dogodku	prisostvujeta	prijatelja	1	2.8	ABC	3	prisostvujeta
Doktor <nsubj izpolnjujeta >obj ukaze	Doktor	izpolnjujeta	ukaze	1	2.8	ABC	3	izpolnjujeta
Doktor <nsubj uporablja >obj metodo	Doktor	uporablja	metodo	1	2.8	ABC	3	uporablja
Doktor <nsubj zdravil >obj kirurga	Doktor	zdravil	kirurga	1	2.8	ABC	3	zdravil
Doktor <nsubj zdravil >obj željo	Doktor	zdravil	željo	1	2.8	ABC	3	zdravil
Doktorja <obj postavili >nsubj oblastniki	Doktorja	postavili	oblastniki	1	2.8	ABC	3	postavili
Doktorju <obj stvar <nsubj bila	Doktorju	stvar	bila	1	2.8	ABC	3	bila
Domači <nsubj odločitve <obj sprejmejo	Domači	odločitve	sprejmejo	1	2.8	ABC	3	sprejmejo
Družina <nsubj ima >obj dolgove	Družina	ima	dolgove	1	2.8	ABC	3	ima
Družina <nsubj ima >obj vpliv	Družina	ima	vpliv	1	2.8	ABC	3	ima
Družina <nsubj ima >obj član	Družina	ima	član	1	2.8	ABC	3	ima
Družina <nsubj ma >obj člana	Družina	ma	člana	1	2.8	ABC	3	ma
Družino <obj ločila >nsubj pot	Družino	ločila	pot	1	2.8	ABC	3	ločila
Država <nsubj bala >obj intelektualcev	Država	bala	intelektualcev	1	2.8	ABC	3	bala
Država <nsubj predstavlja >obj dušo	Država	predstavlja	dušo	1	2.8	ABC	3	predstavlja
Dualizem <nsubj vero <obj loči	Dualizem	vero	loči	1	2.8	ABC	3	loči
Duhovnik <nsubj dosegel >obj cilj	Duhovnik	dosegel	cilj	1	2.8	ABC	3	dosegel
Duhovnik <nsubj doseže >obj cilj	Duhovnik	doseže	cilj	1	2.8	ABC	3	doseže
Duhovnik <nsubj imel >obj govor	Duhovnik	imel	govor	1	2.8	ABC	3	imel
Duhovnik <nsubj imel >obj jezik	Duhovnik	imel	jezik	1	2.8	ABC	3	imel
Duhovnik <nsubj pomen <obj dosegel	Duhovnik	pomen	dosegel	1	2.8	ABC	3	dosegel
Duhovnik <nsubj pove >obj mnenje	Duhovnik	pove	mnenje	1	2.8	ABC	3	pove
Duhovnik <nsubj predpisal >obj vlogo	Duhovnik	predpisal	vlogo	1	2.8	ABC	3	predpisal
Duhovnik <nsubj pridigo <obj povedal	Duhovnik	pridigo	povedal	1	2.8	ABC	3	povedal
Duhovnik <nsubj ukazu <obj uprl	Duhovnik	ukazu	uprl	1	2.8	ABC	3	uprl
Duhovnik <nsubj uporabi <obj uprl	Duhovnik	uporabi	uprl	1	2.8	ABC	3	uprl
Duhovnik <nsubj uprl >obj ukaz	Duhovnik	uprl	ukaz	1	2.8	ABC	3	uprl
Epika <nsubj pripoveduje >obj dogajanje	Epika	pripoveduje	dogajanje	1	2.8	ABC	3	pripoveduje
Fant <nsubj dobi >obj zaposlitev	Fant	dobi	zaposlitev	1	2.8	ABC	3	dobi
Fant <nsubj končal >obj šolo	Fant	končal	šolo	1	2.8	ABC	3	končal
Fedeizem <nsubj odtuji >obj vero	Fedeizem	odtuji	vero	1	2.8	ABC	3	odtuji
Filozof <nsubj pozna >obj ideje	Filozof	pozna	ideje	1	2.8	ABC	3	pozna
Filozofi <nsubj imajo >obj mnenja	Filozofi	imajo	mnenja	1	2.8	ABC	3	imajo
Gledanje <nsubj komisiji <obj zdela	Gledanje	komisiji	zdela	1	2.8	ABC	3	zdela
Govor <nsubj vseboval >obj besede	Govor	vseboval	besede	1	2.8	ABC	3	vseboval
Govor <obj dobila >nsubj beseda	Govor	dobila	beseda	1	2.8	ABC	3	dobila
Hči <nsubj ima >obj oporo	Hči	ima	oporo	1	2.8	ABC	3	ima
Hči <nsubj očita >obj težave	Hči	očita	težave	1	2.8	ABC	3	očita
Ideja <nsubj pomeni >obj stanje	Ideja	pomeni	stanje	1	2.8	ABC	3	pomeni
Identiteto <obj spremeni >nsubj bolezen	Identiteto	spremeni	bolezen	1	2.8	ABC	3	spremeni
Ismena <nsubj priliva >obj olja	Ismena	priliva	olja	1	2.8	ABC	3	priliva
Izbira <nsubj pomeni >obj fedeizem	Izbira	pomeni	fedeizem	1	2.8	ABC	3	pomeni
Izključitev <nsubj odvzame >obj sposobnost	Izključitev	odvzame	sposobnost	1	2.8	ABC	3	odvzame
Izkušnja <nsubj predstavljala >obj odkrivanje	Izkušnja	predstavljala	odkrivanje	1	2.8	ABC	3	predstavljala
Izraz <nsubj pomeni >obj prerod	Izraz	pomeni	prerod	1	2.8	ABC	3	pomeni
Izvedenca <nsubj utemeljita >obj bolezen	Izvedenca	utemeljita	bolezen	1	2.8	ABC	3	utemeljita
Jezik <nsubj ima >obj vlogo	Jezik	ima	vlogo	1	2.8	ABC	3	ima
Jezik <nsubj predstavlja >obj razumevanje	Jezik	predstavlja	razumevanje	1	2.8	ABC	3	predstavlja
Kamenje <nsubj ovirali >obj tek	Kamenje	ovirali	tek	1	2.8	ABC	3	ovirali
Kandor <nsubj ima >obj smisel	Kandor	ima	smisel	1	2.8	ABC	3	ima
Kaplan <nsubj doseže >obj namen	Kaplan	doseže	namen	1	2.8	ABC	3	doseže
Kaplan <nsubj govori >obj jezik	Kaplan	govori	jezik	1	2.8	ABC	3	govori
Kaplan <nsubj ima >obj govor	Kaplan	ima	govor	1	2.8	ABC	3	ima
Kaplan <nsubj imel >obj govor	Kaplan	imel	govor	1	2.8	ABC	3	imel
Kaplan <nsubj kaže >obj skrb	Kaplan	kaže	skrb	1	2.8	ABC	3	kaže
Kaplan <nsubj predstavi >obj stališče	Kaplan	predstavi	stališče	1	2.8	ABC	3	predstavi
Kaplan <nsubj uporablja >obj besede	Kaplan	uporablja	besede	1	2.8	ABC	3	uporablja
Kaplan <nsubj uprl >obj mislim	Kaplan	uprl	mislim	1	2.8	ABC	3	uprl
Kaplan <nsubj uprl >obj ukazo	Kaplan	uprl	ukazo	1	2.8	ABC	3	uprl
Knjiga <nsubj ima >obj slog	Knjiga	ima	slog	1	2.8	ABC	3	ima
Komisija <nsubj da >obj ponudbo	Komisija	da	ponudbo	1	2.8	ABC	3	da
Komisija <nsubj iskala >obj kandidate	Komisija	iskala	kandidate	1	2.8	ABC	3	iskala
Komisija <nsubj postavi >obj vprašanj	Komisija	postavi	vprašanj	1	2.8	ABC	3	postavi
Komisija <nsubj smrt <obj videla	Komisija	smrt	videla	1	2.8	ABC	3	videla
Komisija <nsubj vidi >obj priložnost	Komisija	vidi	priložnost	1	2.8	ABC	3	vidi
Konec <nsubj predstavlja >obj šok	Konec	predstavlja	šok	1	2.8	ABC	3	predstavlja
Liki <nsubj iskali >obj identiteto	Liki	iskali	identiteto	1	2.8	ABC	3	iskali
Liki <nsubj izražajo >obj problematike	Liki	izražajo	problematike	1	2.8	ABC	3	izražajo
Ljubezen <nsubj premaga >obj spore	Ljubezen	premaga	spore	1	2.8	ABC	3	premaga
Ljubezen <obj prevevale >nsubj fantazije	Ljubezen	prevevale	fantazije	1	2.8	ABC	3	prevevale
Ljudem <obj pritekle >nsubj solze	Ljudem	pritekle	solze	1	2.8	ABC	3	pritekle
Ljudje <nsubj bojijo >obj smrti	Ljudje	bojijo	smrti	1	2.8	ABC	3	bojijo
Ljudje <nsubj dobijo >obj občutek	Ljudje	dobijo	občutek	1	2.8	ABC	3	dobijo
Ljudje <nsubj dobili >obj oči	Ljudje	dobili	oči	1	2.8	ABC	3	dobili
Ljudje <nsubj identiteto <obj opredeljujejo	Ljudje	identiteto	opredeljujejo	1	2.8	ABC	3	opredeljujejo
Ljudje <nsubj imajo >obj pravico	Ljudje	imajo	pravico	1	2.8	ABC	3	imajo
Ljudje <nsubj izgubili >obj upanje	Ljudje	izgubili	upanje	1	2.8	ABC	3	izgubili
Ljudje <nsubj nimamo >obj občutek	Ljudje	nimamo	občutek	1	2.8	ABC	3	nimamo
Ljudje <nsubj občutijo >obj strast	Ljudje	občutijo	strast	1	2.8	ABC	3	občutijo
Ljudje <nsubj odlagajo >obj odpadke	Ljudje	odlagajo	odpadke	1	2.8	ABC	3	odlagajo
Ljudje <nsubj očitajo >obj nemoralnost	Ljudje	očitajo	nemoralnost	1	2.8	ABC	3	očitajo
Ljudje <nsubj podležejo >obj boleznim	Ljudje	podležejo	boleznim	1	2.8	ABC	3	podležejo
Ljudje <nsubj ustvarili >obj zgodovino	Ljudje	ustvarili	zgodovino	1	2.8	ABC	3	ustvarili
Ljudje <nsubj začutili >obj ljubezen	Ljudje	začutili	ljubezen	1	2.8	ABC	3	začutili
Ljudstvo <obj pripovedovalec <nsubj doživljal	Ljudstvo	pripovedovalec	doživljal	1	2.8	ABC	3	doživljal
Mama <nsubj preživljala >obj družino	Mama	preživljala	družino	1	2.8	ABC	3	preživljala
Mama <nsubj spoznala >obj moža	Mama	spoznala	moža	1	2.8	ABC	3	spoznala
Mater <nsubj počela >obj stvari	Mater	počela	stvari	1	2.8	ABC	3	počela
Mati <nsubj hči <obj zasači	Mati	hči	zasači	1	2.8	ABC	3	zasači
Mati <nsubj imata >obj težav	Mati	imata	težav	1	2.8	ABC	3	imata
Mati <nsubj imela >obj oči	Mati	imela	oči	1	2.8	ABC	3	imela
Mati <nsubj obesila >obj krpo	Mati	obesila	krpo	1	2.8	ABC	3	obesila
Mati <nsubj obiskovala >obj psihiatra	Mati	obiskovala	psihiatra	1	2.8	ABC	3	obiskovala
Mati <nsubj odločitev <obj sprejela	Mati	odločitev	sprejela	1	2.8	ABC	3	sprejela
Mati <nsubj odnose <obj zanemarjali	Mati	odnose	zanemarjali	1	2.8	ABC	3	zanemarjali
Mati <nsubj posvečala >obj pozornosti	Mati	posvečala	pozornosti	1	2.8	ABC	3	posvečala
Mati <nsubj srečo <obj zjokala	Mati	srečo	zjokala	1	2.8	ABC	3	zjokala
Mati <nsubj vede >obj prihodka	Mati	vede	prihodka	1	2.8	ABC	3	vede
Mati <nsubj videla >obj moža	Mati	videla	moža	1	2.8	ABC	3	videla
Mati <nsubj zmerja >obj očeta	Mati	zmerja	očeta	1	2.8	ABC	3	zmerja
Mati <obj ideja <nsubj zdi	Mati	ideja	zdi	1	2.8	ABC	3	zdi
Mediji <nsubj dajo >obj možnost	Mediji	dajo	možnost	1	2.8	ABC	3	dajo
Mediji <nsubj držijo >obj vlogo	Mediji	držijo	vlogo	1	2.8	ABC	3	držijo
Mediji <nsubj ima >obj vpliv	Mediji	ima	vpliv	1	2.8	ABC	3	ima
Mediji <nsubj imajo >obj vlogo	Mediji	imajo	vlogo	1	2.8	ABC	3	imajo
Mediji <nsubj prikažejo >obj ljudi	Mediji	prikažejo	ljudi	1	2.8	ABC	3	prikažejo
Mediji <nsubj vpliv <obj imajo	Mediji	vpliv	imajo	1	2.8	ABC	3	imajo
Metod <nsubj ogledal >obj potnike	Metod	ogledal	potnike	1	2.8	ABC	3	ogledal
Miselnost <nsubj dopuščala >obj pogledov	Miselnost	dopuščala	pogledov	1	2.8	ABC	3	dopuščala
Mladina <nsubj govori >obj sleng	Mladina	govori	sleng	1	2.8	ABC	3	govori
Mladina <nsubj pokazala >obj plat	Mladina	pokazala	plat	1	2.8	ABC	3	pokazala
Mladina <nsubj preživljala >obj čas	Mladina	preživljala	čas	1	2.8	ABC	3	preživljala
Mladostniki <nsubj odkrivamo >obj čare	Mladostniki	odkrivamo	čare	1	2.8	ABC	3	odkrivamo
Mladostniki <nsubj potrebujemo >obj prijatelje	Mladostniki	potrebujemo	prijatelje	1	2.8	ABC	3	potrebujemo
Mond <nsubj izbral >obj možnost	Mond	izbral	možnost	1	2.8	ABC	3	izbral
Motiv <obj pripovedovalec <nsubj uporablja	Motiv	pripovedovalec	uporablja	1	2.8	ABC	3	uporablja
Moški <nsubj delajo >obj opravila	Moški	delajo	opravila	1	2.8	ABC	3	delajo
Moški <nsubj dobi >obj plačo	Moški	dobi	plačo	1	2.8	ABC	3	dobi
Moški <nsubj dobil >obj službo	Moški	dobil	službo	1	2.8	ABC	3	dobil
Moški <nsubj išče >obj izgovore	Moški	išče	izgovore	1	2.8	ABC	3	išče
Moški <nsubj služili >obj denar	Moški	služili	denar	1	2.8	ABC	3	služili
Mož <nsubj ima >obj pravico	Mož	ima	pravico	1	2.8	ABC	3	ima
Mož <nsubj išče >obj izgovore	Mož	išče	izgovore	1	2.8	ABC	3	išče
Mož <nsubj novico <obj sprejel	Mož	novico	sprejel	1	2.8	ABC	3	sprejel
Mož <nsubj skril >obj dokumente	Mož	skril	dokumente	1	2.8	ABC	3	skril
Mož <nsubj sprejel >obj odločitev	Mož	sprejel	odločitev	1	2.8	ABC	3	sprejel
Naključje <nsubj pripelje >obj dekle	Naključje	pripelje	dekle	1	2.8	ABC	3	pripelje
Narod <nsubj sodbo <obj pisal	Narod	sodbo	pisal	1	2.8	ABC	3	pisal
Naslov <nsubj ponazarja >obj vpliv	Naslov	ponazarja	vpliv	1	2.8	ABC	3	ponazarja
Navodila <nsubj so >obj ukaz	Navodila	so	ukaz	1	2.8	ABC	3	so
Način <nsubj razkriva >obj tesnobo	Način	razkriva	tesnobo	1	2.8	ABC	3	razkriva
Neuspeh <nsubj pomeni >obj nezadovoljstvo	Neuspeh	pomeni	nezadovoljstvo	1	2.8	ABC	3	pomeni
Norišnica <nsubj zrcali >obj okoliščine	Norišnica	zrcali	okoliščine	1	2.8	ABC	3	zrcali
Novela <nsubj ima >obj lika	Novela	ima	lika	1	2.8	ABC	3	ima
Novela <nsubj opisujeta >obj dogodke	Novela	opisujeta	dogodke	1	2.8	ABC	3	opisujeta
Obdobje <nsubj svet <obj zaznamovalo	Obdobje	svet	zaznamovalo	1	2.8	ABC	3	zaznamovalo
Oblast <nsubj oporečnike <obj zapirala	Oblast	oporečnike	zapirala	1	2.8	ABC	3	zapirala
Oblast <obj prevzame >nsubj manipulator	Oblast	prevzame	manipulator	1	2.8	ABC	3	prevzame
Oblastem <obj bilo >nsubj raziskovanje	Oblastem	bilo	raziskovanje	1	2.8	ABC	3	bilo
Obrok <obj prinese >nsubj bolničar	Obrok	prinese	bolničar	1	2.8	ABC	3	prinese
Odkrivanje <obj podpre >nsubj babica	Odkrivanje	podpre	babica	1	2.8	ABC	3	podpre
Odlomek <nsubj ima >obj naslov	Odlomek	ima	naslov	1	2.8	ABC	3	ima
Odlomek <nsubj ima >obj prvin	Odlomek	ima	prvin	1	2.8	ABC	3	ima
Odlomek <nsubj ima >obj prvine	Odlomek	ima	prvine	1	2.8	ABC	3	ima
Odlomek <nsubj ima >obj ugotovitev	Odlomek	ima	ugotovitev	1	2.8	ABC	3	ima
Odlomek <nsubj odraža >obj razliko	Odlomek	odraža	razliko	1	2.8	ABC	3	odraža
Odlomek <nsubj opisuje >obj družino	Odlomek	opisuje	družino	1	2.8	ABC	3	opisuje
Odlomek <nsubj opisuje >obj muke	Odlomek	opisuje	muke	1	2.8	ABC	3	opisuje
Odlomek <nsubj opisuje >obj par	Odlomek	opisuje	par	1	2.8	ABC	3	opisuje
Odlomek <nsubj opisuje >obj prizor	Odlomek	opisuje	prizor	1	2.8	ABC	3	opisuje
Odlomek <nsubj opisuje >obj tek	Odlomek	opisuje	tek	1	2.8	ABC	3	opisuje
Odlomek <nsubj prikazuje >obj odnos	Odlomek	prikazuje	odnos	1	2.8	ABC	3	prikazuje
Odlomek <nsubj prikazuje >obj pogovor	Odlomek	prikazuje	pogovor	1	2.8	ABC	3	prikazuje
Odlomek <nsubj prikazuje >obj spor	Odlomek	prikazuje	spor	1	2.8	ABC	3	prikazuje
Odlomek <nsubj prikazuje >obj srečanje	Odlomek	prikazuje	srečanje	1	2.8	ABC	3	prikazuje
Odlomek <nsubj prikaže >obj trud	Odlomek	prikaže	trud	1	2.8	ABC	3	prikaže
Odlomek <nsubj pripoveduje >obj pogovor	Odlomek	pripoveduje	pogovor	1	2.8	ABC	3	pripoveduje
Odlomek <nsubj vebuje >obj elementov	Odlomek	vebuje	elementov	1	2.8	ABC	3	vebuje
Odlomek <nsubj vsebuje >obj zvrst	Odlomek	vsebuje	zvrst	1	2.8	ABC	3	vsebuje
Odraščanje <nsubj ima >obj vlogo	Odraščanje	ima	vlogo	1	2.8	ABC	3	ima
Okoliščine <nsubj premagajo >obj osebnost	Okoliščine	premagajo	osebnost	1	2.8	ABC	3	premagajo
Okolje <nsubj igra >obj vlogo	Okolje	igra	vlogo	1	2.8	ABC	3	igra
Opazovalec <nsubj opisal >obj potnico	Opazovalec	opisal	potnico	1	2.8	ABC	3	opisal
Osebi <nsubj doživljata >obj življenje	Osebi	doživljata	življenje	1	2.8	ABC	3	doživljata
Osebi <nsubj izražata >obj nestrinjanje	Osebi	izražata	nestrinjanje	1	2.8	ABC	3	izražata
Osebi <nsubj premlevata >obj temo	Osebi	premlevata	temo	1	2.8	ABC	3	premlevata
Osebi <nsubj prenašata >obj življenje	Osebi	prenašata	življenje	1	2.8	ABC	3	prenašata
Osebje <nsubj naredilo >obj napako	Osebje	naredilo	napako	1	2.8	ABC	3	naredilo
