Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
razmere <nsubj postavljajo >obj pasti	razmere	postavljajo	pasti	2	5.3	ABC	3	postavljajo
razmere <nsubj uničijo >obj svobode	razmere	uničijo	svobode	2	5.3	ABC	3	uničijo
razpoka <nsubj ustvarja >obj napetost	razpoka	ustvarja	napetost	2	5.3	ABC	3	ustvarja
razumevanje <nsubj pomeni >obj odpuščanja	razumevanje	pomeni	odpuščanja	2	5.3	ABC	3	pomeni
resnica <nsubj terja >obj pogum	resnica	terja	pogum	2	5.3	ABC	3	terja
resnica <nsubj zahteva >obj potrpežljivost	resnica	zahteva	potrpežljivost	2	5.3	ABC	3	zahteva
roman <nsubj obravnava >obj spomin	roman	obravnava	spomin	2	5.3	ABC	3	obravnava
roman <nsubj preizprašuje >obj pojem	roman	preizprašuje	pojem	2	5.3	ABC	3	preizprašuje
roman <nsubj presega >obj sliko	roman	presega	sliko	2	5.3	ABC	3	presega
roman <nsubj preseže >obj kroniko	roman	preseže	kroniko	2	5.3	ABC	3	preseže
roman <nsubj zastavlja >obj vprašanje	roman	zastavlja	vprašanje	2	5.3	ABC	3	zastavlja
usodo <obj piše >nsubj družba	usodo	piše	družba	2	5.3	ABC	3	piše
vlogo <obj ima >nsubj posameznik	vlogo	ima	posameznik	2	5.3	ABC	3	ima
zgodovina <nsubj meče >obj sence	zgodovina	meče	sence	2	5.3	ABC	3	meče
človek <nsubj ohrani >obj integriteto	človek	ohrani	integriteto	2	5.3	ABC	3	ohrani
Alamut <nsubj junaka <obj porodi	Alamut	junaka	porodi	1	2.7	ABC	3	porodi
Ateisti <nsubj vidijo >obj argument	Ateisti	vidijo	argument	1	2.7	ABC	3	vidijo
Avtor <nsubj beleži >obj momente	Avtor	beleži	momente	1	2.7	ABC	3	beleži
Avtor <nsubj beleži >obj poglede	Avtor	beleži	poglede	1	2.7	ABC	3	beleži
Avtor <nsubj bralca <obj vodi	Avtor	bralca	vodi	1	2.7	ABC	3	vodi
Avtor <nsubj bralca <obj zadrži	Avtor	bralca	zadrži	1	2.7	ABC	3	zadrži
Avtor <nsubj dinamiko <obj izpisuje	Avtor	dinamiko	izpisuje	1	2.7	ABC	3	izpisuje
Avtor <nsubj gradi >obj atmosfere	Avtor	gradi	atmosfere	1	2.7	ABC	3	gradi
Avtor <nsubj gradi >obj narativa	Avtor	gradi	narativa	1	2.7	ABC	3	gradi
Avtor <nsubj izpisuje >obj prizore	Avtor	izpisuje	prizore	1	2.7	ABC	3	izpisuje
Avtor <nsubj išče >obj razrešitev	Avtor	išče	razrešitev	1	2.7	ABC	3	išče
Avtor <nsubj like <obj postavi	Avtor	like	postavi	1	2.7	ABC	3	postavi
Avtor <nsubj naredi >obj korak	Avtor	naredi	korak	1	2.7	ABC	3	naredi
Avtor <nsubj nastavlja >obj ogledalo	Avtor	nastavlja	ogledalo	1	2.7	ABC	3	nastavlja
Avtor <nsubj ponudi >obj rešitev	Avtor	ponudi	rešitev	1	2.7	ABC	3	ponudi
Avtor <nsubj potrebuje >obj prizorov	Avtor	potrebuje	prizorov	1	2.7	ABC	3	potrebuje
Avtor <nsubj prepleta >obj izraze	Avtor	prepleta	izraze	1	2.7	ABC	3	prepleta
Avtor <nsubj prepleta >obj slovenščino	Avtor	prepleta	slovenščino	1	2.7	ABC	3	prepleta
Avtor <nsubj preseže >obj realizem	Avtor	preseže	realizem	1	2.7	ABC	3	preseže
Avtor <nsubj prižge >obj luč	Avtor	prižge	luč	1	2.7	ABC	3	prižge
Avtor <nsubj razpira >obj monolog	Avtor	razpira	monolog	1	2.7	ABC	3	razpira
Avtor <nsubj razpira >obj plast	Avtor	razpira	plast	1	2.7	ABC	3	razpira
Avtor <nsubj razpira >obj prijateljstva	Avtor	razpira	prijateljstva	1	2.7	ABC	3	razpira
Avtor <nsubj razpira >obj prizore	Avtor	razpira	prizore	1	2.7	ABC	3	razpira
Avtor <nsubj razpira >obj situacije	Avtor	razpira	situacije	1	2.7	ABC	3	razpira
Avtor <nsubj razpira >obj čas	Avtor	razpira	čas	1	2.7	ABC	3	razpira
Avtor <nsubj razširi >obj pripoved	Avtor	razširi	pripoved	1	2.7	ABC	3	razširi
Avtor <nsubj sestavlja >obj napetost	Avtor	sestavlja	napetost	1	2.7	ABC	3	sestavlja
Avtor <nsubj sestavlja >obj svet	Avtor	sestavlja	svet	1	2.7	ABC	3	sestavlja
Avtor <nsubj ujame >obj občutek	Avtor	ujame	občutek	1	2.7	ABC	3	ujame
Avtor <nsubj uporablja >obj prizore	Avtor	uporablja	prizore	1	2.7	ABC	3	uporablja
Avtor <nsubj ustvari >obj prostor	Avtor	ustvari	prostor	1	2.7	ABC	3	ustvari
Avtor <nsubj ustvarja >obj občutek	Avtor	ustvarja	občutek	1	2.7	ABC	3	ustvarja
Avtor <nsubj zahteva >obj držo	Avtor	zahteva	držo	1	2.7	ABC	3	zahteva
Avtor <nsubj zgradi >obj atmosfero	Avtor	zgradi	atmosfero	1	2.7	ABC	3	zgradi
Avtorica <nsubj gradi >obj like	Avtorica	gradi	like	1	2.7	ABC	3	gradi
Avtorica <nsubj gradi >obj napetost	Avtorica	gradi	napetost	1	2.7	ABC	3	gradi
Avtorica <nsubj gradi >obj napetosti	Avtorica	gradi	napetosti	1	2.7	ABC	3	gradi
Avtorica <nsubj gradi >obj pomen	Avtorica	gradi	pomen	1	2.7	ABC	3	gradi
Avtorica <nsubj izbere >obj jezik	Avtorica	izbere	jezik	1	2.7	ABC	3	izbere
Avtorica <nsubj izogiba >obj razlagam	Avtorica	izogiba	razlagam	1	2.7	ABC	3	izogiba
Avtorica <nsubj izpisuje >obj svet	Avtorica	izpisuje	svet	1	2.7	ABC	3	izpisuje
Avtorica <nsubj jezik <obj prikaže	Avtorica	jezik	prikaže	1	2.7	ABC	3	prikaže
Avtorica <nsubj loteva >obj vprašanja	Avtorica	loteva	vprašanja	1	2.7	ABC	3	loteva
Avtorica <nsubj odpira >obj teme	Avtorica	odpira	teme	1	2.7	ABC	3	odpira
Avtorica <nsubj opazuje >obj prizore	Avtorica	opazuje	prizore	1	2.7	ABC	3	opazuje
Avtorica <nsubj ponuja >obj izhoda	Avtorica	ponuja	izhoda	1	2.7	ABC	3	ponuja
Avtorica <nsubj preizprašuje >obj ceno	Avtorica	preizprašuje	ceno	1	2.7	ABC	3	preizprašuje
Avtorica <nsubj razpira >obj občutje	Avtorica	razpira	občutje	1	2.7	ABC	3	razpira
Avtorica <nsubj razpira >obj prostor	Avtorica	razpira	prostor	1	2.7	ABC	3	razpira
Avtorica <nsubj vonj <obj postavi	Avtorica	vonj	postavi	1	2.7	ABC	3	postavi
Avtorica <nsubj zariše >obj prostor	Avtorica	zariše	prostor	1	2.7	ABC	3	zariše
Avtorji <nsubj dogajanje <obj umeščajo	Avtorji	dogajanje	umeščajo	1	2.7	ABC	3	umeščajo
Avtorji <nsubj razpirajo >obj vprašanje	Avtorji	razpirajo	vprašanje	1	2.7	ABC	3	razpirajo
Avtorji <nsubj razpirali >obj konflikt	Avtorji	razpirali	konflikt	1	2.7	ABC	3	razpirali
Babica <nsubj preda >obj lista	Babica	preda	lista	1	2.7	ABC	3	preda
Babica <nsubj uči >obj slovnice	Babica	uči	slovnice	1	2.7	ABC	3	uči
Bevk <nsubj doseže >obj prepričljivost	Bevk	doseže	prepričljivost	1	2.7	ABC	3	doseže
Bevk <nsubj doseže >obj učinek	Bevk	doseže	učinek	1	2.7	ABC	3	doseže
Bevk <nsubj idealizira >obj kmeta	Bevk	idealizira	kmeta	1	2.7	ABC	3	idealizira
Bevk <nsubj razkriva >obj svet	Bevk	razkriva	svet	1	2.7	ABC	3	razkriva
Bevk <nsubj stopnjuje >obj napetost	Bevk	stopnjuje	napetost	1	2.7	ABC	3	stopnjuje
Bevk <nsubj uči >obj patosa	Bevk	uči	patosa	1	2.7	ABC	3	uči
Bog <nsubj dopušča >obj zlo	Bog	dopušča	zlo	1	2.7	ABC	3	dopušča
Bog <nsubj sliši >obj molitve	Bog	sliši	molitve	1	2.7	ABC	3	sliši
Bralca <obj nagovori >nsubj igra	Bralca	nagovori	igra	1	2.7	ABC	3	nagovori
Bralca <obj potegne >nsubj slog	Bralca	potegne	slog	1	2.7	ABC	3	potegne
Bralca <obj prevzame >nsubj naslov	Bralca	prevzame	naslov	1	2.7	ABC	3	prevzame
Bralca <obj ujame >nsubj stavek	Bralca	ujame	stavek	1	2.7	ABC	3	ujame
Bralca <obj vleče >nsubj fabula	Bralca	vleče	fabula	1	2.7	ABC	3	vleče
Bralca <obj vodi >nsubj fabula	Bralca	vodi	fabula	1	2.7	ABC	3	vodi
Bralec <nsubj dobi >obj ceste	Bralec	dobi	ceste	1	2.7	ABC	3	dobi
Bralec <nsubj dobi >obj nalogo	Bralec	dobi	nalogo	1	2.7	ABC	3	dobi
Bralec <nsubj dobi >obj razodetij	Bralec	dobi	razodetij	1	2.7	ABC	3	dobi
Bralec <nsubj doživlja >obj negotovost	Bralec	doživlja	negotovost	1	2.7	ABC	3	doživlja
Bralec <nsubj ima >obj vtis	Bralec	ima	vtis	1	2.7	ABC	3	ima
Bralec <nsubj lušči >obj plasti	Bralec	lušči	plasti	1	2.7	ABC	3	lušči
Bralec <nsubj občuti >obj hlad	Bralec	občuti	hlad	1	2.7	ABC	3	občuti
Bralec <nsubj prejme >obj pripovedi	Bralec	prejme	pripovedi	1	2.7	ABC	3	prejme
Bralec <nsubj prepozna >obj dvome	Bralec	prepozna	dvome	1	2.7	ABC	3	prepozna
Bralec <nsubj sestavlja >obj vzorec	Bralec	sestavlja	vzorec	1	2.7	ABC	3	sestavlja
Bralec <nsubj začuti >obj težo	Bralec	začuti	težo	1	2.7	ABC	3	začuti
Bralec <nsubj čuti >obj napetost	Bralec	čuti	napetost	1	2.7	ABC	3	čuti
Bralec <nsubj čuti >obj posledice	Bralec	čuti	posledice	1	2.7	ABC	3	čuti
Bralec <nsubj čuti >obj sočasje	Bralec	čuti	sočasje	1	2.7	ABC	3	čuti
Bralec <nsubj čuti >obj trenje	Bralec	čuti	trenje	1	2.7	ABC	3	čuti
Branje <nsubj pomenilo >obj učenje	Branje	pomenilo	učenje	1	2.7	ABC	3	pomenilo
Branje <nsubj pušča >obj občutek	Branje	pušča	občutek	1	2.7	ABC	3	pušča
Branje <nsubj spodmakne >obj tla	Branje	spodmakne	tla	1	2.7	ABC	3	spodmakne
Branje <nsubj vrača >obj aktualnost	Branje	vrača	aktualnost	1	2.7	ABC	3	vrača
Bubi <nsubj nosi >obj sledi	Bubi	nosi	sledi	1	2.7	ABC	3	nosi
Budnost <nsubj prinaša >obj ostrino	Budnost	prinaša	ostrino	1	2.7	ABC	3	prinaša
Cilj <nsubj opravičuje >obj sredstva	Cilj	opravičuje	sredstva	1	2.7	ABC	3	opravičuje
Cinizem <nsubj razkrivata >obj nemir	Cinizem	razkrivata	nemir	1	2.7	ABC	3	razkrivata
Dela <nsubj postavljajo >obj like	Dela	postavljajo	like	1	2.7	ABC	3	postavljajo
Delo <nsubj moč <obj črpa	Delo	moč	črpa	1	2.7	ABC	3	črpa
Demokracija <nsubj rodi >obj tirana	Demokracija	rodi	tirana	1	2.7	ABC	3	rodi
Demokracija <nsubj zahteva >obj državljane	Demokracija	zahteva	državljane	1	2.7	ABC	3	zahteva
Detajli <nsubj nosijo >obj težo	Detajli	nosijo	težo	1	2.7	ABC	3	nosijo
Deček <nsubj nosi >obj drznost	Deček	nosi	drznost	1	2.7	ABC	3	nosi
Deček <nsubj utrdi >obj identiteto	Deček	utrdi	identiteto	1	2.7	ABC	3	utrdi
Deček <nsubj uči >obj slovenščine	Deček	uči	slovenščine	1	2.7	ABC	3	uči
Deček <nsubj ščiti >obj del	Deček	ščiti	del	1	2.7	ABC	3	ščiti
Dinamika <nsubj ustvarja >obj napetost	Dinamika	ustvarja	napetost	1	2.7	ABC	3	ustvarja
Divjak <nsubj zavrne >obj somo	Divjak	zavrne	somo	1	2.7	ABC	3	zavrne
Dobi >nsubj junak >obj zavedanje	Dobi	junak	zavedanje	1	2.7	ABC	3	Dobi
Dogajanje <nsubj prežema >obj občutek	Dogajanje	prežema	občutek	1	2.7	ABC	3	prežema
Dogodki <nsubj izgubljajo >obj kronologijo	Dogodki	izgubljajo	kronologijo	1	2.7	ABC	3	izgubljajo
Droga <nsubj tvori >obj zanko	Droga	tvori	zanko	1	2.7	ABC	3	tvori
Droga <nsubj ustvarijo >obj vtis	Droga	ustvarijo	vtis	1	2.7	ABC	3	ustvarijo
Družba <nsubj določa >obj okvir	Družba	določa	okvir	1	2.7	ABC	3	določa
Družba <nsubj določa >obj preizkušnje	Družba	določa	preizkušnje	1	2.7	ABC	3	določa
Družba <nsubj določa >obj sceno	Družba	določa	sceno	1	2.7	ABC	3	določa
Družba <nsubj določa >obj tempo	Družba	določa	tempo	1	2.7	ABC	3	določa
Družba <nsubj določi >obj pravila	Družba	določi	pravila	1	2.7	ABC	3	določi
Družba <nsubj določi >obj teren	Družba	določi	teren	1	2.7	ABC	3	določi
Družba <nsubj kroji >obj dogajanja	Družba	kroji	dogajanja	1	2.7	ABC	3	kroji
Družba <nsubj posameznika <obj sili	Družba	posameznika	sili	1	2.7	ABC	3	sili
Družba <nsubj zapravila >obj svobodo	Družba	zapravila	svobodo	1	2.7	ABC	3	zapravila
Družba <nsubj človeka <obj napolni	Družba	človeka	napolni	1	2.7	ABC	3	napolni
Družbo <obj vodijo >nsubj načela	Družbo	vodijo	načela	1	2.7	ABC	3	vodijo
Družina <nsubj prinese >obj predstavo	Družina	prinese	predstavo	1	2.7	ABC	3	prinese
Država <nsubj ljudi <obj prisili	Država	ljudi	prisili	1	2.7	ABC	3	prisili
Država <nsubj odpira >obj vprašanja	Država	odpira	vprašanja	1	2.7	ABC	3	odpira
Država <nsubj uči >obj politike	Država	uči	politike	1	2.7	ABC	3	uči
Država <nsubj uči >obj ponižnosti	Država	uči	ponižnosti	1	2.7	ABC	3	uči
Duša <nsubj ima >obj dele	Duša	ima	dele	1	2.7	ABC	3	ima
Dvom <nsubj razbije >obj pripovedi	Dvom	razbije	pripovedi	1	2.7	ABC	3	razbije
Esej <nsubj odpira >obj vprašanje	Esej	odpira	vprašanje	1	2.7	ABC	3	odpira
Fant <nsubj odkriva >obj obzorje	Fant	odkriva	obzorje	1	2.7	ABC	3	odkriva
Fedajevci <nsubj sprejmejo >obj iluzijo	Fedajevci	sprejmejo	iluzijo	1	2.7	ABC	3	sprejmejo
Fedajin <nsubj žrtvuje >obj življenje	Fedajin	žrtvuje	življenje	1	2.7	ABC	3	žrtvuje
Filozofi <nsubj ljubili >obj modrost	Filozofi	ljubili	modrost	1	2.7	ABC	3	ljubili
Filozofi <nsubj napetost <obj označila	Filozofi	napetost	označila	1	2.7	ABC	3	označila
Filozofi <nsubj postavijo >obj kritiko	Filozofi	postavijo	kritiko	1	2.7	ABC	3	postavijo
Filozofi <nsubj poudarjala >obj izkušnjo	Filozofi	poudarjala	izkušnjo	1	2.7	ABC	3	poudarjala
Filozofija <nsubj daje >obj odgovorov	Filozofija	daje	odgovorov	1	2.7	ABC	3	daje
Filozofija <nsubj dotika >obj jezika	Filozofija	dotika	jezika	1	2.7	ABC	3	dotika
Filozofija <nsubj obravnava >obj naravo	Filozofija	obravnava	naravo	1	2.7	ABC	3	obravnava
Filozofija <nsubj ponuja >obj odgovorov	Filozofija	ponuja	odgovorov	1	2.7	ABC	3	ponuja
Filozofija <nsubj ponuja >obj tolažb	Filozofija	ponuja	tolažb	1	2.7	ABC	3	ponuja
Filozofija <nsubj presoja >obj možnosti	Filozofija	presoja	možnosti	1	2.7	ABC	3	presoja
Filozofija <nsubj spodbuja >obj držo	Filozofija	spodbuja	držo	1	2.7	ABC	3	spodbuja
Filozofija <nsubj uči >obj ponižnosti	Filozofija	uči	ponižnosti	1	2.7	ABC	3	uči
Filozofija <nsubj uči >obj skromnosti	Filozofija	uči	skromnosti	1	2.7	ABC	3	uči
Filozofija <nsubj uči >obj stvari	Filozofija	uči	stvari	1	2.7	ABC	3	uči
Filozofija <nsubj zahteva >obj mišljenje	Filozofija	zahteva	mišljenje	1	2.7	ABC	3	zahteva
Filozofija <nsubj zavzame >obj držo	Filozofija	zavzame	držo	1	2.7	ABC	3	zavzame
Fragmentiranost <nsubj posnema >obj razdrobljenost	Fragmentiranost	posnema	razdrobljenost	1	2.7	ABC	3	posnema
Glasba <nsubj čistita >obj glavo	Glasba	čistita	glavo	1	2.7	ABC	3	čistita
Govorica <nsubj razkriva >obj lepoto	Govorica	razkriva	lepoto	1	2.7	ABC	3	razkriva
Gradišnik <nsubj odgovora <obj poda	Gradišnik	odgovora	poda	1	2.7	ABC	3	poda
Gradišnik <nsubj poda >obj odgovora	Gradišnik	poda	odgovora	1	2.7	ABC	3	poda
Gradišnik <nsubj uporablja >obj jezik	Gradišnik	uporablja	jezik	1	2.7	ABC	3	uporablja
Humor <nsubj prinašata >obj olajšanje	Humor	prinašata	olajšanje	1	2.7	ABC	3	prinašata
Iskanje <nsubj razkrije >obj kontinuiteto	Iskanje	razkrije	kontinuiteto	1	2.7	ABC	3	razkrije
Islam <nsubj dal >obj svet	Islam	dal	svet	1	2.7	ABC	3	dal
Izpoved <nsubj vzpostavlja >obj občutek	Izpoved	vzpostavlja	občutek	1	2.7	ABC	3	vzpostavlja
Izvir <nsubj odnaša >obj prah	Izvir	odnaša	prah	1	2.7	ABC	3	odnaša
Jančar <nsubj gradi >obj napetost	Jančar	gradi	napetost	1	2.7	ABC	3	gradi
Jančar <nsubj odreče >obj možnosti	Jančar	odreče	možnosti	1	2.7	ABC	3	odreče
Jančar <nsubj ponudi >obj zaveznikov	Jančar	ponudi	zaveznikov	1	2.7	ABC	3	ponudi
Jančar <nsubj zgodbo <obj nalika	Jančar	zgodbo	nalika	1	2.7	ABC	3	nalika
Jesen <nsubj pomeni >obj utrujenost	Jesen	pomeni	utrujenost	1	2.7	ABC	3	pomeni
Jezik <nsubj omogoča >obj vstop	Jezik	omogoča	vstop	1	2.7	ABC	3	omogoča
Jezik <nsubj razkriva >obj razliko	Jezik	razkriva	razliko	1	2.7	ABC	3	razkriva
Jezik <nsubj vodenost <obj podčrtuje	Jezik	vodenost	podčrtuje	1	2.7	ABC	3	podčrtuje
Judaizem <nsubj ima >obj tradicijo	Judaizem	ima	tradicijo	1	2.7	ABC	3	ima
Junak <nsubj doživlja >obj premike	Junak	doživlja	premike	1	2.7	ABC	3	doživlja
Junak <nsubj izogiba >obj jedru	Junak	izogiba	jedru	1	2.7	ABC	3	izogiba
Junak <nsubj išče >obj točke	Junak	išče	točke	1	2.7	ABC	3	išče
Junak <nsubj nosi >obj lekovčka	Junak	nosi	lekovčka	1	2.7	ABC	3	nosi
Junak <nsubj odreče >obj preteklosti	Junak	odreče	preteklosti	1	2.7	ABC	3	odreče
Junak <nsubj preizprašuje >obj vlogo	Junak	preizprašuje	vlogo	1	2.7	ABC	3	preizprašuje
Junak <nsubj roman <obj doživlja	Junak	roman	doživlja	1	2.7	ABC	3	doživlja
Junak <nsubj svetlobe <obj zlorablja	Junak	svetlobe	zlorablja	1	2.7	ABC	3	zlorablja
Junak <nsubj upira >obj tempu	Junak	upira	tempu	1	2.7	ABC	3	upira
Junak <nsubj uči >obj gledanja	Junak	uči	gledanja	1	2.7	ABC	3	uči
Junak <nsubj uči >obj slovenščine	Junak	uči	slovenščine	1	2.7	ABC	3	uči
Junaki <nsubj držijo >obj norm	Junaki	držijo	norm	1	2.7	ABC	3	držijo
Junaki <nsubj iščejo >obj oporo	Junaki	iščejo	oporo	1	2.7	ABC	3	iščejo
Južina <nsubj razpira >obj ljudi	Južina	razpira	ljudi	1	2.7	ABC	3	razpira
Kaplan <nsubj uteleša >obj kompas	Kaplan	uteleša	kompas	1	2.7	ABC	3	uteleša
Kaplan <nsubj želi >obj preprostosti	Kaplan	želi	preprostosti	1	2.7	ABC	3	želi
Kategorije <nsubj poenostavljajo >obj postopke	Kategorije	poenostavljajo	postopke	1	2.7	ABC	3	poenostavljajo
Kersnik <nsubj idealizira >obj kmeta	Kersnik	idealizira	kmeta	1	2.7	ABC	3	idealizira
Knjiga <nsubj dala >obj občutek	Knjiga	dala	občutek	1	2.7	ABC	3	dala
Knjiga <nsubj nosi >obj težo	Knjiga	nosi	težo	1	2.7	ABC	3	nosi
Knjiga <nsubj postavi >obj bralca	Knjiga	postavi	bralca	1	2.7	ABC	3	postavi
Knjiga <nsubj postavlja >obj vprašanje	Knjiga	postavlja	vprašanje	1	2.7	ABC	3	postavlja
Knjiga <nsubj zahteva >obj odgovorov	Knjiga	zahteva	odgovorov	1	2.7	ABC	3	zahteva
Kocbek <nsubj razpira >obj prostor	Kocbek	razpira	prostor	1	2.7	ABC	3	razpira
Konec <nsubj prinaša >obj katarze	Konec	prinaša	katarze	1	2.7	ABC	3	prinaša
Konec <nsubj pušča >obj priokus	Konec	pušča	priokus	1	2.7	ABC	3	pušča
Kontrast <nsubj ustvarja >obj napetost	Kontrast	ustvarja	napetost	1	2.7	ABC	3	ustvarja
Kontrasti <nsubj ustvarjajo >obj napetost	Kontrasti	ustvarjajo	napetost	1	2.7	ABC	3	ustvarjajo
Kritiki <nsubj pokazali >obj omejitve	Kritiki	pokazali	omejitve	1	2.7	ABC	3	pokazali
Krožišče <nsubj ustvarja >obj omamo	Krožišče	ustvarja	omamo	1	2.7	ABC	3	ustvarja
Krst <nsubj vzpostavi >obj mit	Krst	vzpostavi	mit	1	2.7	ABC	3	vzpostavi
Krščanstvo <nsubj pozna >obj izkušnjo	Krščanstvo	pozna	izkušnjo	1	2.7	ABC	3	pozna
Kulisa <nsubj poglablja >obj občutek	Kulisa	poglablja	občutek	1	2.7	ABC	3	poglablja
Laži <nsubj imajo >obj roke	Laži	imajo	roke	1	2.7	ABC	3	imajo
Lik <nsubj izposoja >obj geste	Lik	izposoja	geste	1	2.7	ABC	3	izposoja
