Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
棋子 <nsubj 有 >obj 个	棋子	有	个	4	3.2	ABC	3	有
死机 <nsubj 有无 >obj 规律	死机	有无	规律	4	3.2	ABC	3	有无
每克 <nsubj 供 >obj 热能	每克	供	热能	4	3.2	ABC	3	供
治疗 <nsubj 具有 >obj 作用	治疗	具有	作用	4	3.2	ABC	3	具有
治疗 <nsubj 缓解 >obj 症状	治疗	缓解	症状	4	3.2	ABC	3	缓解
治疗 <nsubj 进行 >obj 治疗	治疗	进行	治疗	4	3.2	ABC	3	进行
演技 <nsubj 给 >obj 分	演技	给	分	4	3.2	ABC	3	给
潮水 <nsubj 给 >obj 腰带	潮水	给	腰带	4	3.2	ABC	3	给
猎人 <nsubj 有 >obj 鬼	猎人	有	鬼	4	3.2	ABC	3	有
用户 <nsubj 使用 >obj 服务	用户	使用	服务	4	3.2	ABC	3	使用
用户 <nsubj 改变 >obj 方式	用户	改变	方式	4	3.2	ABC	3	改变
用户 <nsubj 识别 >obj 信息	用户	识别	信息	4	3.2	ABC	3	识别
电脑 <nsubj 没有 >obj 病毒	电脑	没有	病毒	4	3.2	ABC	3	没有
病人 <nsubj 有 >obj 损害	病人	有	损害	4	3.2	ABC	3	有
病毒 <nsubj 有 >obj 变种	病毒	有	变种	4	3.2	ABC	3	有
病菌 <nsubj 引起 >obj 感染	病菌	引起	感染	4	3.2	ABC	3	引起
白癜风 <nsubj 具有 >obj 特点	白癜风	具有	特点	4	3.2	ABC	3	具有
砂锅 <nsubj 加上 >obj 釉彩	砂锅	加上	釉彩	4	3.2	ABC	3	加上
砂锅 <nsubj 锅 <obj 加上	砂锅	锅	加上	4	3.2	ABC	3	加上
程度 <nsubj 有 >obj 关系	程度	有	关系	4	3.2	ABC	3	有
精子 <nsubj 生存 >obj 天	精子	生存	天	4	3.2	ABC	3	生存
精度 <nsubj 擅长 >obj 前插	精度	擅长	前插	4	3.2	ABC	3	擅长
系统 <nsubj 存在 >obj 问题	系统	存在	问题	4	3.2	ABC	3	存在
系统 <nsubj 有 >obj 问题	系统	有	问题	4	3.2	ABC	3	有
组 <nsubj 换到 >obj 组	组	换到	组	4	3.2	ABC	3	换到
经验 <nsubj 作 >obj 调整	经验	作	调整	4	3.2	ABC	3	作
网站 <nsubj 采用 >obj 技术	网站	采用	技术	4	3.2	ABC	3	采用
肉眼 <nsubj 识别 >obj 信息	肉眼	识别	信息	4	3.2	ABC	3	识别
股东 <nsubj 承担 >obj 责任	股东	承担	责任	4	3.2	ABC	3	承担
股价 <nsubj 处 >obj 周期	股价	处	周期	4	3.2	ABC	3	处
胸围 <nsubj 相差 >obj 厘米	胸围	相差	厘米	4	3.2	ABC	3	相差
膝 <nsubj 贴近 >obj 腹部	膝	贴近	腹部	4	3.2	ABC	3	贴近
臂 <nsubj 放 >obj 侧	臂	放	侧	4	3.2	ABC	3	放
苍蝇 <nsubj 劈 >obj 瓣	苍蝇	劈	瓣	4	3.2	ABC	3	劈
药物 <nsubj 控制 >obj 病情	药物	控制	病情	4	3.2	ABC	3	控制
药物 <nsubj 有 >obj 作用	药物	有	作用	4	3.2	ABC	3	有
角落 <nsubj 充满 >obj 光明	角落	充满	光明	4	3.2	ABC	3	充满
贷 <nsubj 应付 >obj 薪酬	贷	应付	薪酬	4	3.2	ABC	3	应付
费用 <nsubj 在 >obj 元	费用	在	元	4	3.2	ABC	3	在
赢 >obj 球 >nsubj 球方	赢	球	球方	4	3.2	ABC	3	赢
速度 <nsubj 提升 >obj 速	速度	提升	速	4	3.2	ABC	3	提升
速度 <nsubj 擅长 >obj 脚背	速度	擅长	脚背	4	3.2	ABC	3	擅长
部队 <nsubj 参加 >obj 越战	部队	参加	越战	4	3.2	ABC	3	参加
里面 <nsubj 有 >obj 人	里面	有	人	4	3.2	ABC	3	有
铁手 <nsubj 回到 >obj 门	铁手	回到	门	4	3.2	ABC	3	回到
门 <nsubj 有 >obj 内奸	门	有	内奸	4	3.2	ABC	3	有
问题 <nsubj 有 >obj 意思	问题	有	意思	4	3.2	ABC	3	有
队伍 <nsubj 没有 >obj 骑士	队伍	没有	骑士	4	3.2	ABC	3	没有
队员 <nsubj 平行 >obj 队员	队员	平行	队员	4	3.2	ABC	3	平行
队员 <nsubj 接受 >obj 训练	队员	接受	训练	4	3.2	ABC	3	接受
队员 <nsubj 接触 >obj 球	队员	接触	球	4	3.2	ABC	3	接触
队员 <nsubj 踢 >obj 球	队员	踢	球	4	3.2	ABC	3	踢
项链 <nsubj 激活 >obj 属性	项链	激活	属性	4	3.2	ABC	3	激活
题主 <nsubj 问 >obj 问题	题主	问	问题	4	3.2	ABC	3	问
饰品 <nsubj 含 >obj 铂金	饰品	含	铂金	4	3.2	ABC	3	含
鳗鱼 <nsubj 吃 >obj 餐	鳗鱼	吃	餐	4	3.2	ABC	3	吃
737757320 <nsubj 没有 >obj 系统	737757320	没有	系统	2	1.6	ABC	3	没有
?池 <nsubj 進行 >obj 激活	?池	進行	激活	2	1.6	ABC	3	進行
The audience <nsubj are discu >obj the proposal	The audience	are discu	the proposal	2	1.6	ABC	3	are discu
The public has <nsubj have >obj a right to know what`in the report	The public has	have	a right to know what`in the report	2	1.6	ABC	3	have
bug <nsubj 比如 >obj 位置	bug	比如	位置	2	1.6	ABC	3	比如
operation <nsubj 搬到 >obj 大陆	operation	搬到	大陆	2	1.6	ABC	3	搬到
ople <nsubj satisfy them >obj s now and get much money	ople	satisfy them	s now and get much money	2	1.6	ABC	3	satisfy them
一举一动 <nsubj 造成 >obj 影响	一举一动	造成	影响	2	1.6	ABC	3	造成
一片 <nsubj 等 >obj 个	一片	等	个	2	1.6	ABC	3	等
一行 <nsubj 来到 >obj 人间	一行	来到	人间	2	1.6	ABC	3	来到
万事 <nsubj 有 >obj 因果	万事	有	因果	2	1.6	ABC	3	有
万物 <nsubj 有 >obj 光明	万物	有	光明	2	1.6	ABC	3	有
丈夫 <nsubj 决定 >obj 生死	丈夫	决定	生死	2	1.6	ABC	3	决定
丈夫 <nsubj 没有 >obj 错	丈夫	没有	错	2	1.6	ABC	3	没有
丈母娘 <nsubj 放 >obj 屁	丈母娘	放	屁	2	1.6	ABC	3	放
上 <nsubj 有 >obj 字	上	有	字	2	1.6	ABC	3	有
上 <nsubj 诏求 >obj 微时故剑	上	诏求	微时故剑	2	1.6	ABC	3	诏求
上上 <nsubj 厌倦 >obj 说教	上上	厌倦	说教	2	1.6	ABC	3	厌倦
上下 <nsubj 明白 >obj 喜好	上下	明白	喜好	2	1.6	ABC	3	明白
上体 <nsubj 抬起 >obj 45°	上体	抬起	45°	2	1.6	ABC	3	抬起
上升值 <nsubj 出 >obj 特	上升值	出	特	2	1.6	ABC	3	出
上帝 <nsubj 有 >obj 区别	上帝	有	区别	2	1.6	ABC	3	有
上帝 <nsubj 没有 >obj 改变	上帝	没有	改变	2	1.6	ABC	3	没有
上方 <nsubj 去 >obj 木瓜	上方	去	木瓜	2	1.6	ABC	3	去
上方 <nsubj 去 >obj 汉防已	上方	去	汉防已	2	1.6	ABC	3	去
上边 <nsubj 接 >obj 前缀	上边	接	前缀	2	1.6	ABC	3	接
上限 <nsubj 超过 >obj 总量	上限	超过	总量	2	1.6	ABC	3	超过
上面 <nsubj 冒充 >obj 地址	上面	冒充	地址	2	1.6	ABC	3	冒充
上面 <nsubj 写 >obj 时候	上面	写	时候	2	1.6	ABC	3	写
上面 <nsubj 受 >obj 垂体	上面	受	垂体	2	1.6	ABC	3	受
上面 <nsubj 放置 >obj 花木	上面	放置	花木	2	1.6	ABC	3	放置
上面 <nsubj 有 >obj 介绍	上面	有	介绍	2	1.6	ABC	3	有
上面 <nsubj 有 >obj 病菌	上面	有	病菌	2	1.6	ABC	3	有
上面 <nsubj 有 >obj 秘籍	上面	有	秘籍	2	1.6	ABC	3	有
上面 <nsubj 有 >obj 等级	上面	有	等级	2	1.6	ABC	3	有
上面 <nsubj 有位 >obj 知友	上面	有位	知友	2	1.6	ABC	3	有位
上面 <nsubj 标注 >obj 地方	上面	标注	地方	2	1.6	ABC	3	标注
上面 <nsubj 爬满 >obj 肥大	上面	爬满	肥大	2	1.6	ABC	3	爬满
上面 <nsubj 画 >obj 图画	上面	画	图画	2	1.6	ABC	3	画
上面 <nsubj 画出 >obj 物体	上面	画出	物体	2	1.6	ABC	3	画出
上面 <nsubj 重视 >obj 工作	上面	重视	工作	2	1.6	ABC	3	重视
上面 <nsubj 铺有 >obj 磨面	上面	铺有	磨面	2	1.6	ABC	3	铺有
下 <nsubj 除 >obj 害	下	除	害	2	1.6	ABC	3	除
下下 <nsubj 厌倦 >obj 说教	下下	厌倦	说教	2	1.6	ABC	3	厌倦
下属 <nsubj 出 >obj 问题	下属	出	问题	2	1.6	ABC	3	出
下属 <nsubj 送给 >obj 老鼠	下属	送给	老鼠	2	1.6	ABC	3	送给
下巴 <nsubj 到 >obj 腰带	下巴	到	腰带	2	1.6	ABC	3	到
下探 <nsubj 考验 >obj 支撑	下探	考验	支撑	2	1.6	ABC	3	考验
下方 <nsubj 出现 >obj 流血	下方	出现	流血	2	1.6	ABC	3	出现
下方 <nsubj 有 >obj 动脉	下方	有	动脉	2	1.6	ABC	3	有
下缘 <nsubj 有 >obj 锯齿	下缘	有	锯齿	2	1.6	ABC	3	有
下表 <nsubj 供 >obj 参考	下表	供	参考	2	1.6	ABC	3	供
下限 <nsubj 在 >obj 水平	下限	在	水平	2	1.6	ABC	3	在
下面 <nsubj 供 >obj 参考	下面	供	参考	2	1.6	ABC	3	供
下面 <nsubj 引用 >obj 资料	下面	引用	资料	2	1.6	ABC	3	引用
下面 <nsubj 有 >obj 打手	下面	有	打手	2	1.6	ABC	3	有
下面 <nsubj 有 >obj 话	下面	有	话	2	1.6	ABC	3	有
下面 <nsubj 说 >obj 马桶	下面	说	马桶	2	1.6	ABC	3	说
下面 <nsubj 贴 >obj 图片	下面	贴	图片	2	1.6	ABC	3	贴
下面 <nsubj 贴 >obj 网站	下面	贴	网站	2	1.6	ABC	3	贴
下面 <nsubj 进入 >obj 正题	下面	进入	正题	2	1.6	ABC	3	进入
不停 <obj 笑容 <nsubj 充满	不停	笑容	充满	2	1.6	ABC	3	充满
不止 >obj 个 >nsubj 思想	不止	个	思想	2	1.6	ABC	3	不止
不负 >obj 责任 >nsubj 家长	不负	责任	家长	2	1.6	ABC	3	不负
专业 <nsubj 做 >obj 研究	专业	做	研究	2	1.6	ABC	3	做
专业 <nsubj 合乎 >obj 兴趣	专业	合乎	兴趣	2	1.6	ABC	3	合乎
专业 <nsubj 提供 >obj 机会	专业	提供	机会	2	1.6	ABC	3	提供
专业 <nsubj 毫无 >obj 关联	专业	毫无	关联	2	1.6	ABC	3	毫无
专业 <nsubj 转考 >obj 专业	专业	转考	专业	2	1.6	ABC	3	转考
专人 <nsubj 专用 >obj 套	专人	专用	套	2	1.6	ABC	3	专用
专人 <nsubj 进行 >obj 存档	专人	进行	存档	2	1.6	ABC	3	进行
专利 <nsubj 有 >obj 机率	专利	有	机率	2	1.6	ABC	3	有
专员 <nsubj 提供 >obj 帮助	专员	提供	帮助	2	1.6	ABC	3	提供
专员 <nsubj 解答 >obj 疑难	专员	解答	疑难	2	1.6	ABC	3	解答
专家 <nsubj 析说 >obj 主任	专家	析说	主任	2	1.6	ABC	3	析说
专家 <nsubj 清除 >obj 插件	专家	清除	插件	2	1.6	ABC	3	清除
专家 <nsubj 运用 >obj 疗法	专家	运用	疗法	2	1.6	ABC	3	运用
专栏 <nsubj 核算 >obj 税额	专栏	核算	税额	2	1.6	ABC	3	核算
专栏 <nsubj 贷记 >obj 科目	专栏	贷记	科目	2	1.6	ABC	3	贷记
专科 <nsubj 建有 >obj 病历	专科	建有	病历	2	1.6	ABC	3	建有
专精 <nsubj 点 >obj 点	专精	点	点	2	1.6	ABC	3	点
专辑 <nsubj 受到 >obj 关注	专辑	受到	关注	2	1.6	ABC	3	受到
专辑 <nsubj 带来 >obj 亲情	专辑	带来	亲情	2	1.6	ABC	3	带来
专辑 <nsubj 获得 >obj 销量	专辑	获得	销量	2	1.6	ABC	3	获得
专辑 <nsubj 进入 >obj 榜单	专辑	进入	榜单	2	1.6	ABC	3	进入
世上 <nsubj 有 >obj 人	世上	有	人	2	1.6	ABC	3	有
世勋 <nsubj 有 >obj 仙	世勋	有	仙	2	1.6	ABC	3	有
世界 <nsubj 心 <obj 滋润	世界	心	滋润	2	1.6	ABC	3	滋润
世界 <nsubj 接受 >obj 标准	世界	接受	标准	2	1.6	ABC	3	接受
世界 <nsubj 改变 >obj 世界	世界	改变	世界	2	1.6	ABC	3	改变
世界 <nsubj 滋润 >obj 手	世界	滋润	手	2	1.6	ABC	3	滋润
世界 <nsubj 滋润 >obj 面容	世界	滋润	面容	2	1.6	ABC	3	滋润
世界 <nsubj 真有 >obj 意思	世界	真有	意思	2	1.6	ABC	3	真有
世界 <nsubj 设计 >obj 系统	世界	设计	系统	2	1.6	ABC	3	设计
世界 <nsubj 遍布 >obj 足迹	世界	遍布	足迹	2	1.6	ABC	3	遍布
世界 <nsubj 限定 >obj 框架	世界	限定	框架	2	1.6	ABC	3	限定
业 <nsubj 有 >obj 种	业	有	种	2	1.6	ABC	3	有
业主 <nsubj 履行 >obj 义务	业主	履行	义务	2	1.6	ABC	3	履行
业务 <nsubj 有 >obj 业务	业务	有	业务	2	1.6	ABC	3	有
业务 <nsubj 有 >obj 客户	业务	有	客户	2	1.6	ABC	3	有
业务 <nsubj 有 >obj 方	业务	有	方	2	1.6	ABC	3	有
业务 <nsubj 有 >obj 类	业务	有	类	2	1.6	ABC	3	有
业务 <nsubj 服务 >obj 外经	业务	服务	外经	2	1.6	ABC	3	服务
东北 <nsubj 没有 >obj 重叠	东北	没有	重叠	2	1.6	ABC	3	没有
东家 <nsubj 拗到 >obj 年尾	东家	拗到	年尾	2	1.6	ABC	3	拗到
东西 <nsubj 吃 >obj 性能	东西	吃	性能	2	1.6	ABC	3	吃
东西 <nsubj 学 >obj 知	东西	学	知	2	1.6	ABC	3	学
东西 <nsubj 应 >obj 位次	东西	应	位次	2	1.6	ABC	3	应
东西 <nsubj 成 >obj 营养	东西	成	营养	2	1.6	ABC	3	成
东西 <nsubj 打动 >obj 生离	东西	打动	生离	2	1.6	ABC	3	打动
东西 <nsubj 沾 >obj 便宜	东西	沾	便宜	2	1.6	ABC	3	沾
东西 <nsubj 浪费 >obj 时间	东西	浪费	时间	2	1.6	ABC	3	浪费
东西 <nsubj 脱离 >obj 用途	东西	脱离	用途	2	1.6	ABC	3	脱离
东西 <nsubj 重叠 >obj 时间	东西	重叠	时间	2	1.6	ABC	3	重叠
个 <nsubj 受 >obj 恭敬	个	受	恭敬	2	1.6	ABC	3	受
个 <nsubj 实现 >obj 目标	个	实现	目标	2	1.6	ABC	3	实现
个 <nsubj 属 >obj 初恋	个	属	初恋	2	1.6	ABC	3	属
个 <nsubj 想想 >obj 死亡	个	想想	死亡	2	1.6	ABC	3	想想
个 <nsubj 扛 >obj 责任	个	扛	责任	2	1.6	ABC	3	扛
个 <nsubj 有 >obj 冲突	个	有	冲突	2	1.6	ABC	3	有
个 <nsubj 有 >obj 工具	个	有	工具	2	1.6	ABC	3	有
个 <nsubj 查询 >obj 结果	个	查询	结果	2	1.6	ABC	3	查询
个 <nsubj 没 >obj 办法	个	没	办法	2	1.6	ABC	3	没
个 <nsubj 看 >obj 水平	个	看	水平	2	1.6	ABC	3	看
个 <nsubj 赢 >obj 球	个	赢	球	2	1.6	ABC	3	赢
个 <nsubj 问答 >obj 网友	个	问答	网友	2	1.6	ABC	3	问答
个人 <nsubj 在 >obj 家	个人	在	家	2	1.6	ABC	3	在
个人 <nsubj 认为 >obj 因素	个人	认为	因素	2	1.6	ABC	3	认为
个数 <nsubj 作 >obj 种子	个数	作	种子	2	1.6	ABC	3	作
中场 <nsubj 失控 >obj 长传	中场	失控	长传	2	1.6	ABC	3	失控
中底 <nsubj 用 >obj 材料	中底	用	材料	2	1.6	ABC	3	用
中心 <nsubj 提供 >obj 服务	中心	提供	服务	2	1.6	ABC	3	提供
中心 <nsubj 治疗 >obj 疾病	中心	治疗	疾病	2	1.6	ABC	3	治疗
中心 <nsubj 进行 >obj 操作	中心	进行	操作	2	1.6	ABC	3	进行
中毒 <nsubj 没有 >obj 症状	中毒	没有	症状	2	1.6	ABC	3	没有
中继 <nsubj 注重 >obj 品质	中继	注重	品质	2	1.6	ABC	3	注重
中老年人 <nsubj 控制 >obj 体重	中老年人	控制	体重	2	1.6	ABC	3	控制
中药 <nsubj 有 >obj 拓展	中药	有	拓展	2	1.6	ABC	3	有
中间 <nsubj 隔 >obj 距离	中间	隔	距离	2	1.6	ABC	3	隔
临床 <nsubj 有 >obj 分	临床	有	分	2	1.6	ABC	3	有
丹 <nsubj 生肌 <obj 通经	丹	生肌	通经	2	1.6	ABC	3	通经
丹 <nsubj 通经 >obj 活络	丹	通经	活络	2	1.6	ABC	3	通经
为子 <nsubj 劫持 >obj 名	为子	劫持	名	2	1.6	ABC	3	劫持
主义 <nsubj 加上 >obj 成本	主义	加上	成本	2	1.6	ABC	3	加上
主义 <nsubj 推行 >obj 政策	主义	推行	政策	2	1.6	ABC	3	推行
主义 <nsubj 有 >obj 漏洞	主义	有	漏洞	2	1.6	ABC	3	有
主人 <nsubj 发布 >obj 信息	主人	发布	信息	2	1.6	ABC	3	发布
主人 <nsubj 发表 >obj 日志	主人	发表	日志	2	1.6	ABC	3	发表
主人 <nsubj 提取 >obj 信息	主人	提取	信息	2	1.6	ABC	3	提取
主人 <nsubj 装 >obj 门闩	主人	装	门闩	2	1.6	ABC	3	装
主任 <nsubj 做 >obj 人流	主任	做	人流	2	1.6	ABC	3	做
主任 <nsubj 做 >obj 差错	主任	做	差错	2	1.6	ABC	3	做
主任 <nsubj 约谈 >obj 父母	主任	约谈	父母	2	1.6	ABC	3	约谈
主任 <nsubj 赔偿 >obj 钱	主任	赔偿	钱	2	1.6	ABC	3	赔偿
主帅 <nsubj 主裁 >obj 后卫	主帅	主裁	后卫	2	1.6	ABC	3	主裁
主帅 <nsubj 主裁 >obj 帅印	主帅	主裁	帅印	2	1.6	ABC	3	主裁
主帅 <nsubj 主裁 >obj 网内	主帅	主裁	网内	2	1.6	ABC	3	主裁
主手 <nsubj 享受 >obj 暴击	主手	享受	暴击	2	1.6	ABC	3	享受
主手 <nsubj 获得 >obj 攻击	主手	获得	攻击	2	1.6	ABC	3	获得
主机 <nsubj 叫 >obj 主机	主机	叫	主机	2	1.6	ABC	3	叫
主板 <nsubj 出 >obj 问题	主板	出	问题	2	1.6	ABC	3	出
主板 <nsubj 支持 >obj 线程	主板	支持	线程	2	1.6	ABC	3	支持
主板 <nsubj 有 >obj 喇叭	主板	有	喇叭	2	1.6	ABC	3	有
主板 <nsubj 有 >obj 问题	主板	有	问题	2	1.6	ABC	3	有
主板 <nsubj 有无 >obj 芯片	主板	有无	芯片	2	1.6	ABC	3	有无
主管 <nsubj 评判 >obj 员工	主管	评判	员工	2	1.6	ABC	3	评判
主罚 <nsubj 吊射 >obj 托球	主罚	吊射	托球	2	1.6	ABC	3	吊射
举 <nsubj 举 >obj 者	举	举	者	2	1.6	ABC	3	举
举止 <nsubj 感受 >obj 文雅	举止	感受	文雅	2	1.6	ABC	3	感受
义工 <nsubj 有 >obj 派	义工	有	派	2	1.6	ABC	3	有
之交 <nsubj 发生 >obj 事件	之交	发生	事件	2	1.6	ABC	3	发生
乌梅 <nsubj 有 >obj 作用	乌梅	有	作用	2	1.6	ABC	3	有
乌龟 <nsubj 喜欢 >obj 沙子	乌龟	喜欢	沙子	2	1.6	ABC	3	喜欢
乌龟 <nsubj 死 >obj 冬天	乌龟	死	冬天	2	1.6	ABC	3	死
乐队 <nsubj 入选 >obj 名单	乐队	入选	名单	2	1.6	ABC	3	入选
习惯 <nsubj 发生 >obj 变迁	习惯	发生	变迁	2	1.6	ABC	3	发生
习惯 <nsubj 如 >obj 习惯	习惯	如	习惯	2	1.6	ABC	3	如
习惯 <nsubj 留 >obj 身上	习惯	留	身上	2	1.6	ABC	3	留
