Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
gempa <nsubj mengalami >obj peningkatan	gempa	mengalami	peningkatan	3	2.7	ABC	3	mengalami
gunung <nsubj merupakan >obj gunung	gunung	merupakan	gunung	3	2.7	ABC	3	merupakan
hari <nsubj ada >obj pemicunya	hari	ada	pemicunya	3	2.7	ABC	3	ada
hayat <nsubj dikandung >obj badan	hayat	dikandung	badan	3	2.7	ABC	3	dikandung
impor <nsubj meningkat >obj akibat	impor	meningkat	akibat	3	2.7	ABC	3	meningkat
jantungnya <nsubj dipasang >obj ring	jantungnya	dipasang	ring	3	2.7	ABC	3	dipasang
kandidat <nsubj melakukan >obj politisasi	kandidat	melakukan	politisasi	3	2.7	ABC	3	melakukan
kecelakaan <nsubj mengalami >obj penurunan	kecelakaan	mengalami	penurunan	3	2.7	ABC	3	mengalami
keduanya <nsubj memenuhi >obj syarat	keduanya	memenuhi	syarat	3	2.7	ABC	3	memenuhi
kejadian <nsubj menjadi >obj ledakan	kejadian	menjadi	ledakan	3	2.7	ABC	3	menjadi
kelebihan <nsubj diterjang >obj ombak	kelebihan	diterjang	ombak	3	2.7	ABC	3	diterjang
kelompok <nsubj dikasih >obj tugas	kelompok	dikasih	tugas	3	2.7	ABC	3	dikasih
kelompok <nsubj menyandra >obj orang	kelompok	menyandra	orang	3	2.7	ABC	3	menyandra
kelompok <nsubj menyerang >obj masyarakat	kelompok	menyerang	masyarakat	3	2.7	ABC	3	menyerang
kemacetan <nsubj menjadi >obj momok	kemacetan	menjadi	momok	3	2.7	ABC	3	menjadi
kemenangan <nsubj menjadi >obj kemenangan	kemenangan	menjadi	kemenangan	3	2.7	ABC	3	menjadi
kemenangan <nsubj merupakan >obj kemenangan	kemenangan	merupakan	kemenangan	3	2.7	ABC	3	merupakan
kepala <nsubj kena >obj benturan	kepala	kena	benturan	3	2.7	ABC	3	kena
kepalanya <nsubj pecah >obj akibat	kepalanya	pecah	akibat	3	2.7	ABC	3	pecah
laporan <nsubj berdasarkan >obj data	laporan	berdasarkan	data	3	2.7	ABC	3	berdasarkan
lembaganya <nsubj menerima >obj laporan	lembaganya	menerima	laporan	3	2.7	ABC	3	menerima
majelis <nsubj menemukan >obj hal	majelis	menemukan	hal	3	2.7	ABC	3	menemukan
majelis <nsubj menjatuhkan >obj hukuman	majelis	menjatuhkan	hukuman	3	2.7	ABC	3	menjatuhkan
mata <nsubj mengalami >obj pelemahan	mata	mengalami	pelemahan	3	2.7	ABC	3	mengalami
neraca <nsubj kembali >obj defisit	neraca	kembali	defisit	3	2.7	ABC	3	kembali
orang <nsubj merupakan >obj proyek	orang	merupakan	proyek	3	2.7	ABC	3	merupakan
orang <nsubj punya >obj hak	orang	punya	hak	3	2.7	ABC	3	punya
orang <nsubj punya >obj pendapat	orang	punya	pendapat	3	2.7	ABC	3	punya
partainya <nsubj mengintensifkan >obj penjajakan	partainya	mengintensifkan	penjajakan	3	2.7	ABC	3	mengintensifkan
pasangan <nsubj memberi >obj contoh	pasangan	memberi	contoh	3	2.7	ABC	3	memberi
pelatih <nsubj menyadari >obj laga	pelatih	menyadari	laga	3	2.7	ABC	3	menyadari
pemain <nsubj memiliki >obj kecepatan	pemain	memiliki	kecepatan	3	2.7	ABC	3	memiliki
pemain <nsubj mencetak >obj gol	pemain	mencetak	gol	3	2.7	ABC	3	mencetak
pemain <nsubj mengalami >obj cedera	pemain	mengalami	cedera	3	2.7	ABC	3	mengalami
pemilih <nsubj membawa >obj formulir	pemilih	membawa	formulir	3	2.7	ABC	3	membawa
perjalanan <nsubj mengalami >obj perpanjangan	perjalanan	mengalami	perpanjangan	3	2.7	ABC	3	mengalami
personnel <nsubj searched >obj victims	personnel	searched	victims	3	2.7	ABC	3	searched
pertandingan <nsubj memasuki >obj menit	pertandingan	memasuki	menit	3	2.7	ABC	3	memasuki
pesawat <nsubj dihujani >obj tembakan	pesawat	dihujani	tembakan	3	2.7	ABC	3	dihujani
pihaknya <nsubj menerima >obj laporan	pihaknya	menerima	laporan	3	2.7	ABC	3	menerima
polisi <nsubj melakukan >obj autopsi	polisi	melakukan	autopsi	3	2.7	ABC	3	melakukan
polisi <nsubj melakukan >obj pengembangan	polisi	melakukan	pengembangan	3	2.7	ABC	3	melakukan
polisi <nsubj menyita >obj unit	polisi	menyita	unit	3	2.7	ABC	3	menyita
pria <nsubj menduduki >obj kursi	pria	menduduki	kursi	3	2.7	ABC	3	menduduki
proses <nsubj menyebabkan >obj calon	proses	menyebabkan	calon	3	2.7	ABC	3	menyebabkan
saksi <nsubj ada >obj lebam	saksi	ada	lebam	3	2.7	ABC	3	ada
selebriti <nsubj memakai >obj sepatu	selebriti	memakai	sepatu	3	2.7	ABC	3	memakai
tersangka <nsubj dijerat >obj pasal	tersangka	dijerat	pasal	3	2.7	ABC	3	dijerat
tersangka <nsubj melarikan >obj diri	tersangka	melarikan	diri	3	2.7	ABC	3	melarikan
tim <nsubj memastikan >obj diri	tim	memastikan	diri	3	2.7	ABC	3	memastikan
tim <nsubj menemukan >obj indikasi	tim	menemukan	indikasi	3	2.7	ABC	3	menemukan
tim <nsubj menemukan >obj titik	tim	menemukan	titik	3	2.7	ABC	3	menemukan
tim <nsubj mengoleksi >obj poin	tim	mengoleksi	poin	3	2.7	ABC	3	mengoleksi
tingkat <nsubj mencapai >obj persen	tingkat	mencapai	persen	3	2.7	ABC	3	mencapai
total <nsubj mencapai >obj unit	total	mencapai	unit	3	2.7	ABC	3	mencapai
total <nsubj naik >obj persen	total	naik	persen	3	2.7	ABC	3	naik
umat <nsubj menggunakan >obj hak	umat	menggunakan	hak	3	2.7	ABC	3	menggunakan
ASN <nsubj menggunakan >obj hak	ASN	menggunakan	hak	2	1.8	ABC	3	menggunakan
Acara <nsubj menjadi >obj ajang	Acara	menjadi	ajang	2	1.8	ABC	3	menjadi
Agenda <nsubj menghadapi >obj timnas	Agenda	menghadapi	timnas	2	1.8	ABC	3	menghadapi
Anggota <nsubj menepis >obj anggapan	Anggota	menepis	anggapan	2	1.8	ABC	3	menepis
Angka <nsubj menunjukkan >obj penguatan	Angka	menunjukkan	penguatan	2	1.8	ABC	3	menunjukkan
Antisipasinya <nsubj membersihkan >obj penghalang	Antisipasinya	membersihkan	penghalang	2	1.8	ABC	3	membersihkan
Atasan <nsubj memberikan >obj ilusi	Atasan	memberikan	ilusi	2	1.8	ABC	3	memberikan
Bek <nsubj menerima >obj kartu	Bek	menerima	kartu	2	1.8	ABC	3	menerima
Bek <nsubj merobek >obj gawang	Bek	merobek	gawang	2	1.8	ABC	3	merobek
Bola <nsubj membentur >obj tubuh	Bola	membentur	tubuh	2	1.8	ABC	3	membentur
Bupati <nsubj hadirkan >obj seniman	Bupati	hadirkan	seniman	2	1.8	ABC	3	hadirkan
Caranya <nsubj kendalikan >obj faktor	Caranya	kendalikan	faktor	2	1.8	ABC	3	kendalikan
Data <nsubj merupakan >obj proyeksi	Data	merupakan	proyeksi	2	1.8	ABC	3	merupakan
Dugaan <nsubj berdasarkan >obj perhitungan	Dugaan	berdasarkan	perhitungan	2	1.8	ABC	3	berdasarkan
Dugaan <nsubj diisi >obj penumpang	Dugaan	diisi	penumpang	2	1.8	ABC	3	diisi
FIFA <nsubj meluncurkan >obj kemungkinan	FIFA	meluncurkan	kemungkinan	2	1.8	ABC	3	meluncurkan
FIFA <nsubj menetapkan >obj kriteria	FIFA	menetapkan	kriteria	2	1.8	ABC	3	menetapkan
Hal <nsubj disampaikan >obj Ketua	Hal	disampaikan	Ketua	2	1.8	ABC	3	disampaikan
Hal <nsubj mengurangi >obj pemudik	Hal	mengurangi	pemudik	2	1.8	ABC	3	mengurangi
Hal <nsubj menyemarakkan >obj hari	Hal	menyemarakkan	hari	2	1.8	ABC	3	menyemarakkan
Hal <nsubj merespons >obj kebijakan	Hal	merespons	kebijakan	2	1.8	ABC	3	merespons
Hal <nsubj merupakan >obj residivis	Hal	merupakan	residivis	2	1.8	ABC	3	merupakan
Hal <nsubj merupakan >obj tanggapan	Hal	merupakan	tanggapan	2	1.8	ABC	3	merupakan
Harga <nsubj mengalami >obj kenaikan	Harga	mengalami	kenaikan	2	1.8	ABC	3	mengalami
Hasil <nsubj ditemukan >obj lahan	Hasil	ditemukan	lahan	2	1.8	ABC	3	ditemukan
Intinya <nsubj memelihara >obj ketakwaan	Intinya	memelihara	ketakwaan	2	1.8	ABC	3	memelihara
Isinya <nsubj berupa >obj kuota	Isinya	berupa	kuota	2	1.8	ABC	3	berupa
Jadwal <nsubj menyajikan >obj laga	Jadwal	menyajikan	laga	2	1.8	ABC	3	menyajikan
Jumlah <nsubj mengalami >obj peningkatan	Jumlah	mengalami	peningkatan	2	1.8	ABC	3	mengalami
Jumlah <nsubj menjadi >obj kekuatan	Jumlah	menjadi	kekuatan	2	1.8	ABC	3	menjadi
Kaca <nsubj bergetar >obj dampak	Kaca	bergetar	dampak	2	1.8	ABC	3	bergetar
Kandidat <nsubj mendapat >obj persen	Kandidat	mendapat	persen	2	1.8	ABC	3	mendapat
Kebijakan <nsubj menjadi >obj bagian	Kebijakan	menjadi	bagian	2	1.8	ABC	3	menjadi
Kebijakan <nsubj merupakan >obj bagian	Kebijakan	merupakan	bagian	2	1.8	ABC	3	merupakan
Kekalahan <nsubj menegaskan >obj dominasi	Kekalahan	menegaskan	dominasi	2	1.8	ABC	3	menegaskan
Kelompok <nsubj melakukan >obj aksinya	Kelompok	melakukan	aksinya	2	1.8	ABC	3	melakukan
Keluarga <nsubj mempertanyakan >obj keterangan	Keluarga	mempertanyakan	keterangan	2	1.8	ABC	3	mempertanyakan
Kemenangan <nsubj dirayakan >obj pendukungnya	Kemenangan	dirayakan	pendukungnya	2	1.8	ABC	3	dirayakan
Kemenangan <nsubj memberi >obj harapan	Kemenangan	memberi	harapan	2	1.8	ABC	3	memberi
Kemenangan <nsubj membuat >obj Inggris	Kemenangan	membuat	Inggris	2	1.8	ABC	3	membuat
Kenaikan <nsubj merupakan >obj langkah	Kenaikan	merupakan	langkah	2	1.8	ABC	3	merupakan
Kepala <nsubj meminta >obj masyarakat	Kepala	meminta	masyarakat	2	1.8	ABC	3	meminta
Kepergiannya <nsubj meninggalkan >obj duka	Kepergiannya	meninggalkan	duka	2	1.8	ABC	3	meninggalkan
Ketahuan <nsubj digencet >obj bisnisnya	Ketahuan	digencet	bisnisnya	2	1.8	ABC	3	digencet
Keterlibatan <nsubj merupakan >obj bukti	Keterlibatan	merupakan	bukti	2	1.8	ABC	3	merupakan
Ketinggian <nsubj mencapai >obj meter	Ketinggian	mencapai	meter	2	1.8	ABC	3	mencapai
Ketua <nsubj khawatirkan >obj TNI	Ketua	khawatirkan	TNI	2	1.8	ABC	3	khawatirkan
Ketua <nsubj melakukan >obj pertemuan	Ketua	melakukan	pertemuan	2	1.8	ABC	3	melakukan
Ketua <nsubj mengatakan >obj hal	Ketua	mengatakan	hal	2	1.8	ABC	3	mengatakan
Ketua <nsubj mengimbau >obj masyarakat	Ketua	mengimbau	masyarakat	2	1.8	ABC	3	mengimbau
Ketua <nsubj mengingatkan >obj pemerintah	Ketua	mengingatkan	pemerintah	2	1.8	ABC	3	mengingatkan
Ketua <nsubj mengingatkan >obj warga	Ketua	mengingatkan	warga	2	1.8	ABC	3	mengingatkan
Ketua <nsubj mengumumkan >obj penggalangan	Ketua	mengumumkan	penggalangan	2	1.8	ABC	3	mengumumkan
Ketua <nsubj mengungkap >obj hal	Ketua	mengungkap	hal	2	1.8	ABC	3	mengungkap
Ketua <nsubj menyebut >obj biaya	Ketua	menyebut	biaya	2	1.8	ABC	3	menyebut
Ketua <nsubj merilis >obj gerakan	Ketua	merilis	gerakan	2	1.8	ABC	3	merilis
Korban <nsubj melihat >obj pelaku	Korban	melihat	pelaku	2	1.8	ABC	3	melihat
Korban <nsubj meninggal >obj dunia	Korban	meninggal	dunia	2	1.8	ABC	3	meninggal
Korban <nsubj menjadi >obj korban	Korban	menjadi	korban	2	1.8	ABC	3	menjadi
Kotornya <nsubj menjadi >obj perbincangan	Kotornya	menjadi	perbincangan	2	1.8	ABC	3	menjadi
Langkah <nsubj memisahkan >obj orang	Langkah	memisahkan	orang	2	1.8	ABC	3	memisahkan
Majelis <nsubj menambah >obj hukuman	Majelis	menambah	hukuman	2	1.8	ABC	3	menambah
Mantan <nsubj memberikan >obj apresiasi	Mantan	memberikan	apresiasi	2	1.8	ABC	3	memberikan
Masyarakat <nsubj melakukan >obj penukaran	Masyarakat	melakukan	penukaran	2	1.8	ABC	3	melakukan
Masyarakat <nsubj menggunakan >obj hak	Masyarakat	menggunakan	hak	2	1.8	ABC	3	menggunakan
Mulai <nsubj melemah >obj persen	Mulai	melemah	persen	2	1.8	ABC	3	melemah
Nilai <nsubj melemah >obj poin	Nilai	melemah	poin	2	1.8	ABC	3	melemah
Nilai <nsubj mengalami >obj penguatan	Nilai	mengalami	penguatan	2	1.8	ABC	3	mengalami
Nilai <nsubj mengalami >obj peningkatan	Nilai	mengalami	peningkatan	2	1.8	ABC	3	mengalami
Orang <nsubj kehilangan >obj cincin	Orang	kehilangan	cincin	2	1.8	ABC	3	kehilangan
Orang <nsubj memberi >obj tugas	Orang	memberi	tugas	2	1.8	ABC	3	memberi
Orang <nsubj mengatakan >obj pengumuman	Orang	mengatakan	pengumuman	2	1.8	ABC	3	mengatakan
Pameran <nsubj menampilkan >obj karya	Pameran	menampilkan	karya	2	1.8	ABC	3	menampilkan
Parpol <nsubj mengusung >obj pasangan	Parpol	mengusung	pasangan	2	1.8	ABC	3	mengusung
Pasangan <nsubj melawan >obj kotak	Pasangan	melawan	kotak	2	1.8	ABC	3	melawan
Pasangan <nsubj memperoleh >obj elektabilitas	Pasangan	memperoleh	elektabilitas	2	1.8	ABC	3	memperoleh
Pelaku <nsubj melakukan >obj perbuatan	Pelaku	melakukan	perbuatan	2	1.8	ABC	3	melakukan
Pemerintah <nsubj meluncurkan >obj program	Pemerintah	meluncurkan	program	2	1.8	ABC	3	meluncurkan
Pemerintah <nsubj mengoptimalkan >obj sarana	Pemerintah	mengoptimalkan	sarana	2	1.8	ABC	3	mengoptimalkan
Pemerintah <nsubj menjaga >obj netralitas	Pemerintah	menjaga	netralitas	2	1.8	ABC	3	menjaga
Penerbangan <nsubj melayani >obj rute	Penerbangan	melayani	rute	2	1.8	ABC	3	melayani
Penetapan <nsubj merupakan >obj pengembangan	Penetapan	merupakan	pengembangan	2	1.8	ABC	3	merupakan
Pengamatan <nsubj membantu >obj wasit	Pengamatan	membantu	wasit	2	1.8	ABC	3	membantu
Pengamatan <nsubj tertutup >obj kabut	Pengamatan	tertutup	kabut	2	1.8	ABC	3	tertutup
Pengangkatan <nsubj menuai >obj polemik	Pengangkatan	menuai	polemik	2	1.8	ABC	3	menuai
Penghitungan <nsubj rampung >obj persen	Penghitungan	rampung	persen	2	1.8	ABC	3	rampung
Pengusaha <nsubj merupakan >obj teman	Pengusaha	merupakan	teman	2	1.8	ABC	3	merupakan
Penyebab <nsubj diduga >obj akibat	Penyebab	diduga	akibat	2	1.8	ABC	3	diduga
Penyerang <nsubj mengarahkan >obj bola	Penyerang	mengarahkan	bola	2	1.8	ABC	3	mengarahkan
Perempat <nsubj membekuk >obj wakil	Perempat	membekuk	wakil	2	1.8	ABC	3	membekuk
Persentase <nsubj mengalami >obj penurunan	Persentase	mengalami	penurunan	2	1.8	ABC	3	mengalami
Pertandingan <nsubj merupakan >obj laga	Pertandingan	merupakan	laga	2	1.8	ABC	3	merupakan
Perusahaan <nsubj mengalami >obj kerugian	Perusahaan	mengalami	kerugian	2	1.8	ABC	3	mengalami
Petugas <nsubj mendatangi >obj bangku	Petugas	mendatangi	bangku	2	1.8	ABC	3	mendatangi
Pilkada <nsubj dimenangkan >obj oposisi	Pilkada	dimenangkan	oposisi	2	1.8	ABC	3	dimenangkan
Posisi <nsubj memperlihatkan >obj rupiah	Posisi	memperlihatkan	rupiah	2	1.8	ABC	3	memperlihatkan
Proses <nsubj melibatkan >obj personel	Proses	melibatkan	personel	2	1.8	ABC	3	melibatkan
Rumah <nsubj memiliki >obj tingkat	Rumah	memiliki	tingkat	2	1.8	ABC	3	memiliki
Situasi <nsubj membuat >obj tim	Situasi	membuat	tim	2	1.8	ABC	3	membuat
Tanggal <nsubj terekam >obj gempa	Tanggal	terekam	gempa	2	1.8	ABC	3	terekam
Terdakwa <nsubj membacakan >obj hal	Terdakwa	membacakan	hal	2	1.8	ABC	3	membacakan
Upaya <nsubj dilakukan >obj petugas	Upaya	dilakukan	petugas	2	1.8	ABC	3	dilakukan
Upaya <nsubj membuahkan >obj hasil	Upaya	membuahkan	hasil	2	1.8	ABC	3	membuahkan
Vonis <nsubj dipotong >obj masa	Vonis	dipotong	masa	2	1.8	ABC	3	dipotong
agency <nsubj make >obj sure	agency	make	sure	2	1.8	ABC	3	make
air <nsubj membawa >obj material	air	membawa	material	2	1.8	ABC	3	membawa
anak <nsubj berusia >obj tahun	anak	berusia	tahun	2	1.8	ABC	3	berusia
anak <nsubj mengalami >obj luka	anak	mengalami	luka	2	1.8	ABC	3	mengalami
anak <nsubj meninggal >obj dunia	anak	meninggal	dunia	2	1.8	ABC	3	meninggal
anggapan <nsubj ditampik >obj Ketua	anggapan	ditampik	Ketua	2	1.8	ABC	3	ditampik
anggota <nsubj melarikan >obj diri	anggota	melarikan	diri	2	1.8	ABC	3	melarikan
anggota <nsubj memberikan >obj persetujuan	anggota	memberikan	persetujuan	2	1.8	ABC	3	memberikan
anggota <nsubj memiliki >obj pendapat	anggota	memiliki	pendapat	2	1.8	ABC	3	memiliki
anggota <nsubj mendapat >obj informasi	anggota	mendapat	informasi	2	1.8	ABC	3	mendapat
anggota <nsubj menyerang >obj warga	anggota	menyerang	warga	2	1.8	ABC	3	menyerang
anggota <nsubj merayakan >obj kemenangan	anggota	merayakan	kemenangan	2	1.8	ABC	3	merayakan
angkatan <nsubj menangkis >obj serangan	angkatan	menangkis	serangan	2	1.8	ABC	3	menangkis
aparat <nsubj jadi >obj alat	aparat	jadi	alat	2	1.8	ABC	3	jadi
aparat <nsubj melakukan >obj proses	aparat	melakukan	proses	2	1.8	ABC	3	melakukan
aparat <nsubj menyisir >obj anggota	aparat	menyisir	anggota	2	1.8	ABC	3	menyisir
banjir <nsubj menerjang >obj rumah	banjir	menerjang	rumah	2	1.8	ABC	3	menerjang
banjir <nsubj merendam >obj pemukiman	banjir	merendam	pemukiman	2	1.8	ABC	3	merendam
banjir <nsubj terjadi >obj longsor	banjir	terjadi	longsor	2	1.8	ABC	3	terjadi
bawang <nsubj memiliki >obj warna	bawang	memiliki	warna	2	1.8	ABC	3	memiliki
bawang <nsubj merupakan >obj bawang	bawang	merupakan	bawang	2	1.8	ABC	3	merupakan
beredarnya <nsubj berujung >obj aksi	beredarnya	berujung	aksi	2	1.8	ABC	3	berujung
bola <nsubj membentur >obj pemain	bola	membentur	pemain	2	1.8	ABC	3	membentur
bola <nsubj mengecoh >obj kiper	bola	mengecoh	kiper	2	1.8	ABC	3	mengecoh
bulan <nsubj menaikkan >obj rating	bulan	menaikkan	rating	2	1.8	ABC	3	menaikkan
calon <nsubj dipanggil >obj kepolisian	calon	dipanggil	kepolisian	2	1.8	ABC	3	dipanggil
cinta <nsubj mengenal >obj fisik	cinta	mengenal	fisik	2	1.8	ABC	3	mengenal
daerah <nsubj memilih >obj kepala	daerah	memilih	kepala	2	1.8	ABC	3	memilih
daerah <nsubj punya >obj pemantau	daerah	punya	pemantau	2	1.8	ABC	3	punya
daerahnya <nsubj melaksanakan >obj Pilkada	daerahnya	melaksanakan	Pilkada	2	1.8	ABC	3	melaksanakan
daging <nsubj lakukan >obj operasi	daging	lakukan	operasi	2	1.8	ABC	3	lakukan
dakwah <nsubj jadi >obj kewajiban	dakwah	jadi	kewajiban	2	1.8	ABC	3	jadi
dana <nsubj mencapai >obj dollar	dana	mencapai	dollar	2	1.8	ABC	3	mencapai
dana <nsubj mencapai >obj juta	dana	mencapai	juta	2	1.8	ABC	3	mencapai
defisit <nsubj mengalami >obj defisit	defisit	mengalami	defisit	2	1.8	ABC	3	mengalami
demand <nsubj ada >obj subsidi	demand	ada	subsidi	2	1.8	ABC	3	ada
demokrasi <nsubj membutuhkan >obj dialektika	demokrasi	membutuhkan	dialektika	2	1.8	ABC	3	membutuhkan
